custom_id,cause,effect,Does_cause_lead_to_effect,Does_effect_lead_to_cause_SWITCH
request-96-2-2,emission of greenhouse gases,increased greenhouse gas concentrations,yes,no
request-96-3-0,human activity,agricultural practices,yes,no
request-96-3-1,agricultural practices,methane emissions,yes,no
request-96-3-2,methane emissions,increased greenhouse gas concentrations,yes,yes
request-96-4-0,human activity,land use changes,yes,no
request-96-4-1,land use changes,release of carbon stored in soil,yes,no
request-96-4-2,release of carbon stored in soil,increased greenhouse gas concentrations,yes,yes
request-96-5-0,human activity,waste management practices,yes,no
request-96-5-1,waste management practices,emissions from waste decomposition,yes,no
request-96-5-2,emissions from waste decomposition,increased greenhouse gas concentrations,yes,no
request-97-0-0,foreign demand for timber products,increased logging activities,yes,no
request-97-0-1,increased logging activities,deforestation,yes,no
request-97-1-0,foreign investment in agriculture,expansion of farming lands,yes,yes
request-97-1-1,expansion of farming lands,deforestation,yes,yes
request-97-2-0,foreign market demand for soybeans,conversion of forests to soybean plantations,yes,no
request-97-2-1,conversion of forests to soybean plantations,deforestation,yes,yes
request-97-3-0,foreign infrastructure projects,habitat destruction through construction,yes,no
request-97-3-1,habitat destruction through construction,deforestation,yes,yes
request-97-4-0,foreign investment in mining operations,clearing of forested areas for mining,yes,no
request-97-4-1,clearing of forested areas for mining,deforestation,yes,no
request-97-5-0,foreign corporations establishing plantations,large-scale land clearing,yes,no
request-97-5-1,large-scale land clearing,deforestation,yes,yes
request-97-6-0,foreign demand for palm oil,expansion of palm oil plantations,yes,no
request-97-6-1,expansion of palm oil plantations,deforestation,yes,no
request-97-7-0,foreign direct investment in cattle ranching,clearing land for livestock,yes,no
request-97-7-1,clearing land for livestock,deforestation,yes,yes
request-97-8-0,foreign market demand for paper products,increased pulp and paper production,yes,no
request-97-8-1,increased pulp and paper production,deforestation,yes,no
request-97-9-0,foreign tourism development projects,construction of resorts and infrastructure,yes,no
request-97-9-1,construction of resorts and infrastructure,deforestation,yes,no
request-98-0-0,heavy rainfall,increased river discharge,yes,no
request-98-0-1,increased river discharge,river overflow,yes,no
request-98-0-2,river overflow,flooding,yes,no
request-98-1-0,snowmelt,elevated groundwater levels,yes,no
request-98-1-1,elevated groundwater levels,soil saturation,yes,yes
request-98-1-2,soil saturation,flooding,yes,yes
request-98-2-0,dam failure,sudden release of water,yes,yes
request-98-2-1,sudden release of water,downstream inundation,yes,no
request-98-2-2,downstream inundation,flooding,yes,yes
request-98-3-0,poor drainage infrastructure,water accumulation in urban areas,yes,no
request-98-3-1,water accumulation in urban areas,flooding,yes,yes
request-98-4-0,urbanization,increased impermeable surfaces,yes,no
request-98-4-1,increased impermeable surfaces,enhanced surface runoff,yes,no
request-98-4-2,enhanced surface runoff,flooding,yes,no
request-98-5-0,deforestation,reduced water absorption by soil,yes,yes
request-98-5-1,reduced water absorption by soil,increased surface runoff,yes,yes
request-98-5-2,increased surface runoff,flooding,yes,yes
request-98-6-0,blocked waterways,backed-up water flow,yes,no
request-98-6-1,backed-up water flow,flooding,yes,yes
request-98-7-0,sea-level rise,coastal water intrusion,yes,no
request-98-7-1,coastal water intrusion,coastal flooding,no,yes
request-98-7-2,coastal flooding,flooding,yes,no
request-99-0-0,deforestation,soil erosion,yes,no
request-99-0-1,soil erosion,decreased soil stability,yes,yes
request-99-0-2,decreased soil stability,land sliding,yes,yes
request-99-1-0,deforestation,loss of root systems,yes,no
request-99-1-1,loss of root systems,increased runoff,yes,yes
request-99-1-2,increased runoff,soil saturation,no,yes
request-99-1-3,soil saturation,land sliding,yes,no
request-99-2-0,deforestation,reduced vegetation cover,yes,no
request-99-2-1,reduced vegetation cover,increased rainfall impact,yes,yes
request-99-2-2,increased rainfall impact,land sliding,yes,yes
request-99-3-0,deforestation,altered water cycle,yes,yes
request-99-3-1,altered water cycle,increased soil erosion,yes,yes
request-99-3-2,increased soil erosion,land sliding,yes,yes
request-99-4-0,deforestation,compromised slope stability,yes,no
request-99-4-1,compromised slope stability,land sliding,yes,yes
request-99-5-0,deforestation,increased surface runoff,yes,no
request-99-5-1,increased surface runoff,soil undermining,yes,yes
request-99-5-2,soil undermining,land sliding,yes,yes
request-100-0-0,rise in global temperatures,increased precipitation,yes,no
request-100-0-1,increased precipitation,soil saturation,yes,no
request-100-0-2,soil saturation,slope instability,yes,no
request-100-0-3,slope instability,land sliding,yes,yes
request-100-1-0,rise in global temperatures,glacial melt,yes,yes
request-100-1-1,glacial melt,increased sediment load,yes,no
request-100-1-2,increased sediment load,slope erosion,yes,yes
request-100-1-3,slope erosion,land sliding,yes,yes
request-100-2-0,rise in global temperatures,vegetation loss,yes,yes
request-100-2-1,vegetation loss,reduced root strength,yes,yes
request-100-2-2,reduced root strength,slope instability,yes,yes
request-100-2-3,slope instability,land sliding,yes,no
request-100-3-0,rise in global temperatures,increased frequency of extreme weather,yes,no
request-100-3-1,increased frequency of extreme weather,heavy rainfall,yes,no
request-100-3-2,heavy rainfall,soil erosion,yes,no
request-100-3-3,soil erosion,land sliding,yes,yes
request-100-4-0,rise in global temperatures,permafrost thaw,yes,yes
request-100-4-1,permafrost thaw,ground destabilization,yes,yes
request-100-4-2,ground destabilization,slope instability,yes,yes
request-100-4-3,slope instability,land sliding,yes,yes
request-101-0-0,melting of glaciers,increased precipitation,yes,no
request-101-0-1,increased precipitation,soil saturation,yes,no
request-101-0-2,soil saturation,land sliding,yes,no
request-101-1-0,melting of glaciers,permafrost thawing,yes,no
request-101-1-1,permafrost thawing,ground destabilization,yes,no
request-101-1-2,ground destabilization,land sliding,yes,yes
request-101-2-0,melting of glaciers,temperature rise,no,yes
request-101-2-1,temperature rise,vegetation loss,yes,yes
request-101-2-2,vegetation loss,erosion,yes,yes
request-101-2-3,erosion,land sliding,yes,yes
request-101-3-0,melting of glaciers,increased runoff,yes,no
request-101-3-1,increased runoff,river erosion,yes,yes
request-101-3-2,river erosion,slope weakening,yes,yes
request-101-3-3,slope weakening,land sliding,yes,yes
request-102-0-0,soil erosion,loss of topsoil,yes,yes
request-102-0-1,loss of topsoil,reduced soil stability,yes,yes
request-102-0-2,reduced soil stability,land sliding,yes,yes
request-102-1-0,soil erosion,decreased vegetation cover,yes,yes
request-102-1-1,decreased vegetation cover,increased slope instability,yes,yes
request-102-1-2,increased slope instability,land sliding,yes,yes
request-102-2-0,soil erosion,increased surface runoff,yes,yes
request-102-2-1,increased surface runoff,slope undermining,yes,yes
request-102-2-2,slope undermining,land sliding,yes,yes
request-102-3-0,soil erosion,weakened root structures,yes,yes
request-102-3-1,weakened root structures,slope destabilization,yes,yes
request-102-3-2,slope destabilization,land sliding,yes,yes
request-103-0-0,earthquakes,ground shaking,yes,no
request-103-0-1,ground shaking,slope destabilization,yes,no
request-103-0-2,slope destabilization,land sliding,yes,yes
request-103-1-0,earthquakes,ground liquefaction,yes,no
request-103-1-1,ground liquefaction,slope instability,yes,no
request-103-1-2,slope instability,land sliding,yes,no
request-103-2-0,earthquakes,aftershocks,yes,no
request-103-2-1,aftershocks,vegetation damage,yes,no
request-103-2-2,vegetation damage,slope erosion,yes,yes
request-103-2-3,slope erosion,land sliding,yes,yes
request-103-3-0,earthquakes,structural failures,yes,no
request-103-3-1,structural failures,drainage disruption,yes,yes
request-103-3-2,drainage disruption,slope saturation,yes,yes
request-103-3-3,slope saturation,land sliding,yes,no
request-104-0-0,deforestation,increased soil erosion,yes,no
request-104-0-1,increased soil erosion,sediment runoff,yes,no
request-104-0-2,sediment runoff,rivers filled with mud,yes,yes
request-104-1-0,deforestation,loss of tree roots,yes,no
request-104-1-1,loss of tree roots,reduced soil stability,yes,yes
request-104-1-2,reduced soil stability,increased sediment in rivers,yes,yes
request-104-1-3,increased sediment in rivers,rivers filled with mud,yes,yes
request-104-2-0,deforestation,increased surface runoff,yes,no
request-104-2-1,increased surface runoff,higher sediment transport,yes,no
request-104-2-2,higher sediment transport,rivers filled with mud,yes,yes
request-104-3-0,deforestation,altered water cycle,yes,yes
request-104-3-1,altered water cycle,increased erosion,yes,yes
request-104-3-2,increased erosion,rivers filled with mud,yes,yes
request-105-0-0,rise in global temperatures,increased evaporation rates,yes,no
request-105-0-1,increased evaporation rates,drier soil conditions,yes,no
request-105-0-2,drier soil conditions,enhanced soil erosion,yes,yes
request-105-0-3,enhanced soil erosion,rivers filled with mud,yes,yes
request-105-1-0,rise in global temperatures,melting glaciers,yes,no
request-105-1-1,melting glaciers,higher sediment loads in rivers,yes,no
request-105-1-2,higher sediment loads in rivers,rivers filled with mud,yes,yes
request-105-2-0,rise in global temperatures,altered precipitation patterns,yes,no
request-105-2-1,altered precipitation patterns,more intense rainfall events,yes,yes
request-105-2-2,more intense rainfall events,increased surface runoff,yes,no
request-105-2-3,increased surface runoff,rivers filled with mud,yes,no
request-105-3-0,rise in global temperatures,increased frequency of extreme weather,yes,no
request-105-3-1,increased frequency of extreme weather,severe storms causing land disruption,yes,no
request-105-3-2,severe storms causing land disruption,rivers filled with mud,yes,no
request-106-0-0,melting of glaciers,increased water runoff,yes,yes
request-106-0-1,increased water runoff,soil erosion,yes,yes
request-106-0-2,soil erosion,rivers filled with mud,yes,yes
request-106-1-0,melting of glaciers,increased river flow,yes,yes
request-106-1-1,increased river flow,sediment transportation,yes,no
request-106-1-2,sediment transportation,rivers filled with mud,yes,yes
request-106-2-0,melting of glaciers,glacial meltwater volume increase,yes,yes
request-106-2-1,glacial meltwater volume increase,landslides triggered,yes,no
request-106-2-2,landslides triggered,rivers filled with mud,yes,yes
request-106-3-0,melting of glaciers,rise in water levels,yes,no
request-106-3-1,rise in water levels,coastal erosion,yes,no
request-106-3-2,coastal erosion,rivers filled with mud,no,no
request-107-0-0,soil erosion,increased sediment in runoff,yes,no
request-107-0-1,increased sediment in runoff,sediment transported to rivers,yes,yes
request-107-0-2,sediment transported to rivers,rivers filled with mud,yes,no
request-107-1-0,soil erosion,loss of vegetation cover,yes,yes
request-107-1-1,loss of vegetation cover,enhanced surface runoff,yes,yes
request-107-1-2,enhanced surface runoff,more mud carried into rivers,yes,no
request-107-1-3,more mud carried into rivers,rivers filled with mud,yes,yes
request-107-2-0,soil erosion,exposure of underlying soil layers,yes,yes
request-107-2-1,exposure of underlying soil layers,soil easily washed into waterways,yes,yes
request-107-2-2,soil easily washed into waterways,accumulation of mud in rivers,yes,no
request-107-2-3,accumulation of mud in rivers,rivers filled with mud,yes,yes
request-107-3-0,soil erosion,increased particulate matter in soil,yes,yes
request-107-3-1,increased particulate matter in soil,particulate matter carried by rainstorms,yes,yes
request-107-3-2,particulate matter carried by rainstorms,deposition of mud in rivers,yes,no
request-107-3-3,deposition of mud in rivers,rivers filled with mud,no,yes
request-107-4-0,soil erosion,degradation of land structure,yes,yes
request-107-4-1,degradation of land structure,higher rates of surface runoff,yes,yes
request-107-4-2,higher rates of surface runoff,greater mud transport to rivers,yes,no
request-107-4-3,greater mud transport to rivers,rivers filled with mud,yes,no
request-108-0-0,earthquakes,landslides,yes,no
request-108-0-1,landslides,sediment runoff,yes,yes
request-108-0-2,sediment runoff,rivers filled with mud,yes,no
request-108-1-0,earthquakes,ground fractures,yes,no
request-108-1-1,ground fractures,changes in river flow,yes,yes
request-108-1-2,changes in river flow,increased sedimentation,yes,yes
request-108-1-3,increased sedimentation,rivers filled with mud,yes,yes
request-108-2-0,earthquakes,soil liquefaction,yes,no
request-108-2-1,soil liquefaction,erosion,no,no
request-108-2-2,erosion,rivers filled with mud,yes,yes
request-108-3-0,earthquakes,disruption of watershed,yes,no
request-108-3-1,disruption of watershed,increased mudflow,yes,yes
request-108-3-2,increased mudflow,rivers filled with mud,yes,yes
request-109-0-0,deforestation,soil erosion,yes,no
request-109-0-1,soil erosion,sedimentation of waterways,yes,no
request-109-0-2,sedimentation of waterways,canals filled with mud,yes,yes
request-109-1-0,deforestation,loss of vegetation cover,yes,no
request-109-1-1,loss of vegetation cover,increased surface runoff,yes,yes
request-109-1-2,increased surface runoff,accumulation of sediment in canals,yes,yes
request-109-1-3,accumulation of sediment in canals,canals filled with mud,yes,yes
request-109-2-0,deforestation,reduced root structure stabilization,yes,no
request-109-2-1,reduced root structure stabilization,landslides and mass movement,yes,yes
request-109-2-2,landslides and mass movement,deposition of mud in canals,yes,yes
request-109-2-3,deposition of mud in canals,canals filled with mud,yes,yes
request-109-3-0,deforestation,altered hydrological cycles,yes,yes
request-109-3-1,altered hydrological cycles,increased sediment transport,yes,yes
request-109-3-2,increased sediment transport,sediment deposition in canals,yes,no
request-109-3-3,sediment deposition in canals,canals filled with mud,yes,yes
request-109-4-0,deforestation,increased vulnerability to weathering,yes,no
request-109-4-1,increased vulnerability to weathering,enhanced mud flow into canals,yes,yes
request-109-4-2,enhanced mud flow into canals,canals filled with mud,yes,yes
request-110-0-0,rise in global temperatures,increased evaporation rates,yes,no
request-110-0-1,increased evaporation rates,more intense rainfall events,yes,no
request-110-0-2,more intense rainfall events,heightened soil erosion,yes,no
request-110-0-3,heightened soil erosion,greater sediment runoff,yes,no
request-110-0-4,greater sediment runoff,canals filled with mud,yes,yes
request-110-1-0,rise in global temperatures,melting of glaciers,yes,no
request-110-1-1,melting of glaciers,sea-level rise,yes,no
request-110-1-2,sea-level rise,coastal erosion,yes,no
request-110-1-3,coastal erosion,increased sediment deposition,yes,no
request-110-1-4,increased sediment deposition,canals filled with mud,yes,yes
request-110-2-0,rise in global temperatures,altered precipitation patterns,yes,no
request-110-2-1,altered precipitation patterns,prolonged droughts,yes,yes
request-110-2-2,prolonged droughts,vegetation loss,yes,yes
request-110-2-3,vegetation loss,increased land degradation,yes,yes
request-110-2-4,increased land degradation,higher sediment transport into waterways,yes,yes
request-110-2-5,higher sediment transport into waterways,canals filled with mud,yes,yes
request-110-3-0,rise in global temperatures,intensified cyclonic activity,yes,no
request-110-3-1,intensified cyclonic activity,stronger storms,yes,yes
request-110-3-2,stronger storms,enhanced river overflow,yes,no
request-110-3-3,enhanced river overflow,accelerated sediment accumulation,yes,yes
request-110-3-4,accelerated sediment accumulation,canals filled with mud,yes,yes
request-111-0-0,melting of glaciers,increased water runoff,yes,yes
request-111-0-1,increased water runoff,enhanced river flow,yes,yes
request-111-0-2,enhanced river flow,accelerated land erosion,yes,yes
request-111-0-3,accelerated land erosion,higher sediment transport,yes,yes
request-111-0-4,higher sediment transport,canals filled with mud,yes,no
request-111-1-0,melting of glaciers,rising temperatures,no,yes
request-111-1-1,rising temperatures,soil degradation,yes,yes
request-111-1-2,soil degradation,increased landslides,yes,yes
request-111-1-3,increased landslides,greater sediment deposition,yes,yes
request-111-1-4,greater sediment deposition,canals filled with mud,yes,yes
request-111-2-0,melting of glaciers,altered precipitation patterns,yes,no
request-111-2-1,altered precipitation patterns,intensified flooding,yes,no
request-111-2-2,intensified flooding,riverbank erosion,yes,yes
request-111-2-3,riverbank erosion,elevated sediment load,yes,yes
request-111-2-4,elevated sediment load,canals filled with mud,yes,yes
request-111-3-0,melting of glaciers,reduced glacier mass,yes,no
request-111-3-1,reduced glacier mass,lowered water retention,yes,yes
request-111-3-2,lowered water retention,fluctuating river levels,yes,yes
request-111-3-3,fluctuating river levels,unstable riverbanks,yes,no
request-111-3-4,unstable riverbanks,canals filled with mud,yes,yes
request-111-4-0,melting of glaciers,increased glacial meltwater,yes,yes
request-111-4-1,increased glacial meltwater,expanded river volume,yes,no
request-111-4-2,expanded river volume,heightened hydraulic action,yes,no
request-111-4-3,heightened hydraulic action,dispersed sediments,yes,yes
request-111-4-4,dispersed sediments,canals filled with mud,yes,no
request-112-0-0,soil erosion,loss of vegetation,yes,yes
request-112-0-1,loss of vegetation,increased runoff,yes,yes
request-112-0-2,increased runoff,sediment carried into canals,yes,yes
request-112-0-3,sediment carried into canals,canals filled with mud,yes,no
request-112-1-0,soil erosion,increased sediment in water bodies,yes,no
request-112-1-1,increased sediment in water bodies,sediment deposition in canals,yes,no
request-112-1-2,sediment deposition in canals,canals filled with mud,yes,yes
request-112-2-0,soil erosion,degradation of land,yes,yes
request-112-2-1,degradation of land,increased sediment load in water,yes,yes
request-112-2-2,increased sediment load in water,canals filled with mud,yes,yes
request-112-3-0,soil erosion,exposed soil surfaces,yes,yes
request-112-3-1,exposed soil surfaces,greater susceptibility to runoff,yes,no
request-112-3-2,greater susceptibility to runoff,more sediment entering canals,yes,yes
request-112-3-3,more sediment entering canals,canals filled with mud,yes,yes
request-112-4-0,soil erosion,reduced soil stability,yes,yes
request-112-4-1,reduced soil stability,landslides,yes,yes
request-112-4-2,landslides,increased sediment in water,yes,yes
request-112-4-3,increased sediment in water,canals filled with mud,yes,yes
request-112-5-0,soil erosion,loss of soil structure,yes,yes
request-112-5-1,loss of soil structure,erosion of canal banks,yes,yes
request-112-5-2,erosion of canal banks,sediments introduced into canals,yes,yes
request-112-5-3,sediments introduced into canals,canals filled with mud,yes,no
request-113-0-0,earthquakes,landslides,yes,no
request-113-0-1,landslides,sediment deposition,yes,yes
request-113-0-2,sediment deposition,canals filled with mud,yes,yes
request-113-1-0,earthquakes,ground liquefaction,yes,no
request-113-1-1,ground liquefaction,debris flows,no,yes
request-113-1-2,debris flows,canals filled with mud,yes,yes
request-113-2-0,earthquakes,tsunamis,yes,no
request-113-2-1,tsunamis,coastal erosion,yes,no
request-113-2-2,coastal erosion,canals filled with mud,yes,yes
request-113-3-0,earthquakes,fault displacement,yes,no
request-113-3-1,fault displacement,altered water flow,yes,yes
request-113-3-2,altered water flow,canals filled with mud,yes,yes
request-113-4-0,earthquakes,soil liquefaction,yes,no
request-113-4-1,soil liquefaction,debris settlement,yes,no
request-113-4-2,debris settlement,canals filled with mud,yes,yes
request-114-0-0,deforestation,increased soil erosion,yes,no
request-114-0-1,increased soil erosion,higher sediment runoff into rivers,yes,no
request-114-0-2,higher sediment runoff into rivers,accumulation of sediment in dams,yes,no
request-114-0-3,accumulation of sediment in dams,dams filled with mud,yes,no
request-114-1-0,deforestation,loss of vegetation cover,yes,no
request-114-1-1,loss of vegetation cover,reduced water absorption by soil,yes,yes
request-114-1-2,reduced water absorption by soil,increased surface runoff,yes,yes
request-114-1-3,increased surface runoff,elevated sediment load in rivers,yes,no
request-114-1-4,elevated sediment load in rivers,dams filled with mud,yes,yes
request-114-2-0,deforestation,disruption of ecological balance,yes,yes
request-114-2-1,disruption of ecological balance,increased landslides,yes,yes
request-114-2-2,increased landslides,transport of mud to reservoirs,yes,yes
request-114-2-3,transport of mud to reservoirs,dams filled with mud,yes,yes
request-114-3-0,deforestation,altered rainfall patterns,yes,yes
request-114-3-1,altered rainfall patterns,intensified flooding events,yes,no
request-114-3-2,intensified flooding events,greater sediment deposition in dams,yes,no
request-114-3-3,greater sediment deposition in dams,dams filled with mud,yes,yes
request-115-0-0,rise in global temperatures,increased heavy rainfall,yes,no
request-115-0-1,increased heavy rainfall,enhanced soil erosion,yes,no
request-115-0-2,enhanced soil erosion,greater sediment runoff,yes,no
request-115-0-3,greater sediment runoff,sedimentation in dams,yes,no
request-115-0-4,sedimentation in dams,dams filled with mud,yes,no
request-115-1-0,rise in global temperatures,more intense storms,yes,no
request-115-1-1,more intense storms,increased landslides,yes,no
request-115-1-2,increased landslides,higher sediment load in rivers,yes,yes
request-115-1-3,higher sediment load in rivers,accumulation of mud in dams,yes,no
request-115-1-4,accumulation of mud in dams,dams filled with mud,yes,yes
request-115-2-0,rise in global temperatures,accelerated glacial melting,yes,no
request-115-2-1,accelerated glacial melting,higher sediment transport in rivers,yes,no
request-115-2-2,higher sediment transport in rivers,elevated siltation in reservoirs,yes,no
request-115-2-3,elevated siltation in reservoirs,dams filled with mud,yes,yes
request-115-3-0,rise in global temperatures,increased evaporation rates,yes,no
request-115-3-1,increased evaporation rates,altered river flow patterns,yes,yes
request-115-3-2,altered river flow patterns,enhanced sediment deposition,yes,yes
request-115-3-3,enhanced sediment deposition,dams filled with mud,yes,yes
request-115-4-0,rise in global temperatures,reduced vegetation cover,yes,yes
request-115-4-1,reduced vegetation cover,enhanced soil degradation,yes,yes
request-115-4-2,enhanced soil degradation,increased sediment runoff,yes,yes
request-115-4-3,increased sediment runoff,sedimentation in dams,yes,no
request-115-4-4,sedimentation in dams,dams filled with mud,yes,yes
request-116-0-0,melting of glaciers,increased meltwater flow,yes,yes
request-116-0-1,increased meltwater flow,enhanced river discharge,yes,no
request-116-0-2,enhanced river discharge,greater sediment transport,yes,no
request-116-0-3,greater sediment transport,dams filled with mud,yes,yes
request-116-1-0,melting of glaciers,reduction in glacier mass,yes,no
request-116-1-1,reduction in glacier mass,destabilization of surrounding land,yes,yes
request-116-1-2,destabilization of surrounding land,increased landslides,yes,yes
request-116-1-3,increased landslides,more mud entering dams,yes,yes
request-116-2-0,melting of glaciers,release of trapped sediments,yes,no
request-116-2-1,release of trapped sediments,elevated sediment load in rivers,yes,yes
request-116-2-2,elevated sediment load in rivers,deposition in reservoirs,yes,no
request-116-2-3,deposition in reservoirs,dams filled with mud,no,yes
request-116-3-0,melting of glaciers,rise in downstream water flow,yes,no
request-116-3-1,rise in downstream water flow,higher erosion rates,yes,no
request-116-3-2,higher erosion rates,increased sediment accumulation,yes,no
request-116-3-3,increased sediment accumulation,dams filled with mud,yes,yes
request-117-0-0,soil erosion,sediment runoff,yes,no
request-117-0-1,sediment runoff,increased sediment load in rivers,yes,no
request-117-0-2,increased sediment load in rivers,sediment deposition in dams,yes,no
request-117-0-3,sediment deposition in dams,dams filled with mud,yes,no
request-117-1-0,soil erosion,loss of topsoil,yes,no
request-117-1-1,loss of topsoil,agricultural degradation,yes,yes
request-117-1-2,agricultural degradation,increased surface runoff,yes,yes
request-117-1-3,increased surface runoff,sediment accumulation in dams,yes,yes
request-117-1-4,sediment accumulation in dams,dams filled with mud,yes,yes
request-117-2-0,soil erosion,increased turbidity in water,yes,no
request-117-2-1,increased turbidity in water,river ecosystem disruption,yes,yes
request-117-2-2,river ecosystem disruption,sediment buildup in dams,yes,yes
request-117-2-3,sediment buildup in dams,dams filled with mud,yes,no
request-117-3-0,soil erosion,landslides,yes,yes
request-117-3-1,landslides,sediment deposition into rivers,yes,yes
request-117-3-2,sediment deposition into rivers,dams accumulating mud,yes,no
request-117-3-3,dams accumulating mud,dams filled with mud,yes,yes
request-117-4-0,soil erosion,decreased vegetation cover,yes,yes
request-117-4-1,decreased vegetation cover,increased water flow speed,yes,yes
request-117-4-2,increased water flow speed,more sediment carried into dams,yes,no
request-117-4-3,more sediment carried into dams,dams filled with mud,yes,no
request-118-0-0,earthquakes,landslides,yes,no
request-118-0-1,landslides,sediment flows into reservoir,yes,no
request-118-0-2,sediment flows into reservoir,dams filled with mud,yes,no
request-118-1-0,earthquakes,soil liquefaction,yes,no
request-118-1-1,soil liquefaction,increased sedimentation in water,yes,no
request-118-1-2,increased sedimentation in water,dams filled with mud,yes,yes
request-118-2-0,earthquakes,riverbed shifts,yes,no
request-118-2-1,riverbed shifts,debris accumulation in reservoir,yes,yes
request-118-2-2,debris accumulation in reservoir,dams filled with mud,yes,yes
request-118-3-0,earthquakes,topographical changes,yes,yes
request-118-3-1,topographical changes,enhanced runoff and erosion,yes,yes
request-118-3-2,enhanced runoff and erosion,dams filled with mud,yes,yes
request-119-0-0,unplanned urbanization and infrastructure development,increased impermeable surfaces,yes,no
request-119-0-1,increased impermeable surfaces,reduced natural infiltration,yes,no
request-119-0-2,reduced natural infiltration,increased surface runoff,yes,yes
request-119-0-3,increased surface runoff,fast water flow,yes,yes
request-119-1-0,unplanned urbanization and infrastructure development,deforestation and vegetation loss,yes,yes
request-119-1-1,deforestation and vegetation loss,reduced soil stability,yes,no
request-119-1-2,reduced soil stability,increased erosion,yes,yes
request-119-1-3,increased erosion,fast water flow,no,yes
request-119-2-0,unplanned urbanization and infrastructure development,inadequate drainage systems,yes,no
request-119-2-1,inadequate drainage systems,blocked or overwhelmed sewers,yes,yes
request-119-2-2,blocked or overwhelmed sewers,flash flooding,yes,yes
request-119-2-3,flash flooding,fast water flow,yes,yes
request-119-3-0,unplanned urbanization and infrastructure development,encroachment on natural waterways,yes,yes
request-119-3-1,encroachment on natural waterways,narrowed channels,yes,yes
request-119-3-2,narrowed channels,increased water velocity,yes,yes
request-119-3-3,increased water velocity,fast water flow,yes,yes
request-119-4-0,unplanned urbanization and infrastructure development,soil compaction from construction,yes,no
request-119-4-1,soil compaction from construction,decreased soil permeability,yes,no
request-119-4-2,decreased soil permeability,enhanced surface runoff speed,yes,no
request-119-4-3,enhanced surface runoff speed,fast water flow,yes,yes
request-120-0-0,sports utility vehicle,increased fuel consumption,yes,no
request-120-0-1,increased fuel consumption,higher greenhouse gas emissions,yes,no
request-120-0-2,higher greenhouse gas emissions,global warming,yes,yes
request-120-0-3,global warming,climate change,yes,no
request-120-1-0,sports utility vehicle,elevated production levels,yes,no
request-120-1-1,elevated production levels,greater energy usage in manufacturing,yes,yes
request-120-1-2,greater energy usage in manufacturing,increased carbon emissions,yes,no
request-120-1-3,increased carbon emissions,climate change,yes,no
request-120-2-0,sports utility vehicle,enhanced oil dependency,yes,no
request-120-2-1,enhanced oil dependency,expanded fossil fuel extraction,yes,yes
request-120-2-2,expanded fossil fuel extraction,rise in atmospheric pollutants,yes,no
request-120-2-3,rise in atmospheric pollutants,climate change,yes,yes
request-120-3-0,sports utility vehicle,promotion of large vehicle infrastructure,yes,yes
request-120-3-1,promotion of large vehicle infrastructure,urban sprawl,yes,yes
request-120-3-2,urban sprawl,increased transportation emissions,yes,no
request-120-3-3,increased transportation emissions,climate change,yes,no
request-120-4-0,sports utility vehicle,consumer demand for larger vehicles,yes,yes
request-120-4-1,consumer demand for larger vehicles,resource extraction and processing,yes,no
request-120-4-2,resource extraction and processing,environmental degradation,yes,no
request-120-4-3,environmental degradation,climate change,yes,yes
request-121-0-0,fossil fuels,burning of fossil fuels,no,no
request-121-0-1,burning of fossil fuels,emission of greenhouse gases,yes,no
request-121-0-2,emission of greenhouse gases,accumulation of greenhouse gases in atmosphere,yes,no
request-121-0-3,accumulation of greenhouse gases in atmosphere,enhanced greenhouse effect,yes,no
request-121-0-4,enhanced greenhouse effect,global temperature rise,yes,no
request-121-0-5,global temperature rise,climate change,yes,yes
request-121-1-0,fossil fuels,extraction of fossil fuels,no,no
request-121-1-1,extraction of fossil fuels,transportation of fossil fuels,yes,no
request-121-1-2,transportation of fossil fuels,combustion in energy systems,no,no
request-121-1-3,combustion in energy systems,release of carbon dioxide,yes,no
request-121-1-4,release of carbon dioxide,increased atmospheric co₂ levels,yes,yes
request-121-1-5,increased atmospheric co₂ levels,intensified greenhouse warming,yes,no
request-121-1-6,intensified greenhouse warming,climate change,yes,no
request-121-2-0,fossil fuels,increased energy consumption from fossil fuels,yes,no
request-121-2-1,increased energy consumption from fossil fuels,higher emissions of pollutants,yes,no
request-121-2-2,higher emissions of pollutants,alteration of atmospheric composition,yes,no
request-121-2-3,alteration of atmospheric composition,disruption of climate patterns,yes,yes
request-121-2-4,disruption of climate patterns,climate change,no,yes
request-121-3-0,fossil fuels,use in industrial processes,yes,no
request-121-3-1,use in industrial processes,emission of methane and other greenhouse gases,yes,no
request-121-3-2,emission of methane and other greenhouse gases,accumulation of these gases,yes,no
request-121-3-3,accumulation of these gases,amplified greenhouse effect,yes,no
request-121-3-4,amplified greenhouse effect,rising global temperatures,yes,yes
request-121-3-5,rising global temperatures,climate change,no,no
request-121-4-0,fossil fuels,dependence on fossil fuel energy,yes,no
request-121-4-1,dependence on fossil fuel energy,limited transition to renewable resources,yes,yes
request-121-4-2,limited transition to renewable resources,continued high emissions,yes,yes
request-121-4-3,continued high emissions,atmospheric warming,yes,no
request-121-4-4,atmospheric warming,climate system imbalances,yes,yes
request-121-4-5,climate system imbalances,climate change,yes,yes
request-122-0-0,human activity,fossil fuel combustion,yes,no
