custom_id,cause,effect,Does_cause_lead_to_effect,Does_effect_lead_to_cause_SWITCH
request-87-0-88,increased competition for water,reduced water quality,yes,yes
request-87-0-89,reduced water quality,health problems related to water scarcity,yes,yes
request-87-0-90,health problems related to water scarcity,increased incidence of waterborne diseases,yes,yes
request-87-0-91,increased incidence of waterborne diseases,dehydration and heatrelated illnesses,yes,no
request-87-0-92,dehydration and heatrelated illnesses,waterrelated injuries,no,yes
request-87-0-93,waterrelated injuries,increased frequency of wildfires,no,no
request-87-0-94,increased frequency of wildfires,loss of vegetation,yes,yes
request-87-0-95,loss of vegetation,reduced soil moisture,yes,yes
request-87-0-96,reduced soil moisture,decreased agricultural productivity,yes,no
request-87-0-97,decreased agricultural productivity,food insecurity,yes,yes
request-87-0-98,food insecurity,increased food prices,no,yes
request-87-0-99,increased food prices,economic stress on populations,yes,yes
request-87-0-100,economic stress on populations,reduced agricultural output,yes,yes
request-87-0-101,reduced agricultural output,increased food insecurity,yes,yes
request-87-0-102,increased food insecurity,social unrest,yes,yes
request-87-0-103,social unrest,political instability,yes,yes
request-87-0-104,political instability,conflicts over water resources,yes,yes
request-87-0-105,conflicts over water resources,migration due to water scarcity,yes,yes
request-87-0-106,migration due to water scarcity,environmental refugees,yes,yes
request-87-0-107,environmental refugees,strain on neighboring regions,yes,yes
request-87-0-108,strain on neighboring regions,resource conflicts,yes,yes
request-87-0-109,resource conflicts,increased competition for water,yes,yes
request-87-0-110,increased competition for water,reduced water quality,yes,yes
request-87-0-111,reduced water quality,health problems related to water scarcity,yes,yes
request-87-0-112,health problems related to water scarcity,increased incidence of waterborne diseases,yes,no
request-87-0-113,increased incidence of waterborne diseases,dehydration and heatrelated illnesses,yes,no
request-87-0-114,dehydration and heatrelated illnesses,waterrelated injuries,no,yes
request-87-0-115,waterrelated injuries,increased frequency of wildfires,no,no
request-87-0-116,increased frequency of wildfires,loss of vegetation,yes,yes
request-87-0-117,loss of vegetation,reduced soil moisture,yes,yes
request-87-0-118,reduced soil moisture,decreased agricultural productivity,yes,no
request-87-0-119,decreased agricultural productivity,food insecurity,yes,yes
request-87-0-120,food insecurity,increased food prices,no,yes
request-87-0-121,increased food prices,economic stress on populations,yes,yes
request-87-0-122,economic stress on populations,reduced agricultural output,yes,yes
request-87-0-123,reduced agricultural output,increased food insecurity,yes,yes
request-87-0-124,increased food insecurity,social unrest,yes,yes
request-87-0-125,social unrest,political instability,yes,yes
request-87-0-126,political instability,conflicts over water resources,yes,yes
request-87-0-127,conflicts over water resources,migration due to water scarcity,yes,yes
request-87-0-128,migration due to water scarcity,environmental refugees,yes,yes
request-87-0-129,environmental refugees,strain on neighboring regions,yes,yes
request-87-0-130,strain on neighboring regions,resource conflicts,yes,yes
request-87-0-131,resource conflicts,increased competition for water,yes,yes
request-87-0-132,increased competition for water,reduced water quality,yes,yes
request-87-0-133,reduced water quality,health problems related to water scarcity,yes,yes
request-87-0-134,health problems related to water scarcity,increased incidence of waterborne diseases,yes,no
request-87-0-135,increased incidence of waterborne diseases,dehydration and heatrelated illnesses,no,yes
request-87-0-136,dehydration and heatrelated illnesses,waterrelated injuries,no,yes
request-87-0-137,waterrelated injuries,increased frequency of wildfires,no,no
request-87-0-138,increased frequency of wildfires,loss of vegetation,yes,yes
request-87-0-139,loss of vegetation,reduced soil moisture,yes,yes
request-87-0-140,reduced soil moisture,decreased agricultural productivity,yes,no
request-87-0-141,decreased agricultural productivity,food insecurity,yes,yes
request-87-0-142,food insecurity,increased food prices,no,yes
request-87-0-143,increased food prices,economic stress on populations,yes,yes
request-87-0-144,economic stress on populations,reduced agricultural output,yes,yes
request-87-0-145,reduced agricultural output,increased food insecurity,yes,yes
request-87-0-146,increased food insecurity,social unrest,yes,yes
request-87-0-147,social unrest,political instability,yes,yes
request-87-0-148,political instability,conflicts over water resources,yes,yes
request-87-0-149,conflicts over water resources,migration due to water scarcity,yes,yes
request-87-0-150,migration due to water scarcity,environmental refugees,yes,yes
request-87-0-151,environmental refugees,strain on neighboring regions,yes,yes
request-87-0-152,strain on neighboring regions,resource conflicts,yes,yes
request-87-0-153,resource conflicts,increased competition for water,yes,yes
request-87-0-154,increased competition for water,reduced water quality,yes,yes
request-87-0-155,reduced water quality,health problems related to water scarcity,yes,yes
request-87-0-156,health problems related to water scarcity,increased incidence of waterborne diseases,yes,no
request-87-0-157,increased incidence of waterborne diseases,dehydration and heatrelated illnesses,yes,no
request-87-0-158,dehydration and heatrelated illnesses,waterrelated injuries,no,yes
request-87-0-159,waterrelated injuries,increased frequency of wildfires,no,no
request-87-0-160,increased frequency of wildfires,loss of vegetation,yes,yes
request-87-0-161,loss of vegetation,reduced soil moisture,yes,yes
request-87-0-162,reduced soil moisture,decreased agricultural productivity,yes,no
request-87-0-163,decreased agricultural productivity,food insecurity,yes,yes
request-87-0-164,food insecurity,increased food prices,no,yes
request-87-0-165,increased food prices,economic stress on populations,yes,yes
request-87-0-166,economic stress on populations,reduced agricultural output,yes,yes
request-87-0-167,reduced agricultural output,increased food insecurity,yes,yes
request-87-0-168,increased food insecurity,social unrest,yes,yes
request-87-0-169,social unrest,political instability,yes,yes
request-87-0-170,political instability,conflicts over water resources,yes,yes
request-87-0-171,conflicts over water resources,migration due to water scarcity,yes,yes
request-87-0-172,migration due to water scarcity,environmental refugees,yes,yes
request-87-0-173,environmental refugees,strain on neighboring regions,yes,yes
request-87-0-174,strain on neighboring regions,resource conflicts,yes,yes
request-87-0-175,resource conflicts,increased competition for water,yes,yes
request-87-0-176,increased competition for water,reduced water quality,yes,yes
request-87-0-177,reduced water quality,health problems related to water scarcity,yes,yes
request-87-0-178,health problems related to water scarcity,increased incidence of waterborne diseases,yes,no
request-87-0-179,increased incidence of waterborne diseases,dehydration and heatrelated illnesses,yes,no
request-87-0-180,dehydration and heatrelated illnesses,waterrelated injuries,no,yes
request-87-0-181,waterrelated injuries,increased frequency of wildfires,no,no
request-87-0-182,increased frequency of wildfires,loss of vegetation,yes,yes
request-87-0-183,loss of vegetation,reduced soil moisture,yes,yes
request-87-0-184,reduced soil moisture,decreased agricultural productivity,yes,no
request-87-0-185,decreased agricultural productivity,food insecurity,yes,yes
request-87-0-186,food insecurity,increased food prices,no,yes
request-87-0-187,increased food prices,economic stress on populations,yes,yes
request-87-0-188,economic stress on populations,reduced agricultural output,yes,yes
request-87-0-189,reduced agricultural output,increased food insecurity,yes,yes
request-87-0-190,increased food insecurity,social unrest,yes,yes
request-87-0-191,social unrest,political instability,yes,yes
request-87-0-192,political instability,conflicts over water resources,yes,yes
request-87-0-193,conflicts over water resources,migration due to water scarcity,yes,yes
request-87-0-194,migration due to water scarcity,environmental refugees,yes,yes
request-87-0-195,environmental refugees,strain on neighboring regions,yes,yes
request-87-0-196,strain on neighboring regions,resource conflicts,yes,yes
request-87-0-197,resource conflicts,increased competition for water,yes,yes
request-87-0-198,increased competition for water,reduced water quality,yes,yes
request-87-0-199,reduced water quality,health problems related to water scarcity,yes,yes
request-87-0-200,health problems related to water scarcity,increased incidence of waterborne diseases,yes,no
request-87-0-201,increased incidence of waterborne diseases,dehydration and heatrelated illnesses,yes,no
request-87-0-202,dehydration and heatrelated illnesses,waterrelated injuries,no,yes
request-87-0-203,waterrelated injuries,increased frequency of wildfires,no,no
request-87-0-204,increased frequency of wildfires,loss of vegetation,yes,yes
request-87-0-205,loss of vegetation,reduced soil moisture,yes,yes
request-87-0-206,reduced soil moisture,decreased agricultural productivity,yes,no
request-87-0-207,decreased agricultural productivity,food insecurity,yes,yes
request-87-0-208,food insecurity,increased food prices,no,yes
request-87-0-209,increased food prices,economic stress on populations,yes,yes
request-87-0-210,economic stress on populations,reduced agricultural output,yes,yes
request-87-0-211,reduced agricultural output,increased food insecurity,yes,yes
request-87-0-212,increased food insecurity,social unrest,yes,yes
request-87-0-213,social unrest,political instability,yes,yes
request-87-0-214,political instability,conflicts over water resources,yes,yes
request-87-0-215,conflicts over water resources,migration due to water scarcity,yes,yes
request-87-0-216,migration due to water scarcity,environmental refugees,yes,yes
request-87-0-217,environmental refugees,strain on neighboring regions,yes,yes
request-87-0-218,strain on neighboring regions,resource conflicts,yes,yes
request-87-0-219,resource conflicts,increased competition for water,yes,yes
request-87-0-220,increased competition for water,reduced water quality,yes,yes
request-87-0-221,reduced water quality,health problems related to water scarcity,yes,yes
request-87-0-222,health problems related to water scarcity,increased incidence of waterborne diseases,yes,no
request-87-0-223,increased incidence of waterborne diseases,dehydration and heatrelated illnesses,yes,no
request-87-0-224,dehydration and heatrelated illnesses,waterrelated injuries,no,yes
request-87-0-225,waterrelated injuries,increased frequency of wildfires,no,no
request-87-0-226,increased frequency of wildfires,loss of vegetation,yes,yes
request-87-0-227,loss of vegetation,reduced soil moisture,yes,yes
request-87-0-228,reduced soil moisture,decreased agricultural productivity,yes,no
request-87-0-229,decreased agricultural productivity,food insecurity,yes,yes
request-87-0-230,food insecurity,increased food prices,no,yes
request-87-0-231,increased food prices,economic stress on populations,yes,yes
request-87-0-232,economic stress on populations,reduced agricultural output,yes,yes
request-87-0-233,reduced agricultural output,increased food insecurity,yes,yes
request-87-0-234,increased food insecurity,social unrest,yes,yes
request-87-0-235,social unrest,political instability,yes,yes
request-87-0-236,political instability,conflicts over water resources,yes,yes
request-87-0-237,conflicts over water resources,migration due to water scarcity,yes,yes
request-87-0-238,migration due to water scarcity,environmental refugees,yes,yes
request-87-0-239,environmental refugees,strain on neighboring regions,yes,yes
request-87-0-240,strain on neighboring regions,resource conflicts,yes,yes
request-87-0-241,resource conflicts,increased competition for water,yes,yes
request-87-0-242,increased competition for water,reduced water quality,yes,yes
request-87-0-243,reduced water quality,health problems related to water scarcity,yes,yes
request-87-0-244,health problems related to water scarcity,increased incidence of waterborne diseases,yes,yes
request-87-0-245,increased incidence of waterborne diseases,dehydration and heatrelated illnesses,yes,no
request-87-0-246,dehydration and heatrelated illnesses,waterrelated injuries,no,yes
request-87-0-247,waterrelated injuries,increased frequency of wildfires,no,no
request-87-0-248,increased frequency of wildfires,loss of vegetation,yes,yes
request-87-0-249,loss of vegetation,reduced soil moisture,yes,yes
request-87-0-250,reduced soil moisture,decreased agricultural productivity,yes,no
request-87-0-251,decreased agricultural productivity,food insecurity,yes,yes
request-87-0-252,food insecurity,increased food prices,no,yes
request-87-0-253,increased food prices,economic stress on populations,yes,yes
request-87-0-254,economic stress on populations,reduced agricultural output,yes,yes
request-87-0-255,reduced agricultural output,increased food insecurity,yes,yes
request-87-0-256,increased food insecurity,social unrest,yes,yes
request-87-0-257,social unrest,political instability,yes,yes
request-87-0-258,political instability,conflicts over water resources,yes,yes
request-87-0-259,conflicts over water resources,migration due to water scarcity,yes,yes
request-87-0-260,migration due to water scarcity,environmental refugees,yes,yes
request-87-0-261,environmental refugees,strain on neighboring regions,yes,yes
request-87-0-262,strain on neighboring regions,resource conflicts,yes,yes
request-87-0-263,resource conflicts,increased competition for water,yes,yes
request-87-0-264,increased competition for water,reduced water quality,yes,yes
request-87-0-265,reduced water quality,health problems related to water scarcity,yes,yes
request-87-0-266,health problems related to water scarcity,increased incidence of waterborne diseases,yes,no
request-87-0-267,increased incidence of waterborne diseases,dehydration and heatrelated illnesses,yes,no
request-87-0-268,dehydration and heatrelated illnesses,waterrelated injuries,no,yes
request-87-0-269,waterrelated injuries,increased frequency of wildfires,no,no
request-87-0-270,increased frequency of wildfires,loss of vegetation,yes,yes
request-87-0-271,loss of vegetation,reduced soil moisture,yes,yes
request-87-0-272,reduced soil moisture,decreased agricultural productivity,yes,no
request-87-0-273,decreased agricultural productivity,food insecurity,yes,yes
request-87-0-274,food insecurity,increased food prices,no,yes
request-87-0-275,increased food prices,economic stress on populations,yes,yes
request-87-0-276,economic stress on populations,reduced agricultural output,yes,yes
request-87-0-277,reduced agricultural output,increased food insecurity,yes,yes
request-87-0-278,increased food insecurity,social unrest,yes,yes
request-87-0-279,social unrest,political instability,yes,yes
request-87-0-280,political instability,conflicts over water resources,yes,yes
request-87-0-281,conflicts over water resources,migration due to water scarcity,yes,yes
request-87-0-282,migration due to water scarcity,environmental refugees,yes,yes
request-87-0-283,environmental refugees,strain on neighboring regions,yes,yes
request-87-0-284,strain on neighboring regions,resource conflicts,yes,yes
request-87-0-285,resource conflicts,increased competition for water,yes,yes
request-87-0-286,increased competition for water,reduced water quality,yes,yes
request-87-0-287,reduced water quality,health problems related to water scarcity,yes,yes
request-87-0-288,health problems related to water scarcity,increased incidence of waterborne diseases,yes,no
request-87-0-289,increased incidence of waterborne diseases,dehydration and heatrelated illnesses,yes,yes
request-87-0-290,dehydration and heatrelated illnesses,waterrelated injuries,no,yes
request-87-0-291,waterrelated injuries,increased frequency of wildfires,no,no
request-87-0-292,increased frequency of wildfires,loss of vegetation,yes,yes
request-87-0-293,loss of vegetation,reduced soil moisture,yes,yes
request-87-0-294,reduced soil moisture,decreased agricultural productivity,yes,no
request-87-0-295,decreased agricultural productivity,food insecurity,yes,yes
request-87-0-296,food insecurity,increased food prices,no,yes
request-87-0-297,increased food prices,economic stress on populations,yes,yes
request-87-0-298,economic stress on populations,reduced agricultural output,yes,yes
request-87-0-299,reduced agricultural output,increased food insecurity,yes,yes
request-87-0-300,increased food insecurity,social unrest,yes,yes
request-87-0-301,social unrest,political instability,yes,yes
request-87-0-302,political instability,conflicts over water resources,yes,yes
request-87-0-303,conflicts over water resources,migration due to water scarcity,yes,yes
request-87-0-304,migration due to water scarcity,environmental refugees,yes,yes
request-87-0-305,environmental refugees,strain on neighboring regions,yes,yes
request-87-0-306,strain on neighboring regions,resource conflicts,yes,yes
request-87-0-307,resource conflicts,increased competition for water,yes,yes
request-87-0-308,increased competition for water,reduced water quality,yes,yes
request-87-0-309,reduced water quality,health problems related to water scarcity,yes,yes
request-87-0-310,health problems related to water scarcity,increased incidence of waterborne diseases,yes,no
request-87-0-311,increased incidence of waterborne diseases,dehydration and heatrelated illnesses,no,no
request-87-0-312,dehydration and heatrelated illnesses,waterrelated injuries,no,yes
request-87-0-313,waterrelated injuries,increased frequency of wildfires,no,no
request-87-0-314,increased frequency of wildfires,loss of vegetation,yes,yes
request-87-0-315,loss of vegetation,reduced soil moisture,yes,yes
request-87-0-316,reduced soil moisture,decreased agricultural productivity,yes,no
request-87-0-317,decreased agricultural productivity,food insecurity,yes,yes
request-87-0-318,food insecurity,increased food prices,no,yes
request-87-0-319,increased food prices,economic stress on populations,yes,yes
request-87-0-320,economic stress on populations,reduced agricultural output,yes,yes
request-87-0-321,reduced agricultural output,increased food insecurity,yes,yes
request-87-0-322,increased food insecurity,social unrest,yes,yes
request-87-0-323,social unrest,political instability,yes,yes
request-87-0-324,political instability,conflicts over water resources,yes,yes
request-87-0-325,conflicts over water resources,migration due to water scarcity,yes,yes
request-87-0-326,migration due to water scarcity,environmental refugees,yes,yes
request-87-0-327,environmental refugees,strain on neighboring regions,yes,yes
request-87-0-328,strain on neighboring regions,resource conflicts,yes,yes
request-87-0-329,resource conflicts,increased competition for water,yes,yes
request-87-0-330,increased competition for water,reduced water quality,yes,yes
request-87-0-331,reduced water quality,health problems related to water scarcity,yes,yes
request-87-0-332,health problems related to water scarcity,increased incidence of waterborne diseases,yes,no
request-87-0-333,increased incidence of waterborne diseases,dehydration and heatrelated illnesses,yes,no
request-87-0-334,dehydration and heatrelated illnesses,waterrelated injuries,no,yes
request-87-0-335,waterrelated injuries,increased frequency of wildfires,no,no
request-87-0-336,increased frequency of wildfires,loss of vegetation,yes,yes
request-87-0-337,loss of vegetation,reduced soil moisture,yes,yes
request-87-0-338,reduced soil moisture,decreased agricultural productivity,yes,no
request-87-0-339,decreased agricultural productivity,food insecurity,yes,yes
request-87-0-340,food insecurity,increased food prices,no,yes
request-87-0-341,increased food prices,economic stress on populations,yes,yes
request-87-0-342,economic stress on populations,reduced agricultural output,yes,yes
request-87-0-343,reduced agricultural output,increased food insecurity,yes,yes
request-87-0-344,increased food insecurity,social unrest,yes,yes
request-87-0-345,social unrest,political instability,yes,yes
request-87-0-346,political instability,conflicts over water resources,yes,yes
request-87-0-347,conflicts over water resources,migration due to water scarcity,yes,yes
request-87-0-348,migration due to water scarcity,environmental refugees,yes,yes
request-87-0-349,environmental refugees,strain on neighboring regions,yes,yes
request-87-0-350,strain on neighboring regions,resource conflicts,yes,yes
request-87-0-351,resource conflicts,increased competition for water,yes,yes
request-87-0-352,increased competition for water,reduced water quality,yes,yes
request-87-0-353,reduced water quality,health problems related to water scarcity,yes,yes
request-87-0-354,health problems related to water scarcity,increased incidence of waterborne diseases,yes,no
request-87-0-355,increased incidence of waterborne diseases,dehydration and heatrelated illnesses,yes,no
request-87-0-356,dehydration and heatrelated illnesses,waterrelated injuries,no,yes
request-87-0-357,waterrelated injuries,increased frequency of wildfires,no,no
request-87-0-358,increased frequency of wildfires,loss of vegetation,yes,yes
request-87-0-359,loss of vegetation,reduced soil moisture,yes,yes
request-87-0-360,reduced soil moisture,decreased agricultural productivity,yes,no
request-87-0-361,decreased agricultural productivity,food insecurity,yes,yes
request-87-0-362,food insecurity,increased food prices,no,yes
request-87-0-363,increased food prices,economic stress on populations,yes,yes
request-87-0-364,economic stress on populations,reduced agricultural output,yes,yes
request-87-0-365,reduced agricultural output,increased food insecurity,yes,yes
request-87-0-366,increased food insecurity,social unrest,yes,yes
request-87-0-367,social unrest,political instability,yes,yes
request-87-0-368,political instability,conflicts over water resources,yes,yes
request-87-0-369,conflicts over water resources,migration due to water scarcity,yes,yes
request-87-0-370,migration due to water scarcity,environmental refugees,yes,yes
request-87-0-371,environmental refugees,strain on neighboring regions,yes,yes
request-87-0-372,strain on neighboring regions,resource conflicts,yes,yes
request-87-0-373,resource conflicts,increased competition for water,yes,yes
request-87-0-374,increased competition for water,reduced water quality,yes,yes
request-87-0-375,reduced water quality,health problems related to water scarcity,yes,yes
request-87-0-376,health problems related to water scarcity,increased incidence of waterborne diseases,yes,no
request-87-0-377,increased incidence of waterborne diseases,dehydration and heatrelated illnesses,yes,no
request-87-0-378,dehydration and heatrelated illnesses,waterrelated injuries,no,yes
request-87-0-379,waterrelated injuries,increased frequency of wildfires,no,no
request-87-0-380,increased frequency of wildfires,loss of vegetation,yes,yes
request-87-0-381,loss of vegetation,reduced soil moisture,yes,yes
request-87-0-382,reduced soil moisture,decreased agricultural productivity,yes,no
request-87-0-383,decreased agricultural productivity,food insecurity,yes,yes
request-87-0-384,food insecurity,increased food prices,no,yes
request-87-0-385,increased food prices,economic stress on populations,yes,yes
request-87-0-386,economic stress on populations,reduced agricultural output,yes,yes
request-87-0-387,reduced agricultural output,increased food insecurity,yes,yes
request-87-0-388,increased food insecurity,social unrest,yes,yes
request-87-0-389,social unrest,political instability,yes,yes
request-87-0-390,political instability,conflicts over water resources,yes,yes
request-87-0-391,conflicts over water resources,migration due to water scarcity,yes,yes
request-87-0-392,migration due to water scarcity,environmental refugees,yes,yes
request-87-0-393,environmental refugees,strain on neighboring regions,yes,yes
request-87-0-394,strain on neighboring regions,resource conflicts,yes,yes
request-87-0-395,resource conflicts,increased competition for water,yes,yes
request-87-0-396,increased competition for water,reduced water quality,yes,yes
request-87-0-397,reduced water quality,health problems related to water scarcity,yes,yes
request-87-0-398,health problems related to water scarcity,increased incidence of waterborne diseases,yes,yes
request-87-0-399,increased incidence of waterborne diseases,dehydration and heatrelated illnesses,yes,no
request-87-0-400,dehydration and heatrelated illnesses,waterrelated injuries,no,yes
request-87-0-401,waterrelated injuries,increased frequency of wildfires,no,no
request-87-0-402,increased frequency of wildfires,loss of vegetation,yes,yes
request-87-0-403,loss of vegetation,reduced soil moisture,yes,yes
request-87-0-404,reduced soil moisture,decreased agricultural productivity,yes,no
request-87-0-405,decreased agricultural productivity,food insecurity,yes,yes
request-87-0-406,food insecurity,increased food prices,no,yes
request-87-0-407,increased food prices,economic stress on populations,yes,yes
request-87-0-408,economic stress on populations,reduced agricultural output,yes,yes
request-87-0-409,reduced agricultural output,increased food insecurity,yes,yes
request-87-0-410,increased food insecurity,social unrest,yes,yes
request-87-0-411,social unrest,political instability,yes,yes
request-87-0-412,political instability,conflicts over water resources,yes,yes
request-87-0-413,conflicts over water resources,migration due to water scarcity,yes,yes
request-87-0-414,migration due to water scarcity,environmental refugees,yes,yes
request-87-0-415,environmental refugees,strain on neighboring regions,yes,yes
request-87-0-416,strain on neighboring regions,resource conflicts,yes,yes
request-87-0-417,resource conflicts,increased competition for water,yes,yes
request-87-0-418,increased competition for water,reduced water quality,yes,yes
request-87-0-419,reduced water quality,health problems related to water scarcity,yes,yes
request-87-0-420,health problems related to water scarcity,increased incidence of waterborne diseases,yes,no
request-87-0-421,increased incidence of waterborne diseases,dehydration and heatrelated illnesses,yes,no
request-87-0-422,dehydration and heatrelated illnesses,waterrelated injuries,no,yes
request-87-0-423,waterrelated injuries,increased frequency of wildfires,no,no
request-87-0-424,increased frequency of wildfires,loss of vegetation,yes,yes
request-87-0-425,loss of vegetation,reduced soil moisture,yes,yes
request-87-0-426,reduced soil moisture,decreased agricultural productivity,yes,no
request-87-0-427,decreased agricultural productivity,food insecurity,yes,yes
request-87-0-428,food insecurity,increased food prices,no,yes
request-87-0-429,increased food prices,economic stress on populations,yes,yes
request-87-0-430,economic stress on populations,reduced agricultural output,yes,yes
request-87-0-431,reduced agricultural output,increased food insecurity,yes,yes
request-87-0-432,increased food insecurity,social unrest,yes,yes
request-87-0-433,social unrest,political instability,yes,yes
request-87-0-434,political instability,conflicts over water resources,yes,yes
request-87-0-435,conflicts over water resources,migration due to water scarcity,yes,yes
request-87-0-436,migration due to water scarcity,environmental refugees,yes,yes
request-87-0-437,environmental refugees,strain on neighboring regions,yes,yes
request-87-0-438,strain on neighboring regions,resource conflicts,yes,yes
request-87-0-439,resource conflicts,increased competition for water,yes,yes
request-87-0-440,increased competition for water,reduced water quality,yes,yes
request-87-0-441,reduced water quality,health problems related to water scarcity,yes,yes
request-87-0-442,health problems related to water scarcity,increased incidence of waterborne diseases,yes,no
request-87-0-443,increased incidence of waterborne diseases,dehydration and heatrelated illnesses,yes,no
request-87-0-444,dehydration and heatrelated illnesses,waterrelated injuries,no,yes
request-87-0-445,waterrelated injuries,increased frequency of wildfires,no,no
request-87-0-446,increased frequency of wildfires,loss of vegetation,yes,yes
request-87-0-447,loss of vegetation,reduced soil moisture,yes,yes
request-87-0-448,reduced soil moisture,decreased agricultural productivity,yes,no
request-87-0-449,decreased agricultural productivity,food insecurity,yes,yes
request-87-0-450,food insecurity,increased food prices,no,yes
request-87-0-451,increased food prices,economic stress on populations,yes,yes
request-87-0-452,economic stress on populations,reduced agricultural output,yes,yes
request-87-0-453,reduced agricultural output,increased food insecurity,yes,yes
request-87-0-454,increased food insecurity,social unrest,yes,yes
request-87-0-455,social unrest,political instability,yes,yes
request-87-0-456,political instability,conflicts over water resources,yes,yes
request-87-0-457,conflicts over water resources,migration due to water scarcity,yes,yes
request-87-0-458,migration due to water scarcity,environmental refugees,yes,yes
request-87-0-459,environmental refugees,strain on neighboring regions,yes,yes
request-87-0-460,strain on neighboring regions,resource conflicts,yes,yes
request-87-0-461,resource conflicts,increased competition for water,yes,yes
request-87-0-462,increased competition for water,reduced water quality,yes,yes
request-87-0-463,reduced water quality,health problems related to water scarcity,yes,yes
request-87-0-464,health problems related to water scarcity,increased incidence of waterborne diseases,yes,no
request-87-0-465,increased incidence of waterborne diseases,dehydration and heatrelated illnesses,yes,no
request-87-0-466,dehydration and heatrelated illnesses,waterrelated injuries,no,yes
request-87-0-467,waterrelated injuries,increased frequency of wildfires,no,no
request-87-0-468,increased frequency of wildfires,loss of vegetation,yes,yes
request-87-0-469,loss of vegetation,reduced soil moisture,yes,yes
request-87-0-470,reduced soil moisture,decreased agricultural productivity,yes,no
request-87-0-471,decreased agricultural productivity,food insecurity,yes,yes
request-87-0-472,food insecurity,increased food prices,no,yes
request-87-0-473,increased food prices,economic stress on populations,yes,yes
request-87-0-474,economic stress on populations,reduced agricultural output,yes,yes
request-87-0-475,reduced agricultural output,increased food insecurity,yes,yes
request-87-0-476,increased food insecurity,social unrest,yes,yes
request-87-0-477,social unrest,political instability,yes,yes
request-87-0-478,political instability,conflicts over water resources,yes,yes
request-87-0-479,conflicts over water resources,migration due to water scarcity,yes,yes
request-87-0-480,migration due to water scarcity,environmental refugees,yes,yes
request-87-0-481,environmental refugees,strain on neighboring regions,yes,yes
request-87-0-482,strain on neighboring regions,resource conflicts,yes,yes
request-87-0-483,resource conflicts,increased competition for water,yes,yes
request-87-0-484,increased competition for water,reduced water quality,yes,yes
request-87-0-485,reduced water quality,health problems related to water scarcity,yes,yes
request-87-0-486,health problems related to water scarcity,increased incidence of waterborne diseases,yes,no
request-87-0-487,increased incidence of waterborne diseases,dehydration and heatrelated illnesses,no,no
request-87-0-488,dehydration and heatrelated illnesses,waterrelated injuries,no,yes
request-87-0-489,waterrelated injuries,increased frequency of wildfires,no,no
request-87-0-490,increased frequency of wildfires,loss of vegetation,yes,yes
request-87-0-491,loss of vegetation,reduced soil moisture,yes,yes
request-87-0-492,reduced soil moisture,decreased agricultural productivity,yes,no
request-87-0-493,decreased agricultural productivity,food insecurity,yes,yes
request-87-0-494,food insecurity,increased food prices,no,yes
request-87-0-495,increased food prices,economic stress on populations,yes,yes
request-87-0-496,economic stress on populations,reduced agricultural output,yes,yes
request-87-0-497,reduced agricultural output,increased food insecurity,yes,yes
request-87-0-498,increased food insecurity,social unrest,yes,yes
request-87-0-499,social unrest,political instability,yes,yes
request-87-0-500,political instability,conflicts over water resources,yes,yes
request-87-0-501,conflicts over water resources,migration due to water scarcity,yes,yes
request-87-0-502,migration due to water scarcity,environmental refugees,yes,yes
request-87-0-503,environmental refugees,<<<<<<<<<<<to<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<,"i apologize, but it seems like there is a formatting issue with your question could you please rephrase or provide more context so i can better understand what you're asking?

if you meant to ask about the effects of environmental refugees, i'd be happy to help please provide a specific consequence or issue, and i'll respond with a ""yes"" or ""no"" accordingly",yes
request-88-0-0,rising global temperatures,melting polar ice caps,yes,no
request-88-0-1,melting polar ice caps,sea level rise,yes,no
request-88-0-2,sea level rise,increased coastal flooding,yes,no
request-88-0-3,increased coastal flooding,flooding in coastal areas,yes,yes
request-88-1-0,increased greenhouse gas emissions,global warming,yes,no
request-88-1-1,global warming,higher atmospheric temperatures,yes,no
request-88-1-2,higher atmospheric temperatures,intensified weather patterns,yes,yes
request-88-1-3,intensified weather patterns,heavy rainfall events,yes,yes
request-88-1-4,heavy rainfall events,ground saturation,yes,no
request-88-1-5,ground saturation,increased runoff,yes,yes
request-88-1-6,increased runoff,flooding in river basins,yes,yes
request-88-2-0,deforestation,reduction in carbon sequestration,yes,no
request-88-2-1,reduction in carbon sequestration,higher atmospheric co2 levels,yes,no
request-88-2-2,higher atmospheric co2 levels,global warming,yes,no
request-88-2-3,global warming,rising global temperatures,yes,yes
request-88-2-4,rising global temperatures,melting polar ice caps,yes,no
request-88-2-5,melting polar ice caps,sea level rise,yes,no
request-88-2-6,sea level rise,increased coastal flooding,yes,no
request-88-2-7,increased coastal flooding,flooding in coastal areas,yes,yes
request-88-3-0,urbanization,increased impervious surfaces,yes,no
request-88-3-1,increased impervious surfaces,reduced natural water absorption,yes,yes
request-88-3-2,reduced natural water absorption,increased runoff,yes,yes
request-88-3-3,increased runoff,flooding in urban areas,yes,yes
request-88-3-4,flooding in urban areas,flooding in surrounding areas,yes,yes
request-88-4-0,overexploitation of water resources,depletion of freshwater supplies,yes,yes
request-88-4-1,depletion of freshwater supplies,increased water stress,yes,yes
request-88-4-2,increased water stress,increased frequency of droughts,yes,yes
