cause,effect,custom_id
"largescale, regular blowing of desert sand into the ocean",deposition of ironrich dust in ocean waters,request-45-0-0
deposition of ironrich dust in ocean waters,increased iron availability for phytoplankton,request-45-0-1
increased iron availability for phytoplankton,enhanced phytoplankton growth,request-45-0-2
enhanced phytoplankton growth,ocean fertilization,request-45-0-3
"largescale, regular blowing of desert sand into the ocean",deposition of silicaterich dust in ocean waters,request-45-1-0
deposition of silicaterich dust in ocean waters,increased silicate availability for diatoms,request-45-1-1
increased silicate availability for diatoms,enhanced diatom growth,request-45-1-2
enhanced diatom growth,ocean fertilization,request-45-1-3
"largescale, regular blowing of desert sand into the ocean",increased atmospheric dust concentration,request-45-2-0
increased atmospheric dust concentration,altered cloud formation,request-45-2-1
altered cloud formation,increased rainfall delivering nutrients to ocean,request-45-2-2
increased rainfall delivering nutrients to ocean,ocean fertilization,request-45-2-3
"largescale, regular blowing of desert sand into the ocean",introduction of nitrogenfixing bacteria into ocean waters,request-45-3-0
introduction of nitrogenfixing bacteria into ocean waters,increased nitrogen fixation,request-45-3-1
increased nitrogen fixation,enhanced phytoplankton growth,request-45-3-2
enhanced phytoplankton growth,ocean fertilization,request-45-3-3
"largescale, regular blowing of desert sand into the ocean",deposition of phosphorusrich dust in ocean waters,request-45-4-0
deposition of phosphorusrich dust in ocean waters,increased phosphorus availability,request-45-4-1
increased phosphorus availability,enhanced phytoplankton growth,request-45-4-2
enhanced phytoplankton growth,ocean fertilization,request-45-4-3
climate change,rising sea levels,request-46-0-0
rising sea levels,flooding of coastal cities,request-46-0-1
flooding of coastal cities,mass displacement of people,request-46-0-2
mass displacement of people,resource scarcity,request-46-0-3
resource scarcity,global conflict,request-46-0-4
global conflict,extinction of humans in the future,request-46-0-5
climate change,increased global temperatures,request-46-1-0
increased global temperatures,agricultural failure,request-46-1-1
agricultural failure,global famine,request-46-1-2
global famine,mass starvation,request-46-1-3
mass starvation,extinction of humans in the future,request-46-1-4
climate change,extreme weather events,request-46-2-0
extreme weather events,infrastructure destruction,request-46-2-1
infrastructure destruction,breakdown of social order,request-46-2-2
breakdown of social order,widespread chaos,request-46-2-3
widespread chaos,extinction of humans in the future,request-46-2-4
climate change,melting permafrost,request-46-3-0
melting permafrost,release of ancient pathogens,request-46-3-1
release of ancient pathogens,global pandemic,request-46-3-2
global pandemic,high mortality rates,request-46-3-3
high mortality rates,extinction of humans in the future,request-46-3-4
climate change,ocean warming,request-46-4-0
ocean warming,coral bleaching,request-46-4-1
coral bleaching,collapse of marine ecosystems,request-46-4-2
collapse of marine ecosystems,loss of fisheries,request-46-4-3
loss of fisheries,food shortages,request-46-4-4
food shortages,extinction of humans in the future,request-46-4-5
climate change,deforestation,request-46-5-0
deforestation,loss of biodiversity,request-46-5-1
loss of biodiversity,ecosystem collapse,request-46-5-2
ecosystem collapse,failure of ecosystem services,request-46-5-3
failure of ecosystem services,inability to sustain human life,request-46-5-4
inability to sustain human life,extinction of humans in the future,request-46-5-5
climate change,increased frequency of droughts,request-46-6-0
increased frequency of droughts,water scarcity,request-46-6-1
water scarcity,conflicts over water resources,request-46-6-2
conflicts over water resources,wars,request-46-6-3
wars,extinction of humans in the future,request-46-6-4
climate change,melting ice caps,request-46-7-0
melting ice caps,altered ocean currents,request-46-7-1
altered ocean currents,climate system disruption,request-46-7-2
climate system disruption,failure of agriculture,request-46-7-3
failure of agriculture,global famine,request-46-7-4
global famine,extinction of humans in the future,request-46-7-5
climate change,permafrost thaw,request-46-8-0
permafrost thaw,methane release,request-46-8-1
methane release,accelerated warming,request-46-8-2
accelerated warming,runaway greenhouse effect,request-46-8-3
runaway greenhouse effect,uninhabitable planet,request-46-8-4
uninhabitable planet,extinction of humans in the future,request-46-8-5
climate change,economic instability,request-46-9-0
economic instability,global recession,request-46-9-1
global recession,reduction in healthcare,request-46-9-2
reduction in healthcare,inability to respond to diseases,request-46-9-3
inability to respond to diseases,pandemics,request-46-9-4
pandemics,extinction of humans in the future,request-46-9-5
climate change,ocean acidification,request-46-10-0
ocean acidification,plankton dieoff,request-46-10-1
plankton dieoff,collapse of food chains,request-46-10-2
collapse of food chains,mass extinction of species,request-46-10-3
mass extinction of species,ecosystem failure,request-46-10-4
ecosystem failure,extinction of humans in the future,request-46-10-5
climate change,extreme heatwaves,request-46-11-0
extreme heatwaves,uninhabitable regions,request-46-11-1
uninhabitable regions,mass migrations,request-46-11-2
mass migrations,overpopulation of habitable areas,request-46-11-3
overpopulation of habitable areas,resource depletion,request-46-11-4
resource depletion,extinction of humans in the future,request-46-11-5
climate change,increase in vectorborne diseases,request-46-12-0
increase in vectorborne diseases,spread of malaria and dengue,request-46-12-1
spread of malaria and dengue,global health crisis,request-46-12-2
global health crisis,high mortality rates,request-46-12-3
high mortality rates,extinction of humans in the future,request-46-12-4
climate change,increased co2 levels,request-46-13-0
increased co2 levels,reduced nutritional value of crops,request-46-13-1
reduced nutritional value of crops,malnutrition,request-46-13-2
malnutrition,weakened immune systems,request-46-13-3
weakened immune systems,susceptibility to diseases,request-46-13-4
susceptibility to diseases,extinction of humans in the future,request-46-13-5
climate change,environmental degradation,request-46-14-0
environmental degradation,psychological stress,request-46-14-1
psychological stress,societal unrest,request-46-14-2
societal unrest,conflicts and wars,request-46-14-3
conflicts and wars,nuclear war,request-46-14-4
nuclear war,extinction of humans in the future,request-46-14-5
highlatitude glacier melt,increased oceanic freshwater input,request-47-0-0
increased oceanic freshwater input,increased ocean water volume,request-47-0-1
increased ocean water volume,sea level rise,request-47-0-2
highlatitude glacier melt,loss of land ice mass,request-47-1-0
loss of land ice mass,addition of water to oceans,request-47-1-1
addition of water to oceans,sea level rise,request-47-1-2
highlatitude glacier melt,altered ocean salinity,request-47-2-0
altered ocean salinity,changes in ocean circulation,request-47-2-1
changes in ocean circulation,sea level rise,request-47-2-2
every minor setback,delays,request-48-0-0
delays,production slowdown,request-48-0-1
production slowdown,reduced supply,request-48-0-2
reduced supply,shortages,request-48-0-3
every minor setback,process disruptions,request-48-1-0
process disruptions,inefficiencies,request-48-1-1
inefficiencies,output reduction,request-48-1-2
output reduction,shortages,request-48-1-3
every minor setback,resource misallocation,request-48-2-0
resource misallocation,decreased productivity,request-48-2-1
decreased productivity,inventory depletion,request-48-2-2
inventory depletion,shortages,request-48-2-3
every minor setback,operational delays,request-48-3-0
operational delays,delivery postponements,request-48-3-1
delivery postponements,stock depletion,request-48-3-2
stock depletion,shortages,request-48-3-3
every minor setback,workflow interruptions,request-48-4-0
workflow interruptions,decreased efficiency,request-48-4-1
decreased efficiency,reduced production capacity,request-48-4-2
reduced production capacity,shortages,request-48-4-3
every minor setback,increased costs,request-48-5-0
increased costs,budget constraints,request-48-5-1
budget constraints,limited production,request-48-5-2
limited production,shortages,request-48-5-3
every minor setback,communication breakdowns,request-48-6-0
communication breakdowns,misunderstandings,request-48-6-1
misunderstandings,planning errors,request-48-6-2
planning errors,shortages,request-48-6-3
every minor setback,equipment failures,request-48-7-0
equipment failures,maintenance delays,request-48-7-1
maintenance delays,production halts,request-48-7-2
production halts,shortages,request-48-7-3
every minor setback,staff absenteeism,request-48-8-0
staff absenteeism,labor shortages,request-48-8-1
labor shortages,production delays,request-48-8-2
production delays,shortages,request-48-8-3
every minor setback,quality control issues,request-48-9-0
quality control issues,product recalls,request-48-9-1
product recalls,supply reduction,request-48-9-2
supply reduction,shortages,request-48-9-3
tree planting,carbon sequestration,request-49-0-0
carbon sequestration,reduced atmospheric co2 levels,request-49-0-1
reduced atmospheric co2 levels,slowed global warming,request-49-0-2
slowed global warming,climate change,request-49-0-3
tree planting,increased forest cover,request-49-1-0
increased forest cover,changes in surface albedo,request-49-1-1
changes in surface albedo,altered energy balance,request-49-1-2
altered energy balance,climate change,request-49-1-3
tree planting,increased transpiration,request-49-2-0
increased transpiration,higher atmospheric moisture,request-49-2-1
higher atmospheric moisture,altered precipitation patterns,request-49-2-2
altered precipitation patterns,climate change,request-49-2-3
tree planting,increased biomass,request-49-3-0
increased biomass,emission of biogenic volatile organic compounds,request-49-3-1
emission of biogenic volatile organic compounds,altered cloud formation,request-49-3-2
altered cloud formation,climate change,request-49-3-3
tree planting,land use change,request-49-4-0
land use change,altered surface albedo,request-49-4-1
altered surface albedo,increased solar radiation absorption,request-49-4-2
increased solar radiation absorption,warming effect,request-49-4-3
warming effect,climate change,request-49-4-4
tree planting,monoculture plantations,request-49-5-0
monoculture plantations,reduced biodiversity,request-49-5-1
reduced biodiversity,ecosystem imbalance,request-49-5-2
ecosystem imbalance,disruption of carbon cycle,request-49-5-3
disruption of carbon cycle,climate change,request-49-5-4
"""40 degrees""","""heatwave""",request-50-0-0
"""heatwave""","""dry vegetation""",request-50-0-1
"""dry vegetation""","""increased fire risk""",request-50-0-2
"""increased fire risk""","""fires in europe""",request-50-0-3
"""40 degrees""","""high temperatures""",request-50-1-0
"""high temperatures""","""drought conditions""",request-50-1-1
"""drought conditions""","""forest dryness""",request-50-1-2
"""forest dryness""","""wildfires""",request-50-1-3
"""wildfires""","""fires in europe""",request-50-1-4
"""40 degrees""","""prolonged heat""",request-50-2-0
"""prolonged heat""","""soil moisture depletion""",request-50-2-1
"""soil moisture depletion""","""vegetation stress""",request-50-2-2
"""vegetation stress""","""increased flammability""",request-50-2-3
"""increased flammability""","""fires in europe""",request-50-2-4
"""40 degrees""","""heatwave""",request-50-3-0
"""heatwave""","""extended drought""",request-50-3-1
"""extended drought""","""accumulation of dry biomass""",request-50-3-2
"""accumulation of dry biomass""","""fuel for fires""",request-50-3-3
"""fuel for fires""","""fires in europe""",request-50-3-4
"""40 degrees""","""high temperatures""",request-50-4-0
"""high temperatures""","""heat stress on plants""",request-50-4-1
"""heat stress on plants""","""plant dieoff""",request-50-4-2
"""plant dieoff""","""dead vegetation accumulation""",request-50-4-3
"""dead vegetation accumulation""","""fires in europe""",request-50-4-4
"""40 degrees""","""heatwave""",request-50-5-0
"""heatwave""","""thunderstorm development""",request-50-5-1
"""thunderstorm development""","""lightning strikes""",request-50-5-2
"""lightning strikes""","""fire ignition""",request-50-5-3
"""fire ignition""","""fires in europe""",request-50-5-4
"""40 degrees""","""increased energy demand""",request-50-6-0
"""increased energy demand""","""overloaded power lines""",request-50-6-1
"""overloaded power lines""","""electrical sparks""",request-50-6-2
"""electrical sparks""","""wildfire ignition""",request-50-6-3
"""wildfire ignition""","""fires in europe""",request-50-6-4
"""40 degrees""","""hot and dry conditions""",request-50-7-0
"""hot and dry conditions""","""lower humidity""",request-50-7-1
"""lower humidity""","""rapid fire spread""",request-50-7-2
"""rapid fire spread""","""fires in europe""",request-50-7-3
"""40 degrees""","""drought""",request-50-8-0
"""drought""","""water scarcity""",request-50-8-1
"""water scarcity""","""reduced firefighting capacity""",request-50-8-2
"""reduced firefighting capacity""","""uncontrolled fires""",request-50-8-3
"""uncontrolled fires""","""fires in europe""",request-50-8-4
"""40 degrees""","""high temperatures""",request-50-9-0
"""high temperatures""","""increased outdoor activity""",request-50-9-1
"""increased outdoor activity""","""human negligence""",request-50-9-2
"""human negligence""","""fire outbreaks""",request-50-9-3
"""fire outbreaks""","""fires in europe""",request-50-9-4
air temperature,drought,request-51-0-0
drought,dry vegetation,request-51-0-1
dry vegetation,the fires,request-51-0-2
air temperature,reduced humidity,request-51-1-0
reduced humidity,dryness of vegetation,request-51-1-1
dryness of vegetation,the fires,request-51-1-2
air temperature,heat waves,request-51-2-0
heat waves,heat stress on forests,request-51-2-1
heat stress on forests,tree mortality,request-51-2-2
tree mortality,increased fuel load,request-51-2-3
increased fuel load,the fires,request-51-2-4
air temperature,pest outbreaks,request-51-3-0
pest outbreaks,tree dieoff,request-51-3-1
tree dieoff,increased fuel availability,request-51-3-2
increased fuel availability,the fires,request-51-3-3
air temperature,thunderstorms,request-51-4-0
thunderstorms,lightning strikes,request-51-4-1
lightning strikes,the fires,request-51-4-2
air temperature,peatland drying,request-51-5-0
peatland drying,peat fires,request-51-5-1
peat fires,the fires,request-51-5-2
air temperature,soil moisture reduction,request-51-6-0
soil moisture reduction,vegetation stress,request-51-6-1
vegetation stress,increased flammability,request-51-6-2
increased flammability,the fires,request-51-6-3
air temperature,elevated fuel temperatures,request-51-7-0
elevated fuel temperatures,lower ignition thresholds,request-51-7-1
lower ignition thresholds,the fires,request-51-7-2
air temperature,increased evaporation,request-51-8-0
increased evaporation,drought conditions,request-51-8-1
drought conditions,the fires,request-51-8-2
air temperature,human discomfort,request-51-9-0
human discomfort,increased electricity demand,request-51-9-1
increased electricity demand,power grid overloads,request-51-9-2
power grid overloads,electrical malfunctions,request-51-9-3
electrical malfunctions,the fires,request-51-9-4
the vaporization through heating,the formation of flammable vapors,request-52-0-0
the formation of flammable vapors,the accumulation of vapors in the air,request-52-0-1
the accumulation of vapors in the air,the ignition of the vapors,request-52-0-2
the ignition of the vapors,fires,request-52-0-3
the vaporization through heating,pressure buildup in a container,request-52-1-0
pressure buildup in a container,the rupture of the container,request-52-1-1
the rupture of the container,release of flammable liquids,request-52-1-2
release of flammable liquids,ignition of the liquids,request-52-1-3
ignition of the liquids,fires,request-52-1-4
the vaporization through heating,overheating of equipment,request-52-2-0
overheating of equipment,electrical malfunctions,request-52-2-1
electrical malfunctions,sparks,request-52-2-2
sparks,ignition of flammable vapors,request-52-2-3
ignition of flammable vapors,fires,request-52-2-4
the vaporization through heating,the weakening of structural materials,request-52-3-0
the weakening of structural materials,structural failure,request-52-3-1
structural failure,impact causing sparks,request-52-3-2
impact causing sparks,ignition of flammable substances,request-52-3-3
ignition of flammable substances,fires,request-52-3-4
the vaporization through heating,the presence of flammable vapors,request-52-4-0
the presence of flammable vapors,contact with an ignition source,request-52-4-1
contact with an ignition source,fires,request-52-4-2
the vaporization through heating,the formation of an explosive mixture,request-52-5-0
the formation of an explosive mixture,an explosion,request-52-5-1
an explosion,fires,request-52-5-2
the vaporization through heating,the accumulation of combustible vapors,request-52-6-0
the accumulation of combustible vapors,reaching autoignition temperature,request-52-6-1
reaching autoignition temperature,combustion initiation,request-52-6-2
combustion initiation,fires,request-52-6-3
the vaporization through heating,the melting of insulation,request-52-7-0
the melting of insulation,electrical short circuits,request-52-7-1
electrical short circuits,fires,request-52-7-2
40 degrees,high temperature,request-53-0-0
high temperature,dry vegetation,request-53-0-1
dry vegetation,increased fire risk,request-53-0-2
increased fire risk,fires,request-53-0-3
40 degrees,heatwave,request-53-1-0
heatwave,drought conditions,request-53-1-1
drought conditions,dry vegetation,request-53-1-2
dry vegetation,fires,request-53-1-3
40 degrees,low humidity,request-53-2-0
low humidity,dehydrated soil,request-53-2-1
dehydrated soil,dead vegetation,request-53-2-2
dead vegetation,fires,request-53-2-3
40 degrees,increased evaporation,request-53-3-0
increased evaporation,water scarcity,request-53-3-1
water scarcity,dried vegetation,request-53-3-2
dried vegetation,fires,request-53-3-3
40 degrees,heat stress on plants,request-53-4-0
heat stress on plants,accumulation of dead leaves,request-53-4-1
accumulation of dead leaves,increased fuel load,request-53-4-2
increased fuel load,fires,request-53-4-3
40 degrees,drying of combustible materials,request-53-5-0
drying of combustible materials,lower ignition point,request-53-5-1
lower ignition point,easier fire ignition,request-53-5-2
easier fire ignition,fires,request-53-5-3
40 degrees,drought conditions,request-53-6-0
drought conditions,dry peatlands,request-53-6-1
dry peatlands,underground fires,request-53-6-2
underground fires,fires,request-53-6-3
40 degrees,heatinduced thunderstorms,request-53-7-0
heatinduced thunderstorms,lightning strikes,request-53-7-1
lightning strikes,ignition of dry vegetation,request-53-7-2
ignition of dry vegetation,fires,request-53-7-3
40 degrees,spontaneous combustion,request-53-8-0
spontaneous combustion,ignition of organic materials,request-53-8-1
ignition of organic materials,fires,request-53-8-2
40 degrees,increased outdoor activities,request-53-9-0
increased outdoor activities,campfires,request-53-9-1
campfires,unattended fires,request-53-9-2
unattended fires,fires,request-53-9-3
40 degrees,negligent human behavior,request-53-10-0
negligent human behavior,improper disposal of cigarettes,request-53-10-1
improper disposal of cigarettes,fires,request-53-10-2
40 degrees,overheated machinery,request-53-11-0
overheated machinery,equipment failures,request-53-11-1
equipment failures,sparks,request-53-11-2
sparks,fires,request-53-11-3
40 degrees,increased air conditioner use,request-53-12-0
increased air conditioner use,overloaded electrical circuits,request-53-12-1
overloaded electrical circuits,fires,request-53-12-2
40 degrees,overloaded power grid,request-53-13-0
overloaded power grid,power outages,request-53-13-1
power outages,use of generators,request-53-13-2
use of generators,generator malfunctions,request-53-13-3
generator malfunctions,fires,request-53-13-4
40 degrees,heatinduced electrical faults,request-53-14-0
heatinduced electrical faults,electrical sparks,request-53-14-1
electrical sparks,ignition sources,request-53-14-2
ignition sources,fires,request-53-14-3
40 degrees,melting of asphalt,request-53-15-0
melting of asphalt,road hazards,request-53-15-1
road hazards,vehicle accidents,request-53-15-2
vehicle accidents,vehicle fires,request-53-15-3
vehicle fires,fires,request-53-15-4
40 degrees,heatinduced chemical reactions,request-53-16-0
heatinduced chemical reactions,heating of flammable substances,request-53-16-1
heating of flammable substances,explosions,request-53-16-2
explosions,fires,request-53-16-3
40 degrees,sunlight intensity,request-53-17-0
sunlight intensity,reflection off glass surfaces,request-53-17-1
reflection off glass surfaces,focused heat spots,request-53-17-2
focused heat spots,fires,request-53-17-3
40 degrees,decreased water levels,request-53-18-0
decreased water levels,exposed peatlands,request-53-18-1
exposed peatlands,peat fires,request-53-18-2
peat fires,fires,request-53-18-3
40 degrees,heatinduced stress on infrastructure,request-53-19-0
heatinduced stress on infrastructure,railroad track warping,request-53-19-1
railroad track warping,train derailments,request-53-19-2
train derailments,fires,request-53-19-3
40 degrees,increased demand for electricity,request-53-20-0
increased demand for electricity,power station overloads,request-53-20-1
power station overloads,transformer explosions,request-53-20-2
transformer explosions,fires,request-53-20-3
40 degrees,release of volatile organic compounds,request-53-21-0
release of volatile organic compounds,increased flammability of air,request-53-21-1
increased flammability of air,fires,request-53-21-2
40 degrees,psychological discomfort,request-53-22-0
psychological discomfort,increased arson incidents,request-53-22-1
increased arson incidents,fires,request-53-22-2
40 degrees,high temperature,request-53-23-0
high temperature,drying of vegetation oils,request-53-23-1
drying of vegetation oils,lower ignition temperature,request-53-23-2
lower ignition temperature,fires,request-53-23-3
40 degrees,increased use of flammable cooling devices,request-53-24-0
increased use of flammable cooling devices,malfunctioning devices,request-53-24-1
malfunctioning devices,fires,request-53-24-2
a cigarette butt,ignition of dry grass,request-54-0-0
ignition of dry grass,fires,request-54-0-1
a cigarette butt,ignition of forest underbrush,request-54-1-0
ignition of forest underbrush,fires,request-54-1-1
a cigarette butt,ignition of trash,request-54-2-0
ignition of trash,fires,request-54-2-1
a cigarette butt,ignition of flammable liquids,request-54-3-0
ignition of flammable liquids,fires,request-54-3-1
a cigarette butt,ignition of gas leak,request-54-4-0
ignition of gas leak,fires,request-54-4-1
a cigarette butt,ignition of wooden structure,request-54-5-0
ignition of wooden structure,fires,request-54-5-1
a spark,ignition of dry vegetation,request-54-6-0
ignition of dry vegetation,fires,request-54-6-1
a spark,ignition of flammable gases,request-54-7-0
ignition of flammable gases,fires,request-54-7-1
a spark,ignition of gasoline vapors,request-54-8-0
ignition of gasoline vapors,fires,request-54-8-1
a spark,ignition of kitchen grease,request-54-9-0
ignition of kitchen grease,fires,request-54-9-1
a spark,ignition of electrical wiring,request-54-10-0
ignition of electrical wiring,fires,request-54-10-1
a spark,ignition of chemical substances,request-54-11-0
ignition of chemical substances,fires,request-54-11-1
lightning,ignition of tree,request-54-12-0
ignition of tree,fires,request-54-12-1
lightning,ignition of grassland,request-54-13-0
ignition of grassland,fires,request-54-13-1
lightning,damage to electrical equipment,request-54-14-0
damage to electrical equipment,fires,request-54-14-1
lightning,ignition of building materials,request-54-15-0
ignition of building materials,fires,request-54-15-1
lightning,ignition of oil storage tanks,request-54-16-0
ignition of oil storage tanks,fires,request-54-16-1
lightning,ignition of coal seams,request-54-17-0
ignition of coal seams,fires,request-54-17-1
kentucky floods,damage to infrastructure,request-55-0-0
damage to infrastructure,power outages,request-55-0-1
power outages,communication breakdown,request-55-0-2
communication breakdown,public confusion,request-55-0-3
public confusion,chaos,request-55-0-4
kentucky floods,displacement of residents,request-55-1-0
displacement of residents,overcrowded shelters,request-55-1-1
overcrowded shelters,resource scarcity,request-55-1-2
resource scarcity,social unrest,request-55-1-3
social unrest,chaos,request-55-1-4
kentucky floods,agricultural damage,request-55-2-0
agricultural damage,food shortages,request-55-2-1
food shortages,increased prices,request-55-2-2
increased prices,economic instability,request-55-2-3
economic instability,chaos,request-55-2-4
texas snowfalls,power grid failure,request-55-3-0
power grid failure,water supply disruption,request-55-3-1
water supply disruption,lack of essential services,request-55-3-2
lack of essential services,public frustration,request-55-3-3
public frustration,chaos,request-55-3-4
texas snowfalls,transportation shutdown,request-55-4-0
transportation shutdown,supply chain interruption,request-55-4-1
supply chain interruption,goods shortages,request-55-4-2
goods shortages,panic buying,request-55-4-3
panic buying,chaos,request-55-4-4
texas snowfalls,infrastructure damage,request-55-5-0
infrastructure damage,costly repairs,request-55-5-1
costly repairs,financial strain on government,request-55-5-2
financial strain on government,budget cuts to social programs,request-55-5-3
budget cuts to social programs,increase in poverty,request-55-5-4
increase in poverty,chaos,request-55-5-5
people,arson,request-56-0-0
arson,fires,request-56-0-1
people,discarded cigarettes,request-56-1-0
discarded cigarettes,fires,request-56-1-1
people,cooking accidents,request-56-2-0
cooking accidents,fires,request-56-2-1
people,electrical faults,request-56-3-0
electrical faults,fires,request-56-3-1
people,unattended campfires,request-56-4-0
unattended campfires,fires,request-56-4-1
people,fireworks use,request-56-5-0
fireworks use,fires,request-56-5-1
people,machinery operation,request-56-6-0
machinery operation,overheating equipment,request-56-6-1
overheating equipment,fires,request-56-6-2
people,vehicle accidents,request-56-7-0
vehicle accidents,fires,request-56-7-1
people,glass littering,request-56-8-0
glass littering,sunlight concentration,request-56-8-1
sunlight concentration,fires,request-56-8-2
people,agricultural burning,request-56-9-0
agricultural burning,fires,request-56-9-1
people,deforestation,request-56-10-0
deforestation,increased dryness,request-56-10-1
increased dryness,fires,request-56-10-2
people,slashandburn agriculture,request-56-11-0
slashandburn agriculture,fires,request-56-11-1
people,faulty power lines,request-56-12-0
faulty power lines,fires,request-56-12-1
people,children with matches,request-56-13-0
children with matches,fires,request-56-13-1
people,welding sparks,request-56-14-0
welding sparks,fires,request-56-14-1
people,controlled burns,request-56-15-0
controlled burns,fires,request-56-15-1
people,heating equipment malfunction,request-56-16-0
heating equipment malfunction,fires,request-56-16-1
people,flammable material storage,request-56-17-0
flammable material storage,spontaneous combustion,request-56-17-1
spontaneous combustion,fires,request-56-17-2
people,improper ash disposal,request-56-18-0
improper ash disposal,fires,request-56-18-1
people,candle use,request-56-19-0
candle use,fires,request-56-19-1
the water content of plants in hot climates,low water content in plants,request-57-0-0
low water content in plants,plants become dry,request-57-0-1
plants become dry,increased flammability of plants,request-57-0-2
increased flammability of plants,fires,request-57-0-3
the water content of plants in hot climates,plants suffer dehydration,request-57-1-0
plants suffer dehydration,plant stress,request-57-1-1
plant stress,plant death,request-57-1-2
plant death,accumulation of dead plant matter,request-57-1-3
accumulation of dead plant matter,increased fuel for fires,request-57-1-4
increased fuel for fires,fires,request-57-1-5
the water content of plants in hot climates,reduced transpiration from plants,request-57-2-0
reduced transpiration from plants,lower atmospheric humidity,request-57-2-1
lower atmospheric humidity,drier air conditions,request-57-2-2
drier air conditions,increased risk of fires,request-57-2-3
increased risk of fires,fires,request-57-2-4
the water content of plants in hot climates,reduced plant biomass,request-57-3-0
reduced plant biomass,exposed soil surfaces,request-57-3-1
exposed soil surfaces,increased soil dryness,request-57-3-2
increased soil dryness,enhanced fire spread potential,request-57-3-3
enhanced fire spread potential,fires,request-57-3-4
the water content of plants in hot climates,increased leaf shedding by plants,request-57-4-0
increased leaf shedding by plants,accumulation of dry leaf litter,request-57-4-1
accumulation of dry leaf litter,more surface fuel,request-57-4-2
more surface fuel,fires,request-57-4-3
the water content of plants in hot climates,stressed plants,request-57-5-0
stressed plants,production of flammable compounds,request-57-5-1
production of flammable compounds,increased plant flammability,request-57-5-2
increased plant flammability,fires,request-57-5-3
the water content of plants in hot climates,reduced plant vigor,request-57-6-0
reduced plant vigor,increased susceptibility to pests,request-57-6-1
increased susceptibility to pests,plant diseases,request-57-6-2
plant diseases,plant death,request-57-6-3
plant death,accumulation of dead plant material,request-57-6-4
accumulation of dead plant material,fires,request-57-6-5
the water content of plants in hot climates,changes in plant composition,request-57-7-0
changes in plant composition,invasion of fireprone species,request-57-7-1
invasion of fireprone species,increased fire risk,request-57-7-2
increased fire risk,fires,request-57-7-3
the water content of plants in hot climates,reduced shading from plants,request-57-8-0
reduced shading from plants,increased soil temperature,request-57-8-1
increased soil temperature,drier soil conditions,request-57-8-2
drier soil conditions,increased risk of fires,request-57-8-3
increased risk of fires,fires,request-57-8-4
the water content of plants in hot climates,plant stress signals,request-57-9-0
plant stress signals,increased ethylene production,request-57-9-1
increased ethylene production,acceleration of plant senescence,request-57-9-2
acceleration of plant senescence,more dead plant matter,request-57-9-3
more dead plant matter,fires,request-57-9-4
humans,building campfires,request-58-0-0
building campfires,leaving campfires unattended,request-58-0-1
leaving campfires unattended,sparks igniting dry leaves,request-58-0-2
sparks igniting dry leaves,fires,request-58-0-3
humans,discarded cigarettes,request-58-1-0
discarded cigarettes,cigarettes igniting vegetation,request-58-1-1
cigarettes igniting vegetation,fires,request-58-1-2
humans,use of electrical appliances,request-58-2-0
use of electrical appliances,electrical short circuits,request-58-2-1
electrical short circuits,overheated wires,request-58-2-2
overheated wires,fires,request-58-2-3
humans,arson,request-58-3-0
arson,setting fire intentionally,request-58-3-1
setting fire intentionally,fires,request-58-3-2
humans,burning debris,request-58-4-0
burning debris,uncontrolled flames,request-58-4-1
uncontrolled flames,fires,request-58-4-2
humans,deforestation,request-58-5-0
deforestation,increase in dry vegetation,request-58-5-1
increase in dry vegetation,increased risk of fires,request-58-5-2
increased risk of fires,fires,request-58-5-3
humans,climate change,request-58-6-0
climate change,increased temperatures,request-58-6-1
increased temperatures,dry conditions,request-58-6-2
dry conditions,fires,request-58-6-3
humans,improper use of fireworks,request-58-7-0
improper use of fireworks,fireworks causing sparks,request-58-7-1
fireworks causing sparks,fires,request-58-7-2
humans,negligence while cooking,request-58-8-0
negligence while cooking,unattended stove,request-58-8-1
unattended stove,kitchen fires,request-58-8-2
kitchen fires,fires,request-58-8-3
humans,faulty machinery,request-58-9-0
faulty machinery,sparks from machinery,request-58-9-1
sparks from machinery,ignition of flammable materials,request-58-9-2
ignition of flammable materials,fires,request-58-9-3
40 degrees,high temperatures,request-59-0-0
high temperatures,drought,request-59-0-1
drought,dry vegetation,request-59-0-2
dry vegetation,fires,request-59-0-3
40 degrees,heatwave,request-59-1-0
heatwave,drought,request-59-1-1
drought,dry vegetation,request-59-1-2
dry vegetation,fires,request-59-1-3
40 degrees,high temperatures,request-59-2-0
high temperatures,stress on vegetation,request-59-2-1
stress on vegetation,dead wood accumulation,request-59-2-2
dead wood accumulation,fires,request-59-2-3
40 degrees,high temperatures,request-59-3-0
high temperatures,overheating of equipment,request-59-3-1
overheating of equipment,electrical faults,request-59-3-2
electrical faults,fires,request-59-3-3
40 degrees,heatwave,request-59-4-0
heatwave,human discomfort,request-59-4-1
human discomfort,increased negligence,request-59-4-2
increased negligence,fires,request-59-4-3
40 degrees,high temperatures,request-59-5-0
high temperatures,increased energy demand,request-59-5-1
increased energy demand,overloaded electrical systems,request-59-5-2
overloaded electrical systems,fires,request-59-5-3
40 degrees,high temperatures,request-59-6-0
high temperatures,dry vegetation,request-59-6-1
dry vegetation,fires,request-59-6-2
40 degrees,high temperatures,request-59-7-0
high temperatures,wildfire risk,request-59-7-1
wildfire risk,fires,request-59-7-2
40 degrees,heatwave,request-59-8-0
