cause,effect,custom_id
deforestation and habitat destruction,disruption of carbon sequestration,request-39-3-2
disruption of carbon sequestration,rise in greenhouse gas emissions,request-39-3-3
rise in greenhouse gas emissions,enhanced global warming,request-39-3-4
the high carbon footprint of labgrown wood,resourceintensive production process,request-39-4-0
resourceintensive production process,increased water pollution,request-39-4-1
increased water pollution,disruption of ecosystem balance,request-39-4-2
disruption of ecosystem balance,rise in greenhouse gas emissions,request-39-4-3
rise in greenhouse gas emissions,enhanced global warming,request-39-4-4
enhanced global warming,,request-39-4-5
the enrichment of green energy investors and big banks,increased investment in renewable energy projects,request-40-0-0
increased investment in renewable energy projects,rapid growth of the renewable energy industry,request-40-0-1
rapid growth of the renewable energy industry,shift in energy market dynamics,request-40-0-2
shift in energy market dynamics,changes in government policies and regulations,request-40-0-3
changes in government policies and regulations,changes of the political economy of climate change,request-40-0-4
the enrichment of green energy investors and big banks,increased lobbying power of green energy investors and big banks,request-40-1-0
increased lobbying power of green energy investors and big banks,influence on government climate change policies,request-40-1-1
influence on government climate change policies,changes in government policies and regulations,request-40-1-2
changes in government policies and regulations,changes of the political economy of climate change,request-40-1-3
the enrichment of green energy investors and big banks,increased financial support for climate change research and development,request-40-2-0
increased financial support for climate change research and development,advancements in climate change mitigation technologies,request-40-2-1
advancements in climate change mitigation technologies,widespread adoption of climatefriendly technologies,request-40-2-2
widespread adoption of climatefriendly technologies,changes in government policies and regulations,request-40-2-3
changes in government policies and regulations,changes of the political economy of climate change,request-40-2-4
the enrichment of green energy investors and big banks,increased investment in climate change adaptation infrastructure,request-40-3-0
increased investment in climate change adaptation infrastructure,enhanced resilience to climaterelated disasters,request-40-3-1
enhanced resilience to climaterelated disasters,changes in government policies and regulations,request-40-3-2
changes in government policies and regulations,changes of the political economy of climate change,request-40-3-3
the enrichment of green energy investors and big banks,increased public awareness and support for climate change action,request-40-4-0
increased public awareness and support for climate change action,growing political pressure on governments to act on climate change,request-40-4-1
growing political pressure on governments to act on climate change,changes in government policies and regulations,request-40-4-2
changes in government policies and regulations,changes of the political economy of climate change,request-40-4-3
changes of the political economy of climate change,,request-40-4-4
proposed bill,passage of the bill,request-41-0-0
passage of the bill,increased government spending,request-41-0-1
increased government spending,boost to infrastructure development,request-41-0-2
boost to infrastructure development,creation of new construction projects,request-41-0-3
creation of new construction projects,millions of jobs for americans,request-41-0-4
proposed bill,passage of the bill,request-41-1-0
passage of the bill,tax cuts for businesses,request-41-1-1
tax cuts for businesses,increased investments in industry,request-41-1-2
increased investments in industry,expansion of existing companies,request-41-1-3
expansion of existing companies,hiring of new employees,request-41-1-4
hiring of new employees,millions of jobs for americans,request-41-1-5
proposed bill,passage of the bill,request-41-2-0
passage of the bill,increased funding for education and training,request-41-2-1
increased funding for education and training,skilled workforce development,request-41-2-2
skilled workforce development,attracting new industries,request-41-2-3
attracting new industries,creation of new job opportunities,request-41-2-4
creation of new job opportunities,millions of jobs for americans,request-41-2-5
proposed bill,passage of the bill,request-41-3-0
passage of the bill,regulatory reforms,request-41-3-1
regulatory reforms,simplified business regulations,request-41-3-2
simplified business regulations,increased entrepreneurship,request-41-3-3
increased entrepreneurship,growth of small businesses,request-41-3-4
growth of small businesses,millions of jobs for americans,request-41-3-5
proposed bill,passage of the bill,request-41-4-0
passage of the bill,increased funding for research and development,request-41-4-1
increased funding for research and development,breakthroughs in new technologies,request-41-4-2
breakthroughs in new technologies,emergence of new industries,request-41-4-3
emergence of new industries,creation of new job opportunities,request-41-4-4
creation of new job opportunities,millions of jobs for americans,request-41-4-5
the avoidance of products from such companies,loss of revenue for companies contributing to climate change,request-42-0-0
loss of revenue for companies contributing to climate change,financial pressure on companies to change their practices,request-42-0-1
financial pressure on companies to change their practices,adoption of sustainable practices by companies,request-42-0-2
adoption of sustainable practices by companies,reduction of greenhouse gas emissions by companies,request-42-0-3
reduction of greenhouse gas emissions by companies,action against climate change,request-42-0-4
the avoidance of products from such companies,increased public awareness of climate change issues,request-42-1-0
increased public awareness of climate change issues,growing demand for climatefriendly products and services,request-42-1-1
growing demand for climatefriendly products and services,investment in renewable energy and sustainable technologies,request-42-1-2
investment in renewable energy and sustainable technologies,development of innovative climate change mitigation solutions,request-42-1-3
development of innovative climate change mitigation solutions,action against climate change,request-42-1-4
the avoidance of products from such companies,economic losses for companies supporting fossil fuel industries,request-42-2-0
economic losses for companies supporting fossil fuel industries,shift in investment towards renewable energy sources,request-42-2-1
shift in investment towards renewable energy sources,decrease in fossil fuel consumption and emissions,request-42-2-2
decrease in fossil fuel consumption and emissions,action against climate change,request-42-2-3
the avoidance of products from such companies,boycotts and protests against climateunfriendly companies,request-42-3-0
boycotts and protests against climateunfriendly companies,government scrutiny and regulation of climatepolluting industries,request-42-3-1
government scrutiny and regulation of climatepolluting industries,implementation of climate change policies and legislation,request-42-3-2
implementation of climate change policies and legislation,action against climate change,request-42-3-3
the avoidance of products from such companies,increased consumer support for ecofriendly brands,request-42-4-0
increased consumer support for ecofriendly brands,growth of sustainable industries and job creation,request-42-4-1
growth of sustainable industries and job creation,expansion of climate change research and development,request-42-4-2
expansion of climate change research and development,action against climate change,request-42-4-3
humans,burning fossil fuels,request-43-0-0
burning fossil fuels,releasing greenhouse gases,request-43-0-1
releasing greenhouse gases,increasing global temperatures,request-43-0-2
increasing global temperatures,climate not changing this year,request-43-0-3
humans,deforestation,request-43-1-0
deforestation,reducing carbon sequestration,request-43-1-1
reducing carbon sequestration,increasing atmospheric co2 levels,request-43-1-2
increasing atmospheric co2 levels,climate not changing this year,request-43-1-3
humans,industrial activities,request-43-2-0
industrial activities,emitting pollutants,request-43-2-1
emitting pollutants,disrupting natural climate patterns,request-43-2-2
disrupting natural climate patterns,climate not changing this year,request-43-2-3
humans,overconsumption of resources,request-43-3-0
overconsumption of resources,depleting natural resources,request-43-3-1
depleting natural resources,disrupting ecosystem balance,request-43-3-2
disrupting ecosystem balance,climate not changing this year,request-43-3-3
humans,lack of climate policies,request-43-4-0
lack of climate policies,failing to reduce emissions,request-43-4-1
failing to reduce emissions,allowing climate change to continue,request-43-4-2
allowing climate change to continue,climate not changing this year,request-43-4-3
humans,climate change denial,request-43-5-0
climate change denial,failing to take action,request-43-5-1
failing to take action,allowing climate change to continue,request-43-5-2
allowing climate change to continue,climate not changing this year,request-43-5-3
humans,inefficient energy use,request-43-6-0
inefficient energy use,wasting energy resources,request-43-6-1
wasting energy resources,increasing energy demand,request-43-6-2
increasing energy demand,climate not changing this year,request-43-6-3
humans,agricultural practices,request-43-7-0
agricultural practices,releasing methane and n2o,request-43-7-1
releasing methane and n2o,contributing to climate change,request-43-7-2
contributing to climate change,climate not changing this year,request-43-7-3
phytoplankton,algal blooms,request-44-0-0
algal blooms,decaying algae,request-44-0-1
decaying algae,dimethyl sulfideproducing bacteria,request-44-0-2
dimethyl sulfideproducing bacteria,dimethyl sulfide,request-44-0-3
phytoplankton,photosynthesis,request-44-1-0
photosynthesis,organic matter,request-44-1-1
organic matter,bacterial decomposition,request-44-1-2
bacterial decomposition,dimethyl sulfideproducing bacteria,request-44-1-3
dimethyl sulfideproducing bacteria,dimethyl sulfide,request-44-1-4
phytoplankton,growth and reproduction,request-44-2-0
growth and reproduction,high algal biomass,request-44-2-1
high algal biomass,algal senescence,request-44-2-2
algal senescence,decaying algae,request-44-2-3
decaying algae,dimethyl sulfideproducing bacteria,request-44-2-4
dimethyl sulfideproducing bacteria,dimethyl sulfide,request-44-2-5
"largescale, regular blowing of desert sand into the ocean",increased sedimentation in coastal waters,request-45-0-0
increased sedimentation in coastal waters,higher levels of iron and other micronutrients in the water,request-45-0-1
higher levels of iron and other micronutrients in the water,stimulation of phytoplankton growth,request-45-0-2
stimulation of phytoplankton growth,ocean fertilization,request-45-0-3
"largescale, regular blowing of desert sand into the ocean",enhanced nutrient supply to marine ecosystems,request-45-1-0
enhanced nutrient supply to marine ecosystems,boost in marine productivity,request-45-1-1
boost in marine productivity,increased photosynthesis by phytoplankton,request-45-1-2
increased photosynthesis by phytoplankton,ocean fertilization,request-45-1-3
"largescale, regular blowing of desert sand into the ocean",changes in ocean chemistry and nutrient cycling,request-45-2-0
changes in ocean chemistry and nutrient cycling,shifts in phytoplankton community composition,request-45-2-1
shifts in phytoplankton community composition,increased carbon sequestration by phytoplankton,request-45-2-2
increased carbon sequestration by phytoplankton,ocean fertilization,request-45-2-3
"largescale, regular blowing of desert sand into the ocean",increased turbidity in coastal waters,request-45-3-0
increased turbidity in coastal waters,reduced light penetration and changed light regimes,request-45-3-1
reduced light penetration and changed light regimes,altered phytoplankton growth patterns,request-45-3-2
altered phytoplankton growth patterns,ocean fertilization,request-45-3-3
climate change,rising global temperatures,request-46-0-0
rising global temperatures,increased frequency and severity of heatwaves,request-46-0-1
increased frequency and severity of heatwaves,depletion of freshwater resources,request-46-0-2
depletion of freshwater resources,food shortages and famine,request-46-0-3
food shortages and famine,social unrest and mass migration,request-46-0-4
social unrest and mass migration,collapse of global economies,request-46-0-5
collapse of global economies,breakdown of societies and governments,request-46-0-6
breakdown of societies and governments,extinction of humans,request-46-0-7
climate change,melting of polar ice caps,request-46-1-0
melting of polar ice caps,rise in sea levels,request-46-1-1
rise in sea levels,coastal flooding and erosion,request-46-1-2
coastal flooding and erosion,displacement of coastal populations,request-46-1-3
displacement of coastal populations,overcrowding and resource competition,request-46-1-4
overcrowding and resource competition,increased conflict and war,request-46-1-5
increased conflict and war,nuclear war and global devastation,request-46-1-6
nuclear war and global devastation,extinction of humans,request-46-1-7
climate change,changes in precipitation patterns,request-46-2-0
changes in precipitation patterns,droughts and wildfires,request-46-2-1
droughts and wildfires,loss of biodiversity and ecosystems,request-46-2-2
loss of biodiversity and ecosystems,disruption of food chains and nutrient cycles,request-46-2-3
disruption of food chains and nutrient cycles,collapse of ecosystems and loss of habitat,request-46-2-4
collapse of ecosystems and loss of habitat,extinction of key species and pollinators,request-46-2-5
extinction of key species and pollinators,disruption of food production and supply,request-46-2-6
disruption of food production and supply,extinction of humans,request-46-2-7
climate change,increased frequency and severity of natural disasters,request-46-3-0
increased frequency and severity of natural disasters,devastation of infrastructure and economies,request-46-3-1
devastation of infrastructure and economies,disruption of global supply chains,request-46-3-2
disruption of global supply chains,shortages of essential goods and services,request-46-3-3
shortages of essential goods and services,breakdown of social order and governance,request-46-3-4
breakdown of social order and governance,increased violence and conflict,request-46-3-5
increased violence and conflict,collapse of human societies,request-46-3-6
collapse of human societies,extinction of humans,request-46-3-7
climate change,ocean acidification and warming,request-46-4-0
ocean acidification and warming,collapse of marine ecosystems,request-46-4-1
collapse of marine ecosystems,disruption of global food chains,request-46-4-2
disruption of global food chains,food shortages and famine,request-46-4-3
food shortages and famine,social unrest and mass migration,request-46-4-4
social unrest and mass migration,collapse of global economies,request-46-4-5
collapse of global economies,breakdown of societies and governments,request-46-4-6
breakdown of societies and governments,extinction of humans,request-46-4-7
highlatitude glacier melt,freshwater input,request-47-0-0
freshwater input,ocean dilution,request-47-0-1
ocean dilution,thermal expansion,request-47-0-2
thermal expansion,sea level rise,request-47-0-3
highlatitude glacier melt,ice mass loss,request-47-1-0
ice mass loss,gravitational attraction change,request-47-1-1
gravitational attraction change,ocean redistribution,request-47-1-2
ocean redistribution,sea level rise,request-47-1-3
highlatitude glacier melt,freshwater input,request-47-2-0
freshwater input,ocean circulation change,request-47-2-1
ocean circulation change,thermal expansion,request-47-2-2
thermal expansion,sea level rise,request-47-2-3
highlatitude glacier melt,ice mass loss,request-47-3-0
ice mass loss,land subsidence,request-47-3-1
land subsidence,coastal flooding,request-47-3-2
coastal flooding,sea level rise,request-47-3-3
highlatitude glacier melt,freshwater input,request-47-4-0
freshwater input,ocean stratification change,request-47-4-1
ocean stratification change,thermal expansion,request-47-4-2
thermal expansion,sea level rise,request-47-4-3
every minor setback,delays in production,request-48-0-0
delays in production,reduced output,request-48-0-1
reduced output,insufficient supply,request-48-0-2
insufficient supply,shortages,request-48-0-3
every minor setback,equipment failure,request-48-1-0
equipment failure,disruption of operations,request-48-1-1
disruption of operations,reduced output,request-48-1-2
reduced output,insufficient supply,request-48-1-3
insufficient supply,shortages,request-48-1-4
every minor setback,decreased worker morale,request-48-2-0
decreased worker morale,decreased productivity,request-48-2-1
decreased productivity,reduced output,request-48-2-2
reduced output,insufficient supply,request-48-2-3
insufficient supply,shortages,request-48-2-4
every minor setback,increased stress on systems,request-48-3-0
increased stress on systems,system failures,request-48-3-1
system failures,disruption of operations,request-48-3-2
disruption of operations,reduced output,request-48-3-3
reduced output,insufficient supply,request-48-3-4
insufficient supply,shortages,request-48-3-5
every minor setback,inefficient use of resources,request-48-4-0
inefficient use of resources,wasted resources,request-48-4-1
wasted resources,reduced output,request-48-4-2
reduced output,insufficient supply,request-48-4-3
insufficient supply,shortages,request-48-4-4
tree planting,carbon sequestration,request-49-0-0
carbon sequestration,reduced atmospheric co2,request-49-0-1
reduced atmospheric co2,slowed global warming,request-49-0-2
slowed global warming,mitigated climate change,request-49-0-3
mitigated climate change,climate change,request-49-0-4
tree planting,soil erosion prevention,request-49-1-0
soil erosion prevention,preserved soil quality,request-49-1-1
preserved soil quality,increased carbon storage,request-49-1-2
increased carbon storage,reduced atmospheric co2,request-49-1-3
reduced atmospheric co2,slowed global warming,request-49-1-4
slowed global warming,mitigated climate change,request-49-1-5
mitigated climate change,climate change,request-49-1-6
tree planting,oxygen production,request-49-2-0
oxygen production,increased atmospheric oxygen,request-49-2-1
increased atmospheric oxygen,enhanced ecosystem health,request-49-2-2
enhanced ecosystem health,improved carbon sequestration,request-49-2-3
improved carbon sequestration,reduced atmospheric co2,request-49-2-4
reduced atmospheric co2,slowed global warming,request-49-2-5
slowed global warming,mitigated climate change,request-49-2-6
mitigated climate change,climate change,request-49-2-7
tree planting,wildlife habitat creation,request-49-3-0
wildlife habitat creation,increased biodiversity,request-49-3-1
increased biodiversity,enhanced ecosystem resilience,request-49-3-2
enhanced ecosystem resilience,improved carbon sequestration,request-49-3-3
improved carbon sequestration,reduced atmospheric co2,request-49-3-4
reduced atmospheric co2,slowed global warming,request-49-3-5
slowed global warming,mitigated climate change,request-49-3-6
mitigated climate change,climate change,request-49-3-7
tree planting,soil moisture retention,request-49-4-0
soil moisture retention,reduced evapotranspiration,request-49-4-1
reduced evapotranspiration,increased water table recharge,request-49-4-2
increased water table recharge,enhanced groundwater storage,request-49-4-3
enhanced groundwater storage,reduced water scarcity,request-49-4-4
reduced water scarcity,improved agricultural productivity,request-49-4-5
improved agricultural productivity,reduced greenhouse gas emissions,request-49-4-6
reduced greenhouse gas emissions,slowed global warming,request-49-4-7
slowed global warming,mitigated climate change,request-49-4-8
mitigated climate change,climate change,request-49-4-9
40 degrees,heatwave,request-50-0-0
heatwave,drought,request-50-0-1
drought,dry vegetation,request-50-0-2
dry vegetation,fires in europe,request-50-0-3
40 degrees,record high temperatures,request-50-1-0
record high temperatures,increased evaporation,request-50-1-1
increased evaporation,severe drought,request-50-1-2
severe drought,dry vegetation,request-50-1-3
dry vegetation,fires in europe,request-50-1-4
40 degrees,unprecedented heat,request-50-2-0
unprecedented heat,water scarcity,request-50-2-1
water scarcity,crops withering,request-50-2-2
crops withering,dry vegetation,request-50-2-3
dry vegetation,fires in europe,request-50-2-4
40 degrees,extreme weather conditions,request-50-3-0
extreme weather conditions,strong winds,request-50-3-1
strong winds,dry vegetation,request-50-3-2
dry vegetation,fires in europe,request-50-3-3
40 degrees,heat stress,request-50-4-0
heat stress,increased energy consumption,request-50-4-1
increased energy consumption,power grid overload,request-50-4-2
power grid overload,electrical failures,request-50-4-3
electrical failures,fires in europe,request-50-4-4
40 degrees,heatwave,request-50-5-0
heatwave,increased human activity,request-50-5-1
increased human activity,careless behavior,request-50-5-2
careless behavior,humanstarted fires,request-50-5-3
humanstarted fires,fires in europe,request-50-5-4
air temperature,evaporation rate,request-51-0-0
evaporation rate,soil moisture levels,request-51-0-1
soil moisture levels,vegetation dryness,request-51-0-2
vegetation dryness,the fires,request-51-0-3
air temperature,humidity levels,request-51-1-0
humidity levels,atmospheric dryness,request-51-1-1
atmospheric dryness,vegetation dryness,request-51-1-2
vegetation dryness,the fires,request-51-1-3
air temperature,wind patterns,request-51-2-0
wind patterns,wind speed,request-51-2-1
wind speed,spread of sparks,request-51-2-2
spread of sparks,the fires,request-51-2-3
air temperature,weather patterns,request-51-3-0
weather patterns,drought conditions,request-51-3-1
drought conditions,vegetation dryness,request-51-3-2
vegetation dryness,the fires,request-51-3-3
air temperature,heat waves,request-51-4-0
heat waves,dry underbrush,request-51-4-1
dry underbrush,the fires,request-51-4-2
the vaporization through heating,the formation of flammable gases,request-52-0-0
the formation of flammable gases,the ignition of flammable gases,request-52-0-1
the ignition of flammable gases,fires,request-52-0-2
the vaporization through heating,the release of combustible materials,request-52-1-0
the release of combustible materials,the ignition of combustible materials,request-52-1-1
the ignition of combustible materials,fires,request-52-1-2
the vaporization through heating,the increase in temperature,request-52-2-0
the increase in temperature,the ignition of nearby objects,request-52-2-1
the ignition of nearby objects,fires,request-52-2-2
the vaporization through heating,the creation of sparks,request-52-3-0
the creation of sparks,the ignition of sparks,request-52-3-1
the ignition of sparks,fires,request-52-3-2
40 degrees,heatwave,request-53-0-0
heatwave,drought,request-53-0-1
drought,dry vegetation,request-53-0-2
dry vegetation,fires,request-53-0-3
40 degrees,high temperature,request-53-1-0
high temperature,increased evaporation,request-53-1-1
increased evaporation,dry conditions,request-53-1-2
dry conditions,fires,request-53-1-3
40 degrees,heat stress,request-53-2-0
heat stress,electrical failures,request-53-2-1
electrical failures,spark,request-53-2-2
spark,fires,request-53-2-3
40 degrees,increased energy consumption,request-53-3-0
increased energy consumption,overloaded power grid,request-53-3-1
overloaded power grid,electrical failures,request-53-3-2
electrical failures,spark,request-53-3-3
spark,fires,request-53-3-4
40 degrees,water shortage,request-53-4-0
water shortage,agricultural burnoffs,request-53-4-1
agricultural burnoffs,uncontrolled burnoffs,request-53-4-2
uncontrolled burnoffs,fires,request-53-4-3
a cigarette butt,dry underbrush,request-54-0-0
dry underbrush,ignition,request-54-0-1
ignition,small flame,request-54-0-2
small flame,fires,request-54-0-3
a spark,flammable material,request-54-1-0
flammable material,ignition,request-54-1-1
ignition,small flame,request-54-1-2
small flame,fires,request-54-1-3
lightning,tree,request-54-2-0
tree,ignition,request-54-2-1
ignition,small flame,request-54-2-2
small flame,fires,request-54-2-3
a cigarette butt,trash,request-54-3-0
trash,ignition,request-54-3-1
ignition,small flame,request-54-3-2
small flame,fires,request-54-3-3
a spark,gasoline,request-54-4-0
gasoline,explosion,request-54-4-1
explosion,large flame,request-54-4-2
large flame,fires,request-54-4-3
lightning,power lines,request-54-5-0
power lines,electrical surge,request-54-5-1
electrical surge,ignition,request-54-5-2
ignition,fires,request-54-5-3
a cigarette butt,dry leaves,request-54-6-0
dry leaves,ignition,request-54-6-1
ignition,small flame,request-54-6-2
small flame,fires,request-54-6-3
kentucky floods,displacement of people,request-55-0-0
displacement of people,lack of access to basic necessities,request-55-0-1
lack of access to basic necessities,social unrest,request-55-0-2
social unrest,chaos,request-55-0-3
kentucky floods,damage to infrastructure,request-55-1-0
damage to infrastructure,disruption of essential services,request-55-1-1
disruption of essential services,widespread panic,request-55-1-2
widespread panic,chaos,request-55-1-3
kentucky floods,economic disruption,request-55-2-0
economic disruption,business closures,request-55-2-1
business closures,job losses,request-55-2-2
job losses,social instability,request-55-2-3
social instability,chaos,request-55-2-4
kentucky floods,environmental hazards,request-55-3-0
environmental hazards,health risks,request-55-3-1
health risks,public health crisis,request-55-3-2
public health crisis,chaos,request-55-3-3
texas snowfalls,road closures,request-55-4-0
road closures,disruption of transportation,request-55-4-1
disruption of transportation,food and supply shortages,request-55-4-2
food and supply shortages,social unrest,request-55-4-3
social unrest,chaos,request-55-4-4
texas snowfalls,power outages,request-55-5-0
power outages,disruption of essential services,request-55-5-1
disruption of essential services,widespread panic,request-55-5-2
widespread panic,chaos,request-55-5-3
texas snowfalls,economic disruption,request-55-6-0
economic disruption,business closures,request-55-6-1
business closures,job losses,request-55-6-2
job losses,social instability,request-55-6-3
social instability,chaos,request-55-6-4
texas snowfalls,disruption of healthcare services,request-55-7-0
disruption of healthcare services,health risks,request-55-7-1
health risks,public health crisis,request-55-7-2
public health crisis,chaos,request-55-7-3
people,carelessness,request-56-0-0
carelessness,unattended candles,request-56-0-1
unattended candles,ignited curtains,request-56-0-2
ignited curtains,fires,request-56-0-3
people,arson,request-56-1-0
arson,ignited debris,request-56-1-1
ignited debris,spreading flames,request-56-1-2
spreading flames,fires,request-56-1-3
people,electrical overload,request-56-2-0
electrical overload,short circuit,request-56-2-1
short circuit,spark,request-56-2-2
spark,fires,request-56-2-3
people,cooking accidents,request-56-3-0
cooking accidents,grease spills,request-56-3-1
grease spills,ignited kitchen towels,request-56-3-2
ignited kitchen towels,fires,request-56-3-3
people,discarded cigarettes,request-56-4-0
discarded cigarettes,ignited trash,request-56-4-1
ignited trash,spreading embers,request-56-4-2
spreading embers,fires,request-56-4-3
people,faulty wiring,request-56-5-0
faulty wiring,electrical malfunction,request-56-5-1
electrical malfunction,spark,request-56-5-2
spark,fires,request-56-5-3
people,open flames,request-56-6-0
open flames,unattended bbqs,request-56-6-1
unattended bbqs,ignited nearby objects,request-56-6-2
ignited nearby objects,fires,request-56-6-3
people,gas leaks,request-56-7-0
gas leaks,ignition sources,request-56-7-1
ignition sources,explosions,request-56-7-2
explosions,fires,request-56-7-3
the water content of plants in hot climates,drought,request-57-0-0
drought,dry vegetation,request-57-0-1
dry vegetation,ignition sources,request-57-0-2
ignition sources,fires,request-57-0-3
the water content of plants in hot climates,low humidity,request-57-1-0
low humidity,dry air,request-57-1-1
dry air,electrical discharges,request-57-1-2
electrical discharges,fires,request-57-1-3
the water content of plants in hot climates,water scarcity,request-57-2-0
water scarcity,increased human activity,request-57-2-1
increased human activity,human error,request-57-2-2
human error,fires,request-57-2-3
the water content of plants in hot climates,plant stress,request-57-3-0
plant stress,increased risk of pest infestation,request-57-3-1
increased risk of pest infestation,pestrelated ignitions,request-57-3-2
pestrelated ignitions,fires,request-57-3-3
the water content of plants in hot climates,reduced transpiration,request-57-4-0
reduced transpiration,increased atmospheric temperature,request-57-4-1
increased atmospheric temperature,heat waves,request-57-4-2
heat waves,fires,request-57-4-3
humans,cigarettes,request-58-0-0
cigarettes,unextinguished cigarettes,request-58-0-1
unextinguished cigarettes,dry leaves,request-58-0-2
dry leaves,fires,request-58-0-3
humans,electrical appliances,request-58-1-0
electrical appliances,overheated electrical appliances,request-58-1-1
overheated electrical appliances,sparks,request-58-1-2
sparks,fires,request-58-1-3
humans,campfires,request-58-2-0
campfires,unattended campfires,request-58-2-1
unattended campfires,fires,request-58-2-2
humans,arson,request-58-3-0
arson,ignited materials,request-58-3-1
ignited materials,fires,request-58-3-2
humans,kitchen appliances,request-58-4-0
kitchen appliances,grease buildup,request-58-4-1
grease buildup,kitchen grease fires,request-58-4-2
kitchen grease fires,fires,request-58-4-3
humans,fireworks,request-58-5-0
fireworks,uncontrolled fireworks,request-58-5-1
uncontrolled fireworks,fires,request-58-5-2
40 degrees,heatwave,request-59-0-0
heatwave,drought,request-59-0-1
drought,dry vegetation,request-59-0-2
dry vegetation,fires,request-59-0-3
40 degrees,heat stress,request-59-1-0
heat stress,electrical overload,request-59-1-1
electrical overload,power line failure,request-59-1-2
power line failure,sparks,request-59-1-3
sparks,fires,request-59-1-4
40 degrees,increased energy consumption,request-59-2-0
increased energy consumption,overloaded power grid,request-59-2-1
overloaded power grid,transformer failure,request-59-2-2
transformer failure,electrical arc,request-59-2-3
electrical arc,fires,request-59-2-4
40 degrees,water evaporation,request-59-3-0
water evaporation,low water levels,request-59-3-1
low water levels,exposed power lines,request-59-3-2
exposed power lines,electrical short,request-59-3-3
electrical short,fires,request-59-3-4
40 degrees,urban heat island effect,request-59-4-0
urban heat island effect,increased human activity,request-59-4-1
increased human activity,careless behavior,request-59-4-2
careless behavior,unattended flames,request-59-4-3
unattended flames,fires,request-59-4-4
forest fires,burning of organic matter,request-60-0-0
burning of organic matter,release of nutrients into the ash,request-60-0-1
release of nutrients into the ash,deposition of nutrientrich ash on the soil,request-60-0-2
deposition of nutrientrich ash on the soil,the return of plant nutrients to the soil and subsequent rapid regrowth,request-60-0-3
forest fires,killing of vegetation,request-60-1-0
killing of vegetation,decomposition of dead plant material,request-60-1-1
decomposition of dead plant material,release of nutrients from decomposed material,request-60-1-2
release of nutrients from decomposed material,the return of plant nutrients to the soil and subsequent rapid regrowth,request-60-1-3
forest fires,heating of soil,request-60-2-0
heating of soil,killing of soil microorganisms,request-60-2-1
killing of soil microorganisms,release of nutrients from dead microorganisms,request-60-2-2
release of nutrients from dead microorganisms,the return of plant nutrients to the soil and subsequent rapid regrowth,request-60-2-3
forest fires,creation of a seedbed,request-60-3-0
creation of a seedbed,exposure of mineral soil,request-60-3-1
exposure of mineral soil,weathering of mineral soil,request-60-3-2
weathering of mineral soil,release of nutrients from weathered soil,request-60-3-3
release of nutrients from weathered soil,the return of plant nutrients to the soil and subsequent rapid regrowth,request-60-3-4
plant nutrients returning to the soil,increased soil fertility,request-61-0-0
increased soil fertility,improved plant growth conditions,request-61-0-1
improved plant growth conditions,the relatively fast regrowth of plants,request-61-0-2
plant nutrients returning to the soil,enhanced microbial activity,request-61-1-0
enhanced microbial activity,breakdown of organic matter,request-61-1-1
breakdown of organic matter,release of available nutrients,request-61-1-2
release of available nutrients,increased soil fertility,request-61-1-3
increased soil fertility,improved plant growth conditions,request-61-1-4
improved plant growth conditions,the relatively fast regrowth of plants,request-61-1-5
plant nutrients returning to the soil,reduced soil erosion,request-61-2-0
reduced soil erosion,preservation of soil structure,request-61-2-1
preservation of soil structure,improved water infiltration,request-61-2-2
improved water infiltration,increased soil fertility,request-61-2-3
increased soil fertility,improved plant growth conditions,request-61-2-4
improved plant growth conditions,the relatively fast regrowth of plants,request-61-2-5
plant nutrients returning to the soil,increased soil water holding capacity,request-61-3-0
increased soil water holding capacity,improved plant water availability,request-61-3-1
improved plant water availability,enhanced plant growth,request-61-3-2
enhanced plant growth,the relatively fast regrowth of plants,request-61-3-3
plant nutrients returning to the soil,stimulation of beneficial microorganisms,request-61-4-0
stimulation of beneficial microorganisms,production of plant growth promoting substances,request-61-4-1
production of plant growth promoting substances,enhanced plant growth,request-61-4-2
enhanced plant growth,the relatively fast regrowth of plants,request-61-4-3
humans discarding cigarettes,lit cigarettes on the ground,request-62-0-0
lit cigarettes on the ground,dry vegetation catching fire,request-62-0-1
dry vegetation catching fire,uncontrolled small fires spreading,request-62-0-2
uncontrolled small fires spreading,wildfires in europe,request-62-0-3
humans using barbecues or campfires carelessly,unattended flames igniting nearby vegetation,request-62-1-0
unattended flames igniting nearby vegetation,small fires growing out of control,request-62-1-1
small fires growing out of control,strong winds spreading embers,request-62-1-2
strong winds spreading embers,wildfires in europe,request-62-1-3
humans discarding rubbish like glass,glass focusing sunlight onto dry vegetation,request-62-2-0
glass focusing sunlight onto dry vegetation,vegetation igniting due to intense heat,request-62-2-1
vegetation igniting due to intense heat,small fires spreading quickly,request-62-2-2
small fires spreading quickly,wildfires in europe,request-62-2-3
humans discarding cigarettes,cigarette butts igniting dry leaves or twigs,request-62-3-0
cigarette butts igniting dry leaves or twigs,small fires growing in intensity,request-62-3-1
small fires growing in intensity,strong winds spreading embers,request-62-3-2
strong winds spreading embers,wildfires in europe,request-62-3-3
humans using barbecues or campfires carelessly,embers or sparks escaping into nearby vegetation,request-62-4-0
embers or sparks escaping into nearby vegetation,dry vegetation catching fire,request-62-4-1
dry vegetation catching fire,uncontrolled small fires spreading,request-62-4-2
uncontrolled small fires spreading,wildfires in europe,request-62-4-3
