cause,effect,custom_id
client dissatisfaction,loss of business results in reduced revenue,request-48-0-174
loss of business results in reduced revenue,reduced revenue causes financial strain,request-48-0-175
reduced revenue causes financial strain,financial strain,request-48-0-176
financial strain,budget cuts cause understaffing,request-48-0-177
budget cuts cause understaffing,understaffing,request-48-0-178
understaffing,increased workload per employee causes errors,request-48-0-179
increased workload per employee causes errors,errors lead to rework and inefficiencies,request-48-0-180
errors lead to rework and inefficiencies,rework and inefficiencies result in project overruns,request-48-0-181
rework and inefficiencies result in project overruns,project overruns cause missed milestones,request-48-0-182
project overruns cause missed milestones,missed milestones lead to project delays,request-48-0-183
missed milestones lead to project delays,project delays cause missed deadlines,request-48-0-184
project delays cause missed deadlines,missed deadlines cause client dissatisfaction,request-48-0-185
missed deadlines cause client dissatisfaction,client dissatisfaction,request-48-0-186
client dissatisfaction,loss of business results in reduced revenue,request-48-0-187
loss of business results in reduced revenue,reduced revenue causes financial strain,request-48-0-188
reduced revenue causes financial strain,financial strain,request-48-0-189
financial strain,budget cuts cause understaffing,request-48-0-190
budget cuts cause understaffing,understaffing,request-48-0-191
understaffing,increased workload per employee causes errors,request-48-0-192
increased workload per employee causes errors,errors lead to rework and inefficiencies,request-48-0-193
errors lead to rework and inefficiencies,rework and inefficiencies result in project overruns,request-48-0-194
rework and inefficiencies result in project overruns,project overruns cause missed milestones,request-48-0-195
project overruns cause missed milestones,missed milestones lead to project delays,request-48-0-196
missed milestones lead to project delays,project delays cause missed deadlines,request-48-0-197
project delays cause missed deadlines,missed deadlines cause client dissatisfaction,request-48-0-198
missed deadlines cause client dissatisfaction,client dissatisfaction,request-48-0-199
client dissatisfaction,loss of business results in reduced revenue,request-48-0-200
loss of business results in reduced revenue,reduced revenue causes financial strain,request-48-0-201
reduced revenue causes financial strain,financial strain,request-48-0-202
financial strain,budget cuts cause understaffing,request-48-0-203
budget cuts cause understaffing,understaffing,request-48-0-204
understaffing,increased workload per employee causes errors,request-48-0-205
increased workload per employee causes errors,errors lead to rework and inefficiencies,request-48-0-206
errors lead to rework and inefficiencies,rework and inefficiencies result in project overruns,request-48-0-207
rework and inefficiencies result in project overruns,project overruns cause missed milestones,request-48-0-208
project overruns cause missed milestones,missed milestones lead to project delays,request-48-0-209
missed milestones lead to project delays,project delays cause missed deadlines,request-48-0-210
project delays cause missed deadlines,missed deadlines cause client dissatisfaction,request-48-0-211
missed deadlines cause client dissatisfaction,client dissatisfaction,request-48-0-212
client dissatisfaction,loss of business results in reduced revenue,request-48-0-213
loss of business results in reduced revenue,reduced revenue causes financial strain,request-48-0-214
reduced revenue causes financial strain,financial strain,request-48-0-215
financial strain,budget cuts cause understaffing,request-48-0-216
budget cuts cause understaffing,understaffing,request-48-0-217
understaffing,increased workload per employee causes errors,request-48-0-218
increased workload per employee causes errors,errors lead to rework and inefficiencies,request-48-0-219
errors lead to rework and inefficiencies,rework and inefficiencies result in project overruns,request-48-0-220
rework and inefficiencies result in project overruns,project overruns cause missed milestones,request-48-0-221
project overruns cause missed milestones,missed milestones lead to project delays,request-48-0-222
missed milestones lead to project delays,project delays cause missed deadlines,request-48-0-223
project delays cause missed deadlines,missed deadlines cause client dissatisfaction,request-48-0-224
missed deadlines cause client dissatisfaction,client dissatisfaction,request-48-0-225
client dissatisfaction,loss of business results in reduced revenue,request-48-0-226
loss of business results in reduced revenue,reduced revenue causes financial strain,request-48-0-227
reduced revenue causes financial strain,financial strain,request-48-0-228
financial strain,budget cuts cause understaffing,request-48-0-229
budget cuts cause understaffing,understaffing,request-48-0-230
understaffing,increased workload per employee causes errors,request-48-0-231
increased workload per employee causes errors,errors lead to rework and inefficiencies,request-48-0-232
errors lead to rework and inefficiencies,rework and inefficiencies result in project overruns,request-48-0-233
rework and inefficiencies result in project overruns,project overruns cause missed milestones,request-48-0-234
project overruns cause missed milestones,missed milestones lead to project delays,request-48-0-235
missed milestones lead to project delays,project delays cause missed deadlines,request-48-0-236
project delays cause missed deadlines,missed deadlines cause client dissatisfaction,request-48-0-237
missed deadlines cause client dissatisfaction,client dissatisfaction,request-48-0-238
client dissatisfaction,loss of business results in reduced revenue,request-48-0-239
loss of business results in reduced revenue,reduced revenue causes financial strain,request-48-0-240
reduced revenue causes financial strain,financial strain,request-48-0-241
financial strain,budget cuts cause understaffing,request-48-0-242
budget cuts cause understaffing,understaffing,request-48-0-243
understaffing,increased workload per employee causes errors,request-48-0-244
increased workload per employee causes errors,errors lead to rework and inefficiencies,request-48-0-245
errors lead to rework and inefficiencies,rework and inefficiencies result in project overruns,request-48-0-246
rework and inefficiencies result in project overruns,project overruns cause missed milestones,request-48-0-247
project overruns cause missed milestones,missed milestones lead to project delays,request-48-0-248
missed milestones lead to project delays,project delays cause missed deadlines,request-48-0-249
project delays cause missed deadlines,missed deadlines cause client dissatisfaction,request-48-0-250
missed deadlines cause client dissatisfaction,client dissatisfaction,request-48-0-251
client dissatisfaction,loss of business results in reduced revenue,request-48-0-252
loss of business results in reduced revenue,reduced revenue causes financial strain,request-48-0-253
reduced revenue causes financial strain,financial strain,request-48-0-254
financial strain,budget cuts cause understaffing,request-48-0-255
budget cuts cause understaffing,understaffing,request-48-0-256
understaffing,increased workload per employee causes errors,request-48-0-257
increased workload per employee causes errors,errors lead to rework and inefficiencies,request-48-0-258
errors lead to rework and inefficiencies,rework and inefficiencies result in project overruns,request-48-0-259
rework and inefficiencies result in project overruns,project overruns cause missed milestones,request-48-0-260
project overruns cause missed milestones,missed milestones lead to project delays,request-48-0-261
missed milestones lead to project delays,project delays cause missed deadlines,request-48-0-262
project delays cause missed deadlines,missed deadlines cause client dissatisfaction,request-48-0-263
missed deadlines cause client dissatisfaction,client dissatisfaction,request-48-0-264
client dissatisfaction,loss of business results in reduced revenue,request-48-0-265
loss of business results in reduced revenue,reduced revenue causes financial strain,request-48-0-266
reduced revenue causes financial strain,financial strain,request-48-0-267
financial strain,budget cuts cause understaffing,request-48-0-268
budget cuts cause understaffing,understaffing,request-48-0-269
understaffing,increased workload per employee causes errors,request-48-0-270
increased workload per employee causes errors,errors lead to rework and inefficiencies,request-48-0-271
errors lead to rework and inefficiencies,rework and inefficiencies result in project overruns,request-48-0-272
rework and inefficiencies result in project overruns,project overruns cause missed milestones,request-48-0-273
project overruns cause missed milestones,missed milestones lead to project delays,request-48-0-274
missed milestones lead to project delays,project delays cause missed deadlines,request-48-0-275
project delays cause missed deadlines,missed deadlines cause client dissatisfaction,request-48-0-276
missed deadlines cause client dissatisfaction,client dissatisfaction,request-48-0-277
client dissatisfaction,loss of business results in reduced revenue,request-48-0-278
loss of business results in reduced revenue,reduced revenue causes financial strain,request-48-0-279
reduced revenue causes financial strain,financial strain,request-48-0-280
financial strain,budget cuts cause understaffing,request-48-0-281
budget cuts cause understaffing,understaffing,request-48-0-282
understaffing,increased workload per employee causes errors,request-48-0-283
increased workload per employee causes errors,errors lead to rework and inefficiencies,request-48-0-284
errors lead to rework and inefficiencies,rework and inefficiencies result in project overruns,request-48-0-285
rework and inefficiencies result in project overruns,project overruns cause missed milestones,request-48-0-286
project overruns cause missed milestones,missed milestones lead to project delays,request-48-0-287
missed milestones lead to project delays,project delays cause missed deadlines,request-48-0-288
project delays cause missed deadlines,missed deadlines cause client dissatisfaction,request-48-0-289
missed deadlines cause client dissatisfaction,client dissatisfaction,request-48-0-290
client dissatisfaction,loss of business results in reduced revenue,request-48-0-291
loss of business results in reduced revenue,reduced revenue causes financial strain,request-48-0-292
reduced revenue causes financial strain,financial strain,request-48-0-293
financial strain,budget cuts cause understaffing,request-48-0-294
budget cuts cause understaffing,understaffing,request-48-0-295
understaffing,increased workload per employee causes errors,request-48-0-296
increased workload per employee causes errors,errors lead to rework and inefficiencies,request-48-0-297
errors lead to rework and inefficiencies,rework and inefficiencies result in project overruns,request-48-0-298
rework and inefficiencies result in project overruns,project overruns cause missed milestones,request-48-0-299
project overruns cause missed milestones,missed milestones lead to project delays,request-48-0-300
missed milestones lead to project delays,project delays cause missed deadlines,request-48-0-301
project delays cause missed deadlines,missed deadlines cause client dissatisfaction,request-48-0-302
missed deadlines cause client dissatisfaction,client dissatisfaction,request-48-0-303
client dissatisfaction,loss of business results in reduced revenue,request-48-0-304
loss of business results in reduced revenue,reduced revenue causes financial strain,request-48-0-305
reduced revenue causes financial strain,financial strain,request-48-0-306
financial strain,budget cuts cause understaffing,request-48-0-307
budget cuts cause understaffing,understaffing,request-48-0-308
understaffing,increased workload per employee causes errors,request-48-0-309
increased workload per employee causes errors,errors lead to rework and inefficiencies,request-48-0-310
errors lead to rework and inefficiencies,rework and inefficiencies result in project overruns,request-48-0-311
rework and inefficiencies result in project overruns,project overruns cause missed milestones,request-48-0-312
project overruns cause missed milestones,missed milestones lead to project delays,request-48-0-313
missed milestones lead to project delays,project delays cause missed deadlines,request-48-0-314
project delays cause missed deadlines,missed deadlines cause client dissatisfaction,request-48-0-315
missed deadlines cause client dissatisfaction,client dissatisfaction,request-48-0-316
client dissatisfaction,loss of business results in reduced revenue,request-48-0-317
loss of business results in reduced revenue,reduced revenue causes financial strain,request-48-0-318
reduced revenue causes financial strain,financial strain,request-48-0-319
financial strain,budget cuts cause understaffing,request-48-0-320
budget cuts cause understaffing,understaffing,request-48-0-321
understaffing,increased workload per employee causes errors,request-48-0-322
increased workload per employee causes errors,errors lead to rework and inefficiencies,request-48-0-323
errors lead to rework and inefficiencies,rework and inefficiencies result in project overruns,request-48-0-324
rework and inefficiencies result in project overruns,project overruns cause missed milestones,request-48-0-325
project overruns cause missed milestones,missed milestones lead to project delays,request-48-0-326
missed milestones lead to project delays,project delays cause missed deadlines,request-48-0-327
project delays cause missed deadlines,missed deadlines cause client dissatisfaction,request-48-0-328
missed deadlines cause client dissatisfaction,client dissatisfaction,request-48-0-329
client dissatisfaction,loss of business results in reduced revenue,request-48-0-330
loss of business results in reduced revenue,reduced revenue causes financial strain,request-48-0-331
reduced revenue causes financial strain,financial strain,request-48-0-332
financial strain,budget cuts cause understaffing,request-48-0-333
budget cuts cause understaffing,understaffing,request-48-0-334
understaffing,increased workload per employee causes errors,request-48-0-335
increased workload per employee causes errors,errors lead to rework and inefficiencies,request-48-0-336
errors lead to rework and inefficiencies,rework and inefficiencies result in project overruns,request-48-0-337
rework and inefficiencies result in project overruns,project overruns cause missed milestones,request-48-0-338
project overruns cause missed milestones,missed milestones lead to project delays,request-48-0-339
missed milestones lead to project delays,project delays cause missed deadlines,request-48-0-340
project delays cause missed deadlines,missed deadlines cause client dissatisfaction,request-48-0-341
missed deadlines cause client dissatisfaction,client dissatisfaction,request-48-0-342
client dissatisfaction,loss of business results in reduced revenue,request-48-0-343
loss of business results in reduced revenue,reduced revenue causes financial strain,request-48-0-344
reduced revenue causes financial strain,financial strain,request-48-0-345
financial strain,budget cuts cause understaffing,request-48-0-346
budget cuts cause understaffing,understaffing,request-48-0-347
understaffing,increased workload per employee causes errors,request-48-0-348
increased workload per employee causes errors,errors lead to rework and inefficiencies,request-48-0-349
errors lead to rework and inefficiencies,rework and inefficiencies result in project overruns,request-48-0-350
rework and inefficiencies result in project overruns,project overruns cause missed milestones,request-48-0-351
project overruns cause missed milestones,missed milestones lead to project delays,request-48-0-352
missed milestones lead to project delays,project delays cause missed deadlines,request-48-0-353
project delays cause missed deadlines,missed deadlines cause client dissatisfaction,request-48-0-354
missed deadlines cause client dissatisfaction,client dissatisfaction,request-48-0-355
client dissatisfaction,loss of business results in reduced revenue,request-48-0-356
loss of business results in reduced revenue,reduced revenue causes financial strain,request-48-0-357
reduced revenue causes financial strain,financial strain,request-48-0-358
financial strain,budget cuts cause understaffing,request-48-0-359
budget cuts cause understaffing,understaffing,request-48-0-360
understaffing,increased workload per employee causes errors,request-48-0-361
increased workload per employee causes errors,errors lead to rework and inefficiencies,request-48-0-362
errors lead to rework and inefficiencies,rework and inefficiencies result in project overruns,request-48-0-363
rework and inefficiencies result in project overruns,project overruns cause missed milestones,request-48-0-364
project overruns cause missed milestones,to to to to to and and,request-48-0-365
tree planting,carbon sequestration,request-49-0-0
carbon sequestration,reduction in greenhouse gas emissions,request-49-0-1
reduction in greenhouse gas emissions,decrease in global warming,request-49-0-2
decrease in global warming,climate stabilization,request-49-0-3
climate stabilization,climate change mitigation,request-49-0-4
climate change mitigation,climate change,request-49-0-5
tree planting,soil stabilization,request-49-1-0
soil stabilization,prevention of soil erosion,request-49-1-1
prevention of soil erosion,improved water retention,request-49-1-2
improved water retention,reduced flooding,request-49-1-3
reduced flooding,enhanced agricultural productivity,request-49-1-4
enhanced agricultural productivity,food security,request-49-1-5
food security,economic stability,request-49-1-6
economic stability,social stability,request-49-1-7
social stability,climate change,request-49-1-8
tree planting,habitat creation,request-49-2-0
habitat creation,increase in biodiversity,request-49-2-1
increase in biodiversity,support for pollinators,request-49-2-2
support for pollinators,improved ecosystem services,request-49-2-3
improved ecosystem services,resilience to climate impacts,request-49-2-4
resilience to climate impacts,climate change adaptation,request-49-2-5
climate change adaptation,climate change,request-49-2-6
tree planting,urban heat island reduction,request-49-3-0
urban heat island reduction,lower city temperatures,request-49-3-1
lower city temperatures,reduced energy consumption for cooling,request-49-3-2
reduced energy consumption for cooling,decreased air pollution,request-49-3-3
decreased air pollution,improved public health,request-49-3-4
improved public health,economic savings,request-49-3-5
economic savings,climate change mitigation,request-49-3-6
climate change mitigation,climate change,request-49-3-7
tree planting,carbon storage,request-49-4-0
carbon storage,reduction in atmospheric co2,request-49-4-1
reduction in atmospheric co2,slower global warming,request-49-4-2
slower global warming,changes in weather patterns,request-49-4-3
changes in weather patterns,extreme weather events,request-49-4-4
extreme weather events,disruption of ecosystems,request-49-4-5
disruption of ecosystems,loss of biodiversity,request-49-4-6
loss of biodiversity,climate change,request-49-4-7
air temperature rises,vegetation dries out,request-51-0-0
vegetation dries out,underbrush becomes highly flammable,request-51-0-1
underbrush becomes highly flammable,lightning strikes,request-51-0-2
lightning strikes,wildfires ignite,request-51-0-3
wildfires ignite,wildfires spread,request-51-0-4
wildfires spread,the fires consume forests,request-51-0-5
the fires consume forests,the fires threaten homes,request-51-0-6
the fires threaten homes,the fires lead to evacuations,request-51-0-7
the fires lead to evacuations,the fires result in the fires,request-51-0-8
air temperature increases,plants lose moisture,request-51-1-0
plants lose moisture,dry conditions persist,request-51-1-1
dry conditions persist,human activities ignite a campfire,request-51-1-2
human activities ignite a campfire,campfire spreads uncontrollably,request-51-1-3
campfire spreads uncontrollably,wildfires are set,request-51-1-4
wildfires are set,wildfires spread rapidly,request-51-1-5
wildfires spread rapidly,wildfires cause destruction,request-51-1-6
wildfires cause destruction,the fires consume forests,request-51-1-7
the fires consume forests,the fires threaten homes,request-51-1-8
the fires threaten homes,the fires result in the fires,request-51-1-9
air temperature soars,dry air conditions,request-51-2-0
dry air conditions,lightning ignites a tree,request-51-2-1
lightning ignites a tree,tree ignites into a fire,request-51-2-2
tree ignites into a fire,fire spreads to nearby vegetation,request-51-2-3
fire spreads to nearby vegetation,fire spreads to nearby forests,request-51-2-4
fire spreads to nearby forests,fire spreads to nearby homes,request-51-2-5
fire spreads to nearby homes,the fires consume forests,request-51-2-6
the fires consume forests,the fires threaten homes,request-51-2-7
the fires threaten homes,the fires result in the fires,request-51-2-8
air temperature rises,moisture evaporates from soil,request-51-3-0
moisture evaporates from soil,underbrush dries out,request-51-3-1
underbrush dries out,lightning strikes a dry tree,request-51-3-2
lightning strikes a dry tree,tree ignites into a fire,request-51-3-3
tree ignites into a fire,fire spreads to nearby vegetation,request-51-3-4
fire spreads to nearby vegetation,fire spreads to nearby forests,request-51-3-5
fire spreads to nearby forests,fire spreads to nearby homes,request-51-3-6
fire spreads to nearby homes,the fires consume forests,request-51-3-7
the fires consume forests,the fires threaten homes,request-51-3-8
the fires threaten homes,the fires result in the fires,request-51-3-9
air temperature increases,wetlands dry up,request-51-4-0
wetlands dry up,vegetation becomes highly flammable,request-51-4-1
vegetation becomes highly flammable,lightning ignites a dry area,request-51-4-2
lightning ignites a dry area,area ignites into a fire,request-51-4-3
area ignites into a fire,fire spreads to nearby vegetation,request-51-4-4
fire spreads to nearby vegetation,fire spreads to nearby forests,request-51-4-5
fire spreads to nearby forests,fire spreads to nearby homes,request-51-4-6
fire spreads to nearby homes,the fires consume forests,request-51-4-7
the fires consume forests,the fires threaten homes,request-51-4-8
the fires threaten homes,the fires result in the fires,request-51-4-9
air temperature rises,plants lose moisture,request-51-5-0
plants lose moisture,underbrush becomes highly flammable,request-51-5-1
underbrush becomes highly flammable,human activities ignite a campfire,request-51-5-2
human activities ignite a campfire,campfire spreads to nearby vegetation,request-51-5-3
campfire spreads to nearby vegetation,vegetation ignites into a fire,request-51-5-4
vegetation ignites into a fire,fire spreads to nearby forests,request-51-5-5
fire spreads to nearby forests,fire spreads to nearby homes,request-51-5-6
fire spreads to nearby homes,the fires consume forests,request-51-5-7
the fires consume forests,the fires threaten homes,request-51-5-8
the fires threaten homes,the fires result in the fires,request-51-5-9
the heating of substances,increases temperature,request-52-0-0
increases temperature,vaporization of liquids,request-52-0-1
vaporization of liquids,expansion of gases,request-52-0-2
expansion of gases,release of pressure,request-52-0-3
release of pressure,ignition of combustible materials,request-52-0-4
ignition of combustible materials,fires,request-52-0-5
the heating of substances,increase in kinetic energy of molecules,request-52-1-0
increase in kinetic energy of molecules,transition from liquid to gas,request-52-1-1
transition from liquid to gas,formation of flammable vapors,request-52-1-2
formation of flammable vapors,accumulation of flammable gases,request-52-1-3
accumulation of flammable gases,ignition of the accumulated gases,request-52-1-4
ignition of the accumulated gases,fires,request-52-1-5
the heating of substances,increase in temperature,request-52-2-0
increase in temperature,decomposition of materials,request-52-2-1
decomposition of materials,release of flammable gases,request-52-2-2
release of flammable gases,ignition of these gases,request-52-2-3
ignition of these gases,fires,request-52-2-4
the heating of substances,increase in temperature,request-52-3-0
increase in temperature,evaporation of liquids,request-52-3-1
evaporation of liquids,formation of combustible vapor clouds,request-52-3-2
formation of combustible vapor clouds,ignition of these vapors,request-52-3-3
ignition of these vapors,fires,request-52-3-4
the heating of substances,increase in temperature,request-52-4-0
increase in temperature,conversion of solids to gases,request-52-4-1
conversion of solids to gases,release of flammable gases,request-52-4-2
release of flammable gases,ignition of these gases,request-52-4-3
ignition of these gases,fires,request-52-4-4
the heating of substances,increase in temperature,request-52-5-0
increase in temperature,release of pressure in pressurized containers,request-52-5-1
release of pressure in pressurized containers,explosive release of energy,request-52-5-2
explosive release of energy,ignition of surrounding materials,request-52-5-3
ignition of surrounding materials,fires,request-52-5-4
the heating of substances,increase in temperature,request-52-6-0
increase in temperature,change in physical state to gas,request-52-6-1
change in physical state to gas,accumulation of flammable gases,request-52-6-2
accumulation of flammable gases,ignition of these gases,request-52-6-3
ignition of these gases,fires,request-52-6-4
40 degrees,heat increases,request-53-0-0
heat increases,flammable materials ignite,request-53-0-1
flammable materials ignite,fires,request-53-0-2
40 degrees,materials expand,request-53-1-0
materials expand,structural damage occurs,request-53-1-1
structural damage occurs,fire hazards increase,request-53-1-2
fire hazards increase,fires,request-53-1-3
40 degrees,heat intensifies,request-53-2-0
heat intensifies,electrical systems malfunction,request-53-2-1
electrical systems malfunction,fire hazards increase,request-53-2-2
fire hazards increase,fires,request-53-2-3
40 degrees,heat causes dehydration,request-53-3-0
heat causes dehydration,human fatigue increases,request-53-3-1
human fatigue increases,accidents occur,request-53-3-2
accidents occur,fire hazards increase,request-53-3-3
fire hazards increase,fires,request-53-3-4
40 degrees,heat causes melting,request-53-4-0
heat causes melting,water damage occurs,request-53-4-1
water damage occurs,electrical systems short circuit,request-53-4-2
electrical systems short circuit,fire hazards increase,request-53-4-3
fire hazards increase,fires,request-53-4-4
a cigarette butt,ignites,request-54-0-0
ignites,spark,request-54-0-1
spark,spark ignites,request-54-0-2
spark ignites,flammable material,request-54-0-3
flammable material,fires,request-54-0-4
lightning,strikes,request-54-1-0
strikes,trees,request-54-1-1
trees,trees ignite,request-54-1-2
trees ignite,flammable material,request-54-1-3
flammable material,fires,request-54-1-4
a cigarette butt,ignites,request-54-2-0
ignites,flammable material,request-54-2-1
flammable material,fires,request-54-2-2
lightning,strikes,request-54-3-0
strikes,flammable material,request-54-3-1
flammable material,fires,request-54-3-2
heavy rainfall in kentucky,floodwaters rising in rivers and streams,request-55-0-0
floodwaters rising in rivers and streams,floodwaters reaching residential areas,request-55-0-1
floodwaters reaching residential areas,homes and buildings being damaged,request-55-0-2
homes and buildings being damaged,roads becoming impassable,request-55-0-3
roads becoming impassable,emergency services being overwhelmed,request-55-0-4
emergency services being overwhelmed,disruption of transportation and communication,request-55-0-5
disruption of transportation and communication,economic losses due to property damage and business interruptions,request-55-0-6
economic losses due to property damage and business interruptions,public safety concerns and displacement of residents,request-55-0-7
public safety concerns and displacement of residents,chaos due to the combined effects of the flood and its aftermath,request-55-0-8
snowfall in texas,accumulation of snow on the ground,request-55-1-0
accumulation of snow on the ground,snowstorms causing power outages,request-55-1-1
snowstorms causing power outages,power outages affecting heating and cooling systems,request-55-1-2
power outages affecting heating and cooling systems,homes and businesses becoming uninhabitable,request-55-1-3
homes and businesses becoming uninhabitable,increased risk of hypothermia and other coldrelated health issues,request-55-1-4
increased risk of hypothermia and other coldrelated health issues,strain on emergency services due to weatherrelated emergencies,request-55-1-5
strain on emergency services due to weatherrelated emergencies,disruption of transportation and communication,request-55-1-6
disruption of transportation and communication,economic losses due to property damage and business interruptions,request-55-1-7
economic losses due to property damage and business interruptions,public safety concerns and displacement of residents,request-55-1-8
public safety concerns and displacement of residents,chaos due to the combined effects of the snowstorm and its aftermath,request-55-1-9
john started a campfire,john forgot to extinguish the campfire,request-56-0-0
john forgot to extinguish the campfire,wind spread the flames to nearby trees,request-56-0-1
wind spread the flames to nearby trees,fire spread to a residential area,request-56-0-2
fire spread to a residential area,fire destroyed several homes,request-56-0-3
fire destroyed several homes,firefighters arrived at the scene,request-56-0-4
firefighters arrived at the scene,firefighters extinguished the fire,request-56-0-5
firefighters extinguished the fire,firefighters saved lives,request-56-0-6
firefighters saved lives,firefighters suffered minor injuries,request-56-0-7
firefighters suffered minor injuries,firefighters received commendations,request-56-0-8
firefighters received commendations,news of the fire spread,request-56-0-9
news of the fire spread,community members organized a fundraising event,request-56-0-10
community members organized a fundraising event,fundraising event collected donations,request-56-0-11
fundraising event collected donations,donations were used to rebuild homes,request-56-0-12
donations were used to rebuild homes,community members felt grateful,request-56-0-13
tom left a barbecue grill unattended,tom fell asleep near the grill,request-56-1-0
tom fell asleep near the grill,tom woke up and noticed the grill was still on,request-56-1-1
tom woke up and noticed the grill was still on,tom tried to move the grill,request-56-1-2
tom tried to move the grill,tom accidentally knocked over the grill,request-56-1-3
tom accidentally knocked over the grill,gas leaked from the grill,request-56-1-4
gas leaked from the grill,gas ignited in the open air,request-56-1-5
gas ignited in the open air,fire started to spread,request-56-1-6
fire started to spread,fire reached nearby bushes,request-56-1-7
fire reached nearby bushes,bushes caught fire,request-56-1-8
bushes caught fire,fire spread to a nearby house,request-56-1-9
fire spread to a nearby house,firefighters arrived at the scene,request-56-1-10
firefighters arrived at the scene,firefighters extinguished the fire,request-56-1-11
firefighters extinguished the fire,firefighters saved the house,request-56-1-12
firefighters saved the house,firefighters received commendations,request-56-1-13
firefighters received commendations,news of the fire spread,request-56-1-14
news of the fire spread,community members organized a fundraising event,request-56-1-15
community members organized a fundraising event,fundraising event collected donations,request-56-1-16
fundraising event collected donations,donations were used to rebuild the house,request-56-1-17
donations were used to rebuild the house,community members felt grateful,request-56-1-18
alicia lit candles in her home,alicia left candles unattended,request-56-2-0
alicia left candles unattended,flames from the candles spread,request-56-2-1
flames from the candles spread,flames ignited curtains,request-56-2-2
flames ignited curtains,fire spread to the living room,request-56-2-3
fire spread to the living room,fire spread to the hallway,request-56-2-4
fire spread to the hallway,fire spread to the kitchen,request-56-2-5
fire spread to the kitchen,fire spread to the dining room,request-56-2-6
fire spread to the dining room,fire spread to the bedrooms,request-56-2-7
fire spread to the bedrooms,fire reached the basement,request-56-2-8
fire reached the basement,firefighters arrived at the scene,request-56-2-9
firefighters arrived at the scene,firefighters extinguished the fire,request-56-2-10
firefighters extinguished the fire,firefighters saved lives,request-56-2-11
firefighters saved lives,firefighters suffered minor injuries,request-56-2-12
firefighters suffered minor injuries,firefighters received commendations,request-56-2-13
firefighters received commendations,news of the fire spread,request-56-2-14
news of the fire spread,community members organized a fundraising event,request-56-2-15
community members organized a fundraising event,fundraising event collected donations,request-56-2-16
fundraising event collected donations,donations were used to rebuild homes,request-56-2-17
donations were used to rebuild homes,community members felt grateful,request-56-2-18
high water content in plants,increased transpiration rates,request-57-0-0
increased transpiration rates,higher humidity levels in the air,request-57-0-1
higher humidity levels in the air,lowered ignition temperature of vegetation,request-57-0-2
lowered ignition temperature of vegetation,more frequent dry lightning storms,request-57-0-3
more frequent dry lightning storms,accumulation of dry plant material,request-57-0-4
accumulation of dry plant material,increased likelihood of spontaneous combustion,request-57-0-5
increased likelihood of spontaneous combustion,ignition of vegetation,request-57-0-6
ignition of vegetation,spread of fire,request-57-0-7
spread of fire,wildfires,request-57-0-8
wildfires,fires,request-57-0-9
humans started a campfire,campfire ignited dry leaves,request-58-0-0
campfire ignited dry leaves,ignited dry leaves caused a forest fire,request-58-0-1
humans lit a match,lit match caused a fire in a building,request-58-1-0
lit match caused a fire in a building,fire in a building caused a fire department response,request-58-1-1
fire in a building caused a fire department response,fire department response caused a controlled burn,request-58-1-2
fire department response caused a controlled burn,controlled burn caused a forest fire,request-58-1-3
humans cooked on an open fire,open fire spread to nearby brush,request-58-2-0
open fire spread to nearby brush,spread to nearby brush caused a brush fire,request-58-2-1
spread to nearby brush caused a brush fire,brush fire caused a wildfire,request-58-2-2
humans discarded cigarette butts,cigarette butts caused a fire in a trash can,request-58-3-0
cigarette butts caused a fire in a trash can,fire in a trash can spread to a dry area,request-58-3-1
fire in a trash can spread to a dry area,spread to a dry area caused a wildfire,request-58-3-2
humans used a faulty electrical appliance,faulty electrical appliance caused a short circuit,request-58-4-0
faulty electrical appliance caused a short circuit,short circuit caused a fire in a building,request-58-4-1
short circuit caused a fire in a building,fire in a building caused a fire department response,request-58-4-2
fire in a building caused a fire department response,fire department response caused a controlled burn,request-58-4-3
fire department response caused a controlled burn,controlled burn caused a forest fire,request-58-4-4
40 degrees,heat increases,request-59-0-0
heat increases,flammable materials ignite,request-59-0-1
flammable materials ignite,fires,request-59-0-2
40 degrees,materials expand,request-59-1-0
materials expand,structural damage occurs,request-59-1-1
structural damage occurs,fire hazards increase,request-59-1-2
fire hazards increase,fires,request-59-1-3
40 degrees,heat intensifies,request-59-2-0
heat intensifies,electrical systems malfunction,request-59-2-1
electrical systems malfunction,fire hazards increase,request-59-2-2
fire hazards increase,fires,request-59-2-3
40 degrees,heat causes dehydration,request-59-3-0
heat causes dehydration,human fatigue increases,request-59-3-1
human fatigue increases,accidents occur,request-59-3-2
accidents occur,fire hazards increase,request-59-3-3
fire hazards increase,fires,request-59-3-4
40 degrees,heat causes melting,request-59-4-0
heat causes melting,water damage occurs,request-59-4-1
water damage occurs,electrical systems short circuit,request-59-4-2
electrical systems short circuit,fire hazards increase,request-59-4-3
fire hazards increase,fires,request-59-4-4
forest fires,burning of dead plant material,request-60-0-0
burning of dead plant material,release of nutrients from ash,request-60-0-1
release of nutrients from ash,improved soil nutrient content,request-60-0-2
improved soil nutrient content,enhanced plant growth,request-60-0-3
enhanced plant growth,rapid regrowth of vegetation,request-60-0-4
plant nutrients returning to the soil,soil fertility increases,request-61-0-0
soil fertility increases,plants receive more nutrients,request-61-0-1
plants receive more nutrients,plants grow healthier,request-61-0-2
plants grow healthier,plants experience faster regrowth,request-61-0-3
plants experience faster regrowth,the relatively fast regrowth of plants,request-61-0-4
