cause,effect,custom_id
growth of companies providing sustainable products,expansion of sustainable industry practices,request-42-1-3
expansion of sustainable industry practices,reduction in environmental harm,request-42-1-4
reduction in environmental harm,positive contribution to action against climate change,request-42-1-5
the avoidance of products from such companies,a public signal advocating ethical and sustainable consumption,request-42-2-0
a public signal advocating ethical and sustainable consumption,increased awareness of corporate environmental impacts,request-42-2-1
increased awareness of corporate environmental impacts,broader societal shift towards sustainability,request-42-2-2
broader societal shift towards sustainability,collective reduction in resourceintensive practices,request-42-2-3
collective reduction in resourceintensive practices,reduction in environmental harm,request-42-2-4
reduction in environmental harm,positive contribution to action against climate change,request-42-2-5
the avoidance of products from such companies,decline in revenue for companies with harmful environmental practices,request-42-3-0
decline in revenue for companies with harmful environmental practices,reallocation of investments towards sustainable sectors,request-42-3-1
reallocation of investments towards sustainable sectors,advancement and innovation in green technologies,request-42-3-2
advancement and innovation in green technologies,reduction in environmental harm,request-42-3-3
reduction in environmental harm,"positive contribution to action against climate change  

<chain> marks separate chains, as positioned above, while",request-42-3-4
"positive contribution to action against climate change  

<chain> marks separate chains, as positioned above, while",separates individual steps in the causal progression,request-42-3-5
humans,reduced greenhouse gas emissions,request-43-0-0
reduced greenhouse gas emissions,lower atmospheric carbon levels,request-43-0-1
lower atmospheric carbon levels,stabilized global temperatures,request-43-0-2
stabilized global temperatures,climate not changing this year,request-43-0-3
humans,adopted renewable energy sources,request-43-1-0
adopted renewable energy sources,decreased fossil fuel usage,request-43-1-1
decreased fossil fuel usage,reduced greenhouse gas emissions,request-43-1-2
reduced greenhouse gas emissions,climate not changing this year,request-43-1-3
humans,implemented reforestation programs,request-43-2-0
implemented reforestation programs,increased carbon sequestration,request-43-2-1
increased carbon sequestration,lowered atmospheric carbon levels,request-43-2-2
lowered atmospheric carbon levels,stabilized global temperatures,request-43-2-3
stabilized global temperatures,climate not changing this year,request-43-2-4
humans,promoted energy efficiency measures,request-43-3-0
promoted energy efficiency measures,reduced energy consumption,request-43-3-1
reduced energy consumption,lowered greenhouse gas emissions,request-43-3-2
lowered greenhouse gas emissions,climate not changing this year,request-43-3-3
humans,enforced stricter environmental regulations,request-43-4-0
enforced stricter environmental regulations,decreased industrial emissions,request-43-4-1
decreased industrial emissions,reduced atmospheric carbon levels,request-43-4-2
reduced atmospheric carbon levels,stabilized global temperatures,request-43-4-3
stabilized global temperatures,climate not changing this year,request-43-4-4
humans,prioritized public transportation,request-43-5-0
prioritized public transportation,lowered private vehicle usage,request-43-5-1
lowered private vehicle usage,decreased fossil fuel consumption,request-43-5-2
decreased fossil fuel consumption,reduced greenhouse gas emissions,request-43-5-3
reduced greenhouse gas emissions,climate not changing this year  ,request-43-5-4
phytoplankton,phytoplankton produce organic sulfur compounds,request-44-0-0
phytoplankton produce organic sulfur compounds,organic sulfur compounds break down into dimethylsulfoniopropionate,request-44-0-1
organic sulfur compounds break down into dimethylsulfoniopropionate,"dmsp breaks down into dimethyl sulfide 

causal chain 2:
phytoplankton",request-44-0-2
"dmsp breaks down into dimethyl sulfide 

causal chain 2:
phytoplankton",phytoplankton release nutrients into seawater,request-44-0-3
phytoplankton release nutrients into seawater,nutrients promote the production of dmsp,request-44-0-4
nutrients promote the production of dmsp,"dmsp decomposes to form dimethyl sulfide 

causal chain 3:
phytoplankton",request-44-0-5
"dmsp decomposes to form dimethyl sulfide 

causal chain 3:
phytoplankton",phytoplankton are consumed by zooplankton,request-44-0-6
phytoplankton are consumed by zooplankton,zooplankton process and release dmsp,request-44-0-7
zooplankton process and release dmsp,"released dmsp converts into dimethyl sulfide 

causal chain 4:
phytoplankton",request-44-0-8
"released dmsp converts into dimethyl sulfide 

causal chain 4:
phytoplankton",phytoplankton experience cell death and lysis,request-44-0-9
phytoplankton experience cell death and lysis,cell lysis releases dmsp into seawater,request-44-0-10
cell lysis releases dmsp into seawater,"dmsp is transformed into dimethyl sulfide 

full representation with tokens:
phytoplankton",request-44-0-11
"dmsp is transformed into dimethyl sulfide 

full representation with tokens:
phytoplankton",phytoplankton produce organic sulfur compounds,request-44-0-12
phytoplankton produce organic sulfur compounds,organic sulfur compounds break down into dimethylsulfoniopropionate,request-44-0-13
organic sulfur compounds break down into dimethylsulfoniopropionate,dmsp breaks down into dimethyl sulfide,request-44-0-14
phytoplankton,phytoplankton release nutrients into seawater,request-44-1-0
phytoplankton release nutrients into seawater,nutrients promote the production of dmsp,request-44-1-1
nutrients promote the production of dmsp,dmsp decomposes to form dimethyl sulfide,request-44-1-2
phytoplankton,phytoplankton are consumed by zooplankton,request-44-2-0
phytoplankton are consumed by zooplankton,zooplankton process and release dmsp,request-44-2-1
zooplankton process and release dmsp,released dmsp converts into dimethyl sulfide,request-44-2-2
phytoplankton,phytoplankton experience cell death and lysis,request-44-3-0
phytoplankton experience cell death and lysis,cell lysis releases dmsp into seawater,request-44-3-1
cell lysis releases dmsp into seawater,dmsp is transformed into dimethyl sulfide ,request-44-3-2
"largescale, regular blowing of desert sand into the ocean",transport of desert sand particles into the ocean,request-45-0-0
transport of desert sand particles into the ocean,release of nutrients from desert sand in ocean water,request-45-0-1
release of nutrients from desert sand in ocean water,availability of nutrients such as iron for phytoplankton,request-45-0-2
availability of nutrients such as iron for phytoplankton,growth and reproduction of phytoplankton,request-45-0-3
growth and reproduction of phytoplankton,ocean fertilization,request-45-0-4
"largescale, regular blowing of desert sand into the ocean",transport of desert sand particles containing iron,request-45-1-0
transport of desert sand particles containing iron,iron enrichment of ocean water,request-45-1-1
iron enrichment of ocean water,stimulation of phytoplankton growth,request-45-1-2
stimulation of phytoplankton growth,increase in phytoplankton populations,request-45-1-3
increase in phytoplankton populations,ocean fertilization,request-45-1-4
"largescale, regular blowing of desert sand into the ocean",deposition of ironrich sand in nutrientpoor ocean regions,request-45-2-0
deposition of ironrich sand in nutrientpoor ocean regions,iron absorption by marine microorganisms,request-45-2-1
iron absorption by marine microorganisms,enhanced phytoplankton productivity,request-45-2-2
enhanced phytoplankton productivity,ocean fertilization,request-45-2-3
"largescale, regular blowing of desert sand into the ocean",dissolution of iron from sand particles into seawater,request-45-3-0
dissolution of iron from sand particles into seawater,iron availability in surface ocean layers,request-45-3-1
iron availability in surface ocean layers,triggering of phytoplankton blooms,request-45-3-2
triggering of phytoplankton blooms,ocean fertilization,request-45-3-3
climate change,rising global temperatures,request-46-0-0
rising global temperatures,extreme heatwaves,request-46-0-1
extreme heatwaves,widespread crop failures,request-46-0-2
widespread crop failures,food shortages,request-46-0-3
food shortages,social instability,request-46-0-4
social instability,global conflict,request-46-0-5
global conflict,human extinction,request-46-0-6
climate change,rising global temperatures,request-46-1-0
rising global temperatures,melting polar ice caps,request-46-1-1
melting polar ice caps,sea level rise,request-46-1-2
sea level rise,widespread flooding,request-46-1-3
widespread flooding,displacement of human populations,request-46-1-4
displacement of human populations,competition for resources,request-46-1-5
competition for resources,human extinction,request-46-1-6
climate change,rising global temperatures,request-46-2-0
rising global temperatures,more intense wildfires,request-46-2-1
more intense wildfires,destruction of ecosystems,request-46-2-2
destruction of ecosystems,loss of biodiversity,request-46-2-3
loss of biodiversity,collapse of food chains,request-46-2-4
collapse of food chains,food shortages,request-46-2-5
food shortages,human extinction,request-46-2-6
climate change,rising global temperatures,request-46-3-0
rising global temperatures,ocean warming,request-46-3-1
ocean warming,dying coral reefs,request-46-3-2
dying coral reefs,loss of marine biodiversity,request-46-3-3
loss of marine biodiversity,collapse of fishing industries,request-46-3-4
collapse of fishing industries,food shortages,request-46-3-5
food shortages,human extinction,request-46-3-6
climate change,rising carbon dioxide levels,request-46-4-0
rising carbon dioxide levels,ocean acidification,request-46-4-1
ocean acidification,death of marine species,request-46-4-2
death of marine species,ecosystem collapse,request-46-4-3
ecosystem collapse,food shortages,request-46-4-4
food shortages,social unrest,request-46-4-5
social unrest,human extinction,request-46-4-6
climate change,increased frequency of natural disasters,request-46-5-0
increased frequency of natural disasters,destruction of infrastructure,request-46-5-1
destruction of infrastructure,economic collapse,request-46-5-2
economic collapse,loss of access to essential services,request-46-5-3
loss of access to essential services,widespread famine and disease,request-46-5-4
widespread famine and disease,human extinction,request-46-5-5
climate change,changes in weather patterns,request-46-6-0
changes in weather patterns,prolonged droughts,request-46-6-1
prolonged droughts,loss of freshwater resources,request-46-6-2
loss of freshwater resources,water scarcity,request-46-6-3
water scarcity,resource conflicts,request-46-6-4
resource conflicts,widespread suffering,request-46-6-5
widespread suffering,human extinction,request-46-6-6
climate change,thawing permafrost,request-46-7-0
thawing permafrost,release of methane,request-46-7-1
release of methane,accelerated global warming,request-46-7-2
accelerated global warming,critical ecosystem failures,request-46-7-3
critical ecosystem failures,inability to adapt,request-46-7-4
inability to adapt,human extinction,request-46-7-5
climate change,habitat loss,request-46-8-0
habitat loss,forced human migration,request-46-8-1
forced human migration,overcrowding in urban areas,request-46-8-2
overcrowding in urban areas,collapse of public systems,request-46-8-3
collapse of public systems,disease outbreaks,request-46-8-4
disease outbreaks,unchecked pandemics,request-46-8-5
unchecked pandemics,human extinction,request-46-8-6
climate change,destruction of forests,request-46-9-0
destruction of forests,increase in airborne pollutants,request-46-9-1
increase in airborne pollutants,respiratory illnesses,request-46-9-2
respiratory illnesses,declining human health,request-46-9-3
declining human health,vulnerability to disasters,request-46-9-4
vulnerability to disasters,human extinction  ,request-46-9-5
highlatitude glacier melt,increased freshwater input into oceans,request-47-0-0
increased freshwater input into oceans,increased ocean volume,request-47-0-1
increased ocean volume,sea level rise,request-47-0-2
highlatitude glacier melt,decrease in global ice mass,request-47-1-0
decrease in global ice mass,increased ocean water expansion,request-47-1-1
increased ocean water expansion,sea level rise,request-47-1-2
highlatitude glacier melt,disruption of local ecosystems,request-47-2-0
disruption of local ecosystems,changes in ocean dynamics,request-47-2-1
changes in ocean dynamics,redistribution of ocean water,request-47-2-2
redistribution of ocean water,sea level rise,request-47-2-3
highlatitude glacier melt,increased water flow into ocean basins,request-47-3-0
increased water flow into ocean basins,reduced coastal ice barriers,request-47-3-1
reduced coastal ice barriers,greater ocean encroachment,request-47-3-2
greater ocean encroachment,sea level rise,request-47-3-3
every minor setback,delayed production,request-48-0-0
delayed production,reduced inventory,request-48-0-1
reduced inventory,disrupted supply chain,request-48-0-2
disrupted supply chain,shortages,request-48-0-3
every minor setback,reduced worker efficiency,request-48-1-0
reduced worker efficiency,slower production processes,request-48-1-1
slower production processes,lower output,request-48-1-2
lower output,shortages,request-48-1-3
every minor setback,increased costs,request-48-2-0
increased costs,limited manufacturing resources,request-48-2-1
limited manufacturing resources,restricted supply output,request-48-2-2
restricted supply output,shortages,request-48-2-3
every minor setback,missed delivery schedules,request-48-3-0
missed delivery schedules,decreased product availability,request-48-3-1
decreased product availability,increased demand pressure,request-48-3-2
increased demand pressure,shortages,request-48-3-3
every minor setback,material procurement delays,request-48-4-0
material procurement delays,slowed manufacturing rates,request-48-4-1
slowed manufacturing rates,decreased stock levels,request-48-4-2
decreased stock levels,shortages,request-48-4-3
every minor setback,project timeline slippage,request-48-5-0
project timeline slippage,reduced operational efficiency,request-48-5-1
reduced operational efficiency,bottlenecked production,request-48-5-2
bottlenecked production,shortages  ,request-48-5-3
tree planting,increased tree canopy,request-49-0-0
increased tree canopy,enhanced carbon sequestration,request-49-0-1
enhanced carbon sequestration,reduced atmospheric co2,request-49-0-2
reduced atmospheric co2,mitigated greenhouse effect,request-49-0-3
mitigated greenhouse effect,slower climate change,request-49-0-4
tree planting,increased tree canopy,request-49-1-0
increased tree canopy,improved air quality,request-49-1-1
improved air quality,reduced heat absorption,request-49-1-2
reduced heat absorption,lower global temperatures,request-49-1-3
lower global temperatures,slower climate change,request-49-1-4
tree planting,increased tree canopy,request-49-2-0
increased tree canopy,enhanced ecosystem health,request-49-2-1
enhanced ecosystem health,boosted biodiversity,request-49-2-2
boosted biodiversity,strengthened environmental resilience,request-49-2-3
strengthened environmental resilience,slower climate change,request-49-2-4
tree planting,increased tree canopy,request-49-3-0
increased tree canopy,reduced urban heat islands,request-49-3-1
reduced urban heat islands,lower energy consumption,request-49-3-2
lower energy consumption,decreased fossil fuel use,request-49-3-3
decreased fossil fuel use,slower climate change,request-49-3-4
tree planting,increased soil stability,request-49-4-0
increased soil stability,reduced soil erosion,request-49-4-1
reduced soil erosion,improved land use,request-49-4-2
improved land use,enhanced carbon storage,request-49-4-3
enhanced carbon storage,slower climate change,request-49-4-4
40 degrees,heatwave,request-50-0-0
heatwave,dry vegetation,request-50-0-1
dry vegetation,"fires in europe
   
causal chain 2:
   40 degrees",request-50-0-2
"fires in europe
   
causal chain 2:
   40 degrees",heatwave,request-50-0-3
heatwave,drought,request-50-0-4
drought,"fires in europe

causal chain 3:
   40 degrees",request-50-0-5
"fires in europe

causal chain 3:
   40 degrees",rising temperatures,request-50-0-6
rising temperatures,dry vegetation,request-50-0-7
dry vegetation,"fires in europe

causal chain 4:
   40 degrees",request-50-0-8
"fires in europe

causal chain 4:
   40 degrees",rising temperatures,request-50-0-9
rising temperatures,drought,request-50-0-10
drought,"fires in europe

causal chain 5:
   40 degrees",request-50-0-11
"fires in europe

causal chain 5:
   40 degrees",prolonged heat,request-50-0-12
prolonged heat,dry vegetation,request-50-0-13
dry vegetation,"fires in europe

causal chain 6:
   40 degrees",request-50-0-14
"fires in europe

causal chain 6:
   40 degrees",prolonged heat,request-50-0-15
prolonged heat,drought,request-50-0-16
drought,"fires in europe

combined representation:
40 degrees",request-50-0-17
"fires in europe

combined representation:
40 degrees",heatwave,request-50-0-18
heatwave,dry vegetation,request-50-0-19
dry vegetation,fires in europe,request-50-0-20
40 degrees,heatwave,request-50-1-0
heatwave,drought,request-50-1-1
drought,fires in europe,request-50-1-2
40 degrees,rising temperatures,request-50-2-0
rising temperatures,dry vegetation,request-50-2-1
dry vegetation,fires in europe,request-50-2-2
40 degrees,rising temperatures,request-50-3-0
rising temperatures,drought,request-50-3-1
drought,fires in europe,request-50-3-2
40 degrees,prolonged heat,request-50-4-0
prolonged heat,dry vegetation,request-50-4-1
dry vegetation,fires in europe,request-50-4-2
40 degrees,prolonged heat,request-50-5-0
prolonged heat,drought,request-50-5-1
drought,fires in europe,request-50-5-2
air temperature,higher heat levels,request-51-0-0
higher heat levels,dry vegetation,request-51-0-1
dry vegetation,increased fire risk,request-51-0-2
increased fire risk,the fires,request-51-0-3
air temperature,higher evaporation rates,request-51-1-0
higher evaporation rates,reduced soil moisture,request-51-1-1
reduced soil moisture,dry vegetation,request-51-1-2
dry vegetation,the fires,request-51-1-3
air temperature,warmer climate,request-51-2-0
warmer climate,drier conditions,request-51-2-1
drier conditions,increased fire risk,request-51-2-2
increased fire risk,the fires,request-51-2-3
air temperature,intensified heatwaves,request-51-3-0
intensified heatwaves,stressed ecosystems,request-51-3-1
stressed ecosystems,driedout vegetation,request-51-3-2
driedout vegetation,the fires,request-51-3-3
air temperature,increased energy in the atmosphere,request-51-4-0
increased energy in the atmosphere,more frequent heatwaves,request-51-4-1
more frequent heatwaves,drier forests,request-51-4-2
drier forests,the fires  ,request-51-4-3
the vaporization through heating,the release of gases,request-52-0-0
the release of gases,the presence of a flammable mixture,request-52-0-1
the presence of a flammable mixture,the ignition of the mixture,request-52-0-2
the ignition of the mixture,the occurrence of flames,request-52-0-3
the occurrence of flames,fires,request-52-0-4
the vaporization through heating,the expansion of gases,request-52-1-0
the expansion of gases,the buildup of pressure,request-52-1-1
the buildup of pressure,the rupture of a container,request-52-1-2
the rupture of a container,the release of flammable substances,request-52-1-3
the release of flammable substances,the ignition of substances,request-52-1-4
the ignition of substances,fires,request-52-1-5
the vaporization through heating,the increase in temperature,request-52-2-0
the increase in temperature,the reduction of ignition resistance,request-52-2-1
the reduction of ignition resistance,the ignition of flammable materials,request-52-2-2
the ignition of flammable materials,fires,request-52-2-3
the vaporization through heating,the production of combustible vapors,request-52-3-0
the production of combustible vapors,the contact of vapors with a spark,request-52-3-1
the contact of vapors with a spark,the ignition of vapors,request-52-3-2
the ignition of vapors,the spread of fire,request-52-3-3
the spread of fire,fires,request-52-3-4
40 degrees,increased temperature,request-53-0-0
increased temperature,dried vegetation,request-53-0-1
dried vegetation,enhanced flammability,request-53-0-2
enhanced flammability,fires,request-53-0-3
40 degrees,increased temperature,request-53-1-0
increased temperature,lower humidity,request-53-1-1
lower humidity,dehydrated vegetation,request-53-1-2
dehydrated vegetation,fires,request-53-1-3
40 degrees,heatwave,request-53-2-0
heatwave,forest drying,request-53-2-1
forest drying,ignition from sparks,request-53-2-2
ignition from sparks,fires,request-53-2-3
40 degrees,scorched ground,request-53-3-0
scorched ground,amplified heat absorption,request-53-3-1
amplified heat absorption,vegetation burning,request-53-3-2
vegetation burning,fires,request-53-3-3
40 degrees,elevated air temperature,request-53-4-0
elevated air temperature,rapid evaporation,request-53-4-1
rapid evaporation,parched environment,request-53-4-2
parched environment,fires,request-53-4-3
40 degrees,heatwave conditions,request-53-5-0
heatwave conditions,stressed vegetation,request-53-5-1
stressed vegetation,vulnerability to ignition,request-53-5-2
vulnerability to ignition,fires,request-53-5-3
a cigarette butt,dry vegetation,request-54-0-0
dry vegetation,heat ignition,request-54-0-1
heat ignition,fires,request-54-0-2
a cigarette butt,smoldering materials,request-54-1-0
smoldering materials,heat ignition,request-54-1-1
heat ignition,fires,request-54-1-2
a spark,dry vegetation,request-54-2-0
dry vegetation,heat ignition,request-54-2-1
heat ignition,fires,request-54-2-2
a spark,combustible materials,request-54-3-0
combustible materials,heat ignition,request-54-3-1
heat ignition,fires,request-54-3-2
lightning,dry vegetation,request-54-4-0
dry vegetation,heat ignition,request-54-4-1
heat ignition,fires,request-54-4-2
lightning,tree strike,request-54-5-0
tree strike,heat ignition,request-54-5-1
heat ignition,fires,request-54-5-2
kentucky floods,displacement of residents,request-55-0-0
displacement of residents,overwhelmed shelters,request-55-0-1
overwhelmed shelters,resource shortages,request-55-0-2
resource shortages,increased tensions within communities,request-55-0-3
increased tensions within communities,chaos,request-55-0-4
kentucky floods,destruction of infrastructure,request-55-1-0
destruction of infrastructure,disruption of transportation systems,request-55-1-1
disruption of transportation systems,delayed delivery of goods,request-55-1-2
delayed delivery of goods,scarcity of essential supplies,request-55-1-3
scarcity of essential supplies,panic among citizens,request-55-1-4
panic among citizens,chaos,request-55-1-5
kentucky floods,power outages,request-55-2-0
power outages,disruption of communication networks,request-55-2-1
disruption of communication networks,misinformation spread,request-55-2-2
misinformation spread,confusion among emergency responders,request-55-2-3
confusion among emergency responders,chaos,request-55-2-4
kentucky floods,contamination of water supplies,request-55-3-0
contamination of water supplies,spread of waterborne diseases,request-55-3-1
spread of waterborne diseases,strain on healthcare systems,request-55-3-2
strain on healthcare systems,public unrest,request-55-3-3
public unrest,chaos,request-55-3-4
texas snowfalls,extreme cold weather,request-55-4-0
extreme cold weather,failure of energy grid,request-55-4-1
failure of energy grid,loss of heating,request-55-4-2
loss of heating,freezing of water pipes,request-55-4-3
freezing of water pipes,uninhabitable homes,request-55-4-4
uninhabitable homes,mass evacuations,request-55-4-5
mass evacuations,chaos,request-55-4-6
texas snowfalls,hazardous road conditions,request-55-5-0
hazardous road conditions,widespread accidents,request-55-5-1
widespread accidents,blocked supply routes,request-55-5-2
blocked supply routes,delayed medical aid,request-55-5-3
delayed medical aid,worsening of health crises,request-55-5-4
worsening of health crises,chaos,request-55-5-5
texas snowfalls,collapse of energy demand and supply balance,request-55-6-0
collapse of energy demand and supply balance,surges in energy costs,request-55-6-1
surges in energy costs,financial strain on households,request-55-6-2
financial strain on households,economic instability,request-55-6-3
economic instability,chaos,request-55-6-4
texas snowfalls,school and workplace closures,request-55-7-0
school and workplace closures,disruption of daily life routines,request-55-7-1
disruption of daily life routines,increased social tensions,request-55-7-2
increased social tensions,protests or unrest,request-55-7-3
protests or unrest,chaos,request-55-7-4
people,ignorance,request-56-0-0
ignorance,negligence,request-56-0-1
negligence,fires,request-56-0-2
people,carelessness,request-56-1-0
carelessness,accidents,request-56-1-1
accidents,fires,request-56-1-2
people,intention,request-56-2-0
intention,arson,request-56-2-1
arson,fires,request-56-2-2
people,poor maintenance,request-56-3-0
poor maintenance,electrical failures,request-56-3-1
electrical failures,fires,request-56-3-2
people,misuse of tools,request-56-4-0
misuse of tools,sparks,request-56-4-1
sparks,fires,request-56-4-2
people,open flames,request-56-5-0
open flames,contact with flammable material,request-56-5-1
contact with flammable material,fires,request-56-5-2
people,poor risk assessments,request-56-6-0
poor risk assessments,unsafe practices,request-56-6-1
unsafe practices,fires,request-56-6-2
people,smoking,request-56-7-0
smoking,improper disposal of cigarettes,request-56-7-1
improper disposal of cigarettes,fires,request-56-7-2
people,deforestation,request-56-8-0
deforestation,dry environment,request-56-8-1
dry environment,fires,request-56-8-2
people,littering,request-56-9-0
littering,accumulated combustibles,request-56-9-1
accumulated combustibles,fires,request-56-9-2
the water content of plants in hot climates decreases,the dryness of plants increases,request-57-0-0
the dryness of plants increases,the flammability of plants increases,request-57-0-1
the flammability of plants increases,the likelihood of fires increases,request-57-0-2
the water content of plants in hot climates decreases,the ability of plants to resist drought weakens,request-57-1-0
the ability of plants to resist drought weakens,plants become more prone to wilting,request-57-1-1
plants become more prone to wilting,the accumulation of dry plant material increases,request-57-1-2
the accumulation of dry plant material increases,the likelihood of fires increases,request-57-1-3
the water content of plants in hot climates decreases,the stress on plant ecosystems increases,request-57-2-0
the stress on plant ecosystems increases,the death of plants becomes more frequent,request-57-2-1
the death of plants becomes more frequent,dead plant material accumulates,request-57-2-2
dead plant material accumulates,the fuel available for fires increases,request-57-2-3
the fuel available for fires increases,the likelihood of fires increases,request-57-2-4
the water content of plants in hot climates decreases,the efficiency of transpiration in plants reduces,request-57-3-0
the efficiency of transpiration in plants reduces,the local humidity levels around plants decrease,request-57-3-1
the local humidity levels around plants decrease,the dryness of surrounding environmental conditions increases,request-57-3-2
the dryness of surrounding environmental conditions increases,the likelihood of fires increases,request-57-3-3
the water content of plants in hot climates decreases,the ability of plants to repair damage from heat stress diminishes,request-57-4-0
the ability of plants to repair damage from heat stress diminishes,plants become more vulnerable to damage and decay,request-57-4-1
plants become more vulnerable to damage and decay,dry and damaged plant matter accumulates,request-57-4-2
dry and damaged plant matter accumulates,the likelihood of fires increases,request-57-4-3
humans,ignition,request-58-0-0
ignition,fires,request-58-0-1
humans,electrical malfunctions,request-58-1-0
electrical malfunctions,fires,request-58-1-1
humans,cooking accidents,request-58-2-0
cooking accidents,fires,request-58-2-1
humans,arson,request-58-3-0
arson,fires,request-58-3-1
humans,improper disposal of cigarettes,request-58-4-0
improper disposal of cigarettes,fires,request-58-4-1
humans,machinery overheating,request-58-5-0
machinery overheating,fires,request-58-5-1
humans,campfires,request-58-6-0
campfires,fires,request-58-6-1
humans,gas leaks,request-58-7-0
gas leaks,fires,request-58-7-1
humans,misuse of flammable materials,request-58-8-0
misuse of flammable materials,fires,request-58-8-1
humans,lightning rod damage,request-58-9-0
lightning rod damage,fires,request-58-9-1
humans,fuel spills,request-58-10-0
fuel spills,fires,request-58-10-1
40 degrees,high temperatures,request-59-0-0
high temperatures,dry conditions,request-59-0-1
dry conditions,increased evaporation,request-59-0-2
increased evaporation,reduced soil moisture,request-59-0-3
reduced soil moisture,vegetation drying out,request-59-0-4
vegetation drying out,combustible vegetation,request-59-0-5
combustible vegetation,sparks or ignition sources,request-59-0-6
sparks or ignition sources,fires,request-59-0-7
40 degrees,high temperatures,request-59-1-0
high temperatures,air heating up,request-59-1-1
air heating up,lower humidity,request-59-1-2
lower humidity,vegetation drying out,request-59-1-3
vegetation drying out,combustible vegetation,request-59-1-4
combustible vegetation,sparks or ignition sources,request-59-1-5
sparks or ignition sources,fires,request-59-1-6
40 degrees,high temperatures,request-59-2-0
high temperatures,prolonged heatwave,request-59-2-1
prolonged heatwave,stress on vegetation,request-59-2-2
stress on vegetation,vegetation drying out,request-59-2-3
vegetation drying out,combustible vegetation,request-59-2-4
combustible vegetation,sparks or ignition sources,request-59-2-5
sparks or ignition sources,fires,request-59-2-6
40 degrees,high temperatures,request-59-3-0
high temperatures,increased energy demands,request-59-3-1
increased energy demands,electrical failures,request-59-3-2
electrical failures,sparks,request-59-3-3
sparks,fires,request-59-3-4
40 degrees,high temperatures,request-59-4-0
high temperatures,overheating machinery,request-59-4-1
overheating machinery,sparks,request-59-4-2
sparks,fires,request-59-4-3
forest fires,burning of vegetation,request-60-0-0
burning of vegetation,release of ash,request-60-0-1
release of ash,deposition of ash onto soil,request-60-0-2
deposition of ash onto soil,enrichment of soil with plant nutrients,request-60-0-3
enrichment of soil with plant nutrients,the return of plant nutrients to the soil and subsequent rapid regrowth,request-60-0-4
forest fires,destruction of plants and organic matter,request-60-1-0
destruction of plants and organic matter,breakdown of organic matter into minerals,request-60-1-1
breakdown of organic matter into minerals,release of vital nutrients into the soil,request-60-1-2
release of vital nutrients into the soil,enrichment of soil with plant nutrients,request-60-1-3
enrichment of soil with plant nutrients,the return of plant nutrients to the soil and subsequent rapid regrowth,request-60-1-4
forest fires,burning of plants,request-60-2-0
burning of plants,heatinduced decomposition of organic material,request-60-2-1
heatinduced decomposition of organic material,release of nitrogen and other nutrients,request-60-2-2
release of nitrogen and other nutrients,enrichment of soil with plant nutrients,request-60-2-3
enrichment of soil with plant nutrients,the return of plant nutrients to the soil and subsequent rapid regrowth,request-60-2-4
forest fires,death of plants and microorganisms,request-60-3-0
death of plants and microorganisms,decomposition of dead organic matter,request-60-3-1
decomposition of dead organic matter,release of carbon and minerals into the soil,request-60-3-2
release of carbon and minerals into the soil,enrichment of soil with plant nutrients,request-60-3-3
enrichment of soil with plant nutrients,the return of plant nutrients to the soil and subsequent rapid regrowth,request-60-3-4
forest fires,combustion of forest biomass,request-60-4-0
combustion of forest biomass,formation of nutrientrich ash,request-60-4-1
formation of nutrientrich ash,absorption of nutrients by soil,request-60-4-2
absorption of nutrients by soil,the return of plant nutrients to the soil and subsequent rapid regrowth  ,request-60-4-3
plant nutrients returning to the soil,nutrientrich soil,request-61-0-0
nutrientrich soil,improved availability of nutrients to plants,request-61-0-1
improved availability of nutrients to plants,enhanced plant growth rates,request-61-0-2
enhanced plant growth rates,the relatively fast regrowth of plants,request-61-0-3
plant nutrients returning to the soil,increased soil fertility,request-61-1-0
increased soil fertility,enhanced ability of plants to absorb nutrients,request-61-1-1
enhanced ability of plants to absorb nutrients,faster recovery of plant biomass,request-61-1-2
faster recovery of plant biomass,the relatively fast regrowth of plants,request-61-1-3
plant nutrients returning to the soil,restoration of essential minerals in the soil,request-61-2-0
restoration of essential minerals in the soil,nourished plant roots,request-61-2-1
nourished plant roots,accelerated synthesis of plant tissues,request-61-2-2
accelerated synthesis of plant tissues,the relatively fast regrowth of plants,request-61-2-3
plant nutrients returning to the soil,strengthened soil ecosystems,request-61-3-0
strengthened soil ecosystems,improved decomposition of organic matter,request-61-3-1
improved decomposition of organic matter,better nutrient cycling for plants,request-61-3-2
better nutrient cycling for plants,the relatively fast regrowth of plants,request-61-3-3
plant nutrients returning to the soil,increased activity of soil microorganisms,request-61-4-0
increased activity of soil microorganisms,break down of organic material into nutrients,request-61-4-1
break down of organic material into nutrients,greater nutrient uptake by plants,request-61-4-2
greater nutrient uptake by plants,the relatively fast regrowth of plants,request-61-4-3
plant nutrients returning to the soil,enrichment of soil organic matter,request-61-5-0
enrichment of soil organic matter,enhanced water retention in soil,request-61-5-1
enhanced water retention in soil,improved plant access to water and nutrients,request-61-5-2
improved plant access to water and nutrients,the relatively fast regrowth of plants,request-61-5-3
humans discarding cigarettes,cigarettes ignite dry vegetation,request-62-0-0
cigarettes ignite dry vegetation,fire spreads to surrounding areas,request-62-0-1
fire spreads to surrounding areas,wildfires in europe,request-62-0-2
humans using barbecues carelessly,barbecue embers ignite nearby dry vegetation,request-62-1-0
