cause,effect,custom_id
food chain disruption,starvation,request-46-8-4
starvation,human extinction,request-46-8-5
climate change,psychological stress,request-46-9-0
psychological stress,increased mental health crises,request-46-9-1
increased mental health crises,societal dysfunction,request-46-9-2
societal dysfunction,erosion of cooperative behavior,request-46-9-3
erosion of cooperative behavior,failure to adapt,request-46-9-4
failure to adapt,human extinction,request-46-9-5
highlatitude glacier melt,freshwater discharge into oceans,request-47-0-0
freshwater discharge into oceans,sea level rise,request-47-0-1
highlatitude glacier melt,reduced ice mass,request-47-1-0
reduced ice mass,decreased gravitational pull on seawater,request-47-1-1
decreased gravitational pull on seawater,global sea level rise,request-47-1-2
highlatitude glacier melt,decreased albedo,request-47-2-0
decreased albedo,regional warming,request-47-2-1
regional warming,increased glacier melt,request-47-2-2
increased glacier melt,freshwater discharge,request-47-2-3
freshwater discharge,sea level rise,request-47-2-4
highlatitude glacier melt,freshwater input into oceans,request-47-3-0
freshwater input into oceans,ocean stratification,request-47-3-1
ocean stratification,reduced vertical mixing,request-47-3-2
reduced vertical mixing,enhanced surface warming,request-47-3-3
enhanced surface warming,thermal expansion of seawater,request-47-3-4
thermal expansion of seawater,sea level rise,request-47-3-5
every minor setback,delays,request-48-0-0
delays,increased costs,request-48-0-1
increased costs,budget cuts,request-48-0-2
budget cuts,reduced production,request-48-0-3
reduced production,shortages,request-48-0-4
every minor setback,resource misallocation,request-48-1-0
resource misallocation,inefficiencies,request-48-1-1
inefficiencies,wasted resources,request-48-1-2
wasted resources,scarcity,request-48-1-3
scarcity,shortages,request-48-1-4
every minor setback,lowered morale,request-48-2-0
lowered morale,decreased productivity,request-48-2-1
decreased productivity,supply gaps,request-48-2-2
supply gaps,shortages,request-48-2-3
every minor setback,risk aversion,request-48-3-0
risk aversion,delayed decisions,request-48-3-1
delayed decisions,missed opportunities,request-48-3-2
missed opportunities,supply chain disruptions,request-48-3-3
supply chain disruptions,shortages,request-48-3-4
every minor setback,equipment downtime,request-48-4-0
equipment downtime,delayed manufacturing,request-48-4-1
delayed manufacturing,backlogged orders,request-48-4-2
backlogged orders,shortages,request-48-4-3
every minor setback,transportation delays,request-48-5-0
transportation delays,delayed shipments,request-48-5-1
delayed shipments,empty shelves,request-48-5-2
empty shelves,shortages,request-48-5-3
every minor setback,staff frustration,request-48-6-0
staff frustration,high turnover,request-48-6-1
high turnover,labor shortages,request-48-6-2
labor shortages,reduced output,request-48-6-3
reduced output,shortages,request-48-6-4
every minor setback,investor hesitation,request-48-7-0
investor hesitation,reduced funding,request-48-7-1
reduced funding,cutbacks,request-48-7-2
cutbacks,supply constraints,request-48-7-3
supply constraints,shortages,request-48-7-4
every minor setback,quality control issues,request-48-8-0
quality control issues,product recalls,request-48-8-1
product recalls,loss of inventory,request-48-8-2
loss of inventory,shortages,request-48-8-3
every minor setback,communication breakdowns,request-48-9-0
communication breakdowns,coordination failures,request-48-9-1
coordination failures,logistical bottlenecks,request-48-9-2
logistical bottlenecks,supply shortages,request-48-9-3
every minor setback,operational halts,request-48-10-0
operational halts,production gaps,request-48-10-1
production gaps,shortages,request-48-10-2
every minor setback,resource diversion,request-48-11-0
resource diversion,depleted reserves,request-48-11-1
depleted reserves,shortages,request-48-11-2
tree planting,carbon sequestration,request-49-0-0
carbon sequestration,reduced atmospheric co2,request-49-0-1
reduced atmospheric co2,mitigated climate change,request-49-0-2
tree planting,shade provision,request-49-1-0
shade provision,reduced energy consumption,request-49-1-1
reduced energy consumption,lower emissions,request-49-1-2
lower emissions,mitigated climate change,request-49-1-3
tree planting,soil stabilization,request-49-2-0
soil stabilization,increased carbon storage,request-49-2-1
increased carbon storage,reduced atmospheric co2,request-49-2-2
reduced atmospheric co2,mitigated climate change,request-49-2-3
tree planting,evapotranspiration,request-49-3-0
evapotranspiration,altered precipitation patterns,request-49-3-1
altered precipitation patterns,climate regulation,request-49-3-2
climate regulation,mitigated climate change,request-49-3-3
tree planting,bioenergy production,request-49-4-0
bioenergy production,fossil fuel substitution,request-49-4-1
fossil fuel substitution,reduced emissions,request-49-4-2
reduced emissions,mitigated climate change,request-49-4-3
tree planting,urban cooling,request-49-5-0
urban cooling,reduced air conditioning use,request-49-5-1
reduced air conditioning use,lower emissions,request-49-5-2
lower emissions,mitigated climate change,request-49-5-3
tree planting,biodiversity enhancement,request-49-6-0
biodiversity enhancement,ecosystem resilience,request-49-6-1
ecosystem resilience,enhanced carbon sinks,request-49-6-2
enhanced carbon sinks,mitigated climate change,request-49-6-3
tree planting,water cycle regulation,request-49-7-0
water cycle regulation,ecosystem stability,request-49-7-1
ecosystem stability,carbon sequestration,request-49-7-2
carbon sequestration,mitigated climate change,request-49-7-3
40 degrees,prolonged heatwaves,request-50-0-0
prolonged heatwaves,severe drought,request-50-0-1
severe drought,desiccated vegetation,request-50-0-2
desiccated vegetation,fires in europe,request-50-0-3
40 degrees,elevated evaporation rates,request-50-1-0
elevated evaporation rates,water shortages,request-50-1-1
water shortages,arid conditions,request-50-1-2
arid conditions,fires in europe,request-50-1-3
40 degrees,increased human outdoor activity,request-50-2-0
increased human outdoor activity,unattended ignition sources,request-50-2-1
unattended ignition sources,accidental ignition events,request-50-2-2
accidental ignition events,fires in europe,request-50-2-3
40 degrees,thermal expansion of power lines,request-50-3-0
thermal expansion of power lines,electrical short circuits,request-50-3-1
electrical short circuits,spark emissions,request-50-3-2
spark emissions,fires in europe,request-50-3-3
40 degrees,heatinduced dry winds,request-50-4-0
heatinduced dry winds,ember dispersal,request-50-4-1
ember dispersal,fire propagation,request-50-4-2
fire propagation,fires in europe,request-50-4-3
40 degrees,agricultural drought,request-50-5-0
agricultural drought,dry crop residues,request-50-5-1
dry crop residues,spark ignition,request-50-5-2
spark ignition,fires in europe,request-50-5-3
40 degrees,atmospheric instability,request-50-6-0
atmospheric instability,thunderstorm development,request-50-6-1
thunderstorm development,lightning strikes,request-50-6-2
lightning strikes,fires in europe,request-50-6-3
40 degrees,accelerated snowmelt,request-50-7-0
accelerated snowmelt,extended fire season,request-50-7-1
extended fire season,prolonged fire risk,request-50-7-2
prolonged fire risk,fires in europe,request-50-7-3
air temperature,drought,request-51-0-0
drought,dry vegetation,request-51-0-1
dry vegetation,the fires,request-51-0-2
air temperature,increased evaporation,request-51-1-0
increased evaporation,soil moisture depletion,request-51-1-1
soil moisture depletion,dry vegetation,request-51-1-2
dry vegetation,the fires,request-51-1-3
air temperature,heatwave,request-51-2-0
heatwave,dry vegetation,request-51-2-1
dry vegetation,the fires,request-51-2-2
air temperature,thunderstorms,request-51-3-0
thunderstorms,lightning strikes,request-51-3-1
lightning strikes,the fires,request-51-3-2
air temperature,increased plant transpiration,request-51-4-0
increased plant transpiration,plant water stress,request-51-4-1
plant water stress,dry vegetation,request-51-4-2
dry vegetation,the fires,request-51-4-3
air temperature,early snowmelt,request-51-5-0
early snowmelt,extended dry season,request-51-5-1
extended dry season,dry vegetation,request-51-5-2
dry vegetation,the fires,request-51-5-3
the vaporization through heating,release of flammable vapors,request-52-0-0
release of flammable vapors,accumulation of vapors in air,request-52-0-1
accumulation of vapors in air,ignition by spark,request-52-0-2
ignition by spark,fires,request-52-0-3
the vaporization through heating,increased pressure in container,request-52-1-0
increased pressure in container,container rupture,request-52-1-1
container rupture,release of flammable substances,request-52-1-2
release of flammable substances,exposure to ignition source,request-52-1-3
exposure to ignition source,fires,request-52-1-4
the vaporization through heating,formation of flammable aerosol,request-52-2-0
formation of flammable aerosol,aerosol ignition,request-52-2-1
aerosol ignition,fires,request-52-2-2
the vaporization through heating,continued heating of vapor,request-52-3-0
continued heating of vapor,autoignition of vapor,request-52-3-1
autoignition of vapor,fires,request-52-3-2
the vaporization through heating,increased surface area of material,request-52-4-0
increased surface area of material,accelerated oxidation reaction,request-52-4-1
accelerated oxidation reaction,excessive heat generation,request-52-4-2
excessive heat generation,ignition of material,request-52-4-3
ignition of material,fires,request-52-4-4
the vaporization through heating,chemical reaction with oxygen,request-52-5-0
chemical reaction with oxygen,exothermic heat release,request-52-5-1
exothermic heat release,ignition of combustibles,request-52-5-2
ignition of combustibles,fires,request-52-5-3
the vaporization through heating,removal of coolant,request-52-6-0
removal of coolant,overheating of components,request-52-6-1
overheating of components,ignition of materials,request-52-6-2
ignition of materials,fires,request-52-6-3
the vaporization through heating,thermal decomposition into reactive gases,request-52-7-0
thermal decomposition into reactive gases,reaction with environment,request-52-7-1
reaction with environment,exothermic reaction,request-52-7-2
exothermic reaction,fires,request-52-7-3
the vaporization through heating,reduction of solvent volume,request-52-8-0
reduction of solvent volume,increased reaction rate,request-52-8-1
increased reaction rate,thermal runaway,request-52-8-2
thermal runaway,fires,request-52-8-3
the vaporization through heating,generation of static electricity,request-52-9-0
generation of static electricity,spark discharge,request-52-9-1
spark discharge,ignition of vapors,request-52-9-2
ignition of vapors,fires,request-52-9-3
40 degrees,drought,request-53-0-0
drought,dry vegetation,request-53-0-1
dry vegetation,fires,request-53-0-2
40 degrees,heatwave,request-53-1-0
heatwave,electrical grid overload,request-53-1-1
electrical grid overload,power line sparks,request-53-1-2
power line sparks,fires,request-53-1-3
40 degrees,high heat,request-53-2-0
high heat,spontaneous combustion,request-53-2-1
spontaneous combustion,fires,request-53-2-2
40 degrees,increased outdoor activities,request-53-3-0
increased outdoor activities,accidental ignition,request-53-3-1
accidental ignition,fires,request-53-3-2
40 degrees,material degradation,request-53-4-0
material degradation,combustible materials,request-53-4-1
combustible materials,fires,request-53-4-2
40 degrees,thunderstorms,request-53-5-0
thunderstorms,lightning strikes,request-53-5-1
lightning strikes,fires,request-53-5-2
unextinguished cigarette butt,smoldering ember,request-54-0-0
smoldering ember,dry vegetation ignition,request-54-0-1
dry vegetation ignition,fire spread,request-54-0-2
fire spread,fires,request-54-0-3
discarded lit cigarette,hot coal formation,request-54-1-0
hot coal formation,dry grass ignition,request-54-1-1
dry grass ignition,slow burn,request-54-1-2
slow burn,hidden fire,request-54-1-3
hidden fire,fires,request-54-1-4
cigarette butt thrown in trash,trash combustion,request-54-2-0
trash combustion,flame engulfment,request-54-2-1
flame engulfment,building ignition,request-54-2-2
building ignition,structural fire,request-54-2-3
structural fire,fires,request-54-2-4
spark emission,dry underbrush ignition,request-54-3-0
dry underbrush ignition,leaf combustion,request-54-3-1
leaf combustion,flame formation,request-54-3-2
flame formation,tree engulfment,request-54-3-3
tree engulfment,fires,request-54-3-4
power line spark,electrical arc,request-54-4-0
electrical arc,soil ignition,request-54-4-1
soil ignition,subsurface fire,request-54-4-2
subsurface fire,flame eruption,request-54-4-3
flame eruption,fires,request-54-4-4
firework spark,ember descent,request-54-5-0
ember descent,rooftop ignition,request-54-5-1
rooftop ignition,attic fire,request-54-5-2
attic fire,building fire,request-54-5-3
building fire,fires,request-54-5-4
lightning strike,tree ignition,request-54-6-0
tree ignition,branch fall,request-54-6-1
branch fall,grass fire,request-54-6-2
grass fire,fire spread,request-54-6-3
fire spread,fires,request-54-6-4
ground lightning strike,rock superheating,request-54-7-0
rock superheating,vegetation explosion,request-54-7-1
vegetation explosion,spark scattering,request-54-7-2
spark scattering,multiple fires,request-54-7-3
multiple fires,fires,request-54-7-4
lightning hit,dry thunderstorm,request-54-8-0
dry thunderstorm,cloudtoground strike,request-54-8-1
cloudtoground strike,forest floor ignition,request-54-8-2
forest floor ignition,uncontained fire,request-54-8-3
uncontained fire,fires,request-54-8-4
kentucky floods,infrastructure damage,request-55-0-0
infrastructure damage,transportation disruption,request-55-0-1
transportation disruption,supply chain breakdown,request-55-0-2
supply chain breakdown,resource shortages,request-55-0-3
resource shortages,public panic,request-55-0-4
public panic,chaos,request-55-0-5
kentucky floods,home displacement,request-55-1-0
home displacement,overcrowded shelters,request-55-1-1
overcrowded shelters,disease outbreaks,request-55-1-2
disease outbreaks,medical system overload,request-55-1-3
medical system overload,emergency service collapse,request-55-1-4
emergency service collapse,chaos,request-55-1-5
kentucky floods,water contamination,request-55-2-0
water contamination,health crises,request-55-2-1
health crises,workforce depletion,request-55-2-2
workforce depletion,economic paralysis,request-55-2-3
economic paralysis,social instability,request-55-2-4
social instability,chaos,request-55-2-5
texas snowfalls,power grid failure,request-55-3-0
power grid failure,hypothermia surge,request-55-3-1
hypothermia surge,hospital overcrowding,request-55-3-2
hospital overcrowding,treatment delays,request-55-3-3
treatment delays,mortality spikes,request-55-3-4
mortality spikes,chaos,request-55-3-5
texas snowfalls,road closures,request-55-4-0
road closures,food delivery halts,request-55-4-1
food delivery halts,grocery shortages,request-55-4-2
grocery shortages,looting,request-55-4-3
looting,law enforcement overwhelm,request-55-4-4
law enforcement overwhelm,chaos,request-55-4-5
texas snowfalls,communication blackouts,request-55-5-0
communication blackouts,misinformation spread,request-55-5-1
misinformation spread,coordination breakdown,request-55-5-2
coordination breakdown,relief effort failure,request-55-5-3
relief effort failure,desperation,request-55-5-4
desperation,chaos,request-55-5-5
people,arson,request-56-0-0
arson,fires,request-56-0-1
people,accidental ignition,request-56-1-0
accidental ignition,fires,request-56-1-1
people,electrical malfunction,request-56-2-0
electrical malfunction,sparks,request-56-2-1
sparks,fires,request-56-2-2
people,industrial activities,request-56-3-0
industrial activities,sparks,request-56-3-1
sparks,fires,request-56-3-2
people,climate change,request-56-4-0
climate change,increased temperatures,request-56-4-1
increased temperatures,dry conditions,request-56-4-2
dry conditions,fires,request-56-4-3
people,deforestation,request-56-5-0
deforestation,dry biomass accumulation,request-56-5-1
dry biomass accumulation,fires,request-56-5-2
people,discarded cigarettes,request-56-6-0
discarded cigarettes,ignition of dry vegetation,request-56-6-1
ignition of dry vegetation,fires,request-56-6-2
people,unattended campfires,request-56-7-0
unattended campfires,spread of embers,request-56-7-1
spread of embers,fires,request-56-7-2
people,infrastructure development,request-56-8-0
infrastructure development,power line faults,request-56-8-1
power line faults,electrical sparks,request-56-8-2
electrical sparks,fires,request-56-8-3
people,slashandburn agriculture,request-56-9-0
slashandburn agriculture,uncontrolled flames,request-56-9-1
uncontrolled flames,fires,request-56-9-2
people,fireworks,request-56-10-0
fireworks,sparks,request-56-10-1
sparks,fires,request-56-10-2
people,improper waste disposal,request-56-11-0
improper waste disposal,spontaneous combustion,request-56-11-1
spontaneous combustion,fires,request-56-11-2
people,littering,request-56-12-0
littering,flammable debris accumulation,request-56-12-1
flammable debris accumulation,fires,request-56-12-2
people,equipment use,request-56-13-0
equipment use,sparks,request-56-13-1
sparks,fires,request-56-13-2
people,children playing with fire,request-56-14-0
children playing with fire,uncontrolled flames,request-56-14-1
uncontrolled flames,fires,request-56-14-2
people,bbqs,request-56-15-0
bbqs,unattended flames,request-56-15-1
unattended flames,fires,request-56-15-2
people,bonfires,request-56-16-0
bonfires,embers spread,request-56-16-1
embers spread,fires,request-56-16-2
people,car engine malfunction,request-56-17-0
car engine malfunction,hot exhaust,request-56-17-1
hot exhaust,ignition of vegetation,request-56-17-2
ignition of vegetation,fires,request-56-17-3
people,glass litter,request-56-18-0
glass litter,concentrated sunlight,request-56-18-1
concentrated sunlight,ignition,request-56-18-2
ignition,fires,request-56-18-3
the water content of plants in hot climates,dehydration of plant tissues,request-57-0-0
dehydration of plant tissues,dry vegetation,request-57-0-1
dry vegetation,high flammability,request-57-0-2
high flammability,ignition,request-57-0-3
ignition,fires,request-57-0-4
the water content of plants in hot climates,heat stress,request-57-1-0
heat stress,plant mortality,request-57-1-1
plant mortality,dead biomass accumulation,request-57-1-2
dead biomass accumulation,fuel availability,request-57-1-3
fuel availability,combustion,request-57-1-4
combustion,fires,request-57-1-5
the water content of plants in hot climates,reduced transpiration,request-57-2-0
reduced transpiration,elevated tissue temperatures,request-57-2-1
elevated tissue temperatures,volatile organic compound release,request-57-2-2
volatile organic compound release,pyrolysis,request-57-2-3
pyrolysis,fires,request-57-2-4
the water content of plants in hot climates,drought stress,request-57-3-0
drought stress,leaf shedding,request-57-3-1
leaf shedding,litter layer formation,request-57-3-2
litter layer formation,fuel continuity,request-57-3-3
fuel continuity,fire ignition,request-57-3-4
fire ignition,fires,request-57-3-5
the water content of plants in hot climates,cell desiccation,request-57-4-0
cell desiccation,tissue brittleness,request-57-4-1
tissue brittleness,fragmentation into fine fuels,request-57-4-2
fragmentation into fine fuels,rapid ignition,request-57-4-3
rapid ignition,fires,request-57-4-4
humans,arson,request-58-0-0
arson,fires,request-58-0-1
humans,negligent behavior,request-58-1-0
negligent behavior,accidental ignition,request-58-1-1
accidental ignition,fires,request-58-1-2
humans,unattended campfires,request-58-2-0
unattended campfires,uncontrolled fire spread,request-58-2-1
uncontrolled fire spread,fires,request-58-2-2
humans,industrial operations,request-58-3-0
industrial operations,equipment sparks,request-58-3-1
equipment sparks,fires,request-58-3-2
humans,faulty wiring,request-58-4-0
faulty wiring,short circuit,request-58-4-1
short circuit,fires,request-58-4-2
humans,agricultural burning,request-58-5-0
agricultural burning,uncontrolled fire spread,request-58-5-1
uncontrolled fire spread,fires,request-58-5-2
humans,discarded cigarettes,request-58-6-0
discarded cigarettes,ignition of debris,request-58-6-1
ignition of debris,fires,request-58-6-2
humans,fireworks use,request-58-7-0
fireworks use,uncontrolled firework,request-58-7-1
uncontrolled firework,fires,request-58-7-2
humans,appliance misuse,request-58-8-0
appliance misuse,overheating,request-58-8-1
overheating,fires,request-58-8-2
humans,uncontrolled chemical reactions,request-58-9-0
uncontrolled chemical reactions,explosions,request-58-9-1
explosions,fires,request-58-9-2
humans,urban sprawl,request-58-10-0
urban sprawl,increased power lines,request-58-10-1
increased power lines,power line faults,request-58-10-2
power line faults,fires,request-58-10-3
humans,alcohol consumption,request-58-11-0
alcohol consumption,careless behavior,request-58-11-1
careless behavior,accidental ignition,request-58-11-2
accidental ignition,fires,request-58-11-3
humans,discarding lit matches,request-58-12-0
discarding lit matches,ignition of surroundings,request-58-12-1
ignition of surroundings,fires,request-58-12-2
humans,machinery operation,request-58-13-0
machinery operation,friction sparks,request-58-13-1
friction sparks,fires,request-58-13-2
humans,improper waste disposal,request-58-14-0
improper waste disposal,combustible waste accumulation,request-58-14-1
combustible waste accumulation,spontaneous combustion,request-58-14-2
spontaneous combustion,fires,request-58-14-3
humans,pyrotechnic displays,request-58-15-0
pyrotechnic displays,falling embers,request-58-15-1
falling embers,fires,request-58-15-2
humans,overloading circuits,request-58-16-0
overloading circuits,overheating wires,request-58-16-1
overheating wires,fires,request-58-16-2
humans,lack of maintenance,request-58-17-0
lack of maintenance,equipment failure,request-58-17-1
equipment failure,sparks,request-58-17-2
sparks,fires,request-58-17-3
40 degrees,drought conditions,request-59-0-0
drought conditions,dry vegetation,request-59-0-1
dry vegetation,fires,request-59-0-2
40 degrees,heatwave,request-59-1-0
heatwave,power line failures,request-59-1-1
power line failures,sparks,request-59-1-2
sparks,fires,request-59-1-3
40 degrees,increased outdoor activities,request-59-2-0
increased outdoor activities,unattended campfires,request-59-2-1
unattended campfires,fires,request-59-2-2
40 degrees,equipment overheating,request-59-3-0
equipment overheating,sparks,request-59-3-1
sparks,fires,request-59-3-2
40 degrees,spontaneous combustion of organic matter,request-59-4-0
spontaneous combustion of organic matter,fires,request-59-4-1
40 degrees,thunderstorms,request-59-5-0
thunderstorms,lightning strikes,request-59-5-1
lightning strikes,fires,request-59-5-2
40 degrees,strong winds,request-59-6-0
strong winds,ember spread,request-59-6-1
ember spread,fires,request-59-6-2
40 degrees,increased electricity demand,request-59-7-0
increased electricity demand,grid overload,request-59-7-1
grid overload,power line sparks,request-59-7-2
power line sparks,fires,request-59-7-3
40 degrees,electrical component melting,request-59-8-0
electrical component melting,short circuits,request-59-8-1
short circuits,sparks,request-59-8-2
sparks,fires,request-59-8-3
forest fires,burning of vegetation,request-60-0-0
burning of vegetation,ash deposition,request-60-0-1
ash deposition,soil nutrient enrichment,request-60-0-2
soil nutrient enrichment,the return of plant nutrients to the soil and subsequent rapid regrowth,request-60-0-3
forest fires,accumulation of dead organic matter,request-60-1-0
accumulation of dead organic matter,decomposition by microorganisms,request-60-1-1
decomposition by microorganisms,nutrient cycling,request-60-1-2
nutrient cycling,the return of plant nutrients to the soil and subsequent rapid regrowth,request-60-1-3
forest fires,release of nutrients from burned biomass,request-60-2-0
release of nutrients from burned biomass,increased soil fertility,request-60-2-1
increased soil fertility,the return of plant nutrients to the soil and subsequent rapid regrowth,request-60-2-2
forest fires,creation of open spaces,request-60-3-0
creation of open spaces,reduced competition for resources,request-60-3-1
reduced competition for resources,rapid colonization by pioneer species,request-60-3-2
rapid colonization by pioneer species,the return of plant nutrients to the soil and subsequent rapid regrowth,request-60-3-3
forest fires,charcoal formation,request-60-4-0
charcoal formation,slow release of nutrients,request-60-4-1
slow release of nutrients,soil fertility enhancement,request-60-4-2
soil fertility enhancement,the return of plant nutrients to the soil and subsequent rapid regrowth,request-60-4-3
forest fires,stimulation of serotinous seed germination,request-60-5-0
stimulation of serotinous seed germination,growth of fireadapted vegetation,request-60-5-1
growth of fireadapted vegetation,the return of plant nutrients to the soil and subsequent rapid regrowth,request-60-5-2
forest fires,alteration of soil chemistry,request-60-6-0
alteration of soil chemistry,enhanced nutrient availability,request-60-6-1
enhanced nutrient availability,the return of plant nutrients to the soil and subsequent rapid regrowth,request-60-6-2
plant nutrients returning to the soil,increased soil fertility,request-61-0-0
increased soil fertility,enhanced nutrient availability for plants,request-61-0-1
enhanced nutrient availability for plants,accelerated plant metabolic processes,request-61-0-2
accelerated plant metabolic processes,the relatively fast regrowth of plants,request-61-0-3
plant nutrients returning to the soil,decomposition of organic matter by soil microbes,request-61-1-0
decomposition of organic matter by soil microbes,release of inorganic nutrients,request-61-1-1
release of inorganic nutrients,efficient nutrient uptake by plant roots,request-61-1-2
efficient nutrient uptake by plant roots,the relatively fast regrowth of plants,request-61-1-3
plant nutrients returning to the soil,improvement of soil structure and water retention,request-61-2-0
improvement of soil structure and water retention,optimal hydration and aeration for roots,request-61-2-1
optimal hydration and aeration for roots,vigorous root development,request-61-2-2
vigorous root development,the relatively fast regrowth of plants,request-61-2-3
plant nutrients returning to the soil,growth of beneficial microbial communities,request-61-3-0
growth of beneficial microbial communities,symbiotic relationships enhancing nutrient absorption,request-61-3-1
symbiotic relationships enhancing nutrient absorption,boosted plant energy production,request-61-3-2
boosted plant energy production,the relatively fast regrowth of plants,request-61-3-3
plant nutrients returning to the soil,reduction of interspecific competition for resources,request-61-4-0
reduction of interspecific competition for resources,unrestricted access to nutrients and water,request-61-4-1
unrestricted access to nutrients and water,maximized photosynthetic activity,request-61-4-2
maximized photosynthetic activity,the relatively fast regrowth of plants,request-61-4-3
plant nutrients returning to the soil,stimulation of root hair proliferation,request-61-5-0
stimulation of root hair proliferation,increased surface area for nutrient absorption,request-61-5-1
increased surface area for nutrient absorption,rapid cell division and elongation,request-61-5-2
rapid cell division and elongation,the relatively fast regrowth of plants,request-61-5-3
humans discard cigarettes,lit cigarettes ignite dry vegetation,request-62-0-0
lit cigarettes ignite dry vegetation,vegetation fire spreads due to wind,request-62-0-1
vegetation fire spreads due to wind,large wildfire in europe,request-62-0-2
humans use barbecues or campfires carelessly,unattended flames ignite nearby flammable materials,request-62-1-0
unattended flames ignite nearby flammable materials,fire spreads to surrounding forests,request-62-1-1
fire spreads to surrounding forests,uncontrollable wildfire in europe,request-62-1-2
humans discard rubbish like glass,glass shards focus sunlight onto dry underbrush,request-62-2-0
glass shards focus sunlight onto dry underbrush,concentrated sunlight ignites small fire,request-62-2-1
concentrated sunlight ignites small fire,fire expands rapidly in arid conditions,request-62-2-2
fire expands rapidly in arid conditions,destructive wildfire in europe,request-62-2-3
global warming,higher temperatures,request-63-0-0
higher temperatures,droughts,request-63-0-1
droughts,fires,request-63-0-2
global warming,increased evaporation,request-63-1-0
increased evaporation,dry vegetation,request-63-1-1
dry vegetation,fires,request-63-1-2
global warming,heatwaves,request-63-2-0
heatwaves,stressed vegetation,request-63-2-1
stressed vegetation,fires,request-63-2-2
global warming,altered precipitation patterns,request-63-3-0
altered precipitation patterns,extended dry seasons,request-63-3-1
extended dry seasons,fires,request-63-3-2
global warming,pest infestations,request-63-4-0
pest infestations,dead vegetation,request-63-4-1
dead vegetation,fires,request-63-4-2
global warming,earlier snowmelt,request-63-5-0
earlier snowmelt,prolonged fire season,request-63-5-1
prolonged fire season,fires,request-63-5-2
global warming,increased lightning,request-63-6-0
increased lightning,more ignitions,request-63-6-1
more ignitions,fires,request-63-6-2
40 degrees,drought,request-64-0-0
drought,dry vegetation,request-64-0-1
dry vegetation,fires,request-64-0-2
40 degrees,heatwaves,request-64-1-0
heatwaves,power grid overload,request-64-1-1
power grid overload,power outages,request-64-1-2
power outages,unsafe fire sources,request-64-1-3
unsafe fire sources,fires,request-64-1-4
40 degrees,vegetation dehydration,request-64-2-0
vegetation dehydration,brittle plants,request-64-2-1
brittle plants,spontaneous combustion,request-64-2-2
spontaneous combustion,fires,request-64-2-3
40 degrees,thunderstorms,request-64-3-0
thunderstorms,lightning strikes,request-64-3-1
lightning strikes,fires,request-64-3-2
40 degrees,increased outdoor activities,request-64-4-0
increased outdoor activities,unattended campfires,request-64-4-1
unattended campfires,fires,request-64-4-2
40 degrees,high energy demand,request-64-5-0
high energy demand,electrical malfunctions,request-64-5-1
electrical malfunctions,sparks,request-64-5-2
sparks,fires,request-64-5-3
40 degrees,equipment overheating,request-64-6-0
equipment overheating,mechanical failures,request-64-6-1
mechanical failures,ignition sources,request-64-6-2
ignition sources,fires,request-64-6-3
40 degrees,heat stress,request-64-7-0
heat stress,human error,request-64-7-1
human error,accidental ignition,request-64-7-2
accidental ignition,fires,request-64-7-3
40 degrees,flammable gas expansion,request-64-8-0
flammable gas expansion,container ruptures,request-64-8-1
container ruptures,fuel leaks,request-64-8-2
fuel leaks,fires,request-64-8-3
40 degrees,chemical instability,request-64-9-0
chemical instability,exothermic reactions,request-64-9-1
exothermic reactions,spontaneous ignition,request-64-9-2
spontaneous ignition,fires,request-64-9-3
fungiculture,fungal mycelium growth,request-65-0-0
fungal mycelium growth,organic pollutant degradation,request-65-0-1
organic pollutant degradation,soil detoxification,request-65-0-2
soil detoxification,permaculture system integration,request-65-0-3
permaculture system integration,nutrient cycling optimization,request-65-0-4
nutrient cycling optimization,ecosystem stability improvement,request-65-0-5
ecosystem stability improvement,ecosystem remediation,request-65-0-6
permaculture,polyculture establishment,request-65-1-0
polyculture establishment,symbiotic mycorrhizal networks,request-65-1-1
symbiotic mycorrhizal networks,heavy metal sequestration,request-65-1-2
heavy metal sequestration,microbial community restoration,request-65-1-3
microbial community restoration,biodegradation enhancement,request-65-1-4
biodegradation enhancement,habitat rehabilitation,request-65-1-5
habitat rehabilitation,ecosystem remediation,request-65-1-6
fungiculture,mycoremediation application,request-65-2-0
mycoremediation application,petroleum hydrocarbon breakdown,request-65-2-1
petroleum hydrocarbon breakdown,permaculture agroforestry,request-65-2-2
permaculture agroforestry,erosion control,request-65-2-3
erosion control,carbon sequestration,request-65-2-4
carbon sequestration,biodiversity increase,request-65-2-5
biodiversity increase,ecological balance restoration,request-65-2-6
ecological balance restoration,ecosystem remediation,request-65-2-7
<hunger>,resource scarcity,request-66-0-0
resource scarcity,competition for resources,request-66-0-1
competition for resources,armed conflict,request-66-0-2
armed conflict,wars and millions of deaths,request-66-0-3
<thirst>,water scarcity,request-66-1-0
water scarcity,hygiene decline,request-66-1-1
hygiene decline,disease outbreaks,request-66-1-2
disease outbreaks,population weakening,request-66-1-3
population weakening,vulnerability to conquest,request-66-1-4
vulnerability to conquest,wars and millions of deaths,request-66-1-5
<drought>,crop failure,request-66-2-0
crop failure,famine,request-66-2-1
famine,mass migration,request-66-2-2
mass migration,border tensions,request-66-2-3
border tensions,territorial disputes,request-66-2-4
territorial disputes,wars and millions of deaths,request-66-2-5
<drought>,economic collapse,request-66-3-0
economic collapse,political instability,request-66-3-1
political instability,government breakdown,request-66-3-2
