cause,effect,custom_id
reduced water quality,health problems related to water scarcity,request-87-0-441
health problems related to water scarcity,increased incidence of waterborne diseases,request-87-0-442
increased incidence of waterborne diseases,dehydration and heatrelated illnesses,request-87-0-443
dehydration and heatrelated illnesses,waterrelated injuries,request-87-0-444
waterrelated injuries,increased frequency of wildfires,request-87-0-445
increased frequency of wildfires,loss of vegetation,request-87-0-446
loss of vegetation,reduced soil moisture,request-87-0-447
reduced soil moisture,decreased agricultural productivity,request-87-0-448
decreased agricultural productivity,food insecurity,request-87-0-449
food insecurity,increased food prices,request-87-0-450
increased food prices,economic stress on populations,request-87-0-451
economic stress on populations,reduced agricultural output,request-87-0-452
reduced agricultural output,increased food insecurity,request-87-0-453
increased food insecurity,social unrest,request-87-0-454
social unrest,political instability,request-87-0-455
political instability,conflicts over water resources,request-87-0-456
conflicts over water resources,migration due to water scarcity,request-87-0-457
migration due to water scarcity,environmental refugees,request-87-0-458
environmental refugees,strain on neighboring regions,request-87-0-459
strain on neighboring regions,resource conflicts,request-87-0-460
resource conflicts,increased competition for water,request-87-0-461
increased competition for water,reduced water quality,request-87-0-462
reduced water quality,health problems related to water scarcity,request-87-0-463
health problems related to water scarcity,increased incidence of waterborne diseases,request-87-0-464
increased incidence of waterborne diseases,dehydration and heatrelated illnesses,request-87-0-465
dehydration and heatrelated illnesses,waterrelated injuries,request-87-0-466
waterrelated injuries,increased frequency of wildfires,request-87-0-467
increased frequency of wildfires,loss of vegetation,request-87-0-468
loss of vegetation,reduced soil moisture,request-87-0-469
reduced soil moisture,decreased agricultural productivity,request-87-0-470
decreased agricultural productivity,food insecurity,request-87-0-471
food insecurity,increased food prices,request-87-0-472
increased food prices,economic stress on populations,request-87-0-473
economic stress on populations,reduced agricultural output,request-87-0-474
reduced agricultural output,increased food insecurity,request-87-0-475
increased food insecurity,social unrest,request-87-0-476
social unrest,political instability,request-87-0-477
political instability,conflicts over water resources,request-87-0-478
conflicts over water resources,migration due to water scarcity,request-87-0-479
migration due to water scarcity,environmental refugees,request-87-0-480
environmental refugees,strain on neighboring regions,request-87-0-481
strain on neighboring regions,resource conflicts,request-87-0-482
resource conflicts,increased competition for water,request-87-0-483
increased competition for water,reduced water quality,request-87-0-484
reduced water quality,health problems related to water scarcity,request-87-0-485
health problems related to water scarcity,increased incidence of waterborne diseases,request-87-0-486
increased incidence of waterborne diseases,dehydration and heatrelated illnesses,request-87-0-487
dehydration and heatrelated illnesses,waterrelated injuries,request-87-0-488
waterrelated injuries,increased frequency of wildfires,request-87-0-489
increased frequency of wildfires,loss of vegetation,request-87-0-490
loss of vegetation,reduced soil moisture,request-87-0-491
reduced soil moisture,decreased agricultural productivity,request-87-0-492
decreased agricultural productivity,food insecurity,request-87-0-493
food insecurity,increased food prices,request-87-0-494
increased food prices,economic stress on populations,request-87-0-495
economic stress on populations,reduced agricultural output,request-87-0-496
reduced agricultural output,increased food insecurity,request-87-0-497
increased food insecurity,social unrest,request-87-0-498
social unrest,political instability,request-87-0-499
political instability,conflicts over water resources,request-87-0-500
conflicts over water resources,migration due to water scarcity,request-87-0-501
migration due to water scarcity,environmental refugees,request-87-0-502
environmental refugees,<<<<<<<<<<<to<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<,request-87-0-503
rising global temperatures,melting polar ice caps,request-88-0-0
melting polar ice caps,sea level rise,request-88-0-1
sea level rise,increased coastal flooding,request-88-0-2
increased coastal flooding,flooding in coastal areas,request-88-0-3
increased greenhouse gas emissions,global warming,request-88-1-0
global warming,higher atmospheric temperatures,request-88-1-1
higher atmospheric temperatures,intensified weather patterns,request-88-1-2
intensified weather patterns,heavy rainfall events,request-88-1-3
heavy rainfall events,ground saturation,request-88-1-4
ground saturation,increased runoff,request-88-1-5
increased runoff,flooding in river basins,request-88-1-6
deforestation,reduction in carbon sequestration,request-88-2-0
reduction in carbon sequestration,higher atmospheric co2 levels,request-88-2-1
higher atmospheric co2 levels,global warming,request-88-2-2
global warming,rising global temperatures,request-88-2-3
rising global temperatures,melting polar ice caps,request-88-2-4
melting polar ice caps,sea level rise,request-88-2-5
sea level rise,increased coastal flooding,request-88-2-6
increased coastal flooding,flooding in coastal areas,request-88-2-7
urbanization,increased impervious surfaces,request-88-3-0
increased impervious surfaces,reduced natural water absorption,request-88-3-1
reduced natural water absorption,increased runoff,request-88-3-2
increased runoff,flooding in urban areas,request-88-3-3
flooding in urban areas,flooding in surrounding areas,request-88-3-4
overexploitation of water resources,depletion of freshwater supplies,request-88-4-0
depletion of freshwater supplies,increased water stress,request-88-4-1
increased water stress,increased frequency of droughts,request-88-4-2
increased frequency of droughts,reduced soil moisture,request-88-4-3
reduced soil moisture,increased runoff during rain events,request-88-4-4
increased runoff during rain events,flooding in droughtprone areas,request-88-4-5
extreme weather events,heavy rainfall,request-88-5-0
heavy rainfall,increased runoff,request-88-5-1
increased runoff,flooding in affected regions,request-88-5-2
climate change,altered precipitation patterns,request-88-6-0
altered precipitation patterns,increased rainfall intensity,request-88-6-1
increased rainfall intensity,increased runoff,request-88-6-2
increased runoff,flooding in affected regions,request-88-6-3
cars produce emissions,emissions contribute to air pollution,request-89-0-0
emissions contribute to air pollution,air pollution,request-89-0-1
air pollution,greenhouse gases trap heat in the atmosphere,request-89-0-2
greenhouse gases trap heat in the atmosphere,increased heat accelerates global warming,request-89-0-3
increased heat accelerates global warming,global warming results in climate change,request-89-0-4
cars require fossil fuels,fossil fuels are extracted,request-89-1-0
fossil fuels are extracted,extraction disrupts ecosystems,request-89-1-1
extraction disrupts ecosystems,disrupted ecosystems release carbon dioxide,request-89-1-2
disrupted ecosystems release carbon dioxide,carbon dioxide increases greenhouse effect,request-89-1-3
carbon dioxide increases greenhouse effect,increased greenhouse effect causes climate change,request-89-1-4
cars increase traffic congestion,traffic congestion,request-89-2-0
traffic congestion,longer idling times increase fuel consumption,request-89-2-1
longer idling times increase fuel consumption,increased fuel consumption raises carbon emissions,request-89-2-2
increased fuel consumption raises carbon emissions,carbon emissions contribute to air pollution,request-89-2-3
carbon emissions contribute to air pollution,air pollution exacerbates climate change,request-89-2-4
cars lead to urban sprawl,urban sprawl increases land use,request-89-3-0
urban sprawl increases land use,increased land use results in habitat destruction,request-89-3-1
increased land use results in habitat destruction,habitat destruction releases stored carbon,request-89-3-2
habitat destruction releases stored carbon,released carbon increases greenhouse gases,request-89-3-3
released carbon increases greenhouse gases,greenhouse gases contribute to climate change,request-89-3-4
global warming,increased temperatures affect,request-90-0-0
increased temperatures affect,crop yields decrease,request-90-0-1
crop yields decrease,droughts become more common,request-90-0-2
droughts become more common,water scarcity impacts,request-90-0-3
water scarcity impacts,agricultural productivity,request-90-0-4
agricultural productivity,food supply diminishes,request-90-0-5
food supply diminishes,rising demand for food persists,request-90-0-6
rising demand for food persists,prices for scarce fresh foods increase,request-90-0-7
climate change,altered weather patterns,request-91-0-0
altered weather patterns,reduced crop yields,request-91-0-1
reduced crop yields,limited food production,request-91-0-2
limited food production,decreased access to nutrients,request-91-0-3
decreased access to nutrients,malnutrition,request-91-0-4
malnutrition,cascades through nutrition,request-91-0-5
climate change,ocean acidification,request-91-1-0
ocean acidification,disrupted marine ecosystems,request-91-1-1
disrupted marine ecosystems,decline in fish populations,request-91-1-2
decline in fish populations,reduced availability of seafood,request-91-1-3
reduced availability of seafood,decreased intake of omega3 fatty acids,request-91-1-4
decreased intake of omega3 fatty acids,impaired brain function,request-91-1-5
impaired brain function,cascades through nutrition,request-91-1-6
climate change,heatwaves,request-91-2-0
heatwaves,dehydration,request-91-2-1
dehydration,impaired physical activity,request-91-2-2
impaired physical activity,reduced muscle function,request-91-2-3
reduced muscle function,decreased protein utilization,request-91-2-4
decreased protein utilization,impaired muscle repair,request-91-2-5
impaired muscle repair,cascades through nutrition,request-91-2-6
climate change,extreme weather events,request-91-3-0
extreme weather events,destruction of agricultural land,request-91-3-1
destruction of agricultural land,displacement of populations,request-91-3-2
displacement of populations,increased reliance on emergency food aid,request-91-3-3
increased reliance on emergency food aid,lower quality diets,request-91-3-4
lower quality diets,increased malnutrition,request-91-3-5
increased malnutrition,cascades through nutrition,request-91-3-6
rising global temperatures,melting polar ice caps,request-92-0-0
melting polar ice caps,rising sea levels,request-92-0-1
rising sea levels,flooding of coastal areas,request-92-0-2
flooding of coastal areas,displacement of populations,request-92-0-3
displacement of populations,increased stress and mental health issues,request-92-0-4
increased stress and mental health issues,spread of infectious diseases,request-92-0-5
spread of infectious diseases,strain on healthcare systems,request-92-0-6
strain on healthcare systems,reduced access to healthcare,request-92-0-7
reduced access to healthcare,increased mortality and morbidity,request-92-0-8
increased mortality and morbidity,health crises,request-92-0-9
rising global temperatures,"longer, more intense heatwaves",request-92-1-0
"longer, more intense heatwaves",heatrelated illnesses,request-92-1-1
heatrelated illnesses,dehydration and heat exhaustion,request-92-1-2
dehydration and heat exhaustion,increased hospital admissions for heatrelated conditions,request-92-1-3
increased hospital admissions for heatrelated conditions,overburdened healthcare systems,request-92-1-4
overburdened healthcare systems,reduced quality of healthcare,request-92-1-5
reduced quality of healthcare,higher mortality rates,request-92-1-6
higher mortality rates,health crises,request-92-1-7
rising global temperatures,changes in precipitation patterns,request-92-2-0
changes in precipitation patterns,increased frequency of droughts,request-92-2-1
increased frequency of droughts,water shortages,request-92-2-2
water shortages,food and water scarcity,request-92-2-3
food and water scarcity,malnutrition and food insecurity,request-92-2-4
malnutrition and food insecurity,increased susceptibility to diseases,request-92-2-5
increased susceptibility to diseases,health crises,request-92-2-6
rising global temperatures,increased carbon dioxide levels,request-92-3-0
increased carbon dioxide levels,ocean acidification,request-92-3-1
ocean acidification,coral bleaching,request-92-3-2
coral bleaching,loss of marine biodiversity,request-92-3-3
loss of marine biodiversity,impact on fishing communities,request-92-3-4
impact on fishing communities,economic hardship,request-92-3-5
economic hardship,increased stress and mental health issues,request-92-3-6
increased stress and mental health issues,spread of infectious diseases,request-92-3-7
spread of infectious diseases,strain on healthcare systems,request-92-3-8
strain on healthcare systems,reduced access to healthcare,request-92-3-9
reduced access to healthcare,increased mortality and morbidity,request-92-3-10
increased mortality and morbidity,health crises,request-92-3-11
rising global temperatures,increased frequency and intensity of storms,request-92-4-0
increased frequency and intensity of storms,destruction of infrastructure,request-92-4-1
destruction of infrastructure,loss of housing and displacement,request-92-4-2
loss of housing and displacement,increased stress and mental health issues,request-92-4-3
increased stress and mental health issues,spread of infectious diseases,request-92-4-4
spread of infectious diseases,strain on healthcare systems,request-92-4-5
strain on healthcare systems,reduced access to healthcare,request-92-4-6
reduced access to healthcare,increased mortality and morbidity,request-92-4-7
increased mortality and morbidity,health crises,request-92-4-8
rising global temperatures,changes in agricultural patterns,request-92-5-0
changes in agricultural patterns,crop failures,request-92-5-1
crop failures,food shortages,request-92-5-2
food shortages,increased malnutrition,request-92-5-3
increased malnutrition,weakened immune systems,request-92-5-4
weakened immune systems,spread of infectious diseases,request-92-5-5
spread of infectious diseases,strain on healthcare systems,request-92-5-6
strain on healthcare systems,reduced access to healthcare,request-92-5-7
reduced access to healthcare,increased mortality and morbidity,request-92-5-8
increased mortality and morbidity,health crises,request-92-5-9
climate change,rising sea levels,request-93-0-0
rising sea levels,flooding of coastal areas,request-93-0-1
flooding of coastal areas,displacement of coastal communities,request-93-0-2
displacement of coastal communities,loss of coastal jobs,request-93-0-3
loss of coastal jobs,decrease in tourism revenue,request-93-0-4
decrease in tourism revenue,reduction in employment opportunities,request-93-0-5
reduction in employment opportunities,unemployment,request-93-0-6
unemployment,decreased income,request-93-0-7
decreased income,increased poverty,request-93-0-8
increased poverty,economic downturn,request-93-0-9
economic downturn,cascades through employment,request-93-0-10
climate change,increased frequency of extreme weather events,request-93-1-0
increased frequency of extreme weather events,damage to infrastructure,request-93-1-1
damage to infrastructure,increased costs for repairs and maintenance,request-93-1-2
increased costs for repairs and maintenance,strain on government budgets,request-93-1-3
strain on government budgets,cutbacks in public services,request-93-1-4
cutbacks in public services,reduction in employment opportunities in public sector,request-93-1-5
reduction in employment opportunities in public sector,increased unemployment,request-93-1-6
increased unemployment,decreased income,request-93-1-7
decreased income,increased poverty,request-93-1-8
increased poverty,cascades through employment,request-93-1-9
climate change,decreased agricultural yields,request-93-2-0
decreased agricultural yields,food shortages,request-93-2-1
food shortages,increased food prices,request-93-2-2
increased food prices,higher cost of living,request-93-2-3
higher cost of living,reduced purchasing power,request-93-2-4
reduced purchasing power,job losses in agriculture and food distribution,request-93-2-5
job losses in agriculture and food distribution,increased unemployment,request-93-2-6
increased unemployment,decreased income,request-93-2-7
decreased income,increased poverty,request-93-2-8
increased poverty,cascades through employment,request-93-2-9
climate change,rising temperatures,request-93-3-0
rising temperatures,loss of biodiversity,request-93-3-1
loss of biodiversity,decline in ecosystem services,request-93-3-2
decline in ecosystem services,reduced agricultural productivity,request-93-3-3
reduced agricultural productivity,food shortages,request-93-3-4
food shortages,increased food prices,request-93-3-5
increased food prices,higher cost of living,request-93-3-6
higher cost of living,reduced purchasing power,request-93-3-7
reduced purchasing power,job losses in agriculture and food distribution,request-93-3-8
job losses in agriculture and food distribution,increased unemployment,request-93-3-9
increased unemployment,decreased income,request-93-3-10
decreased income,increased poverty,request-93-3-11
increased poverty,cascades through employment,request-93-3-12
global warming,melting ice caps,request-94-0-0
melting ice caps,rising sea levels,request-94-0-1
rising sea levels,flooding of coastal areas,request-94-0-2
flooding of coastal areas,displacement of populations,request-94-0-3
displacement of populations,strain on resources,request-94-0-4
strain on resources,increased migration,request-94-0-5
increased migration,pressure on urban infrastructure,request-94-0-6
pressure on urban infrastructure,economic disruptions,request-94-0-7
economic disruptions,supply chain issues,request-94-0-8
supply chain issues,inflation,request-94-0-9
inflation,economic instability,request-94-0-10
economic instability,cascades through economy,request-94-0-11
climate change,extreme weather events,request-94-1-0
extreme weather events,crop failures,request-94-1-1
crop failures,food shortages,request-94-1-2
food shortages,rising food prices,request-94-1-3
rising food prices,inflation,request-94-1-4
inflation,economic instability,request-94-1-5
economic instability,cascades through economy,request-94-1-6
climate change,loss of biodiversity,request-94-2-0
loss of biodiversity,disruption of ecosystems,request-94-2-1
disruption of ecosystems,impact on agriculture,request-94-2-2
impact on agriculture,reduced agricultural productivity,request-94-2-3
reduced agricultural productivity,food shortages,request-94-2-4
food shortages,rising food prices,request-94-2-5
rising food prices,inflation,request-94-2-6
inflation,economic instability,request-94-2-7
economic instability,cascades through economy,request-94-2-8
climate change,increase in frequency of natural disasters,request-94-3-0
increase in frequency of natural disasters,damage to infrastructure,request-94-3-1
damage to infrastructure,increased repair and reconstruction costs,request-94-3-2
increased repair and reconstruction costs,strain on government budgets,request-94-3-3
strain on government budgets,reduced public spending on other areas,request-94-3-4
reduced public spending on other areas,economic slowdown,request-94-3-5
economic slowdown,cascades through economy,request-94-3-6
climate change,increased energy demand for cooling,request-94-4-0
increased energy demand for cooling,strain on energy supply,request-94-4-1
strain on energy supply,energy shortages,request-94-4-2
energy shortages,increased energy prices,request-94-4-3
increased energy prices,inflation,request-94-4-4
inflation,economic instability,request-94-4-5
economic instability,cascades through economy,request-94-4-6
climate change,health impacts,request-94-5-0
health impacts,increased healthcare costs,request-94-5-1
increased healthcare costs,strain on public health systems,request-94-5-2
strain on public health systems,reduced workforce productivity,request-94-5-3
reduced workforce productivity,economic slowdown,request-94-5-4
economic slowdown,cascades through economy,request-94-5-5
climate change,loss of arable land,request-94-6-0
loss of arable land,reduction in agricultural output,request-94-6-1
reduction in agricultural output,higher food prices,request-94-6-2
higher food prices,inflation,request-94-6-3
inflation,economic instability,request-94-6-4
economic instability,cascades through economy,request-94-6-5
climate change,disruption of water supply,request-94-7-0
disruption of water supply,increased competition for water resources,request-94-7-1
increased competition for water resources,impact on agriculture and industry,request-94-7-2
impact on agriculture and industry,economic losses,request-94-7-3
economic losses,cascades through economy,request-94-7-4
mismanagement of god's work,neglect of environmental stewardship,request-95-0-0
neglect of environmental stewardship,deforestation,request-95-0-1
deforestation,loss of biodiversity,request-95-0-2
loss of biodiversity,disruption of ecological balance,request-95-0-3
disruption of ecological balance,increased greenhouse gas emissions,request-95-0-4
increased greenhouse gas emissions,global warming,request-95-0-5
global warming,climate change,request-95-0-6
mismanagement of god's work,industrial pollution,request-95-1-0
industrial pollution,air pollution,request-95-1-1
air pollution,ocean acidification,request-95-1-2
ocean acidification,melting polar ice caps,request-95-1-3
melting polar ice caps,rising sea levels,request-95-1-4
rising sea levels,climate change,request-95-1-5
mismanagement of god's work,overfishing,request-95-2-0
overfishing,collapse of fish populations,request-95-2-1
collapse of fish populations,disruption of marine ecosystems,request-95-2-2
disruption of marine ecosystems,altered ocean currents,request-95-2-3
altered ocean currents,climate change,request-95-2-4
mismanagement of god's work,unsustainable agriculture,request-95-3-0
unsustainable agriculture,soil degradation,request-95-3-1
soil degradation,desertification,request-95-3-2
desertification,loss of arable land,request-95-3-3
loss of arable land,food insecurity,request-95-3-4
food insecurity,climate change,request-95-3-5
industrialization,burning of fossil fuels,request-96-0-0
burning of fossil fuels,emissions of carbon dioxide,request-96-0-1
emissions of carbon dioxide,increase in greenhouse gases,request-96-0-2
increase in greenhouse gases,greenhouse gas concentrations rise,request-96-0-3
deforestation,reduction in carbon sequestration,request-96-1-0
reduction in carbon sequestration,increase in atmospheric carbon dioxide,request-96-1-1
increase in atmospheric carbon dioxide,greenhouse gas concentrations rise,request-96-1-2
urbanization,increased energy consumption,request-96-2-0
increased energy consumption,burning of fossil fuels,request-96-2-1
burning of fossil fuels,emissions of carbon dioxide,request-96-2-2
emissions of carbon dioxide,increase in greenhouse gases,request-96-2-3
increase in greenhouse gases,greenhouse gas concentrations rise,request-96-2-4
land use changes,release of stored carbon,request-96-3-0
release of stored carbon,increase in atmospheric carbon dioxide,request-96-3-1
increase in atmospheric carbon dioxide,greenhouse gas concentrations rise,request-96-3-2
farming practices,use of synthetic fertilizers,request-96-4-0
use of synthetic fertilizers,release of nitrous oxide,request-96-4-1
release of nitrous oxide,increase in greenhouse gases,request-96-4-2
increase in greenhouse gases,greenhouse gas concentrations rise,request-96-4-3
trade agreements with foreign countries,importation of agricultural products,request-97-0-0
importation of agricultural products,expansion of farmland for cultivation,request-97-0-1
expansion of farmland for cultivation,deforestation to clear land,request-97-0-2
foreign investments in mining,extraction of minerals from forests,request-97-1-0
extraction of minerals from forests,deforestation due to mining activities,request-97-1-1
foreign tourism,construction of resorts and hotels,request-97-2-0
construction of resorts and hotels,deforestation for infrastructure development,request-97-2-1
foreign military bases,land clearing for base construction,request-97-3-0
land clearing for base construction,deforestation for military infrastructure,request-97-3-1
foreign aid programs,implementation of largescale agricultural projects,request-97-4-0
implementation of largescale agricultural projects,conversion of forested areas to agricultural land,request-97-4-1
conversion of forested areas to agricultural land,deforestation for agricultural expansion,request-97-4-2
heavy rainfall,overflowing rivers,request-98-0-0
overflowing rivers,rising water levels,request-98-0-1
rising water levels,inundation of lowlying areas,request-98-0-2
inundation of lowlying areas,flooding,request-98-0-3
deforestation,increased runoff,request-98-1-0
increased runoff,overwhelmed drainage systems,request-98-1-1
overwhelmed drainage systems,rising water levels,request-98-1-2
rising water levels,flooding,request-98-1-3
construction of dams,altered water flow,request-98-2-0
altered water flow,blocked drainage channels,request-98-2-1
blocked drainage channels,overflowing rivers,request-98-2-2
overflowing rivers,flooding,request-98-2-3
intense storms,high winds,request-98-3-0
high winds,severe coastal erosion,request-98-3-1
severe coastal erosion,inundation of coastal areas,request-98-3-2
inundation of coastal areas,flooding,request-98-3-3
uncontrolled urban development,impermeable surfaces,request-98-4-0
impermeable surfaces,reduced natural water absorption,request-98-4-1
reduced natural water absorption,overwhelmed stormwater systems,request-98-4-2
overwhelmed stormwater systems,flooding,request-98-4-3
climate change,rising sea levels,request-98-5-0
rising sea levels,inundation of coastal areas,request-98-5-1
inundation of coastal areas,flooding,request-98-5-2
dam failure,sudden release of water,request-98-6-0
sudden release of water,overwhelmed downstream areas,request-98-6-1
overwhelmed downstream areas,flooding,request-98-6-2
deforestation,soil erosion,request-99-0-0
soil erosion,reduced root systems,request-99-0-1
reduced root systems,increased water runoff,request-99-0-2
increased water runoff,soil instability,request-99-0-3
soil instability,land sliding,request-99-0-4
deforestation,loss of tree cover,request-99-1-0
loss of tree cover,decreased soil moisture,request-99-1-1
decreased soil moisture,increased soil temperature,request-99-1-2
increased soil temperature,soil compaction,request-99-1-3
soil compaction,reduced soil cohesion,request-99-1-4
reduced soil cohesion,increased soil erosion,request-99-1-5
increased soil erosion,soil instability,request-99-1-6
soil instability,land sliding,request-99-1-7
deforestation,removal of vegetation,request-99-2-0
removal of vegetation,decreased soil nutrients,request-99-2-1
decreased soil nutrients,weakened soil structure,request-99-2-2
weakened soil structure,increased soil erosion,request-99-2-3
increased soil erosion,soil instability,request-99-2-4
soil instability,land sliding,request-99-2-5
deforestation,loss of tree roots,request-99-3-0
loss of tree roots,increased soil erosion,request-99-3-1
increased soil erosion,soil displacement,request-99-3-2
soil displacement,reduced soil stability,request-99-3-3
reduced soil stability,soil instability,request-99-3-4
soil instability,land sliding,request-99-3-5
deforestation,removal of vegetation,request-99-4-0
removal of vegetation,decreased soil fertility,request-99-4-1
decreased soil fertility,increased soil erosion,request-99-4-2
increased soil erosion,soil displacement,request-99-4-3
soil displacement,soil instability,request-99-4-4
soil instability,land sliding,request-99-4-5
deforestation,loss of tree cover,request-99-5-0
loss of tree cover,decreased soil moisture,request-99-5-1
decreased soil moisture,increased soil erosion,request-99-5-2
increased soil erosion,soil displacement,request-99-5-3
soil displacement,reduced soil stability,request-99-5-4
reduced soil stability,soil instability,request-99-5-5
soil instability,land sliding,request-99-5-6
deforestation,removal of vegetation,request-99-6-0
removal of vegetation,decreased soil fertility,request-99-6-1
decreased soil fertility,increased soil erosion,request-99-6-2
increased soil erosion,soil displacement,request-99-6-3
soil displacement,soil instability,request-99-6-4
soil instability,land sliding,request-99-6-5
rise in global temperatures,melting of glaciers and ice caps,request-100-0-0
melting of glaciers and ice caps,sea level rise,request-100-0-1
sea level rise,increased coastal erosion,request-100-0-2
increased coastal erosion,altered weather patterns,request-100-0-3
altered weather patterns,increased rainfall in certain regions,request-100-0-4
increased rainfall in certain regions,soil saturation from heavy rains,request-100-0-5
soil saturation from heavy rains,decreased soil stability,request-100-0-6
decreased soil stability,increased risk of landslides,request-100-0-7
increased risk of landslides,land sliding,request-100-0-8
melting of glaciers,rising sea levels,request-101-0-0
rising sea levels,increased pressure on coastal slopes,request-101-0-1
increased pressure on coastal slopes,land sliding,request-101-0-2
melting of glaciers,thawing of permafrost,request-101-1-0
thawing of permafrost,ground instability,request-101-1-1
ground instability,land sliding,request-101-1-2
melting of glaciers,increased water flow in rivers,request-101-2-0
increased water flow in rivers,soil erosion,request-101-2-1
soil erosion,land sliding,request-101-2-2
melting of glaciers,reduction in mountain snowpack,request-101-3-0
reduction in mountain snowpack,decreased support for mountain slopes,request-101-3-1
decreased support for mountain slopes,land sliding,request-101-3-2
heavy rainfall,soil saturation,request-102-0-0
soil saturation,reduced soil cohesion,request-102-0-1
reduced soil cohesion,soil erosion,request-102-0-2
soil erosion,increased water runoff,request-102-0-3
increased water runoff,undermining of soil base,request-102-0-4
undermining of soil base,land sliding,request-102-0-5
deforestation,removal of vegetation,request-102-1-0
removal of vegetation,loss of root structure,request-102-1-1
loss of root structure,increased soil erosion,request-102-1-2
increased soil erosion,degradation of soil stability,request-102-1-3
degradation of soil stability,soil erosion,request-102-1-4
soil erosion,exposure of soil layers,request-102-1-5
exposure of soil layers,increased water infiltration,request-102-1-6
increased water infiltration,soil saturation,request-102-1-7
soil saturation,reduced soil cohesion,request-102-1-8
reduced soil cohesion,soil erosion,request-102-1-9
soil erosion,increased water runoff,request-102-1-10
increased water runoff,undermining of soil base,request-102-1-11
undermining of soil base,land sliding,request-102-1-12
overgrazing,excessive vegetation removal,request-102-2-0
excessive vegetation removal,loss of soil cover,request-102-2-1
loss of soil cover,increased soil erosion,request-102-2-2
increased soil erosion,degradation of soil structure,request-102-2-3
degradation of soil structure,soil erosion,request-102-2-4
soil erosion,exposure of soil layers,request-102-2-5
exposure of soil layers,increased water infiltration,request-102-2-6
increased water infiltration,soil saturation,request-102-2-7
soil saturation,reduced soil cohesion,request-102-2-8
reduced soil cohesion,soil erosion,request-102-2-9
soil erosion,increased water runoff,request-102-2-10
increased water runoff,undermining of soil base,request-102-2-11
undermining of soil base,land sliding,request-102-2-12
construction activities,disturbance of soil,request-102-3-0
disturbance of soil,loss of soil structure,request-102-3-1
loss of soil structure,increased soil erosion,request-102-3-2
increased soil erosion,soil erosion,request-102-3-3
soil erosion,exposure of soil layers,request-102-3-4
exposure of soil layers,increased water infiltration,request-102-3-5
increased water infiltration,soil saturation,request-102-3-6
soil saturation,reduced soil cohesion,request-102-3-7
reduced soil cohesion,soil erosion,request-102-3-8
soil erosion,increased water runoff,request-102-3-9
increased water runoff,undermining of soil base,request-102-3-10
undermining of soil base,land sliding,request-102-3-11
intensive agriculture,repeated soil tillage,request-102-4-0
repeated soil tillage,loss of soil structure,request-102-4-1
loss of soil structure,increased soil erosion,request-102-4-2
increased soil erosion,soil erosion,request-102-4-3
soil erosion,exposure of soil layers,request-102-4-4
exposure of soil layers,increased water infiltration,request-102-4-5
increased water infiltration,soil saturation,request-102-4-6
soil saturation,reduced soil cohesion,request-102-4-7
reduced soil cohesion,soil erosion,request-102-4-8
soil erosion,increased water runoff,request-102-4-9
increased water runoff,undermining of soil base,request-102-4-10
undermining of soil base,land sliding,request-102-4-11
uncontrolled logging,removal of trees,request-102-5-0
removal of trees,loss of root structure,request-102-5-1
loss of root structure,increased soil erosion,request-102-5-2
increased soil erosion,soil erosion,request-102-5-3
soil erosion,exposure of soil layers,request-102-5-4
exposure of soil layers,increased water infiltration,request-102-5-5
increased water infiltration,soil saturation,request-102-5-6
soil saturation,reduced soil cohesion,request-102-5-7
reduced soil cohesion,soil erosion,request-102-5-8
soil erosion,increased water runoff,request-102-5-9
increased water runoff,undermining of soil base,request-102-5-10
undermining of soil base,land sliding,request-102-5-11
wildfires,loss of vegetation,request-102-6-0
loss of vegetation,loss of root structure,request-102-6-1
loss of root structure,increased soil erosion,request-102-6-2
increased soil erosion,soil erosion,request-102-6-3
soil erosion,exposure of soil layers,request-102-6-4
exposure of soil layers,increased water infiltration,request-102-6-5
increased water infiltration,soil saturation,request-102-6-6
soil saturation,reduced soil cohesion,request-102-6-7
reduced soil cohesion,soil erosion,request-102-6-8
soil erosion,increased water runoff,request-102-6-9
increased water runoff,undermining of soil base,request-102-6-10
undermining of soil base,land sliding,request-102-6-11
mining activities,disturbance of soil,request-102-7-0
disturbance of soil,loss of soil structure,request-102-7-1
loss of soil structure,increased soil erosion,request-102-7-2
increased soil erosion,soil erosion,request-102-7-3
soil erosion,exposure of soil layers,request-102-7-4
exposure of soil layers,increased water infiltration,request-102-7-5
increased water infiltration,soil saturation,request-102-7-6
soil saturation,reduced soil cohesion,request-102-7-7
reduced soil cohesion,soil erosion,request-102-7-8
soil erosion,increased water runoff,request-102-7-9
increased water runoff,undermining of soil base,request-102-7-10
undermining of soil base,land sliding,request-102-7-11
urbanization,construction and paving,request-102-8-0
construction and paving,loss of natural vegetation,request-102-8-1
loss of natural vegetation,increased soil erosion,request-102-8-2
increased soil erosion,soil erosion,request-102-8-3
soil erosion,exposure of soil layers,request-102-8-4
exposure of soil layers,increased water infiltration,request-102-8-5
increased water infiltration,soil saturation,request-102-8-6
soil saturation,reduced soil cohesion,request-102-8-7
reduced soil cohesion,soil erosion,request-102-8-8
soil erosion,increased water runoff,request-102-8-9
increased water runoff,undermining of soil base,request-102-8-10
