cause,effect,custom_id
oxygen depletion,marine toxin proliferation,request-92-9-3
marine toxin proliferation,neurological disorders,request-92-9-4
climate change,rising global temperatures,request-93-0-0
rising global temperatures,increased drought frequency,request-93-0-1
increased drought frequency,agricultural yield reduction,request-93-0-2
agricultural yield reduction,farmer income loss,request-93-0-3
farmer income loss,rural unemployment,request-93-0-4
climate change,ocean acidification,request-93-1-0
ocean acidification,coral reef degradation,request-93-1-1
coral reef degradation,collapse of fisheries,request-93-1-2
collapse of fisheries,job losses in fishing industries,request-93-1-3
climate change,melting glaciers,request-93-2-0
melting glaciers,reduced freshwater supply,request-93-2-1
reduced freshwater supply,hydroelectric energy shortages,request-93-2-2
hydroelectric energy shortages,industrial production decline,request-93-2-3
industrial production decline,manufacturing sector layoffs,request-93-2-4
climate change,increased wildfire activity,request-93-3-0
increased wildfire activity,timber industry disruption,request-93-3-1
timber industry disruption,forestry worker unemployment,request-93-3-2
climate change,policy shifts to renewable energy,request-93-4-0
policy shifts to renewable energy,coal plant closures,request-93-4-1
coal plant closures,fossil fuel sector job losses,request-93-4-2
climate change,green technology investment,request-93-5-0
green technology investment,expansion of solar/wind industries,request-93-5-1
expansion of solar/wind industries,renewable energy job creation,request-93-5-2
climate change,extreme weather events,request-93-6-0
extreme weather events,infrastructure damage,request-93-6-1
infrastructure damage,construction industry demand surge,request-93-6-2
construction industry demand surge,temporary employment growth in reconstruction,request-93-6-3
climate change,sea level rise,request-93-7-0
sea level rise,coastal flooding,request-93-7-1
coastal flooding,tourism industry decline,request-93-7-2
tourism industry decline,hospitality sector layoffs,request-93-7-3
climate change,heatwaves,request-93-8-0
heatwaves,reduced labor productivity,request-93-8-1
reduced labor productivity,economic slowdown,request-93-8-2
economic slowdown,broadbased employment reductions,request-93-8-3
climate change,biodiversity loss,request-93-9-0
biodiversity loss,ecosystem service disruption,request-93-9-1
ecosystem service disruption,agricultural input shortages,request-93-9-2
agricultural input shortages,agribusiness workforce contraction,request-93-9-3
climate change,rising global temperatures,request-94-0-0
rising global temperatures,increased frequency of extreme weather events,request-94-0-1
increased frequency of extreme weather events,agricultural yield volatility,request-94-0-2
agricultural yield volatility,food price inflation,request-94-0-3
food price inflation,reduced household discretionary spending,request-94-0-4
reduced household discretionary spending,slowed consumerdriven economic sectors,request-94-0-5
climate change,melting polar ice caps,request-94-1-0
melting polar ice caps,sea level rise,request-94-1-1
sea level rise,coastal infrastructure damage,request-94-1-2
coastal infrastructure damage,relocation costs for businesses,request-94-1-3
relocation costs for businesses,supply chain redistribution,request-94-1-4
supply chain redistribution,increased operational expenses,request-94-1-5
increased operational expenses,corporate profit margin compression,request-94-1-6
climate change,ocean warming,request-94-2-0
ocean warming,fisheries collapse,request-94-2-1
fisheries collapse,livelihood loss in coastal communities,request-94-2-2
livelihood loss in coastal communities,regional economic depression,request-94-2-3
regional economic depression,increased government welfare spending,request-94-2-4
increased government welfare spending,national fiscal strain,request-94-2-5
climate change,prolonged droughts,request-94-3-0
prolonged droughts,water scarcity for industrial use,request-94-3-1
water scarcity for industrial use,manufacturing production bottlenecks,request-94-3-2
manufacturing production bottlenecks,delayed export shipments,request-94-3-3
delayed export shipments,contract penalties and lost contracts,request-94-3-4
contract penalties and lost contracts,reduced gdp growth,request-94-3-5
climate change,increased wildfire intensity,request-94-4-0
increased wildfire intensity,timber industry disruption,request-94-4-1
timber industry disruption,construction material shortages,request-94-4-2
construction material shortages,real estate development delays,request-94-4-3
real estate development delays,reduced housing market activity,request-94-4-4
reduced housing market activity,decline in property tax revenues,request-94-4-5
climate change,permafrost thaw,request-94-5-0
permafrost thaw,infrastructure foundation instability,request-94-5-1
infrastructure foundation instability,arctic transportation route closures,request-94-5-2
arctic transportation route closures,extended global shipping times,request-94-5-3
extended global shipping times,elevated inventory carrying costs,request-94-5-4
elevated inventory carrying costs,inflationary pressure on goods,request-94-5-5
climate change,shifting precipitation patterns,request-94-6-0
shifting precipitation patterns,hydropower generation variability,request-94-6-1
hydropower generation variability,energy grid instability,request-94-6-2
energy grid instability,industrial production unpredictability,request-94-6-3
industrial production unpredictability,reduced manufacturing competitiveness,request-94-6-4
reduced manufacturing competitiveness,trade balance deterioration,request-94-6-5
mismanagement of god's work,environmental neglect,request-95-0-0
environmental neglect,exploitation of natural resources,request-95-0-1
exploitation of natural resources,deforestation,request-95-0-2
deforestation,reduced carbon sequestration,request-95-0-3
reduced carbon sequestration,increased atmospheric co₂,request-95-0-4
increased atmospheric co₂,global warming,request-95-0-5
global warming,climate change,request-95-0-6
mismanagement of god's work,overconsumption patterns,request-95-1-0
overconsumption patterns,industrial expansion,request-95-1-1
industrial expansion,fossil fuel combustion,request-95-1-2
fossil fuel combustion,greenhouse gas emissions,request-95-1-3
greenhouse gas emissions,enhanced radiative forcing,request-95-1-4
enhanced radiative forcing,global temperature rise,request-95-1-5
global temperature rise,climate change,request-95-1-6
mismanagement of god's work,unsustainable agricultural practices,request-95-2-0
unsustainable agricultural practices,soil degradation,request-95-2-1
soil degradation,excessive fertilizer use,request-95-2-2
excessive fertilizer use,nitrous oxide emissions,request-95-2-3
nitrous oxide emissions,atmospheric warming,request-95-2-4
atmospheric warming,climate change,request-95-2-5
mismanagement of god's work,pollution proliferation,request-95-3-0
pollution proliferation,greenhouse gas accumulation,request-95-3-1
greenhouse gas accumulation,disrupted energy balance,request-95-3-2
disrupted energy balance,climatic instability,request-95-3-3
climatic instability,climate change,request-95-3-4
mismanagement of god's work,biodiversity loss,request-95-4-0
biodiversity loss,ecosystem service collapse,request-95-4-1
ecosystem service collapse,carbon sink depletion,request-95-4-2
carbon sink depletion,elevated atmospheric carbon,request-95-4-3
elevated atmospheric carbon,climate change,request-95-4-4
mismanagement of god's work,unregulated urbanization,request-95-5-0
unregulated urbanization,habitat destruction,request-95-5-1
habitat destruction,altered landuse patterns,request-95-5-2
altered landuse patterns,microclimate shifts,request-95-5-3
microclimate shifts,regional climatic impacts,request-95-5-4
regional climatic impacts,global climate destabilization,request-95-5-5
mismanagement of god's work,disregard for ecological balance,request-95-6-0
disregard for ecological balance,overfishing,request-95-6-1
overfishing,marine ecosystem collapse,request-95-6-2
marine ecosystem collapse,reduced oceanic carbon uptake,request-95-6-3
reduced oceanic carbon uptake,accelerated atmospheric warming,request-95-6-4
accelerated atmospheric warming,climate change,request-95-6-5
human activity,fossil fuel combustion,request-96-0-0
fossil fuel combustion,carbon dioxide emissions,request-96-0-1
carbon dioxide emissions,atmospheric co₂ accumulation,request-96-0-2
atmospheric co₂ accumulation,greenhouse gas concentrations,request-96-0-3
human activity,deforestation,request-96-1-0
deforestation,reduced carbon sequestration,request-96-1-1
reduced carbon sequestration,co₂ retention in atmosphere,request-96-1-2
co₂ retention in atmosphere,greenhouse gas concentrations,request-96-1-3
human activity,livestock farming,request-96-2-0
livestock farming,enteric fermentation,request-96-2-1
enteric fermentation,methane emissions,request-96-2-2
methane emissions,greenhouse gas concentrations,request-96-2-3
human activity,agricultural fertilization,request-96-3-0
agricultural fertilization,nitrous oxide emissions,request-96-3-1
nitrous oxide emissions,atmospheric n₂o accumulation,request-96-3-2
atmospheric n₂o accumulation,greenhouse gas concentrations,request-96-3-3
human activity,industrial manufacturing,request-96-4-0
industrial manufacturing,fluorinated gas production,request-96-4-1
fluorinated gas production,hfc/pfc/sf₆ emissions,request-96-4-2
hfc/pfc/sf₆ emissions,greenhouse gas concentrations,request-96-4-3
human activity,waste landfilling,request-96-5-0
waste landfilling,anaerobic decomposition,request-96-5-1
anaerobic decomposition,methane release,request-96-5-2
methane release,greenhouse gas concentrations,request-96-5-3
human activity,rice cultivation,request-96-6-0
rice cultivation,flooded field methanogenesis,request-96-6-1
flooded field methanogenesis,ch₄ emissions,request-96-6-2
ch₄ emissions,greenhouse gas concentrations,request-96-6-3
human activity,cement production,request-96-7-0
cement production,limestone calcination,request-96-7-1
limestone calcination,co₂ release,request-96-7-2
co₂ release,greenhouse gas concentrations,request-96-7-3
human activity,biomass burning,request-96-8-0
biomass burning,combustion byproducts,request-96-8-1
combustion byproducts,black carbon/co₂ emissions,request-96-8-2
black carbon/co₂ emissions,greenhouse gas concentrations,request-96-8-3
human activity,energy extraction,request-96-9-0
energy extraction,fugitive methane leaks,request-96-9-1
fugitive methane leaks,ch₄ atmospheric increase,request-96-9-2
ch₄ atmospheric increase,greenhouse gas concentrations,request-96-9-3
foreign countries,export demand for agricultural products,request-97-0-0
export demand for agricultural products,expansion of cash crop plantations,request-97-0-1
expansion of cash crop plantations,deforestation,request-97-0-2
foreign countries,timber import requirements,request-97-1-0
timber import requirements,increased logging operations,request-97-1-1
increased logging operations,deforestation,request-97-1-2
foreign countries,infrastructure investment agreements,request-97-2-0
infrastructure investment agreements,road construction in forested areas,request-97-2-1
road construction in forested areas,deforestation,request-97-2-2
foreign countries,biofuel energy policies,request-97-3-0
biofuel energy policies,conversion of forests to biofuel crops,request-97-3-1
conversion of forests to biofuel crops,deforestation,request-97-3-2
foreign countries,international trade incentives,request-97-4-0
international trade incentives,landuse policy shifts,request-97-4-1
landuse policy shifts,deforestation,request-97-4-2
foreign countries,illegal wildlife trade networks,request-97-5-0
illegal wildlife trade networks,habitat encroachment,request-97-5-1
habitat encroachment,deforestation,request-97-5-2
foreign countries,mining resource contracts,request-97-6-0
mining resource contracts,forest clearance for extractive activities,request-97-6-1
forest clearance for extractive activities,deforestation,request-97-6-2
foreign countries,climate mitigation projects,request-97-7-0
climate mitigation projects,misallocated reforestation efforts,request-97-7-1
misallocated reforestation efforts,deforestation,request-97-7-2
foreign countries,tourism industry development,request-97-8-0
tourism industry development,ecosystem fragmentation for resorts,request-97-8-1
ecosystem fragmentation for resorts,deforestation,request-97-8-2
foreign countries,global commodity price fluctuations,request-97-9-0
global commodity price fluctuations,expansion of monoculture farms,request-97-9-1
expansion of monoculture farms,deforestation,request-97-9-2
flowing factors,increased water volume,request-98-0-0
increased water volume,river overflow,request-98-0-1
river overflow,flooding,request-98-0-2
flowing factors,soil saturation,request-98-1-0
soil saturation,reduced infiltration,request-98-1-1
reduced infiltration,surface runoff accumulation,request-98-1-2
surface runoff accumulation,flooding,request-98-1-3
flowing factors,sediment deposition,request-98-2-0
sediment deposition,reduced channel capacity,request-98-2-1
reduced channel capacity,water spillage,request-98-2-2
water spillage,flooding,request-98-2-3
flowing factors,levee erosion,request-98-3-0
levee erosion,structural failure,request-98-3-1
structural failure,rapid water release,request-98-3-2
rapid water release,flooding,request-98-3-3
flowing factors,drainage system overload,request-98-4-0
drainage system overload,urban waterlogging,request-98-4-1
urban waterlogging,flooding,request-98-4-2
flowing factors,ice jam formation,request-98-5-0
ice jam formation,river obstruction,request-98-5-1
river obstruction,backwater surge,request-98-5-2
backwater surge,flooding,request-98-5-3
flowing factors,groundwater rise,request-98-6-0
groundwater rise,soil liquefaction,request-98-6-1
soil liquefaction,infrastructure collapse,request-98-6-2
infrastructure collapse,flooding,request-98-6-3
flowing factors,coastal erosion,request-98-7-0
coastal erosion,barrier loss,request-98-7-1
barrier loss,storm surge intrusion,request-98-7-2
storm surge intrusion,flooding,request-98-7-3
flowing factors,deforestationinduced runoff,request-98-8-0
deforestationinduced runoff,river swelling,request-98-8-1
river swelling,floodplain inundation,request-98-8-2
floodplain inundation,flooding,request-98-8-3
flowing factors,dam overtopping,request-98-9-0
dam overtopping,controlled release failure,request-98-9-1
controlled release failure,catastrophic flooding,request-98-9-2
deforestation,root system removal,request-99-0-0
root system removal,soil structure weakening,request-99-0-1
soil structure weakening,increased soil erosion,request-99-0-2
increased soil erosion,slope destabilization,request-99-0-3
slope destabilization,land sliding,request-99-0-4
deforestation,loss of vegetation cover,request-99-1-0
loss of vegetation cover,reduced rainwater interception,request-99-1-1
reduced rainwater interception,surface runoff intensification,request-99-1-2
surface runoff intensification,soil saturation,request-99-1-3
soil saturation,slope collapse,request-99-1-4
slope collapse,land sliding,request-99-1-5
deforestation,canopy removal,request-99-2-0
canopy removal,reduced evapotranspiration,request-99-2-1
reduced evapotranspiration,elevated groundwater levels,request-99-2-2
elevated groundwater levels,pore pressure increase,request-99-2-3
pore pressure increase,slope instability,request-99-2-4
slope instability,land sliding,request-99-2-5
deforestation,loss of organic matter,request-99-3-0
loss of organic matter,soil compaction,request-99-3-1
soil compaction,reduced infiltration capacity,request-99-3-2
reduced infiltration capacity,water accumulation,request-99-3-3
water accumulation,slope failure,request-99-3-4
slope failure,land sliding,request-99-3-5
deforestation,habitat fragmentation,request-99-4-0
habitat fragmentation,biodiversity loss,request-99-4-1
biodiversity loss,disrupted ecological balance,request-99-4-2
disrupted ecological balance,accelerated erosion processes,request-99-4-3
accelerated erosion processes,slope degradation,request-99-4-4
slope degradation,land sliding  ,request-99-4-5
rise in global temperatures,increased atmospheric moisture,request-100-0-0
increased atmospheric moisture,heavier precipitation events,request-100-0-1
heavier precipitation events,soil saturation,request-100-0-2
soil saturation,reduced slope stability,request-100-0-3
reduced slope stability,land sliding,request-100-0-4
rise in global temperatures,glacier and permafrost melt,request-100-1-0
glacier and permafrost melt,loss of structural support in slopes,request-100-1-1
loss of structural support in slopes,slope destabilization,request-100-1-2
slope destabilization,land sliding,request-100-1-3
rise in global temperatures,higher wildfire frequency,request-100-2-0
higher wildfire frequency,vegetation loss,request-100-2-1
vegetation loss,reduced soil cohesion,request-100-2-2
reduced soil cohesion,slope destabilization,request-100-2-3
slope destabilization,land sliding,request-100-2-4
rise in global temperatures,prolonged drought conditions,request-100-3-0
prolonged drought conditions,vegetation dieoff,request-100-3-1
vegetation dieoff,reduced root reinforcement,request-100-3-2
reduced root reinforcement,slope failure,request-100-3-3
slope failure,land sliding,request-100-3-4
rise in global temperatures,intensified storm systems,request-100-4-0
intensified storm systems,extreme rainfall and wind,request-100-4-1
extreme rainfall and wind,soil erosion and saturation,request-100-4-2
soil erosion and saturation,slope collapse,request-100-4-3
slope collapse,land sliding,request-100-4-4
rise in global temperatures,thermal expansion of rock and soil,request-100-5-0
thermal expansion of rock and soil,fracture development in slopes,request-100-5-1
fracture development in slopes,weakened geological integrity,request-100-5-2
weakened geological integrity,land sliding,request-100-5-3
rise in global temperatures,altered weather patterns,request-100-6-0
altered weather patterns,unseasonal snowmelt,request-100-6-1
unseasonal snowmelt,rapid water infiltration,request-100-6-2
rapid water infiltration,soil liquefaction,request-100-6-3
soil liquefaction,land sliding  ,request-100-6-4
melting of glaciers,increased meltwater release,request-101-0-0
increased meltwater release,soil saturation,request-101-0-1
soil saturation,reduced slope stability,request-101-0-2
reduced slope stability,land sliding,request-101-0-3
melting of glaciers,glacial mass loss,request-101-1-0
glacial mass loss,decreased pressure on bedrock,request-101-1-1
decreased pressure on bedrock,ground decompression,request-101-1-2
ground decompression,fracture formation,request-101-1-3
fracture formation,slope instability,request-101-1-4
slope instability,land sliding,request-101-1-5
melting of glaciers,adjacent permafrost thaw,request-101-2-0
adjacent permafrost thaw,loss of soil cohesion,request-101-2-1
loss of soil cohesion,slope destabilization,request-101-2-2
slope destabilization,land sliding,request-101-2-3
melting of glaciers,enhanced sediment deposition,request-101-3-0
enhanced sediment deposition,altered slope geometry,request-101-3-1
altered slope geometry,increased shear stress,request-101-3-2
increased shear stress,land sliding,request-101-3-3
melting of glaciers,glacial lake formation,request-101-4-0
glacial lake formation,outburst flood events,request-101-4-1
outburst flood events,slope undercutting,request-101-4-2
slope undercutting,land sliding,request-101-4-3
melting of glaciers,prolonged water infiltration,request-101-5-0
prolonged water infiltration,elevated pore pressure,request-101-5-1
elevated pore pressure,reduced shear strength,request-101-5-2
reduced shear strength,land sliding,request-101-5-3
melting of glaciers,riverbank erosion,request-101-6-0
riverbank erosion,slope angle alteration,request-101-6-1
slope angle alteration,structural instability,request-101-6-2
structural instability,land sliding,request-101-6-3
melting of glaciers,icecontact slope exposure,request-101-7-0
icecontact slope exposure,thermal stress fluctuations,request-101-7-1
thermal stress fluctuations,rock fracturing,request-101-7-2
rock fracturing,land sliding  ,request-101-7-3
soil erosion,removal of vegetation cover,request-102-0-0
removal of vegetation cover,reduced root reinforcement,request-102-0-1
reduced root reinforcement,decreased soil cohesion,request-102-0-2
decreased soil cohesion,slope destabilization,request-102-0-3
slope destabilization,land sliding,request-102-0-4
soil erosion,exposure of subsoil layers,request-102-1-0
exposure of subsoil layers,increased surface runoff,request-102-1-1
increased surface runoff,water saturation of slopes,request-102-1-2
water saturation of slopes,elevated pore pressure,request-102-1-3
elevated pore pressure,slope failure,request-102-1-4
slope failure,land sliding,request-102-1-5
soil erosion,sediment accumulation in valleys,request-102-2-0
sediment accumulation in valleys,increased lateral pressure on slopes,request-102-2-1
increased lateral pressure on slopes,structural weakening of slope base,request-102-2-2
structural weakening of slope base,mass movement initiation,request-102-2-3
mass movement initiation,land sliding,request-102-2-4
soil erosion,formation of gullies/rills,request-102-3-0
formation of gullies/rills,undercutting of slope foot,request-102-3-1
undercutting of slope foot,loss of lateral support,request-102-3-2
loss of lateral support,gravitational collapse,request-102-3-3
gravitational collapse,land sliding,request-102-3-4
soil erosion,loss of nutrientrich topsoil,request-102-4-0
loss of nutrientrich topsoil,vegetation dieoff,request-102-4-1
vegetation dieoff,reduced interception of rainfall,request-102-4-2
reduced interception of rainfall,intensified water infiltration,request-102-4-3
intensified water infiltration,soil liquefaction,request-102-4-4
soil liquefaction,land sliding,request-102-4-5
earthquakes,ground shaking,request-103-0-0
ground shaking,slope destabilization,request-103-0-1
slope destabilization,land sliding,request-103-0-2
earthquakes,ground shaking,request-103-1-0
ground shaking,soil liquefaction,request-103-1-1
soil liquefaction,loss of soil strength,request-103-1-2
loss of soil strength,land sliding,request-103-1-3
earthquakes,ground shaking,request-103-2-0
ground shaking,rock fractures,request-103-2-1
rock fractures,weakened slope structure,request-103-2-2
weakened slope structure,land sliding,request-103-2-3
earthquakes,ground shaking,request-103-3-0
ground shaking,vegetation damage,request-103-3-1
vegetation damage,reduced soil cohesion,request-103-3-2
reduced soil cohesion,land sliding,request-103-3-3
earthquakes,ground shaking,request-103-4-0
ground shaking,cracks in ground,request-103-4-1
cracks in ground,water infiltration,request-103-4-2
water infiltration,increased pore pressure,request-103-4-3
increased pore pressure,land sliding,request-103-4-4
deforestation,loss of tree roots,request-104-0-0
loss of tree roots,soil destabilization,request-104-0-1
soil destabilization,increased soil erosion,request-104-0-2
increased soil erosion,sediment runoff,request-104-0-3
sediment runoff,rivers filled with mud,request-104-0-4
deforestation,reduced canopy cover,request-104-1-0
reduced canopy cover,heavy rainfall impact,request-104-1-1
heavy rainfall impact,surface soil displacement,request-104-1-2
surface soil displacement,muddy water flow,request-104-1-3
muddy water flow,rivers filled with mud,request-104-1-4
deforestation,loss of organic matter,request-104-2-0
loss of organic matter,soil compaction,request-104-2-1
soil compaction,reduced water absorption,request-104-2-2
reduced water absorption,excessive runoff,request-104-2-3
excessive runoff,sedimentladen rivers,request-104-2-4
sedimentladen rivers,rivers filled with mud,request-104-2-5
deforestation,exposed topsoil,request-104-3-0
exposed topsoil,rainwater erosion,request-104-3-1
rainwater erosion,mudslides,request-104-3-2
mudslides,river sedimentation,request-104-3-3
river sedimentation,rivers filled with mud,request-104-3-4
deforestation,loss of leaf litter,request-104-4-0
loss of leaf litter,reduced rainwater interception,request-104-4-1
reduced rainwater interception,surface runoff acceleration,request-104-4-2
surface runoff acceleration,soil transport to rivers,request-104-4-3
soil transport to rivers,rivers filled with mud,request-104-4-4
rise in global temperatures,accelerated glacial melt,request-105-0-0
accelerated glacial melt,increased sediment release,request-105-0-1
increased sediment release,rivers filled with mud,request-105-0-2
rise in global temperatures,permafrost thaw,request-105-1-0
permafrost thaw,destabilized soil structure,request-105-1-1
destabilized soil structure,landslides,request-105-1-2
landslides,sediment deposition in rivers,request-105-1-3
sediment deposition in rivers,rivers filled with mud,request-105-1-4
rise in global temperatures,intensified evaporation,request-105-2-0
intensified evaporation,extreme rainfall events,request-105-2-1
extreme rainfall events,soil erosion,request-105-2-2
soil erosion,muddy runoff into rivers,request-105-2-3
muddy runoff into rivers,rivers filled with mud,request-105-2-4
rise in global temperatures,prolonged droughts,request-105-3-0
prolonged droughts,reduced vegetation cover,request-105-3-1
reduced vegetation cover,increased surface runoff,request-105-3-2
increased surface runoff,sediment transport to rivers,request-105-3-3
sediment transport to rivers,rivers filled with mud,request-105-3-4
rise in global temperatures,increased wildfire frequency,request-105-4-0
increased wildfire frequency,loss of stabilizing vegetation,request-105-4-1
loss of stabilizing vegetation,postfire erosion,request-105-4-2
postfire erosion,mudflows into rivers,request-105-4-3
mudflows into rivers,rivers filled with mud,request-105-4-4
rise in global temperatures,altered precipitation patterns,request-105-5-0
altered precipitation patterns,flash flooding,request-105-5-1
flash flooding,riverbank collapse,request-105-5-2
riverbank collapse,siltation of rivers,request-105-5-3
siltation of rivers,rivers filled with mud,request-105-5-4
rise in global temperatures,earlier snowmelt,request-105-6-0
earlier snowmelt,reduced seasonal water flow,request-105-6-1
reduced seasonal water flow,concentrated sediment during dry periods,request-105-6-2
concentrated sediment during dry periods,rivers filled with mud,request-105-6-3
rise in global temperatures,ocean thermal expansion,request-105-7-0
ocean thermal expansion,coastal erosion,request-105-7-1
coastal erosion,upstream sediment redeposition,request-105-7-2
upstream sediment redeposition,rivers filled with mud,request-105-7-3
melting of glaciers,increased meltwater flow,request-106-0-0
increased meltwater flow,erosion of soil and rock,request-106-0-1
erosion of soil and rock,sediment transport downstream,request-106-0-2
sediment transport downstream,deposition of fine particles in riverbeds,request-106-0-3
deposition of fine particles in riverbeds,rivers filled with mud,request-106-0-4
melting of glaciers,destabilization of mountain slopes,request-106-1-0
destabilization of mountain slopes,landslides and rockfalls,request-106-1-1
landslides and rockfalls,debris influx into rivers,request-106-1-2
debris influx into rivers,rivers filled with mud,request-106-1-3
melting of glaciers,reduced ice mass pressure,request-106-2-0
reduced ice mass pressure,accelerated permafrost thaw,request-106-2-1
accelerated permafrost thaw,soil erosion from thawed ground,request-106-2-2
soil erosion from thawed ground,sedimentladen runoff,request-106-2-3
sedimentladen runoff,rivers filled with mud,request-106-2-4
melting of glaciers,altered river discharge patterns,request-106-3-0
altered river discharge patterns,increased bank erosion,request-106-3-1
increased bank erosion,suspended sediment concentration,request-106-3-2
suspended sediment concentration,rivers filled with mud,request-106-3-3
melting of glaciers,exposure of glacial till,request-106-4-0
exposure of glacial till,weathering of loose glacial deposits,request-106-4-1
weathering of loose glacial deposits,mobilization of silt and clay,request-106-4-2
mobilization of silt and clay,turbid river water,request-106-4-3
turbid river water,rivers filled with mud,request-106-4-4
soil erosion,sediment runoff,request-107-0-0
sediment runoff,river sedimentation,request-107-0-1
river sedimentation,rivers filled with mud,request-107-0-2
soil erosion,topsoil displacement,request-107-1-0
topsoil displacement,stream sedimentation,request-107-1-1
stream sedimentation,river mud accumulation,request-107-1-2
soil erosion,landslide activation,request-107-2-0
landslide activation,river sediment deposition,request-107-2-1
river sediment deposition,mudfilled rivers,request-107-2-2
soil erosion,gully development,request-107-3-0
gully development,concentrated sediment flow,request-107-3-1
concentrated sediment flow,muddy rivers,request-107-3-2
soil erosion,agricultural runoff,request-107-4-0
agricultural runoff,sedimentladen waterways,request-107-4-1
sedimentladen waterways,rivers filled with mud,request-107-4-2
soil erosion,increased surface runoff,request-107-5-0
increased surface runoff,sediment transport,request-107-5-1
sediment transport,river mud accumulation,request-107-5-2
soil erosion,bank destabilization,request-107-6-0
bank destabilization,sediment slumping,request-107-6-1
sediment slumping,river turbidity increase,request-107-6-2
river turbidity increase,rivers filled with mud,request-107-6-3
soil erosion,nutrientrich runoff,request-107-7-0
nutrientrich runoff,algal blooms,request-107-7-1
algal blooms,aquatic vegetation decay,request-107-7-2
aquatic vegetation decay,muddy riverbeds,request-107-7-3
soil erosion,sediment cloud formation,request-107-8-0
sediment cloud formation,water clarity reduction,request-107-8-1
water clarity reduction,riverbed siltation,request-107-8-2
riverbed siltation,rivers filled with mud,request-107-8-3
earthquakes,ground shaking,request-108-0-0
ground shaking,landslides,request-108-0-1
landslides,debris entering rivers,request-108-0-2
debris entering rivers,sediment accumulation,request-108-0-3
sediment accumulation,rivers filled with mud,request-108-0-4
earthquakes,soil liquefaction,request-108-1-0
soil liquefaction,soil displacement,request-108-1-1
soil displacement,mud entering rivers,request-108-1-2
mud entering rivers,rivers filled with mud,request-108-1-3
earthquakes,dam collapse,request-108-2-0
dam collapse,floodwater release,request-108-2-1
floodwater release,bank erosion,request-108-2-2
bank erosion,soil runoff,request-108-2-3
soil runoff,rivers filled with mud,request-108-2-4
earthquakes,ground fissures,request-108-3-0
ground fissures,mudflows,request-108-3-1
mudflows,rivers filled with mud,request-108-3-2
earthquakes,slope destabilization,request-108-4-0
slope destabilization,rockfall,request-108-4-1
rockfall,river channel blockage,request-108-4-2
river channel blockage,sediment suspension,request-108-4-3
sediment suspension,rivers filled with mud,request-108-4-4
deforestation,soil erosion,request-109-0-0
soil erosion,sediment runoff,request-109-0-1
sediment runoff,river sedimentation,request-109-0-2
river sedimentation,canal siltation,request-109-0-3
canal siltation,canals filled with mud,request-109-0-4
deforestation,loss of root systems,request-109-1-0
loss of root systems,soil destabilization,request-109-1-1
soil destabilization,landslides,request-109-1-2
landslides,sediment deposition in waterways,request-109-1-3
sediment deposition in waterways,canals filled with mud,request-109-1-4
deforestation,reduced vegetation cover,request-109-2-0
reduced vegetation cover,increased surface runoff,request-109-2-1
increased surface runoff,soil erosion,request-109-2-2
soil erosion,sedimentladen water flow,request-109-2-3
sedimentladen water flow,canals filled with mud,request-109-2-4
deforestation,land conversion for agriculture,request-109-3-0
land conversion for agriculture,plowed fields,request-109-3-1
plowed fields,exposed topsoil,request-109-3-2
exposed topsoil,erosion,request-109-3-3
erosion,canal sedimentation,request-109-3-4
canal sedimentation,canals filled with mud,request-109-3-5
deforestation,loss of canopy interception,request-109-4-0
loss of canopy interception,heavy rainwater impact,request-109-4-1
heavy rainwater impact,soil compaction,request-109-4-2
soil compaction,increased runoff,request-109-4-3
increased runoff,sediment transport to canals,request-109-4-4
sediment transport to canals,canals filled with mud,request-109-4-5
deforestation,habitat degradation,request-109-5-0
habitat degradation,reduced biodiversity,request-109-5-1
reduced biodiversity,weakened ecosystem stability,request-109-5-2
weakened ecosystem stability,accelerated erosion,request-109-5-3
accelerated erosion,mud accumulation in canals,request-109-5-4
mud accumulation in canals,canals filled with mud,request-109-5-5
deforestation,logging infrastructure development,request-109-6-0
logging infrastructure development,soil disturbance,request-109-6-1
soil disturbance,erosion from roads,request-109-6-2
erosion from roads,sediment influx into canals,request-109-6-3
sediment influx into canals,canals filled with mud,request-109-6-4
rise in global temperatures,accelerated glacial melt,request-110-0-0
accelerated glacial melt,increased freshwater inflow to oceans,request-110-0-1
increased freshwater inflow to oceans,altered precipitation patterns,request-110-0-2
altered precipitation patterns,intensified rainfall events,request-110-0-3
intensified rainfall events,enhanced soil erosion,request-110-0-4
enhanced soil erosion,sedimentladen runoff,request-110-0-5
sedimentladen runoff,deposition of mud in canals,request-110-0-6
rise in global temperatures,thawing permafrost,request-110-1-0
thawing permafrost,ground destabilization,request-110-1-1
ground destabilization,landslides and soil collapse,request-110-1-2
landslides and soil collapse,sediment influx into waterways,request-110-1-3
sediment influx into waterways,canal blockage by mud,request-110-1-4
rise in global temperatures,prolonged droughts,request-110-2-0
prolonged droughts,reduced vegetation cover,request-110-2-1
reduced vegetation cover,increased surface runoff during rains,request-110-2-2
increased surface runoff during rains,soil erosion,request-110-2-3
soil erosion,mud transport to canals,request-110-2-4
rise in global temperatures,ocean thermal expansion,request-110-3-0
ocean thermal expansion,sea level rise,request-110-3-1
sea level rise,saltwater intrusion into estuaries,request-110-3-2
saltwater intrusion into estuaries,mangrove/ecosystem degradation,request-110-3-3
