custom_id,cause,effect,Does_cause_lead_to_effect,Does_effect_lead_to_cause_SWITCH,Does_cause_lead_to_effect_PASSIVE,Does_effect_lead_to_cause_SWITCH_PASSIVE
request-45-0-1,sand particles carried by wind reach the coastal waters,"sand particles settle on the seafloor, reducing light penetration and promoting sedimentary processes",yes,yes,yes,yes
request-45-0-2,"sand particles settle on the seafloor, reducing light penetration and promoting sedimentary processes",reduced light penetration,yes,yes,yes,yes
request-45-0-3,reduced light penetration,phytoplankton population decline results in less competition for nutrients among marine plants and microscopic organisms,yes,yes,no,yes
request-45-0-4,phytoplankton population decline results in less competition for nutrients among marine plants and microscopic organisms,"increased availability of nutrients, particularly iron and phosphorus, in the surface waters",yes,no,yes,no
request-45-0-5,"increased availability of nutrients, particularly iron and phosphorus, in the surface waters","enhanced growth of marine plants and microscopic organisms, including diatoms, in the surface waters",yes,yes,yes,yes
request-45-0-6,"enhanced growth of marine plants and microscopic organisms, including diatoms, in the surface waters",increased marine plant and microscopic organism biomass,yes,yes,yes,yes
request-45-0-7,increased marine plant and microscopic organism biomass,ocean fertilization through increased carbon dioxide absorption and marine plant growth,yes,yes,yes,yes
request-45-1-0,"largescale, regular blowing of desert sand into the ocean",sand particles carried by wind reach the coastal waters and are suspended in the water column,yes,yes,yes,yes
request-45-1-1,sand particles carried by wind reach the coastal waters and are suspended in the water column,"suspended sand particles scatter and absorb light, altering the underwater light environment",yes,yes,yes,yes
request-45-1-2,"suspended sand particles scatter and absorb light, altering the underwater light environment","altered light environment promotes the growth of mixotrophic organisms, which can use both light and nutrients for growth",yes,yes,yes,yes
request-45-1-3,"altered light environment promotes the growth of mixotrophic organisms, which can use both light and nutrients for growth","mixotrophic organisms consume nutrients, leading to a decrease in nutrient availability for other marine plants and microscopic organisms",yes,yes,yes,yes
request-45-1-4,"mixotrophic organisms consume nutrients, leading to a decrease in nutrient availability for other marine plants and microscopic organisms",decreased nutrient availability results in a decline in the growth of phytoplankton and other nutrientdependent organisms,yes,yes,yes,yes
request-45-1-5,decreased nutrient availability results in a decline in the growth of phytoplankton and other nutrientdependent organisms,reduced phytoplankton and other organism growth,yes,yes,yes,yes
request-45-1-6,reduced phytoplankton and other organism growth,ocean fertilization is hindered by the decreased carbon dioxide absorption and marine plant growth,yes,yes,yes,no
request-46-0-0,climate change causes global temperatures to rise,rising temperatures melt polar ice caps,yes,no,yes,yes
request-46-0-1,rising temperatures melt polar ice caps,melting ice caps cause sea levels to rise,yes,yes,yes,yes
request-46-0-2,melting ice caps cause sea levels to rise,rising sea levels flood coastal cities and lowlying island nations,yes,yes,yes,yes
request-46-0-3,rising sea levels flood coastal cities and lowlying island nations,"flooding displaces millions of people, leading to mass migration",yes,yes,yes,yes
request-46-0-4,"flooding displaces millions of people, leading to mass migration",mass migration causes political instability and conflict over resources,yes,yes,yes,yes
request-46-0-5,mass migration causes political instability and conflict over resources,"conflict and instability disrupt food and water supplies, leading to famine and disease",yes,yes,yes,yes
request-46-0-6,"conflict and instability disrupt food and water supplies, leading to famine and disease",famine and disease cause a significant decrease in human population,yes,yes,yes,yes
request-46-0-7,famine and disease cause a significant decrease in human population,decreased population,yes,no,yes,yes
request-46-0-8,decreased population,"without advancements, humans are unable to adapt to the changing climate and rising sea levels",no,no,no,no
request-46-0-9,"without advancements, humans are unable to adapt to the changing climate and rising sea levels","unable to adapt, humans go extinct",no,no,no,no
request-46-1-0,climate change causes extreme weather events to become more frequent and severe,"extreme weather events damage or destroy infrastructure, including power grids and transportation systems",yes,yes,yes,yes
request-46-1-1,"extreme weather events damage or destroy infrastructure, including power grids and transportation systems","infrastructure damage disrupts essential services, such as healthcare and food distribution",yes,yes,yes,yes
request-46-1-2,"infrastructure damage disrupts essential services, such as healthcare and food distribution",disrupted services lead to an increase in preventable deaths and suffering,yes,yes,yes,yes
request-46-1-3,disrupted services lead to an increase in preventable deaths and suffering,suffering and deaths cause societal unrest and civil unrest,yes,yes,yes,yes
request-46-1-4,suffering and deaths cause societal unrest and civil unrest,civil unrest,yes,yes,yes,yes
request-46-1-5,civil unrest,"without governance, humans are unable to coordinate a global response to climate change",no,no,no,no
request-46-1-6,"without governance, humans are unable to coordinate a global response to climate change","unable to respond, humans go extinct",no,no,no,no
request-46-2-0,"climate change causes changes in precipitation patterns, leading to increased droughts and desertification",droughts and desertification reduce agricultural productivity and lead to food shortages,yes,yes,yes,yes
request-46-2-1,droughts and desertification reduce agricultural productivity and lead to food shortages,food shortages cause widespread hunger and malnutrition,yes,yes,yes,yes
request-46-2-2,food shortages cause widespread hunger and malnutrition,"hunger and malnutrition weaken immune systems, making people more susceptible to diseases",yes,yes,yes,yes
request-46-2-3,"hunger and malnutrition weaken immune systems, making people more susceptible to diseases",increased susceptibility,yes,yes,yes,yes
request-46-2-4,increased susceptibility,disease outbreaks cause a significant decrease in human population,no,no,no,no
request-46-2-5,disease outbreaks cause a significant decrease in human population,decreased population,yes,no,yes,no
request-46-2-6,decreased population,"without advancements, humans are unable to adapt to the changing climate and rising sea levels",no,no,no,no
request-46-2-7,"without advancements, humans are unable to adapt to the changing climate and rising sea levels","unable to adapt, humans go extinct",no,no,no,no
request-47-0-0,highlatitude glacier melt,increased freshwater input to the ocean,yes,no,yes,no
request-47-0-1,increased freshwater input to the ocean,disruption of ocean currents and thermohaline circulation,yes,yes,yes,no
request-47-0-2,disruption of ocean currents and thermohaline circulation,changes in ocean temperature and salinity,yes,yes,yes,yes
request-47-0-3,changes in ocean temperature and salinity,expansion of ocean water due to increased temperature,yes,no,no,no
request-47-0-4,expansion of ocean water due to increased temperature,sea level rise,yes,yes,yes,no
request-47-1-0,highlatitude glacier melt,increased freshwater input to the ocean,yes,no,yes,no
request-47-1-1,increased freshwater input to the ocean,reduced salinity of ocean surface water,yes,no,yes,no
request-47-1-2,reduced salinity of ocean surface water,weakened ocean upwelling and reduced nutrient supply to surface waters,yes,no,no,no
request-47-1-3,weakened ocean upwelling and reduced nutrient supply to surface waters,decreased phytoplankton growth and reduced carbon sequestration,yes,no,yes,yes
request-47-1-4,decreased phytoplankton growth and reduced carbon sequestration,increased atmospheric co2 concentration,yes,no,no,no
request-47-1-5,increased atmospheric co2 concentration,global warming,yes,yes,yes,no
request-47-1-6,global warming,additional ocean warming and thermal expansion,yes,no,yes,no
request-47-1-7,additional ocean warming and thermal expansion,sea level rise,yes,yes,yes,yes
request-47-2-0,highlatitude glacier melt,increased freshwater input to the ocean,yes,no,yes,no
request-47-2-1,increased freshwater input to the ocean,accelerated coastal erosion due to increased wave action and storm surges,yes,yes,no,no
request-47-2-2,accelerated coastal erosion due to increased wave action and storm surges,loss of coastal land to the ocean,yes,yes,yes,yes
request-47-2-3,loss of coastal land to the ocean,sea level rise,no,yes,no,yes
request-47-3-0,highlatitude glacier melt,increased freshwater input to the ocean,yes,no,yes,no
request-47-3-1,increased freshwater input to the ocean,changes in ocean currents and wind patterns,yes,no,yes,no
request-47-3-2,changes in ocean currents and wind patterns,altered weather patterns and increased precipitation in some regions,yes,yes,yes,yes
request-47-3-3,altered weather patterns and increased precipitation in some regions,glacier melt and ice cap collapse in lowerlatitude regions,yes,yes,no,no
request-47-3-4,glacier melt and ice cap collapse in lowerlatitude regions,additional freshwater input to the ocean,yes,no,yes,no
request-47-3-5,additional freshwater input to the ocean,accelerated thermal expansion and sea level rise,yes,no,no,yes
request-48-0-0,every minor setback,"↓
delays production",no,no,no,no
request-48-0-1,"↓
delays production","↓
reduces inventory",no,yes,yes,no
request-48-0-2,"↓
reduces inventory",↓,yes,yes,yes,yes
request-48-1-0,every minor setback,"↓
affects worker morale",no,no,no,no
request-48-1-1,"↓
affects worker morale","↓
decreases productivity",yes,yes,yes,yes
request-48-1-2,"↓
decreases productivity","↓
reduces output",yes,yes,no,yes
request-48-1-3,"↓
reduces output",↓,yes,yes,yes,no
request-48-2-0,every minor setback,"↓
increases costs",no,no,no,no
request-48-2-1,"↓
increases costs","↓
reduces budget for raw materials",no,no,no,no
request-48-2-2,"↓
reduces budget for raw materials",↓,yes,yes,yes,no
request-48-3-0,every minor setback,"↓
disrupts supply chain",no,no,no,no
request-48-3-1,"↓
disrupts supply chain","↓
delays delivery of raw materials",yes,yes,yes,yes
request-48-3-2,"↓
delays delivery of raw materials","↓
reduces inventory",no,no,yes,no
request-48-3-3,"↓
reduces inventory",↓,yes,yes,yes,yes
request-48-4-0,every minor setback,"↓
requires additional resources for recovery",no,no,no,no
request-48-4-1,"↓
requires additional resources for recovery","↓
reduces funds for planned production",yes,yes,no,yes
request-48-4-2,"↓
reduces funds for planned production",↓,yes,yes,yes,yes
request-48-5-0,every minor setback,"↓
affects quality control",no,no,no,no
request-48-5-1,"↓
affects quality control","↓
increases product returns",yes,yes,yes,yes
request-48-5-2,"↓
increases product returns","↓
reduces available inventory",yes,yes,yes,no
request-48-5-3,"↓
reduces available inventory",↓,yes,yes,yes,no
request-49-0-0,tree planting,tree growth,yes,no,yes,no
request-49-0-1,tree growth,increased carbon sequestration,yes,yes,yes,yes
request-49-0-2,increased carbon sequestration,reduced atmospheric co2,yes,no,no,no
request-49-0-3,reduced atmospheric co2,mitigated global warming,no,no,no,no
request-49-0-4,mitigated global warming,climate change impact reduced,yes,no,yes,yes
request-49-0-5,climate change impact reduced,climate change,no,no,no,no
request-49-1-0,tree planting,tree growth,yes,no,yes,no
request-49-1-1,tree growth,increased biodiversity,no,no,no,no
request-49-1-2,increased biodiversity,enhanced ecosystem services,yes,yes,yes,no
request-49-1-3,enhanced ecosystem services,improved carbon sequestration,yes,yes,yes,yes
request-49-1-4,improved carbon sequestration,reduced atmospheric co2,yes,no,no,no
request-49-1-5,reduced atmospheric co2,mitigated global warming,no,no,no,no
request-49-1-6,mitigated global warming,climate change impact reduced,yes,no,yes,yes
request-49-1-7,climate change impact reduced,climate change,no,no,no,no
request-49-2-0,tree planting,tree growth,yes,no,yes,no
request-49-2-1,tree growth,soil erosion prevention,yes,no,yes,no
request-49-2-2,soil erosion prevention,improved water quality,yes,no,yes,no
request-49-2-3,improved water quality,enhanced hydrological cycle,no,no,no,no
request-49-2-4,enhanced hydrological cycle,altered precipitation patterns,yes,yes,yes,yes
request-49-2-5,altered precipitation patterns,climate change impact altered,yes,yes,yes,yes
request-49-2-6,climate change impact altered,climate change,no,yes,no,no
request-49-3-0,tree planting,tree growth,yes,no,yes,no
request-49-3-1,tree growth,increased evapotranspiration,yes,no,yes,no
request-49-3-2,increased evapotranspiration,cooler local temperatures,no,no,no,no
request-49-3-3,cooler local temperatures,altered local climate,yes,no,no,yes
request-49-3-4,altered local climate,climate change impact altered,yes,yes,yes,yes
request-49-3-5,climate change impact altered,climate change,no,yes,no,no
request-50-0-0,40 degrees,high temperatures,no,no,no,no
request-50-0-1,high temperatures,heatwave,yes,yes,yes,yes
request-50-0-2,heatwave,drought,no,no,no,no
request-50-0-3,drought,wildfires,yes,no,yes,no
request-50-0-4,wildfires,fires in europe,yes,yes,yes,no
request-50-1-0,40 degrees,high temperatures,no,no,no,no
request-50-1-1,high temperatures,heatwave,yes,yes,yes,yes
request-50-1-2,heatwave,drought,no,no,no,no
request-50-1-3,drought,water scarcity,yes,no,yes,yes
request-50-1-4,water scarcity,increased humanwildlife conflict,yes,no,no,no
request-50-1-5,increased humanwildlife conflict,fires in europe,no,yes,no,no
request-50-2-0,40 degrees,high temperatures,no,no,no,no
request-50-2-1,high temperatures,heatwave,yes,yes,yes,yes
request-50-2-2,heatwave,drought,no,no,no,no
request-50-2-3,drought,crop failure,yes,no,yes,no
request-50-2-4,crop failure,increased food prices,yes,no,no,no
request-50-2-5,increased food prices,social unrest,yes,yes,yes,no
request-50-2-6,social unrest,fires in europe,no,yes,no,no
request-50-3-0,40 degrees,high temperatures,no,no,no,no
request-50-3-1,high temperatures,heatwave,yes,yes,yes,yes
request-50-3-2,heatwave,drought,no,no,no,no
request-50-3-3,drought,decreased river flow,yes,no,yes,no
request-50-3-4,decreased river flow,lowered water levels,yes,yes,yes,yes
request-50-3-5,lowered water levels,increased wildfire risk,yes,no,no,no
request-50-3-6,increased wildfire risk,fires in europe,yes,yes,yes,no
request-50-4-0,40 degrees,high temperatures,no,no,no,no
request-50-4-1,high temperatures,heatwave,yes,yes,yes,yes
request-50-4-2,heatwave,drought,no,no,no,no
request-50-4-3,drought,reduced rainfall,yes,yes,no,yes
request-50-4-4,reduced rainfall,decreased soil moisture,yes,no,yes,no
request-50-4-5,decreased soil moisture,increased wildfire likelihood,yes,no,yes,yes
request-50-4-6,increased wildfire likelihood,fires in europe,yes,yes,yes,no
request-51-0-0,air temperature,heating of dry vegetation,yes,no,no,no
request-51-0-1,heating of dry vegetation,increased flammability,yes,yes,yes,yes
request-51-0-2,increased flammability,spark or heat source,no,yes,no,yes
request-51-0-3,spark or heat source,ignition of vegetation,yes,yes,yes,yes
request-51-0-4,ignition of vegetation,the fires,yes,yes,yes,no
request-51-1-0,air temperature,heating of dry vegetation,yes,no,no,no
request-51-1-1,heating of dry vegetation,increased flammability,yes,yes,yes,yes
request-51-1-2,increased flammability,lightning strike,no,yes,no,yes
request-51-1-3,lightning strike,ignition of vegetation,yes,no,yes,no
request-51-1-4,ignition of vegetation,the fires,yes,yes,yes,no
request-51-2-0,air temperature,heating of dry vegetation,yes,no,no,no
request-51-2-1,heating of dry vegetation,increased flammability,yes,yes,yes,yes
request-51-2-2,increased flammability,human activity,no,yes,no,yes
request-51-2-3,human activity,ignition of vegetation,yes,no,yes,no
request-51-2-4,ignition of vegetation,the fires,yes,yes,yes,no
request-51-3-0,air temperature,heating of dry vegetation,yes,no,no,no
request-51-3-1,heating of dry vegetation,increased flammability,yes,yes,yes,yes
request-51-3-2,increased flammability,equipment malfunction,no,no,no,no
request-51-3-3,equipment malfunction,ignition of vegetation,no,no,no,no
request-51-3-4,ignition of vegetation,the fires,yes,yes,yes,no
request-52-0-0,heating,vaporization of a flammable substance,yes,yes,yes,yes
request-52-0-1,vaporization of a flammable substance,accumulation of vapor in an enclosed space,yes,no,no,yes
request-52-0-2,accumulation of vapor in an enclosed space,ignition of the vapor,no,yes,no,no
request-52-0-3,ignition of the vapor,fire,yes,yes,yes,no
request-52-1-0,heating,vaporization of a flammable substance,yes,yes,yes,yes
request-52-1-1,vaporization of a flammable substance,leakage of the vapor into an open space,yes,yes,no,yes
request-52-1-2,leakage of the vapor into an open space,mixing of the vapor with oxygen in the air,yes,yes,no,no
request-52-1-3,mixing of the vapor with oxygen in the air,ignition of the vaporair mixture,yes,yes,no,no
request-52-1-4,ignition of the vaporair mixture,fire,yes,yes,yes,no
request-52-2-0,heating,vaporization of a flammable substance,yes,yes,yes,yes
request-52-2-1,vaporization of a flammable substance,accumulation of vapor in an enclosed space,yes,no,no,yes
request-52-2-2,accumulation of vapor in an enclosed space,sparks or embers entering the enclosed space,no,no,no,no
request-52-2-3,sparks or embers entering the enclosed space,ignition of the vapor,yes,no,yes,no
request-52-2-4,ignition of the vapor,fire,yes,yes,yes,no
request-52-3-0,heating,vaporization of a flammable substance,yes,yes,yes,yes
request-52-3-1,vaporization of a flammable substance,leakage of the vapor into an open space,yes,yes,no,yes
request-52-3-2,leakage of the vapor into an open space,accidental contact with a heat source,yes,no,no,no
request-52-3-3,accidental contact with a heat source,ignition of the vaporair mixture,no,no,no,no
request-52-3-4,ignition of the vaporair mixture,fire,yes,yes,yes,no
request-53-0-0,40 degrees,causes,no,no,no,no
request-53-0-1,causes,high temperature,yes,no,no,no
request-53-0-2,high temperature,can lead to,no,yes,yes,no
request-53-0-3,can lead to,spark,yes,no,no,yes
request-53-0-4,spark,ignites,no,yes,yes,no
request-53-0-5,ignites,fires,yes,yes,yes,no
request-53-1-0,40 degrees,is above,no,no,no,no
request-53-1-1,is above,freezing point of water,no,no,no,no
request-53-1-2,freezing point of water,melts,no,no,no,no
request-53-1-3,melts,ice,no,no,no,no
request-53-1-4,ice,can drip,no,no,no,no
request-53-1-5,can drip,and cause,no,no,no,no
request-53-1-6,and cause,short circuit,yes,no,yes,no
request-53-1-7,short circuit,which can lead to,yes,yes,yes,yes
request-53-1-8,which can lead to,fires,yes,yes,yes,yes
request-53-2-0,40 degrees,is the melting point of,no,no,no,yes
request-53-2-1,is the melting point of,lead,yes,no,no,no
request-53-2-2,lead,which can drip,yes,yes,yes,no
request-53-2-3,which can drip,and cause,no,no,no,yes
request-53-2-4,and cause,short circuit,yes,no,yes,no
request-53-2-5,short circuit,which can lead to,yes,yes,yes,yes
request-53-2-6,which can lead to,fires,yes,yes,yes,yes
request-53-3-0,40 degrees,can be reached by,no,no,no,no
request-53-3-1,can be reached by,a room with,no,no,no,no
request-53-3-2,a room with,no air conditioning,no,no,no,no
request-53-3-3,no air conditioning,on a hot day,no,no,no,no
request-53-3-4,on a hot day,causing,no,no,no,no
request-53-3-5,causing,people to use,no,no,no,no
request-53-3-6,people to use,more electric fans,no,no,yes,no
request-53-3-7,more electric fans,overloading,yes,no,no,no
request-53-3-8,overloading,circuit,no,no,no,yes
request-53-3-9,circuit,leading to,no,no,no,no
request-53-3-10,leading to,fires,no,no,no,no
request-54-0-0,a cigarette butt,starts a fire on dry grass,yes,no,yes,yes
request-54-0-1,starts a fire on dry grass,which spreads to nearby bushes,yes,yes,no,yes
request-54-0-2,which spreads to nearby bushes,that catch fire,yes,yes,no,no
request-54-0-3,that catch fire,and the flames reach a nearby building,no,yes,no,no
request-54-0-4,and the flames reach a nearby building,causing a structure fire,yes,yes,yes,yes
request-54-1-0,lightning,strikes a tree,yes,no,no,no
request-54-1-1,strikes a tree,splitting it,yes,no,no,no
request-54-1-2,splitting it,and causing it to fall,no,no,no,no
request-54-1-3,and causing it to fall,onto a power line,no,no,no,no
request-54-1-4,onto a power line,which shorts out,yes,no,no,yes
request-54-1-5,which shorts out,starting an electrical fire,yes,no,yes,no
request-54-1-6,starting an electrical fire,in the nearby transformer,no,no,no,no
request-54-1-7,in the nearby transformer,which then spreads to the surrounding area,no,no,no,no
request-54-2-0,a spark from a barbecue,lands on a nearby tarp,yes,no,no,no
request-54-2-1,lands on a nearby tarp,which catches fire,no,no,no,no
request-54-2-2,which catches fire,and the flames spread to the wooden deck,no,yes,yes,yes
request-54-2-3,and the flames spread to the wooden deck,below,yes,no,no,no
request-54-2-4,below,causing a deck fire,no,yes,"- **lit cigarette:** yes
- **candles:** yes
- **fireworks:** yes
- **electrical issues:** yes
- **overloaded outlets:** yes
- **portable heaters:** yes
- **gas leaks:** yes",no
request-54-2-5,causing a deck fire,which then spreads to the house,yes,no,no,no
request-54-2-6,which then spreads to the house,starting a house fire,no,yes,no,no
request-55-0-0,heavy rainfall causes kentucky floods,floods damage homes and infrastructure,yes,yes,yes,yes
request-55-0-1,floods damage homes and infrastructure,displaced residents seek temporary housing and relief aid,yes,yes,yes,yes
request-55-0-2,displaced residents seek temporary housing and relief aid,overcrowded shelters and strain on resources lead to chaos,yes,yes,yes,yes
request-55-1-0,"floods damage crops and livestock, affecting farmers' livelihoods",food prices increase due to reduced supply,yes,yes,yes,yes
request-55-1-1,food prices increase due to reduced supply,rising food prices cause unrest and protests,yes,yes,yes,yes
request-55-1-2,rising food prices cause unrest and protests,protests escalate into chaos,yes,yes,yes,yes
request-55-2-0,floods disrupt power and communication lines,prolonged outages cause inconvenience and panic,yes,yes,yes,yes
request-55-2-1,prolonged outages cause inconvenience and panic,"people rush to buy generators and other supplies, leading to shortages",yes,yes,yes,yes
request-55-2-2,"people rush to buy generators and other supplies, leading to shortages","shortages and increased demand cause prices to skyrocket, leading to chaos",yes,yes,yes,yes
request-55-3-0,unexpected snowfall in texas causes widespread power outages,prolonged outages lead to water pipe freezes and bursts,yes,yes,yes,yes
request-55-3-1,prolonged outages lead to water pipe freezes and bursts,water main breaks cause water shortages and boil advisories,yes,yes,yes,yes
request-55-3-2,water main breaks cause water shortages and boil advisories,"residents struggle to access clean water, leading to chaos",yes,yes,yes,yes
request-55-4-0,"snowfall disrupts transportation, causing traffic chaos",delayed or canceled flights cause travel chaos at airports,yes,yes,yes,yes
request-55-4-1,delayed or canceled flights cause travel chaos at airports,people stranded at airports and on highways cause logistical chaos,yes,yes,yes,yes
request-55-4-2,people stranded at airports and on highways cause logistical chaos,chaos spreads as resources are stretched thin,yes,yes,yes,yes
request-55-5-0,"snowfall causes tree limbs to break and fall, damaging properties","insurance companies are flooded with claims, causing delays and backlogs",yes,no,yes,yes
request-55-5-1,"insurance companies are flooded with claims, causing delays and backlogs",delays in repairs and compensation lead to financial strain and chaos,yes,yes,yes,yes
request-56-0-0,people,"start a campfire for recreation
    leave the campfire unattended",yes,no,yes,yes
request-56-0-1,"start a campfire for recreation
    leave the campfire unattended",the campfire spreads to nearby dry grass,yes,no,yes,yes
request-56-0-2,the campfire spreads to nearby dry grass,a wildfire starts,yes,yes,yes,yes
request-56-0-3,a wildfire starts,the wildfire burns down a forest,yes,no,yes,no
request-56-0-4,the wildfire burns down a forest,the forest is the habitat of many animals,yes,no,no,no
request-56-0-5,the forest is the habitat of many animals,the animals are displaced or harmed by the fire,yes,yes,yes,no
request-56-0-6,the animals are displaced or harmed by the fire,fires,no,yes,no,yes
request-56-1-0,people,discard a lit cigarette,yes,no,yes,yes
request-56-1-1,discard a lit cigarette,the cigarette lands on dry leaves,no,yes,yes,yes
request-56-1-2,the cigarette lands on dry leaves,the leaves catch fire,yes,yes,yes,yes
request-56-1-3,the leaves catch fire,the fire spreads to a nearby building,no,no,no,no
request-56-1-4,the fire spreads to a nearby building,the building catches fire,yes,yes,no,yes
request-56-1-5,the building catches fire,fires,no,yes,yes,yes
request-56-2-0,people,use a stove or heater without proper ventilation,yes,yes,yes,yes
request-56-2-1,use a stove or heater without proper ventilation,carbon monoxide builds up in the room,yes,yes,yes,yes
request-56-2-2,carbon monoxide builds up in the room,the carbon monoxide ignites,no,yes,no,no
request-56-2-3,the carbon monoxide ignites,a house fire starts,no,no,no,no
request-56-2-4,a house fire starts,fires,yes,yes,yes,no
request-56-3-0,people,overload electrical sockets,yes,no,yes,no
request-56-3-1,overload electrical sockets,the sockets overheat,yes,yes,yes,no
request-56-3-2,the sockets overheat,an electrical fire starts,yes,yes,yes,no
request-56-3-3,an electrical fire starts,fires,yes,yes,yes,no
request-56-4-0,people,play with fireworks,yes,no,yes,no
request-56-4-1,play with fireworks,a firework malfunctions,yes,yes,yes,no
request-56-4-2,a firework malfunctions,the firework starts a fire,yes,no,yes,no
request-56-4-3,the firework starts a fire,fires,yes,no,yes,no
request-57-0-0,high temperatures cause increased water loss in plants,this,yes,yes,yes,yes
request-57-0-1,this,"dry, flammable plants increase the risk of wildfires",yes,yes,yes,yes
request-57-0-2,"dry, flammable plants increase the risk of wildfires","wildfires spread and cause destruction, including fires",yes,yes,yes,yes
request-57-1-0,high temperatures lead to drought conditions,"droughts cause water stress in plants, leading to decreased water content",yes,yes,yes,yes
request-57-1-1,"droughts cause water stress in plants, leading to decreased water content",drier plants are more susceptible to combustion,yes,yes,yes,yes
request-57-1-2,drier plants are more susceptible to combustion,combustible plants increase the likelihood of fires,yes,yes,yes,yes
request-57-2-0,high temperatures cause increased evaporation from the soil,soil moisture depletion reduces the water uptake by plant roots,yes,yes,yes,yes
request-57-2-1,soil moisture depletion reduces the water uptake by plant roots,reduced water uptake,yes,yes,yes,yes
request-57-2-2,reduced water uptake,drier plants facilitate the spread of fires,yes,yes,yes,yes
request-58-0-0,humans start a fire for warmth or cooking,fire is left unattended,yes,yes,yes,yes
request-58-0-1,fire is left unattended,fire spreads to nearby flammable materials,yes,yes,yes,yes
request-58-0-2,fire spreads to nearby flammable materials,fire grows larger and out of control,yes,yes,yes,yes
request-58-1-0,humans discard a lit cigarette,cigarette starts a small fire in dry grass,yes,yes,yes,yes
request-58-1-1,cigarette starts a small fire in dry grass,fire spreads to nearby trees and bushes,yes,yes,yes,yes
request-58-1-2,fire spreads to nearby trees and bushes,fire grows into a large wildfire,yes,yes,yes,yes
request-58-2-0,humans cut down trees for lumber,deforestation leaves dry leaves and branches on the ground,yes,no,yes,yes
request-58-2-1,deforestation leaves dry leaves and branches on the ground,lightning strikes dry leaves and branches,no,no,no,no
request-58-2-2,lightning strikes dry leaves and branches,lightning starts a fire,yes,yes,yes,yes
request-58-3-0,humans leave a candle burning in an unsupervised room,candle tips over and sets nearby curtains on fire,yes,yes,yes,yes
request-58-3-1,candle tips over and sets nearby curtains on fire,fire spreads to other furniture and items in the room,yes,yes,yes,yes
request-58-3-2,fire spreads to other furniture and items in the room,fire grows and engulfs the entire building,yes,yes,yes,yes
request-59-0-0,40 degrees,causes,no,no,no,no
request-59-0-1,causes,high temperature,yes,no,no,no
request-59-0-2,high temperature,can lead to,no,yes,yes,no
request-59-0-3,can lead to,spark,yes,no,no,yes
request-59-0-4,spark,ignites,no,yes,yes,no
request-59-0-5,ignites,fires,yes,yes,yes,no
request-59-1-0,40 degrees,is above,no,no,no,no
request-59-1-1,is above,freezing point of water,no,no,no,no
request-59-1-2,freezing point of water,melts,no,no,no,no
request-59-1-3,melts,ice,no,no,no,no
request-59-1-4,ice,can drip,no,no,no,no
request-59-1-5,can drip,and cause,no,no,no,no
request-59-1-6,and cause,short circuit,yes,no,yes,no
request-59-1-7,short circuit,which can lead to,yes,yes,yes,yes
request-59-1-8,which can lead to,fires,yes,yes,yes,yes
request-59-2-0,40 degrees,is the melting point of,no,no,no,yes
request-59-2-1,is the melting point of,lead,yes,no,no,no
request-59-2-2,lead,which can drip,yes,yes,yes,no
request-59-2-3,which can drip,and cause,no,no,no,yes
request-59-2-4,and cause,short circuit,yes,no,yes,no
request-59-2-5,short circuit,which can lead to,yes,yes,yes,yes
request-59-2-6,which can lead to,fires,yes,yes,yes,yes
request-59-3-0,40 degrees,can be reached by,no,no,no,no
request-59-3-1,can be reached by,a room with,no,no,no,no
request-59-3-2,a room with,no air conditioning,no,no,no,no
request-59-3-3,no air conditioning,on a hot day,no,no,no,no
request-59-3-4,on a hot day,causing,no,no,no,no
request-59-3-5,causing,people to use,no,no,no,no
request-59-3-6,people to use,more electric fans,no,no,yes,no
request-59-3-7,more electric fans,overloading,yes,no,no,no
request-59-3-8,overloading,circuit,no,no,no,yes
request-59-3-9,circuit,leading to,no,no,no,no
request-59-3-10,leading to,fires,no,no,no,no
request-60-0-0,forest fires,char and consume trees,yes,no,no,yes
request-60-0-1,char and consume trees,trees fall and decompose,no,no,no,no
request-60-0-2,trees fall and decompose,nutrients from trees are released into soil,yes,no,yes,no
request-60-0-3,nutrients from trees are released into soil,the return of plant nutrients to the soil and subsequent rapid regrowth,yes,yes,yes,no
request-60-1-0,forest fires,char and consume trees,yes,no,no,yes
request-60-1-1,char and consume trees,trees fall and decompose,no,no,no,no
request-60-1-2,trees fall and decompose,nutrients from trees are released into soil,yes,no,yes,no
request-60-1-3,nutrients from trees are released into soil,soil microorganisms break down organic matter,yes,yes,yes,yes
request-60-1-4,soil microorganisms break down organic matter,nutrients are made available to new plants,yes,yes,yes,yes
request-60-1-5,nutrients are made available to new plants,the return of plant nutrients to the soil and subsequent rapid regrowth,yes,yes,yes,yes
request-60-2-0,forest fires,char and consume trees,yes,no,no,yes
request-60-2-1,char and consume trees,trees fall and decompose,no,no,no,no
request-60-2-2,trees fall and decompose,nutrients from trees are released into soil,yes,no,yes,no
request-60-2-3,nutrients from trees are released into soil,soil ph changes due to increased nutrients,no,no,yes,no
request-60-2-4,soil ph changes due to increased nutrients,some plant species are favored by the new soil conditions,yes,yes,yes,no
request-60-2-5,some plant species are favored by the new soil conditions,rapid regrowth of favored plant species,yes,yes,yes,yes
request-60-2-6,rapid regrowth of favored plant species,the return of plant nutrients to the soil and subsequent rapid regrowth,yes,yes,no,yes
request-60-3-0,forest fires,char and consume trees,yes,no,no,yes
