custom_id,cause,effect,Does_cause_lead_to_effect,Does_effect_lead_to_cause_SWITCH
request-95-3-2,dependence on nonrenewable resources,increased mining and drilling activities,yes,yes
request-95-3-3,increased mining and drilling activities,increased greenhouse gas emissions,yes,no
request-95-3-4,increased greenhouse gas emissions,global warming,yes,no
request-95-3-5,global warming,climate change,yes,yes
request-95-4-0,mismanagement of god's work,ignoring the importance of rest days,yes,no
request-95-4-1,ignoring the importance of rest days,continuous exploitation of resources without rest,yes,yes
request-95-4-2,continuous exploitation of resources without rest,depletion of resources,yes,yes
request-95-4-3,depletion of resources,increased pressure on ecosystems,yes,yes
request-95-4-4,increased pressure on ecosystems,disruption of carbon cycles,yes,yes
request-95-4-5,disruption of carbon cycles,increase in atmospheric carbon dioxide,yes,yes
request-95-4-6,increase in atmospheric carbon dioxide,global warming,yes,no
request-95-4-7,global warming,climate change,yes,yes
request-96-0-0,human activity,energy production,yes,no
request-96-0-1,energy production,fossil fuel burning,yes,yes
request-96-0-2,fossil fuel burning,carbon dioxide emission,yes,no
request-96-0-3,carbon dioxide emission,increased greenhouse gas concentrations,yes,no
request-96-1-0,human activity,industrial processes,yes,no
request-96-1-1,industrial processes,chemical reactions,yes,yes
request-96-1-2,chemical reactions,emission of greenhouse gases,yes,yes
request-96-1-3,emission of greenhouse gases,increased greenhouse gas concentrations,yes,no
request-96-2-0,human activity,agriculture,yes,no
request-96-2-1,agriculture,livestock farming,no,yes
request-96-2-2,livestock farming,methane emissions,yes,no
request-96-2-3,methane emissions,increased greenhouse gas concentrations,yes,yes
request-96-3-0,human activity,deforestation,yes,yes
request-96-3-1,deforestation,loss of carbon sinks,yes,no
request-96-3-2,loss of carbon sinks,increased atmospheric carbon dioxide,yes,yes
request-96-3-3,increased atmospheric carbon dioxide,increased greenhouse gas concentrations,yes,yes
request-96-4-0,human activity,transportation,yes,no
request-96-4-1,transportation,fuel consumption,yes,no
request-96-4-2,fuel consumption,carbon dioxide emission,yes,no
request-96-4-3,carbon dioxide emission,increased greenhouse gas concentrations,yes,no
request-96-5-0,human activity,waste management,yes,no
request-96-5-1,waste management,landfill decomposition,no,no
request-96-5-2,landfill decomposition,methane emissions,yes,no
request-96-5-3,methane emissions,increased greenhouse gas concentrations,yes,yes
request-97-0-0,foreign countries increase demand for timber,increased demand,yes,yes
request-97-0-1,increased demand,logging activities result in the clearing of forests,yes,yes
request-97-0-2,logging activities result in the clearing of forests,forest clearing,yes,yes
request-97-1-0,foreign countries invest in palm oil plantations,palm oil plantations require large areas of land,yes,yes
request-97-1-1,palm oil plantations require large areas of land,existing forests are cleared to make way for plantations,yes,yes
request-97-1-2,existing forests are cleared to make way for plantations,forest clearing,yes,yes
request-97-2-0,foreign countries promote unsustainable agricultural practices,unsustainable practices require large areas of land for farming,yes,no
request-97-2-1,unsustainable practices require large areas of land for farming,existing forests are cleared for agricultural expansion,yes,yes
request-97-2-2,existing forests are cleared for agricultural expansion,forest clearing,yes,yes
request-97-3-0,foreign countries encourage biofuel production,biofuel production requires large amounts of plant material,yes,no
request-97-3-1,biofuel production requires large amounts of plant material,forests are cleared to grow dedicated biofuel crops,yes,yes
request-97-3-2,forests are cleared to grow dedicated biofuel crops,forest clearing,yes,yes
request-97-4-0,foreign countries engage in illegal logging,illegal logging activities occur without proper regulation,yes,yes
request-97-4-1,illegal logging activities occur without proper regulation,lack of regulation,yes,yes
request-97-4-2,lack of regulation,excessive logging results in deforestation,yes,no
request-98-0-0,heavy rainfall for an extended period,increased water flow in rivers and streams,yes,no
request-98-0-1,increased water flow in rivers and streams,rivers and streams overflow their banks,yes,yes
request-98-0-2,rivers and streams overflow their banks,water spills onto surrounding land,yes,yes
request-98-0-3,water spills onto surrounding land,flooding occurs,yes,yes
request-98-1-0,snowmelt from a sudden thaw,increased water flow in rivers and streams,yes,yes
request-98-1-1,increased water flow in rivers and streams,rivers and streams overflow their banks,yes,yes
request-98-1-2,rivers and streams overflow their banks,water spills onto surrounding land,yes,yes
request-98-1-3,water spills onto surrounding land,flooding occurs,yes,yes
request-98-2-0,deforestation in the upstream area,reduced water absorption capacity of the land,yes,no
request-98-2-1,reduced water absorption capacity of the land,increased water flow in rivers and streams,yes,no
request-98-2-2,increased water flow in rivers and streams,rivers and streams overflow their banks,yes,yes
request-98-2-3,rivers and streams overflow their banks,water spills onto surrounding land,yes,yes
request-98-2-4,water spills onto surrounding land,flooding occurs,yes,yes
request-98-3-0,levee or dam failure,uncontrolled release of water,yes,yes
request-98-3-1,uncontrolled release of water,increased water flow in rivers and streams,yes,yes
request-98-3-2,increased water flow in rivers and streams,rivers and streams overflow their banks,yes,yes
request-98-3-3,rivers and streams overflow their banks,water spills onto surrounding land,yes,yes
request-98-3-4,water spills onto surrounding land,flooding occurs,yes,yes
request-98-4-0,ice jam formation in a river,backedup water behind the ice jam,yes,yes
request-98-4-1,backedup water behind the ice jam,increased water pressure,yes,yes
request-98-4-2,increased water pressure,river banks erode,yes,yes
request-98-4-3,river banks erode,water spills onto surrounding land,yes,yes
request-98-4-4,water spills onto surrounding land,flooding occurs,yes,yes
request-99-0-0,deforestation,soil erosion,yes,no
request-99-0-1,soil erosion,loss of vegetation cover,yes,yes
request-99-0-2,loss of vegetation cover,intense rainfall,no,yes
request-99-0-3,intense rainfall,saturated soil,yes,no
request-99-0-4,saturated soil,landslide,yes,yes
request-99-1-0,deforestation,soil erosion,yes,no
request-99-1-1,soil erosion,loss of soil stability,yes,yes
request-99-1-2,loss of soil stability,heavy rainfall,no,yes
request-99-1-3,heavy rainfall,water infiltration,yes,no
request-99-1-4,water infiltration,landslide,yes,yes
request-99-2-0,deforestation,loss of plant roots,yes,no
request-99-2-1,loss of plant roots,weakened soil structure,yes,yes
request-99-2-2,weakened soil structure,intense rainfall,no,yes
request-99-2-3,intense rainfall,saturated soil,yes,no
request-99-2-4,saturated soil,landslide,yes,yes
request-99-3-0,deforestation,loss of vegetation cover,yes,yes
request-99-3-1,loss of vegetation cover,increased sunlight,no,no
request-99-3-2,increased sunlight,higher soil temperatures,yes,no
request-99-3-3,higher soil temperatures,drying of soil,yes,yes
request-99-3-4,drying of soil,loss of soil stability,yes,no
request-99-3-5,loss of soil stability,heavy rainfall,no,yes
request-99-3-6,heavy rainfall,landslide,yes,no
request-100-0-0,rise in global temperatures,melting of glaciers and polar ice caps,yes,no
request-100-0-1,melting of glaciers and polar ice caps,increase in sea level,yes,no
request-100-0-2,increase in sea level,inundation of coastal areas,yes,no
request-100-0-3,inundation of coastal areas,soil erosion due to flooding,yes,yes
request-100-0-4,soil erosion due to flooding,reduction in soil stability,yes,yes
request-100-0-5,reduction in soil stability,land sliding,yes,yes
request-100-1-0,rise in global temperatures,changes in precipitation patterns,yes,no
request-100-1-1,changes in precipitation patterns,increased frequency of heavy rainfall events,yes,yes
request-100-1-2,increased frequency of heavy rainfall events,saturation of soil,yes,no
request-100-1-3,saturation of soil,reduced soil strength,yes,no
request-100-1-4,reduced soil strength,land sliding,yes,yes
request-100-2-0,rise in global temperatures,increase in permafrost thawing,yes,yes
request-100-2-1,increase in permafrost thawing,loss of ground ice,yes,yes
request-100-2-2,loss of ground ice,reduction in soil support,yes,yes
request-100-2-3,reduction in soil support,land sliding,yes,yes
request-101-0-0,melting of glaciers,increase in water volume in rivers and lakes,yes,no
request-101-0-1,increase in water volume in rivers and lakes,increased water pressure on slopes,yes,no
request-101-0-2,increased water pressure on slopes,slope instability,yes,yes
request-101-0-3,slope instability,land sliding,yes,yes
request-101-1-0,melting of glaciers,sea level rise,yes,no
request-101-1-1,sea level rise,coastal erosion,yes,no
request-101-1-2,coastal erosion,loss of coastal vegetation and soil,yes,yes
request-101-1-3,loss of coastal vegetation and soil,reduced stability of coastal slopes,yes,yes
request-101-1-4,reduced stability of coastal slopes,land sliding,yes,yes
request-101-2-0,melting of glaciers,decrease in snowmelt water supply,yes,no
request-101-2-1,decrease in snowmelt water supply,drought conditions,yes,yes
request-101-2-2,drought conditions,drying of soil,yes,yes
request-101-2-3,drying of soil,reduced soil cohesion,yes,no
request-101-2-4,reduced soil cohesion,land sliding,yes,yes
request-101-3-0,melting of glaciers,groundwater recharge decrease,no,no
request-101-3-1,groundwater recharge decrease,lower groundwater table,yes,yes
request-101-3-2,lower groundwater table,loss of pore water pressure,yes,yes
request-101-3-3,loss of pore water pressure,reduced resistance to sliding,yes,no
request-101-3-4,reduced resistance to sliding,land sliding,yes,yes
request-102-0-0,soil erosion,loss of vegetation cover,yes,yes
request-102-0-1,loss of vegetation cover,increased runoff,yes,yes
request-102-0-2,increased runoff,erosion of topsoil,yes,yes
request-102-0-3,erosion of topsoil,decrease in soil stability,yes,yes
request-102-0-4,decrease in soil stability,land sliding,yes,yes
request-102-1-0,soil erosion,loss of vegetation cover,yes,yes
request-102-1-1,loss of vegetation cover,increased runoff,yes,yes
request-102-1-2,increased runoff,erosion of topsoil,yes,yes
request-102-1-3,erosion of topsoil,exposure of underlying rock,yes,yes
request-102-1-4,exposure of underlying rock,rockslides,yes,yes
request-102-1-5,rockslides,land sliding,yes,yes
request-102-2-0,soil erosion,loss of vegetation cover,yes,yes
request-102-2-1,loss of vegetation cover,increased runoff,yes,yes
request-102-2-2,increased runoff,erosion of topsoil,yes,yes
request-102-2-3,erosion of topsoil,compaction of subsoil,no,yes
request-102-2-4,compaction of subsoil,reduced infiltration,yes,yes
request-102-2-5,reduced infiltration,saturated soil,no,yes
request-102-2-6,saturated soil,slope failure,yes,yes
request-102-2-7,slope failure,land sliding,yes,yes
request-102-3-0,soil erosion,loss of vegetation cover,yes,yes
request-102-3-1,loss of vegetation cover,increased runoff,yes,yes
request-102-3-2,increased runoff,erosion of topsoil,yes,yes
request-102-3-3,erosion of topsoil,loss of soil structure,yes,yes
request-102-3-4,loss of soil structure,decreased resistance to rainplash,yes,yes
request-102-3-5,decreased resistance to rainplash,further soil erosion,yes,yes
request-102-3-6,further soil erosion,increased risk of land sliding,yes,yes
request-103-0-0,earthquake,ground shaking,yes,no
request-103-0-1,ground shaking,loosens soil,yes,no
request-103-0-2,loosens soil,triggers landslide,yes,yes
request-103-1-0,earthquake,ground shaking,yes,no
request-103-1-1,ground shaking,weakens slopes,yes,yes
request-103-1-2,weakens slopes,triggers landslide,yes,yes
request-103-2-0,earthquake,ground shaking,yes,no
request-103-2-1,ground shaking,disrupts underground water,yes,yes
request-103-2-2,disrupts underground water,saturates soil,yes,yes
request-103-2-3,saturates soil,triggers landslide,yes,yes
request-103-3-0,earthquake,ground shaking,yes,no
request-103-3-1,ground shaking,fractures bedrock,yes,yes
request-103-3-2,fractures bedrock,alters slope stability,yes,yes
request-103-3-3,alters slope stability,triggers landslide,yes,yes
request-104-0-0,deforestation,soil erosion,yes,no
request-104-0-1,soil erosion,increased runoff,yes,yes
request-104-0-2,increased runoff,rivers filled with mud,yes,yes
request-104-1-0,deforestation,loss of vegetation,yes,no
request-104-1-1,loss of vegetation,reduced water infiltration,yes,yes
request-104-1-2,reduced water infiltration,increased surface runoff,yes,yes
request-104-1-3,increased surface runoff,erosion of soil,yes,yes
request-104-1-4,erosion of soil,rivers filled with mud,yes,yes
request-104-2-0,deforestation,destruction of tree roots,yes,no
request-104-2-1,destruction of tree roots,loss of soil stability,yes,yes
request-104-2-2,loss of soil stability,landslides,yes,yes
request-104-2-3,landslides,sediment transport,yes,yes
request-104-2-4,sediment transport,rivers filled with mud,yes,yes
request-104-3-0,deforestation,loss of vegetation,yes,no
request-104-3-1,loss of vegetation,reduced water purification,yes,yes
request-104-3-2,reduced water purification,increased sediment in water,yes,yes
request-104-3-3,increased sediment in water,rivers filled with mud,yes,yes
request-104-4-0,deforestation,loss of animal habitat,yes,no
request-104-4-1,loss of animal habitat,disruption of ecosystem,yes,yes
request-104-4-2,disruption of ecosystem,changes in precipitation patterns,yes,yes
request-104-4-3,changes in precipitation patterns,increased rainfall intensity,yes,yes
request-104-4-4,increased rainfall intensity,flash flooding,yes,no
request-104-4-5,flash flooding,rivers filled with mud,yes,yes
request-105-0-0,rise in global temperatures,melting of polar ice caps,yes,no
request-105-0-1,melting of polar ice caps,sea level rise,yes,no
request-105-0-2,sea level rise,increased frequency of heavy rainfall events,yes,no
request-105-0-3,increased frequency of heavy rainfall events,soil erosion,yes,no
request-105-0-4,soil erosion,rivers filled with mud,yes,yes
request-105-1-0,rise in global temperatures,increased evaporation rates,yes,no
request-105-1-1,increased evaporation rates,more frequent and intense storms,yes,yes
request-105-1-2,more frequent and intense storms,soil erosion,yes,no
request-105-1-3,soil erosion,rivers filled with mud,yes,yes
request-105-2-0,rise in global temperatures,altered precipitation patterns,yes,no
request-105-2-1,altered precipitation patterns,increased runoff from intense rainfall,yes,yes
request-105-2-2,increased runoff from intense rainfall,riverbank erosion,yes,yes
request-105-2-3,riverbank erosion,rivers filled with mud,yes,yes
request-105-3-0,rise in global temperatures,changes in vegetation patterns,yes,yes
request-105-3-1,changes in vegetation patterns,deforestation and land degradation,yes,yes
request-105-3-2,deforestation and land degradation,soil erosion,yes,yes
request-105-3-3,soil erosion,rivers filled with mud,yes,yes
request-105-4-0,rise in global temperatures,permafrost thaw,yes,yes
request-105-4-1,permafrost thaw,release of carbon and other nutrients,yes,yes
request-105-4-2,release of carbon and other nutrients,algal blooms,yes,yes
request-105-4-3,algal blooms,increased sediment in rivers,yes,yes
request-105-4-4,increased sediment in rivers,rivers filled with mud,yes,yes
request-106-0-0,melting of glaciers,increase in water volume,no,no
request-106-0-1,increase in water volume,increased water flow in rivers,yes,yes
request-106-0-2,increased water flow in rivers,erosion of riverbanks,yes,no
request-106-0-3,erosion of riverbanks,soil and debris entering rivers,yes,yes
request-106-0-4,soil and debris entering rivers,rivers filled with mud,yes,yes
request-106-1-0,melting of glaciers,increase in water volume,no,no
request-106-1-1,increase in water volume,increased water flow in rivers,yes,yes
request-106-1-2,increased water flow in rivers,increased river current,yes,yes
request-106-1-3,increased river current,erosion of riverbed,yes,yes
request-106-1-4,erosion of riverbed,soil and debris entering rivers,yes,yes
request-106-1-5,soil and debris entering rivers,rivers filled with mud,yes,yes
request-106-2-0,melting of glaciers,increase in water volume,no,no
request-106-2-1,increase in water volume,increased water flow in rivers,yes,yes
request-106-2-2,increased water flow in rivers,flooding in surrounding areas,yes,yes
request-106-2-3,flooding in surrounding areas,soil and debris washed into rivers,yes,yes
request-106-2-4,soil and debris washed into rivers,rivers filled with mud,yes,yes
request-107-0-0,soil erosion,erosion of plant roots,yes,yes
request-107-0-1,erosion of plant roots,loss of vegetation cover,yes,yes
request-107-0-2,loss of vegetation cover,increased rainfall runoff,yes,yes
request-107-0-3,increased rainfall runoff,flash floods,yes,yes
request-107-0-4,flash floods,rivers filled with mud,yes,yes
request-107-1-0,soil erosion,erosion of topsoil,yes,yes
request-107-1-1,erosion of topsoil,loss of fertile soil,yes,yes
request-107-1-2,loss of fertile soil,reduced crop yield,yes,yes
request-107-1-3,reduced crop yield,increased poverty,yes,yes
request-107-1-4,increased poverty,desperate farmers clear more land,yes,yes
request-107-1-5,desperate farmers clear more land,deforestation,yes,yes
request-107-1-6,deforestation,loss of tree cover,yes,yes
request-107-1-7,loss of tree cover,increased rainfall runoff,yes,yes
request-107-1-8,increased rainfall runoff,flash floods,yes,yes
request-107-1-9,flash floods,rivers filled with mud,yes,yes
request-107-2-0,soil erosion,erosion of topsoil,yes,yes
request-107-2-1,erosion of topsoil,loss of fertile soil,yes,yes
request-107-2-2,loss of fertile soil,reduced crop yield,yes,yes
request-107-2-3,reduced crop yield,increased hunger,yes,no
request-107-2-4,increased hunger,malnutrition,no,no
request-107-2-5,malnutrition,weaker immune system,yes,yes
request-107-2-6,weaker immune system,increased susceptibility to diseases,yes,yes
request-107-2-7,increased susceptibility to diseases,high mortality rates,yes,yes
request-107-2-8,high mortality rates,reduced workforce,yes,yes
request-107-2-9,reduced workforce,less maintenance of river infrastructure,yes,yes
request-107-2-10,less maintenance of river infrastructure,rivers filled with mud,yes,no
request-107-3-0,soil erosion,erosion of topsoil,yes,yes
request-107-3-1,erosion of topsoil,loss of fertile soil,yes,yes
request-107-3-2,loss of fertile soil,reduced crop yield,yes,yes
request-107-3-3,reduced crop yield,increased unemployment,yes,no
request-107-3-4,increased unemployment,economic downturn,yes,yes
request-107-3-5,economic downturn,decreased investment in environmental conservation,yes,yes
request-107-3-6,decreased investment in environmental conservation,neglect of river management,yes,yes
request-107-3-7,neglect of river management,rivers filled with mud,yes,yes
request-107-4-0,soil erosion,erosion of topsoil,yes,yes
request-107-4-1,erosion of topsoil,loss of fertile soil,yes,yes
request-107-4-2,loss of fertile soil,reduced crop yield,yes,yes
request-107-4-3,reduced crop yield,increased migration,yes,no
request-107-4-4,increased migration,overcrowding in urban areas,yes,yes
request-107-4-5,overcrowding in urban areas,increased pressure on infrastructure,yes,yes
request-107-4-6,increased pressure on infrastructure,neglect of river management,yes,yes
request-107-4-7,neglect of river management,rivers filled with mud,yes,yes
request-108-0-0,earthquake,ground shaking,yes,no
request-108-0-1,ground shaking,ground liquefaction,yes,no
request-108-0-2,ground liquefaction,ground losing strength,yes,no
request-108-0-3,ground losing strength,soil and rock moving downhill,yes,yes
request-108-0-4,soil and rock moving downhill,debris flow,yes,yes
request-108-0-5,debris flow,rivers filled with mud,yes,yes
request-108-1-0,earthquake,ground shaking,yes,no
request-108-1-1,ground shaking,ground fracturing,yes,yes
request-108-1-2,ground fracturing,landlides,yes,yes
request-108-1-3,landlides,debris entering rivers,yes,no
request-108-1-4,debris entering rivers,rivers filled with mud,yes,yes
request-108-2-0,earthquake,ground shaking,yes,no
request-108-2-1,ground shaking,dams failing,yes,yes
request-108-2-2,dams failing,water releasing,yes,yes
request-108-2-3,water releasing,sediments dislodging,yes,yes
request-108-2-4,sediments dislodging,rivers filled with mud,yes,yes
request-109-0-0,deforestation,soil erosion,yes,no
request-109-0-1,soil erosion,increased runoff,yes,yes
request-109-0-2,increased runoff,sediment buildup,yes,yes
request-109-0-3,sediment buildup,canals filled with mud,yes,yes
request-109-1-0,deforestation,loss of vegetation cover,yes,yes
request-109-1-1,loss of vegetation cover,reduced water infiltration,yes,yes
request-109-1-2,reduced water infiltration,increased surface water,yes,no
request-109-1-3,increased surface water,sediment buildup,yes,no
request-109-1-4,sediment buildup,canals filled with mud,yes,yes
request-109-2-0,deforestation,decline in soil fertility,yes,no
request-109-2-1,decline in soil fertility,reduced plant growth,yes,yes
request-109-2-2,reduced plant growth,loss of vegetation cover,yes,yes
request-109-2-3,loss of vegetation cover,increased runoff,yes,yes
request-109-2-4,increased runoff,sediment buildup,yes,yes
request-109-2-5,sediment buildup,canals filled with mud,yes,yes
request-109-3-0,deforestation,soil erosion,yes,no
request-109-3-1,soil erosion,loss of topsoil,yes,yes
request-109-3-2,loss of topsoil,decline in soil fertility,yes,yes
request-109-3-3,decline in soil fertility,reduced plant growth,yes,no
request-109-3-4,reduced plant growth,loss of vegetation cover,yes,yes
request-109-3-5,loss of vegetation cover,increased runoff,yes,yes
request-109-3-6,increased runoff,sediment buildup,yes,yes
request-109-3-7,sediment buildup,canals filled with mud,yes,yes
request-109-4-0,deforestation,soil erosion,yes,no
request-109-4-1,soil erosion,increased runoff,yes,yes
request-109-4-2,increased runoff,flooding,yes,yes
request-109-4-3,flooding,erosion of canal banks,yes,yes
request-109-4-4,erosion of canal banks,sediment buildup,yes,yes
request-109-4-5,sediment buildup,canals filled with mud,yes,yes
request-110-0-0,rise in global temperatures,melting of polar ice caps,yes,no
request-110-0-1,melting of polar ice caps,sea level rise,yes,no
request-110-0-2,sea level rise,inundation of coastal areas,yes,no
request-110-0-3,inundation of coastal areas,destruction of coastal infrastructure,yes,yes
request-110-0-4,destruction of coastal infrastructure,flooding of canals,yes,yes
request-110-0-5,flooding of canals,accumulation of sediment and mud in canals,yes,yes
request-110-0-6,accumulation of sediment and mud in canals,canals filled with mud,yes,yes
request-110-1-0,rise in global temperatures,increased frequency and intensity of heavy rainfall events,yes,no
request-110-1-1,increased frequency and intensity of heavy rainfall events,flooding of lowlying areas,yes,no
request-110-1-2,flooding of lowlying areas,erosion of riverbanks,yes,yes
request-110-1-3,erosion of riverbanks,increased sediment load in rivers,yes,yes
request-110-1-4,increased sediment load in rivers,deposit of sediment in canals,yes,yes
request-110-1-5,deposit of sediment in canals,canals filled with mud,yes,yes
request-110-2-0,rise in global temperatures,changes in ocean currents,yes,no
request-110-2-1,changes in ocean currents,altered weather patterns,yes,yes
request-110-2-2,altered weather patterns,increased frequency of droughts,yes,yes
request-110-2-3,increased frequency of droughts,reduced water flow in canals,yes,yes
request-110-2-4,reduced water flow in canals,sediment buildup in canals,yes,yes
request-110-2-5,sediment buildup in canals,canals filled with mud,yes,yes
request-111-0-0,melting of glaciers,rise in sea level due to increased water volume,yes,no
request-111-0-1,rise in sea level due to increased water volume,coastal flooding,yes,no
request-111-0-2,coastal flooding,saltwater intrusion into freshwater canals,yes,yes
request-111-0-3,saltwater intrusion into freshwater canals,"mixing of saltwater and freshwater, causing sediment suspension",yes,yes
request-111-0-4,"mixing of saltwater and freshwater, causing sediment suspension",canals filled with mud,yes,yes
request-111-1-0,melting of glaciers,increased runoff into rivers,yes,no
request-111-1-1,increased runoff into rivers,increased sediment transport by rivers,yes,no
request-111-1-2,increased sediment transport by rivers,sediment deposition in river mouths and estuaries,yes,no
request-111-1-3,sediment deposition in river mouths and estuaries,sediment transport by tides and currents into canals,yes,yes
request-111-1-4,sediment transport by tides and currents into canals,canals filled with mud,yes,yes
request-111-2-0,melting of glaciers,rise in sea level due to increased water volume,yes,no
request-111-2-1,rise in sea level due to increased water volume,increased frequency and intensity of storms,no,no
request-111-2-2,increased frequency and intensity of storms,storm surges causing coastal flooding,yes,no
request-111-2-3,storm surges causing coastal flooding,saltwater intrusion into freshwater canals,yes,no
request-111-2-4,saltwater intrusion into freshwater canals,"mixing of saltwater and freshwater, causing sediment suspension",yes,yes
request-111-2-5,"mixing of saltwater and freshwater, causing sediment suspension",canals filled with mud,yes,yes
request-111-3-0,melting of glaciers,increased runoff into rivers,yes,no
request-111-3-1,increased runoff into rivers,increased sediment transport by rivers,yes,no
request-111-3-2,increased sediment transport by rivers,sediment deposition in river mouths and estuaries,yes,no
request-111-3-3,sediment deposition in river mouths and estuaries,increased frequency and intensity of storms,no,yes
request-111-3-4,increased frequency and intensity of storms,storm surges causing coastal flooding,yes,no
request-111-3-5,storm surges causing coastal flooding,saltwater intrusion into freshwater canals,yes,no
request-111-3-6,saltwater intrusion into freshwater canals,"mixing of saltwater and freshwater, causing sediment suspension",yes,yes
request-111-3-7,"mixing of saltwater and freshwater, causing sediment suspension",canals filled with mud,yes,yes
request-112-0-0,soil erosion,increased runoff,yes,yes
request-112-0-1,increased runoff,sediment transport,yes,no
request-112-0-2,sediment transport,canals filled with mud,yes,yes
request-112-1-0,soil erosion,increased runoff,yes,yes
request-112-1-1,increased runoff,sediment deposition,yes,no
request-112-1-2,sediment deposition,canal blockage,yes,yes
request-112-1-3,canal blockage,canals filled with mud,yes,yes
request-112-2-0,soil erosion,increased runoff,yes,yes
request-112-2-1,increased runoff,sediment transport,yes,no
request-112-2-2,sediment transport,canal silting,yes,yes
request-112-2-3,canal silting,canals filled with mud,yes,yes
request-112-3-0,soil erosion,reduced soil fertility,yes,yes
request-112-3-1,reduced soil fertility,decreased crop yield,yes,no
request-112-3-2,decreased crop yield,increased flooding,no,yes
request-112-3-3,increased flooding,sediment transport,yes,yes
request-112-3-4,sediment transport,canal filling,yes,yes
request-112-3-5,canal filling,canals filled with mud,no,yes
request-112-4-0,soil erosion,increased runoff,yes,yes
request-112-4-1,increased runoff,sediment transport,yes,no
request-112-4-2,sediment transport,canal siltation,yes,yes
request-112-4-3,canal siltation,canal capacity reduction,yes,yes
request-112-4-4,canal capacity reduction,canals filled with mud,yes,yes
request-112-5-0,soil erosion,increased runoff,yes,yes
request-112-5-1,increased runoff,sediment transport,yes,no
request-112-5-2,sediment transport,canal sedimentation,yes,yes
request-112-5-3,canal sedimentation,canal closure,yes,yes
request-112-5-4,canal closure,canals filled with mud,yes,yes
request-113-0-0,earthquake,ground shaking,yes,no
request-113-0-1,ground shaking,building collapse,yes,yes
request-113-0-2,building collapse,water mains break,yes,no
request-113-0-3,water mains break,water flows into canals,yes,no
request-113-0-4,water flows into canals,sediment and debris carried by water,yes,no
request-113-0-5,sediment and debris carried by water,canals filled with mud,yes,yes
request-113-1-0,earthquake,ground shaking,yes,no
request-113-1-1,ground shaking,soil liquefaction,yes,no
request-113-1-2,soil liquefaction,canals lose structural integrity,yes,yes
request-113-1-3,canals lose structural integrity,water flows into canals,no,yes
request-113-1-4,water flows into canals,sediment and debris carried by water,yes,no
request-113-1-5,sediment and debris carried by water,canals filled with mud,yes,yes
request-113-2-0,earthquake,ground shaking,yes,no
request-113-2-1,ground shaking,rivers overflow,no,no
request-113-2-2,rivers overflow,water flows into canals,yes,no
request-113-2-3,water flows into canals,sediment and debris carried by water,yes,no
request-113-2-4,sediment and debris carried by water,canals filled with mud,yes,yes
request-113-3-0,earthquake,ground shaking,yes,no
request-113-3-1,ground shaking,tsunami generated,no,yes
request-113-3-2,tsunami generated,tsunami waves reach coastal canals,yes,yes
request-113-3-3,tsunami waves reach coastal canals,water flows into canals,yes,no
request-113-3-4,water flows into canals,sediment and debris carried by water,yes,no
request-113-3-5,sediment and debris carried by water,canals filled with mud,yes,yes
request-114-0-0,deforestation,soil erosion,yes,no
request-114-0-1,soil erosion,sediment increase in rivers,yes,yes
request-114-0-2,sediment increase in rivers,dams filled with mud,yes,yes
request-114-1-0,deforestation,soil erosion,yes,no
request-114-1-1,soil erosion,increased flooding,yes,yes
request-114-1-2,increased flooding,sediment deposition in dams,yes,yes
request-114-1-3,sediment deposition in dams,dams filled with mud,yes,yes
request-114-2-0,deforestation,soil erosion,yes,no
request-114-2-1,soil erosion,loss of topsoil,yes,yes
request-114-2-2,loss of topsoil,reduced agricultural productivity,yes,yes
request-114-2-3,reduced agricultural productivity,economic decline,yes,yes
request-114-2-4,economic decline,reduced maintenance of dams,yes,yes
request-114-2-5,reduced maintenance of dams,dams filled with mud,yes,yes
request-114-3-0,deforestation,soil erosion,yes,no
request-114-3-1,soil erosion,decreased water quality,yes,yes
request-114-3-2,decreased water quality,decreased aquatic life,yes,yes
request-114-3-3,decreased aquatic life,reduced fish population,yes,yes
request-114-3-4,reduced fish population,economic decline,yes,no
request-114-3-5,economic decline,reduced maintenance of dams,yes,yes
request-114-3-6,reduced maintenance of dams,dams filled with mud,yes,yes
request-114-4-0,deforestation,soil erosion,yes,no
request-114-4-1,soil erosion,decreased groundwater recharge,yes,yes
request-114-4-2,decreased groundwater recharge,water scarcity,yes,yes
request-114-4-3,water scarcity,increased dependence on dam water,yes,yes
request-114-4-4,increased dependence on dam water,increased dam usage,yes,yes
request-114-4-5,increased dam usage,dams filled with mud,yes,no
request-115-0-0,rise in global temperatures,melting of glaciers and polar ice,yes,no
request-115-0-1,melting of glaciers and polar ice,increase in water volume in rivers,no,no
request-115-0-2,increase in water volume in rivers,more frequent and intense rainfall events,no,yes
request-115-0-3,more frequent and intense rainfall events,increased soil erosion,yes,no
request-115-0-4,increased soil erosion,sediment buildup in dams,yes,yes
request-115-0-5,sediment buildup in dams,dams filled with mud,yes,yes
request-115-1-0,rise in global temperatures,changes in precipitation patterns,yes,no
request-115-1-1,changes in precipitation patterns,increased frequency of heavy rainfall events,yes,yes
request-115-1-2,increased frequency of heavy rainfall events,flash flooding,yes,no
request-115-1-3,flash flooding,soil erosion and sediment transport,yes,yes
request-115-1-4,soil erosion and sediment transport,sediment buildup in dams,yes,yes
request-115-1-5,sediment buildup in dams,dams filled with mud,yes,yes
