custom_id,cause,effect,Does_cause_lead_to_effect,Does_effect_lead_to_cause_SWITCH
request-89-2-1,cars are driven on roads,road construction and maintenance releases carbon dioxide,yes,no
request-89-2-2,road construction and maintenance releases carbon dioxide,carbon dioxide accumulates in the atmosphere,yes,no
request-89-2-3,carbon dioxide accumulates in the atmosphere,accumulated carbon dioxide traps heat in the atmosphere,yes,no
request-89-2-4,accumulated carbon dioxide traps heat in the atmosphere,trapped heat,yes,yes
request-89-2-5,trapped heat,global warming contributes to climate change,yes,yes
request-89-3-0,cars are manufactured,cars require rubber for tires,no,yes
request-89-3-1,cars require rubber for tires,rubber production,yes,yes
request-89-3-2,rubber production,deforestation reduces the number of trees that absorb carbon dioxide,yes,no
request-89-3-3,deforestation reduces the number of trees that absorb carbon dioxide,reduced carbon dioxide absorption,yes,yes
request-89-3-4,reduced carbon dioxide absorption,accumulated carbon dioxide traps heat in the atmosphere,yes,no
request-89-3-5,accumulated carbon dioxide traps heat in the atmosphere,trapped heat,yes,yes
request-89-3-6,trapped heat,global warming contributes to climate change,yes,yes
request-89-4-0,cars are manufactured,cars require steel for construction,yes,yes
request-89-4-1,cars require steel for construction,steel production releases carbon dioxide,yes,yes
request-89-4-2,steel production releases carbon dioxide,carbon dioxide accumulates in the atmosphere,yes,yes
request-89-4-3,carbon dioxide accumulates in the atmosphere,accumulated carbon dioxide traps heat in the atmosphere,yes,no
request-89-4-4,accumulated carbon dioxide traps heat in the atmosphere,trapped heat,yes,yes
request-89-4-5,trapped heat,global warming contributes to climate change,yes,yes
request-90-0-0,climate change,increased frequency and intensity of extreme weather events,yes,no
request-90-0-1,increased frequency and intensity of extreme weather events,damage to agricultural infrastructure and loss of crops,yes,no
request-90-0-2,damage to agricultural infrastructure and loss of crops,reduced agricultural productivity and supply of fresh foods,yes,yes
request-90-0-3,reduced agricultural productivity and supply of fresh foods,increased competition for scarce fresh food resources,yes,yes
request-90-0-4,increased competition for scarce fresh food resources,escalating prices for scarce fresh foods,yes,yes
request-90-1-0,climate change,changes in precipitation patterns and water availability,yes,no
request-90-1-1,changes in precipitation patterns and water availability,reduced availability of water for irrigation,yes,yes
request-90-1-2,reduced availability of water for irrigation,decreased crop yields and agricultural productivity,yes,no
request-90-1-3,decreased crop yields and agricultural productivity,reduced supply of fresh foods,yes,no
request-90-1-4,reduced supply of fresh foods,increased competition for scarce fresh food resources,yes,yes
request-90-1-5,increased competition for scarce fresh food resources,escalating prices for scarce fresh foods,yes,yes
request-90-2-0,climate change,rising temperatures and shifting growing seasons,yes,no
request-90-2-1,rising temperatures and shifting growing seasons,changes in the geographic distribution of crops,yes,no
request-90-2-2,changes in the geographic distribution of crops,increased vulnerability of crops to pests and diseases,yes,yes
request-90-2-3,increased vulnerability of crops to pests and diseases,decreased crop yields and agricultural productivity,yes,yes
request-90-2-4,decreased crop yields and agricultural productivity,reduced supply of fresh foods,yes,no
request-90-2-5,reduced supply of fresh foods,increased competition for scarce fresh food resources,yes,yes
request-90-2-6,increased competition for scarce fresh food resources,escalating prices for scarce fresh foods,yes,yes
request-90-3-0,climate change,ocean acidification and warming,yes,no
request-90-3-1,ocean acidification and warming,reduced populations of marine species and disrupted marine ecosystems,yes,no
request-90-3-2,reduced populations of marine species and disrupted marine ecosystems,decreased availability of seafood,yes,yes
request-90-3-3,decreased availability of seafood,increased demand for fresh foods,no,no
request-90-3-4,increased demand for fresh foods,increased competition for scarce fresh food resources,yes,no
request-90-3-5,increased competition for scarce fresh food resources,escalating prices for scarce fresh foods,yes,yes
request-90-4-0,climate change,increased frequency and intensity of wildfires,yes,no
request-90-4-1,increased frequency and intensity of wildfires,damage to agricultural infrastructure and loss of crops,yes,yes
request-90-4-2,damage to agricultural infrastructure and loss of crops,reduced agricultural productivity and supply of fresh foods,yes,yes
request-90-4-3,reduced agricultural productivity and supply of fresh foods,increased competition for scarce fresh food resources,yes,yes
request-90-4-4,increased competition for scarce fresh food resources,escalating prices for scarce fresh foods,yes,yes
request-90-5-0,climate change,changes in soil quality and nutrient availability,yes,no
request-90-5-1,changes in soil quality and nutrient availability,decreased crop yields and agricultural productivity,yes,yes
request-90-5-2,decreased crop yields and agricultural productivity,reduced supply of fresh foods,yes,no
request-90-5-3,reduced supply of fresh foods,increased competition for scarce fresh food resources,yes,yes
request-90-5-4,increased competition for scarce fresh food resources,escalating prices for scarce fresh foods,yes,yes
request-91-0-0,climate change,increased temperatures and changes in precipitation patterns,yes,no
request-91-0-1,increased temperatures and changes in precipitation patterns,alteration of crop growing conditions,yes,yes
request-91-0-2,alteration of crop growing conditions,reduction in crop yields and nutritional quality,yes,yes
request-91-0-3,reduction in crop yields and nutritional quality,food insecurity and malnutrition,yes,no
request-91-0-4,food insecurity and malnutrition,cascades through nutrition,yes,yes
request-91-1-0,climate change,more frequent and severe weather events,yes,no
request-91-1-1,more frequent and severe weather events,damage to agricultural infrastructure and farmland,yes,no
request-91-1-2,damage to agricultural infrastructure and farmland,reduction in crop yields and nutritional quality,yes,no
request-91-1-3,reduction in crop yields and nutritional quality,food insecurity and malnutrition,yes,no
request-91-1-4,food insecurity and malnutrition,cascades through nutrition,yes,yes
request-91-2-0,climate change,rising sea levels and coastal erosion,yes,no
request-91-2-1,rising sea levels and coastal erosion,loss of arable land and displacement of farming communities,yes,no
request-91-2-2,loss of arable land and displacement of farming communities,reduction in crop yields and nutritional quality,yes,yes
request-91-2-3,reduction in crop yields and nutritional quality,food insecurity and malnutrition,yes,no
request-91-2-4,food insecurity and malnutrition,cascades through nutrition,yes,yes
request-91-3-0,climate change,changes in temperature and precipitation patterns,yes,no
request-91-3-1,changes in temperature and precipitation patterns,shifts in pest and disease distributions,yes,no
request-91-3-2,shifts in pest and disease distributions,increased crop losses due to pests and diseases,yes,yes
request-91-3-3,increased crop losses due to pests and diseases,reduction in crop yields and nutritional quality,yes,yes
request-91-3-4,reduction in crop yields and nutritional quality,food insecurity and malnutrition,yes,no
request-91-3-5,food insecurity and malnutrition,cascades through nutrition,yes,yes
request-91-4-0,climate change,changes in temperature and precipitation patterns,yes,no
request-91-4-1,changes in temperature and precipitation patterns,alteration of marine ecosystems and fish habitats,yes,no
request-91-4-2,alteration of marine ecosystems and fish habitats,reduction in fish stocks and nutritional quality,yes,yes
request-91-4-3,reduction in fish stocks and nutritional quality,food insecurity and malnutrition,yes,no
request-91-4-4,food insecurity and malnutrition,cascades through nutrition,yes,yes
request-91-5-0,climate change,increased frequency and intensity of heatwaves,yes,no
request-91-5-1,increased frequency and intensity of heatwaves,reduced labor productivity and increased heatrelated illnesses among agricultural workers,yes,no
request-91-5-2,reduced labor productivity and increased heatrelated illnesses among agricultural workers,reduction in crop yields and nutritional quality,yes,yes
request-91-5-3,reduction in crop yields and nutritional quality,food insecurity and malnutrition,yes,no
request-91-5-4,food insecurity and malnutrition,cascades through nutrition,yes,yes
request-92-0-0,climate change,increased global temperatures,yes,yes
request-92-0-1,increased global temperatures,changes in disease vector patterns,yes,no
request-92-0-2,changes in disease vector patterns,spread of vectorborne diseases,yes,yes
request-92-0-3,spread of vectorborne diseases,increased prevalence of diseases like malaria and dengue fever,yes,yes
request-92-0-4,increased prevalence of diseases like malaria and dengue fever,impact on public health infrastructure,yes,yes
request-92-0-5,impact on public health infrastructure,cascading effects on health systems and individual health outcomes,yes,yes
request-92-1-0,climate change,rising sea levels,yes,no
request-92-1-1,rising sea levels,loss of habitats and displacement of communities,yes,no
request-92-1-2,loss of habitats and displacement of communities,increased population density in urban areas,yes,yes
request-92-1-3,increased population density in urban areas,spread of airborne diseases,yes,no
request-92-1-4,spread of airborne diseases,increased prevalence of respiratory illnesses,yes,yes
request-92-1-5,increased prevalence of respiratory illnesses,strain on healthcare systems,yes,yes
request-92-1-6,strain on healthcare systems,cascading effects on health systems and individual health outcomes,yes,yes
request-92-2-0,climate change,changes in precipitation patterns,yes,no
request-92-2-1,changes in precipitation patterns,increased frequency of floods and droughts,yes,yes
request-92-2-2,increased frequency of floods and droughts,disruption of food and water supplies,yes,no
request-92-2-3,disruption of food and water supplies,increased prevalence of malnutrition and waterborne diseases,yes,yes
request-92-2-4,increased prevalence of malnutrition and waterborne diseases,impact on public health infrastructure,yes,yes
request-92-2-5,impact on public health infrastructure,cascading effects on health systems and individual health outcomes,yes,yes
request-92-3-0,climate change,increased frequency of extreme weather events,yes,no
request-92-3-1,increased frequency of extreme weather events,destruction of infrastructure and displacement of communities,yes,no
request-92-3-2,destruction of infrastructure and displacement of communities,increased population density in temporary shelters,yes,yes
request-92-3-3,increased population density in temporary shelters,spread of communicable diseases,yes,no
request-92-3-4,spread of communicable diseases,increased prevalence of infectious diseases,yes,yes
request-92-3-5,increased prevalence of infectious diseases,strain on healthcare systems,yes,yes
request-92-3-6,strain on healthcare systems,cascading effects on health systems and individual health outcomes,yes,yes
request-92-4-0,climate change,changes in temperature and precipitation patterns,yes,no
request-92-4-1,changes in temperature and precipitation patterns,increased prevalence of allergens and pollutants,yes,no
request-92-4-2,increased prevalence of allergens and pollutants,exacerbation of respiratory conditions like asthma,yes,no
request-92-4-3,exacerbation of respiratory conditions like asthma,increased demand for healthcare services,yes,yes
request-92-4-4,increased demand for healthcare services,strain on healthcare systems,yes,yes
request-92-4-5,strain on healthcare systems,cascading effects on health systems and individual health outcomes,yes,yes
request-93-0-0,climate change,increased frequency and severity of natural disasters,yes,no
request-93-0-1,increased frequency and severity of natural disasters,damage to infrastructure and property,yes,no
request-93-0-2,damage to infrastructure and property,reduced economic activity in affected regions,yes,no
request-93-0-3,reduced economic activity in affected regions,job losses and unemployment in industries reliant on those regions,yes,yes
request-93-0-4,job losses and unemployment in industries reliant on those regions,cascades through employment,yes,yes
request-93-1-0,climate change,rising global temperatures,yes,yes
request-93-1-1,rising global temperatures,changes in crop yields and agricultural productivity,yes,no
request-93-1-2,changes in crop yields and agricultural productivity,decreased demand for farm labor,yes,yes
request-93-1-3,decreased demand for farm labor,job losses and unemployment in the agricultural sector,yes,yes
request-93-1-4,job losses and unemployment in the agricultural sector,cascades through employment,yes,yes
request-93-2-0,climate change,shifts in weather patterns and seasonality,yes,no
request-93-2-1,shifts in weather patterns and seasonality,disruptions to tourism and recreation industries,yes,no
request-93-2-2,disruptions to tourism and recreation industries,reduced demand for workers in those sectors,yes,yes
request-93-2-3,reduced demand for workers in those sectors,job losses and unemployment in tourism and recreation,yes,yes
request-93-2-4,job losses and unemployment in tourism and recreation,cascades through employment,yes,yes
request-93-3-0,climate change,sealevel rise and coastal flooding,yes,no
request-93-3-1,sealevel rise and coastal flooding,damage to coastal infrastructure and property,yes,no
request-93-3-2,damage to coastal infrastructure and property,relocation of businesses and industries away from affected areas,yes,no
request-93-3-3,relocation of businesses and industries away from affected areas,job losses and unemployment in coastal communities,yes,yes
request-93-3-4,job losses and unemployment in coastal communities,cascades through employment,yes,yes
request-93-4-0,climate change,changes in precipitation patterns,yes,no
request-93-4-1,changes in precipitation patterns,water scarcity and drought,yes,yes
request-93-4-2,water scarcity and drought,"impacts on industries reliant on water, such as manufacturing and energy production",yes,yes
request-93-4-3,"impacts on industries reliant on water, such as manufacturing and energy production",job losses and unemployment in affected industries,yes,yes
request-93-4-4,job losses and unemployment in affected industries,cascades through employment,yes,yes
request-93-5-0,climate change,increased frequency and severity of heatwaves,yes,no
request-93-5-1,increased frequency and severity of heatwaves,reduced worker productivity and increased health risks,yes,yes
request-93-5-2,reduced worker productivity and increased health risks,decreased demand for labor in industries with outdoor or physically demanding work,yes,yes
request-93-5-3,decreased demand for labor in industries with outdoor or physically demanding work,job losses and unemployment in those sectors,yes,yes
request-93-5-4,job losses and unemployment in those sectors,cascades through employment,yes,yes
request-93-6-0,climate change,changes in the distribution and prevalence of diseases and pests,yes,no
request-93-6-1,changes in the distribution and prevalence of diseases and pests,impacts on public health and healthcare systems,yes,yes
request-93-6-2,impacts on public health and healthcare systems,increased healthcare costs and reduced economic productivity,yes,yes
request-93-6-3,increased healthcare costs and reduced economic productivity,job losses and unemployment due to reduced demand for labor,yes,yes
request-93-6-4,job losses and unemployment due to reduced demand for labor,cascades through employment,yes,yes
request-93-7-0,climate change,policy responses and regulations aimed at reducing greenhouse gas emissions,yes,no
request-93-7-1,policy responses and regulations aimed at reducing greenhouse gas emissions,transition to a lowcarbon economy,yes,yes
request-93-7-2,transition to a lowcarbon economy,job losses and unemployment in industries reliant on fossil fuels,yes,yes
request-93-7-3,job losses and unemployment in industries reliant on fossil fuels,cascades through employment,yes,yes
request-93-7-4,cascades through employment,job creation and employment opportunities in clean energy and other lowcarbon industries,yes,yes
request-93-7-5,job creation and employment opportunities in clean energy and other lowcarbon industries,cascades through employment,yes,yes
request-94-0-0,climate change,increased global temperatures,yes,yes
request-94-0-1,increased global temperatures,more frequent and severe weather events,yes,no
request-94-0-2,more frequent and severe weather events,damage to infrastructure and property,yes,no
request-94-0-3,damage to infrastructure and property,higher costs for insurance and disaster recovery,yes,yes
request-94-0-4,higher costs for insurance and disaster recovery,reduced economic growth and increased debt,yes,yes
request-94-0-5,reduced economic growth and increased debt,cascades through economy,yes,yes
request-94-1-0,climate change,changes in precipitation patterns,yes,no
request-94-1-1,changes in precipitation patterns,decreased water availability for agriculture,yes,yes
request-94-1-2,decreased water availability for agriculture,reduced crop yields and higher food prices,yes,no
request-94-1-3,reduced crop yields and higher food prices,increased poverty and social unrest,yes,yes
request-94-1-4,increased poverty and social unrest,decreased economic stability and growth,yes,yes
request-94-1-5,decreased economic stability and growth,cascades through economy,yes,yes
request-94-2-0,climate change,rising sea levels,yes,no
request-94-2-1,rising sea levels,coastal flooding and erosion,yes,no
request-94-2-2,coastal flooding and erosion,loss of land and property,yes,yes
request-94-2-3,loss of land and property,displacement of people and businesses,yes,yes
request-94-2-4,displacement of people and businesses,decreased economic productivity and growth,yes,yes
request-94-2-5,decreased economic productivity and growth,cascades through economy,yes,yes
request-94-3-0,climate change,changes in disease vectors and patterns,yes,no
request-94-3-1,changes in disease vectors and patterns,increased prevalence of certain diseases,yes,yes
request-94-3-2,increased prevalence of certain diseases,higher healthcare costs and reduced worker productivity,yes,yes
request-94-3-3,higher healthcare costs and reduced worker productivity,decreased economic output and growth,yes,yes
request-94-3-4,decreased economic output and growth,cascades through economy,yes,yes
request-94-4-0,climate change,changes in ocean temperatures and acidity,yes,no
request-94-4-1,changes in ocean temperatures and acidity,decline in fish stocks and marine biodiversity,yes,no
request-94-4-2,decline in fish stocks and marine biodiversity,reduced income and employment in fishing industries,yes,no
request-94-4-3,reduced income and employment in fishing industries,decreased economic activity and growth,yes,yes
request-94-4-4,decreased economic activity and growth,cascades through economy,yes,yes
request-95-0-0,mismanagement of god's work,human activities disregarding the environment,yes,yes
request-95-0-1,human activities disregarding the environment,increased greenhouse gas emissions,yes,no
request-95-0-2,increased greenhouse gas emissions,global warming,yes,no
request-95-0-3,global warming,climate change,yes,yes
request-95-1-0,mismanagement of god's work,destruction of natural habitats,yes,no
request-95-1-1,destruction of natural habitats,loss of biodiversity,yes,yes
request-95-1-2,loss of biodiversity,disruption of ecosystems,yes,yes
request-95-1-3,disruption of ecosystems,changes in atmospheric conditions,yes,yes
request-95-1-4,changes in atmospheric conditions,climate change,yes,yes
request-95-2-0,mismanagement of god's work,overexploitation of natural resources,yes,no
request-95-2-1,overexploitation of natural resources,deforestation,yes,yes
request-95-2-2,deforestation,reduced carbon sequestration,yes,no
request-95-2-3,reduced carbon sequestration,increased greenhouse gases,yes,yes
request-95-2-4,increased greenhouse gases,climate change,yes,no
request-95-3-0,mismanagement of god's work,pollution and contamination,no,no
request-95-3-1,pollution and contamination,"degradation of air, water, and soil quality",yes,yes
request-95-3-2,"degradation of air, water, and soil quality",changes in atmospheric conditions,yes,yes
request-95-3-3,changes in atmospheric conditions,global warming,yes,yes
request-95-3-4,global warming,climate change,yes,yes
request-95-4-0,mismanagement of god's work,disregard for sustainable practices,yes,yes
request-95-4-1,disregard for sustainable practices,unsustainable agriculture and livestock practices,yes,yes
request-95-4-2,unsustainable agriculture and livestock practices,increased methane emissions,yes,no
request-95-4-3,increased methane emissions,global warming,yes,yes
request-95-4-4,global warming,climate change,yes,yes
request-96-0-0,human activity,energy production and consumption,yes,no
request-96-0-1,energy production and consumption,fossil fuel combustion,yes,yes
request-96-0-2,fossil fuel combustion,carbon dioxide emissions,yes,no
request-96-0-3,carbon dioxide emissions,greenhouse gas concentrations,yes,no
request-96-1-0,human activity,agriculture and livestock farming,yes,yes
request-96-1-1,agriculture and livestock farming,methane and nitrous oxide emissions,yes,yes
request-96-1-2,methane and nitrous oxide emissions,greenhouse gas concentrations,yes,no
request-96-2-0,human activity,deforestation and land use changes,yes,no
request-96-2-1,deforestation and land use changes,reduced carbon sequestration,yes,no
request-96-2-2,reduced carbon sequestration,greenhouse gas concentrations,yes,yes
request-96-3-0,human activity,industrial processes,yes,no
request-96-3-1,industrial processes,industrial gases emissions,yes,no
request-96-3-2,industrial gases emissions,greenhouse gas concentrations,yes,no
request-96-4-0,human activity,waste management,yes,no
request-96-4-1,waste management,methane emissions from landfills and wastewater,yes,no
request-96-4-2,methane emissions from landfills and wastewater,greenhouse gas concentrations,yes,no
request-97-0-0,foreign countries,implement policies that promote economic growth,yes,no
request-97-0-1,implement policies that promote economic growth,which,yes,yes
request-97-0-2,which,resulting in exploitation of natural resources in foreign countries,yes,yes
request-97-0-3,resulting in exploitation of natural resources in foreign countries,"including deforestation for agriculture, mining, and infrastructure projects",yes,yes
request-97-1-0,foreign countries,receive foreign aid or investment,yes,no
request-97-1-1,receive foreign aid or investment,which is used to fund development projects,yes,yes
request-97-1-2,which is used to fund development projects,leading to an increase in demand for resources,yes,no
request-97-1-3,leading to an increase in demand for resources,"resulting in deforestation for agriculture, mining, and infrastructure projects",yes,yes
request-97-2-0,foreign countries,have weak environmental regulations,yes,yes
request-97-2-1,have weak environmental regulations,which allows for unsustainable resource extraction,yes,yes
request-97-2-2,which allows for unsustainable resource extraction,"leading to deforestation for agriculture, mining, and infrastructure projects",yes,yes
request-97-3-0,foreign countries,experience population growth,no,no
request-97-3-1,experience population growth,leading to an increase in demand for resources,yes,yes
request-97-3-2,leading to an increase in demand for resources,"resulting in deforestation for agriculture, mining, and infrastructure projects",yes,yes
request-97-4-0,foreign countries,have a high demand for certain products,yes,yes
request-97-4-1,have a high demand for certain products,"such as palm oil, timber, and beef",yes,yes
request-97-4-2,"such as palm oil, timber, and beef","leading to deforestation for agriculture, mining, and infrastructure projects",yes,yes
request-97-5-0,foreign countries,experience political instability,yes,no
request-97-5-1,experience political instability,leading to a lack of enforcement of environmental regulations,yes,yes
request-97-5-2,leading to a lack of enforcement of environmental regulations,"resulting in deforestation for agriculture, mining, and infrastructure projects",yes,yes
request-97-6-0,foreign countries,have a high demand for energy,yes,no
request-97-6-1,have a high demand for energy,leading to deforestation for the construction of hydroelectric dams and other energy projects,yes,yes
request-97-7-0,foreign countries,have a high demand for infrastructure development,yes,yes
request-97-7-1,have a high demand for infrastructure development,"leading to deforestation for the construction of roads, buildings, and other infrastructure projects",yes,yes
request-97-8-0,foreign countries,have a high demand for mineral resources,yes,yes
request-97-8-1,have a high demand for mineral resources,leading to deforestation for mining activities,yes,yes
request-98-0-0,heavy rainfall,increased water levels in rivers and streams,yes,no
request-98-0-1,increased water levels in rivers and streams,overflow of riverbanks,yes,yes
request-98-0-2,overflow of riverbanks,flooding in nearby areas,yes,yes
request-98-0-3,flooding in nearby areas,damage to infrastructure and displacement of people,yes,yes
request-98-0-4,damage to infrastructure and displacement of people,flooding,no,yes
request-98-1-0,melting snow and ice,increased water flow into rivers and streams,yes,no
request-98-1-1,increased water flow into rivers and streams,overflow of riverbanks,yes,no
request-98-1-2,overflow of riverbanks,flooding in nearby areas,yes,yes
request-98-1-3,flooding in nearby areas,damage to infrastructure and displacement of people,yes,yes
request-98-1-4,damage to infrastructure and displacement of people,flooding,no,yes
request-98-2-0,blocked or overwhelmed drainage systems,increased water levels in streets and lowlying areas,yes,yes
request-98-2-1,increased water levels in streets and lowlying areas,overflow of water onto roads and properties,yes,yes
request-98-2-2,overflow of water onto roads and properties,flooding in urban areas,yes,yes
request-98-2-3,flooding in urban areas,damage to buildings and infrastructure,yes,no
request-98-2-4,damage to buildings and infrastructure,flooding,no,yes
request-98-3-0,coastal storm surges,increased water levels along the coast,yes,yes
request-98-3-1,increased water levels along the coast,overflow of sea walls and barriers,yes,yes
request-98-3-2,overflow of sea walls and barriers,flooding in coastal communities,yes,yes
request-98-3-3,flooding in coastal communities,damage to homes and businesses,yes,yes
request-98-3-4,damage to homes and businesses,flooding,no,yes
request-98-4-0,burst water mains or dam failures,sudden release of large amounts of water,yes,yes
request-98-4-1,sudden release of large amounts of water,rapid increase in water levels in nearby areas,yes,yes
request-98-4-2,rapid increase in water levels in nearby areas,flooding in surrounding areas,yes,yes
request-98-4-3,flooding in surrounding areas,damage to buildings and infrastructure,yes,yes
request-98-4-4,damage to buildings and infrastructure,flooding,no,yes
request-99-0-0,deforestation,soil erosion,yes,no
request-99-0-1,soil erosion,land sliding,yes,yes
request-99-1-0,deforestation,reduced water absorption,yes,no
request-99-1-1,reduced water absorption,increased surface runoff,yes,yes
request-99-1-2,increased surface runoff,soil erosion,yes,yes
request-99-1-3,soil erosion,land sliding,yes,yes
request-99-2-0,deforestation,loss of tree roots,yes,no
request-99-2-1,loss of tree roots,reduced soil stability,yes,yes
request-99-2-2,reduced soil stability,soil erosion,yes,yes
request-99-2-3,soil erosion,land sliding,yes,yes
request-99-3-0,deforestation,altered water cycle,yes,no
request-99-3-1,altered water cycle,increased frequency of heavy rainfall,yes,yes
request-99-3-2,increased frequency of heavy rainfall,soil erosion,yes,no
request-99-3-3,soil erosion,land sliding,yes,yes
request-99-4-0,deforestation,changes in vegetation cover,yes,no
request-99-4-1,changes in vegetation cover,altered microclimate,yes,yes
request-99-4-2,altered microclimate,increased soil moisture,yes,yes
request-99-4-3,increased soil moisture,soil erosion,no,no
request-99-4-4,soil erosion,land sliding,yes,yes
request-99-5-0,deforestation,changes in land use,yes,yes
request-99-5-1,changes in land use,increased human activity,yes,yes
request-99-5-2,increased human activity,soil compaction,yes,no
request-99-5-3,soil compaction,soil erosion,yes,no
request-99-5-4,soil erosion,land sliding,yes,yes
request-99-6-0,deforestation,loss of biodiversity,yes,no
request-99-6-1,loss of biodiversity,reduced soil quality,yes,yes
request-99-6-2,reduced soil quality,soil erosion,yes,yes
request-99-6-3,soil erosion,land sliding,yes,yes
request-99-7-0,deforestation,changes in surface roughness,yes,no
request-99-7-1,changes in surface roughness,altered wind patterns,yes,yes
request-99-7-2,altered wind patterns,soil erosion,yes,no
request-99-7-3,soil erosion,land sliding,yes,yes
request-100-0-0,rise in global temperatures,melting of glaciers and polar ice caps,yes,no
request-100-0-1,melting of glaciers and polar ice caps,increased water levels in oceans,yes,no
request-100-0-2,increased water levels in oceans,higher sea surface temperatures,no,yes
request-100-0-3,higher sea surface temperatures,more frequent and intense rainfall events,yes,no
request-100-0-4,more frequent and intense rainfall events,saturated and unstable soil conditions,yes,no
request-100-0-5,saturated and unstable soil conditions,land sliding,yes,yes
request-100-1-0,rise in global temperatures,changes in precipitation patterns,yes,no
request-100-1-1,changes in precipitation patterns,increased rainfall intensity and frequency,yes,yes
request-100-1-2,increased rainfall intensity and frequency,saturated and unstable soil conditions,yes,no
request-100-1-3,saturated and unstable soil conditions,land sliding,yes,yes
request-100-2-0,rise in global temperatures,changes in vegetation patterns,yes,yes
request-100-2-1,changes in vegetation patterns,loss of vegetation due to drought or wildfires,yes,yes
request-100-2-2,loss of vegetation due to drought or wildfires,reduced soil stability,yes,yes
request-100-2-3,reduced soil stability,land sliding,yes,yes
request-100-3-0,rise in global temperatures,increased frequency and intensity of heatwaves,yes,no
request-100-3-1,increased frequency and intensity of heatwaves,drying of soil and increased evaporation,yes,yes
request-100-3-2,drying of soil and increased evaporation,soil erosion and reduced stability,yes,yes
request-100-3-3,soil erosion and reduced stability,land sliding,yes,yes
request-100-4-0,rise in global temperatures,changes in atmospheric circulation patterns,yes,no
request-100-4-1,changes in atmospheric circulation patterns,increased frequency and intensity of storms and cyclones,yes,yes
request-100-4-2,increased frequency and intensity of storms and cyclones,high winds and heavy rainfall,yes,yes
request-100-4-3,high winds and heavy rainfall,soil erosion and reduced stability,yes,no
request-100-4-4,soil erosion and reduced stability,land sliding,yes,yes
request-101-0-0,melting of glaciers,increased water flow,yes,yes
request-101-0-1,increased water flow,soil saturation,yes,yes
request-101-0-2,soil saturation,land sliding,yes,yes
request-101-1-0,melting of glaciers,rising sea levels,yes,no
request-101-1-1,rising sea levels,coastal erosion,yes,no
request-101-1-2,coastal erosion,land sliding,yes,yes
request-101-2-0,melting of glaciers,changing weather patterns,yes,yes
request-101-2-1,changing weather patterns,increased rainfall,yes,yes
request-101-2-2,increased rainfall,soil saturation,yes,no
request-101-2-3,soil saturation,land sliding,yes,yes
request-101-3-0,melting of glaciers,reduced snow cover,yes,yes
request-101-3-1,reduced snow cover,increased ground temperature,yes,yes
request-101-3-2,increased ground temperature,permafrost thawing,yes,yes
request-101-3-3,permafrost thawing,soil instability,yes,yes
request-101-3-4,soil instability,land sliding,yes,yes
request-101-4-0,melting of glaciers,changing river courses,yes,no
request-101-4-1,changing river courses,bank erosion,yes,yes
request-101-4-2,bank erosion,land sliding,yes,yes
request-101-5-0,melting of glaciers,changing ecosystems,yes,no
request-101-5-1,changing ecosystems,altered vegetation patterns,yes,yes
request-101-5-2,altered vegetation patterns,reduced root cohesion,yes,yes
request-101-5-3,reduced root cohesion,soil instability,yes,yes
request-101-5-4,soil instability,land sliding,yes,yes
request-102-0-0,soil erosion,removal of topsoil and vegetation,yes,yes
request-102-0-1,removal of topsoil and vegetation,reduction in soil stability,yes,yes
request-102-0-2,reduction in soil stability,increased water infiltration and saturation,no,yes
request-102-0-3,increased water infiltration and saturation,increased soil weight and pressure,yes,no
request-102-0-4,increased soil weight and pressure,land sliding,yes,yes
request-102-1-0,soil erosion,removal of topsoil and vegetation,yes,yes
request-102-1-1,removal of topsoil and vegetation,reduction in soil cohesion,yes,yes
request-102-1-2,reduction in soil cohesion,increased soil movement and instability,yes,yes
request-102-1-3,increased soil movement and instability,land sliding,yes,yes
request-102-2-0,soil erosion,removal of topsoil and vegetation,yes,yes
request-102-2-1,removal of topsoil and vegetation,reduction in soil structure,yes,yes
request-102-2-2,reduction in soil structure,increased soil vulnerability to weathering and erosion,yes,yes
request-102-2-3,increased soil vulnerability to weathering and erosion,increased soil movement and instability,yes,yes
request-102-2-4,increased soil movement and instability,land sliding,yes,yes
request-102-3-0,soil erosion,removal of topsoil and vegetation,yes,yes
request-102-3-1,removal of topsoil and vegetation,reduction in soil strength,yes,yes
request-102-3-2,reduction in soil strength,increased soil vulnerability to landslides,yes,yes
request-102-3-3,increased soil vulnerability to landslides,land sliding,yes,yes
request-102-4-0,soil erosion,removal of topsoil and vegetation,yes,yes
request-102-4-1,removal of topsoil and vegetation,reduction in soil retention capacity,yes,yes
request-102-4-2,reduction in soil retention capacity,increased soil saturation and instability,yes,yes
request-102-4-3,increased soil saturation and instability,land sliding,yes,yes
request-102-5-0,soil erosion,removal of topsoil and vegetation,yes,yes
request-102-5-1,removal of topsoil and vegetation,reduction in soil permeability,yes,yes
request-102-5-2,reduction in soil permeability,increased surface runoff and erosion,yes,yes
request-102-5-3,increased surface runoff and erosion,increased soil movement and instability,yes,yes
request-102-5-4,increased soil movement and instability,land sliding,yes,yes
request-102-6-0,soil erosion,removal of topsoil and vegetation,yes,yes
request-102-6-1,removal of topsoil and vegetation,reduction in soil moisture retention,yes,yes
request-102-6-2,reduction in soil moisture retention,increased soil saturation and instability,no,no
