custom_id,cause,effect,Does_cause_lead_to_effect,Does_effect_lead_to_cause_SWITCH
request-90-2-2,melting ice caps,rising sea levels,yes,no
request-90-2-3,rising sea levels,increased salinization of agricultural land,yes,no
request-90-2-4,increased salinization of agricultural land,reduced crop yields,yes,no
request-90-2-5,reduced crop yields,decreased supply of fresh foods,yes,no
request-90-2-6,decreased supply of fresh foods,escalating prices for scarce fresh foods,yes,no
request-90-3-0,climate change,rising global temperatures,no,no
request-90-3-1,rising global temperatures,more intense storms and flooding,yes,no
request-90-3-2,more intense storms and flooding,damage to agricultural infrastructure,yes,no
request-90-3-3,damage to agricultural infrastructure,disrupted food production,yes,yes
request-90-3-4,disrupted food production,reduced supply of fresh foods,yes,no
request-90-3-5,reduced supply of fresh foods,escalating prices for scarce fresh foods,yes,no
request-90-4-0,climate change,altered weather patterns,yes,no
request-90-4-1,altered weather patterns,shifts in growing seasons,yes,no
request-90-4-2,shifts in growing seasons,reduced crop yields,yes,no
request-90-4-3,reduced crop yields,decreased supply of fresh foods,yes,no
request-90-4-4,decreased supply of fresh foods,escalating prices for scarce fresh foods,yes,no
request-90-5-0,climate change,increased atmospheric co2,yes,yes
request-90-5-1,increased atmospheric co2,ocean warming,yes,yes
request-90-5-2,ocean warming,disruption of marine ecosystems,yes,no
request-90-5-3,disruption of marine ecosystems,decline in fish stocks,yes,yes
request-90-5-4,decline in fish stocks,decreased availability of fresh foods,yes,no
request-90-5-5,decreased availability of fresh foods,escalating prices for scarce fresh foods,yes,no
request-90-6-0,climate change,rising global temperatures,yes,no
request-90-6-1,rising global temperatures,proliferation of crop pests and diseases,yes,no
request-90-6-2,proliferation of crop pests and diseases,reduced agricultural output,yes,yes
request-90-6-3,reduced agricultural output,decreased supply of fresh foods,yes,no
request-90-6-4,decreased supply of fresh foods,escalating prices for scarce fresh foods,yes,no
request-91-0-0,climate change causes increased global temperatures,increased global temperatures cause altered weather patterns,yes,no
request-91-0-1,increased global temperatures cause altered weather patterns,altered weather patterns cause extreme weather events,yes,no
request-91-0-2,altered weather patterns cause extreme weather events,extreme weather events cause crop failures,yes,no
request-91-0-3,extreme weather events cause crop failures,crop failures cause reduced food production,yes,no
request-91-0-4,crop failures cause reduced food production,reduced food production causes malnutrition,yes,yes
request-91-0-5,reduced food production causes malnutrition,malnutrition affects nutrition,yes,yes
request-91-1-0,climate change causes rising sea levels,rising sea levels cause coastal flooding,yes,no
request-91-1-1,rising sea levels cause coastal flooding,coastal flooding causes loss of agricultural land,yes,no
request-91-1-2,coastal flooding causes loss of agricultural land,loss of agricultural land causes decreased crop yield,yes,no
request-91-1-3,loss of agricultural land causes decreased crop yield,decreased crop yield causes food shortages,yes,yes
request-91-1-4,decreased crop yield causes food shortages,food shortages cause poor diet quality,yes,no
request-91-1-5,food shortages cause poor diet quality,poor diet quality affects nutrition,yes,yes
request-91-2-0,climate change causes increased carbon dioxide levels,increased carbon dioxide levels cause reduced nutritional quality of crops,yes,no
request-91-2-1,increased carbon dioxide levels cause reduced nutritional quality of crops,reduced nutritional quality of crops causes lower nutrient intake,yes,no
request-91-2-2,reduced nutritional quality of crops causes lower nutrient intake,lower nutrient intake affects nutrition,yes,yes
request-91-3-0,climate change causes droughts,droughts cause water scarcity,yes,no
request-91-3-1,droughts cause water scarcity,water scarcity causes reduced agricultural irrigation,yes,yes
request-91-3-2,water scarcity causes reduced agricultural irrigation,reduced agricultural irrigation causes decreased crop productivity,yes,no
request-91-3-3,reduced agricultural irrigation causes decreased crop productivity,decreased crop productivity causes reduced food availability,yes,yes
request-91-3-4,decreased crop productivity causes reduced food availability,reduced food availability affects nutrition,yes,yes
request-92-0-0,climate change,increased global temperatures,no,yes
request-92-0-1,increased global temperatures,frequent heatwaves,yes,no
request-92-0-2,frequent heatwaves,heatrelated illnesses,yes,no
request-92-0-3,heatrelated illnesses,increased mortality and morbidity,yes,no
request-92-0-4,increased mortality and morbidity,cascades through health,yes,yes
request-92-1-0,climate change,rising sea levels,yes,no
request-92-1-1,rising sea levels,coastal flooding,yes,no
request-92-1-2,coastal flooding,displacement of populations,yes,no
request-92-1-3,displacement of populations,mental health issues,yes,no
request-92-1-4,mental health issues,cascades through health,yes,yes
request-92-2-0,climate change,intensified extreme weather events,yes,no
request-92-2-1,intensified extreme weather events,destruction of infrastructure,yes,no
request-92-2-2,destruction of infrastructure,reduced access to healthcare,yes,no
request-92-2-3,reduced access to healthcare,health disparities,yes,yes
request-92-2-4,health disparities,cascades through health,yes,yes
request-92-3-0,climate change,changes in precipitation patterns,yes,no
request-92-3-1,changes in precipitation patterns,water scarcity,yes,no
request-92-3-2,water scarcity,reduced agricultural productivity,yes,no
request-92-3-3,reduced agricultural productivity,food insecurity,yes,yes
request-92-3-4,food insecurity,malnutrition and related diseases,yes,no
request-92-3-5,malnutrition and related diseases,cascades through health,yes,yes
request-92-4-0,climate change,warming oceans,yes,no
request-92-4-1,warming oceans,spread of waterborne diseases,yes,no
request-92-4-2,spread of waterborne diseases,increased risk of infectious diseases,yes,no
request-92-4-3,increased risk of infectious diseases,cascades through health,yes,yes
request-92-5-0,climate change,altered ecosystems,yes,yes
request-92-5-1,altered ecosystems,expansion of disease vectors,yes,yes
request-92-5-2,expansion of disease vectors,spread of vectorborne diseases,yes,no
request-92-5-3,spread of vectorborne diseases,increased disease burden,yes,yes
request-92-5-4,increased disease burden,cascades through health,yes,yes
request-92-6-0,climate change,increased air pollution levels,yes,yes
request-92-6-1,increased air pollution levels,worsened respiratory conditions,yes,no
request-92-6-2,worsened respiratory conditions,higher rates of asthma and lung diseases,yes,yes
request-92-6-3,higher rates of asthma and lung diseases,cascades through health,yes,no
request-92-7-0,climate change,loss of biodiversity,yes,yes
request-92-7-1,loss of biodiversity,disruption of ecosystem services,yes,yes
request-92-7-2,disruption of ecosystem services,reduced availability of medicinal resources,yes,yes
request-92-7-3,reduced availability of medicinal resources,limited healthcare advancements,yes,yes
request-92-7-4,limited healthcare advancements,cascades through health,yes,yes
request-92-8-0,climate change,economic instability in vulnerable regions,yes,no
request-92-8-1,economic instability in vulnerable regions,resource conflicts,yes,yes
request-92-8-2,resource conflicts,injuries and casualties from violence,yes,no
request-92-8-3,injuries and casualties from violence,cascades through health,yes,no
request-93-0-0,climate change,rising temperatures,yes,yes
request-93-0-1,rising temperatures,melting glaciers,yes,no
request-93-0-2,melting glaciers,rising sea levels,yes,no
request-93-0-3,rising sea levels,flooding of coastal areas,yes,no
request-93-0-4,flooding of coastal areas,displacement of communities,yes,no
request-93-0-5,displacement of communities,reduction in local businesses,yes,yes
request-93-0-6,reduction in local businesses,job losses,yes,yes
request-93-1-0,climate change,rising temperatures,yes,no
request-93-1-1,rising temperatures,increase in heatwaves,yes,no
request-93-1-2,increase in heatwaves,decline in agricultural yields,yes,no
request-93-1-3,decline in agricultural yields,reduction in food production,yes,yes
request-93-1-4,reduction in food production,collapse of agricultural businesses,yes,yes
request-93-1-5,collapse of agricultural businesses,job losses in agriculture,yes,no
request-93-2-0,climate change,rising temperatures,yes,no
request-93-2-1,rising temperatures,prolonged droughts,yes,yes
request-93-2-2,prolonged droughts,water shortages,yes,no
request-93-2-3,water shortages,strain on industrial operations,yes,yes
request-93-2-4,strain on industrial operations,shutdown of factories,yes,yes
request-93-2-5,shutdown of factories,job losses in industries,yes,yes
request-93-3-0,climate change,rising temperatures,yes,no
request-93-3-1,rising temperatures,increased storm intensity,yes,no
request-93-3-2,increased storm intensity,damage to infrastructure,yes,no
request-93-3-3,damage to infrastructure,decline in tourism,yes,yes
request-93-3-4,decline in tourism,closure of tourist businesses,yes,yes
request-93-3-5,closure of tourist businesses,job losses in tourism,yes,yes
request-93-4-0,climate change,rising global temperatures,yes,no
request-93-4-1,rising global temperatures,ocean warming,yes,yes
request-93-4-2,ocean warming,coral bleaching,yes,no
request-93-4-3,coral bleaching,decline in fisheries,yes,no
request-93-4-4,decline in fisheries,collapse of fishing businesses,yes,no
request-93-4-5,collapse of fishing businesses,job losses for fishermen,yes,no
request-93-5-0,climate change,rising temperatures,yes,no
request-93-5-1,rising temperatures,spread of tropical diseases,yes,no
request-93-5-2,spread of tropical diseases,illness among workers,yes,yes
request-93-5-3,illness among workers,reduced workforce productivity,yes,no
request-93-5-4,reduced workforce productivity,business decline,yes,yes
request-93-5-5,business decline,increase in job layoffs,yes,yes
request-93-6-0,climate change,increase in extreme weather events,yes,no
request-93-6-1,increase in extreme weather events,destruction of infrastructure,yes,no
request-93-6-2,destruction of infrastructure,disruption of supply chains,yes,no
request-93-6-3,disruption of supply chains,decline in manufacturing output,yes,yes
request-93-6-4,decline in manufacturing output,closure of businesses,yes,yes
request-93-6-5,closure of businesses,job losses,yes,yes
request-93-7-0,climate change,rising temperatures,yes,"no rising temperatures are a result of climate change, not a cause"
request-93-7-1,rising temperatures,faster glacier melting,yes,no
request-93-7-2,faster glacier melting,disruption of water availability,yes,yes
request-93-7-3,disruption of water availability,reduction in hydroelectric power,yes,yes
request-93-7-4,reduction in hydroelectric power,loss of energydependent businesses,yes,no
request-93-7-5,loss of energydependent businesses,job losses in energydependent sectors  ,yes,yes
request-94-0-0,climate change,global temperature rise,yes,no
request-94-0-1,global temperature rise,melting ice caps,yes,yes
request-94-0-2,melting ice caps,rising sea levels,yes,no
request-94-0-3,rising sea levels,flooded coastal areas,yes,no
request-94-0-4,flooded coastal areas,displacement of populations,yes,no
request-94-0-5,displacement of populations,increased demand for resources,yes,yes
request-94-0-6,increased demand for resources,strain on economic systems,yes,yes
request-94-0-7,strain on economic systems,cascades through economy,yes,yes
request-94-1-0,climate change,global temperature rise,yes,yes
request-94-1-1,global temperature rise,extreme weather events,yes,no
request-94-1-2,extreme weather events,destruction of infrastructure,yes,no
request-94-1-3,destruction of infrastructure,increased repair costs,yes,yes
request-94-1-4,increased repair costs,reduced economic productivity,yes,no
request-94-1-5,reduced economic productivity,cascades through economy,yes,no
request-94-2-0,climate change,global temperature rise,yes,no
request-94-2-1,global temperature rise,decreased agricultural yields,"i'm sorry, but the relationship between global temperature rise and agricultural yields is complex and cannot be accurately summarized with a simple ""yes"" or ""no"" answer",no
request-94-2-2,decreased agricultural yields,food supply shortages,yes,no
request-94-2-3,food supply shortages,increased food prices,yes,no
request-94-2-4,increased food prices,inflationary pressure,yes,yes
request-94-2-5,inflationary pressure,cascades through economy,yes,yes
request-94-3-0,climate change,global temperature rise,yes,no
request-94-3-1,global temperature rise,ocean warming,yes,yes
request-94-3-2,ocean warming,coral reef decline,yes,no
request-94-3-3,coral reef decline,collapse of fish populations,yes,yes
request-94-3-4,collapse of fish populations,reduced income for fisheries,yes,no
request-94-3-5,reduced income for fisheries,economic instability in coastal communities,yes,yes
request-94-3-6,economic instability in coastal communities,cascades through economy,yes,yes
request-94-4-0,climate change,droughts,yes,no
request-94-4-1,droughts,water scarcity,yes,no
request-94-4-2,water scarcity,reduced agricultural output,yes,no
request-94-4-3,reduced agricultural output,decline in export revenue,yes,yes
request-94-4-4,decline in export revenue,pressure on national economies,yes,yes
request-94-4-5,pressure on national economies,cascades through economy,yes,yes
request-94-5-0,climate change,forest fires,yes,yes
request-94-5-1,forest fires,destruction of natural ecosystems,yes,yes
request-94-5-2,destruction of natural ecosystems,loss of timber resources,yes,yes
request-94-5-3,loss of timber resources,reduced economic output in forestry sector,yes,no
request-94-5-4,reduced economic output in forestry sector,cascades through economy,yes,yes
request-94-6-0,climate change,global temperature rise,yes,yes
request-94-6-1,global temperature rise,changing ecosystems,yes,yes
request-94-6-2,changing ecosystems,spread of diseases,yes,yes
request-94-6-3,spread of diseases,increased healthcare costs,yes,yes
request-94-6-4,increased healthcare costs,economic strain on healthcare systems,yes,yes
request-94-6-5,economic strain on healthcare systems,cascades through economy,yes,yes
request-95-0-0,mismanagement of god's work,environmental degradation,yes,yes
request-95-0-1,environmental degradation,deforestation,no,yes
request-95-0-2,deforestation,increased greenhouse gas emissions,yes,no
request-95-0-3,increased greenhouse gas emissions,climate change,yes,yes
request-95-1-0,mismanagement of god's work,environmental degradation,yes,yes
request-95-1-1,environmental degradation,loss of biodiversity,yes,yes
request-95-1-2,loss of biodiversity,disruption of ecosystems,yes,yes
request-95-1-3,disruption of ecosystems,climate change,yes,yes
request-95-2-0,mismanagement of god's work,overexploitation of natural resources,yes,yes
request-95-2-1,overexploitation of natural resources,fossil fuel burning,no,yes
request-95-2-2,fossil fuel burning,increased greenhouse gas emissions,yes,no
request-95-2-3,increased greenhouse gas emissions,climate change,yes,yes
request-95-3-0,mismanagement of god's work,unsustainable agricultural practices,yes,the answer depends on individual beliefs and perspectives
request-95-3-1,unsustainable agricultural practices,soil degradation,yes,no
request-95-3-2,soil degradation,compromised carbon storage,yes,yes
request-95-3-3,compromised carbon storage,climate change,yes,yes
request-95-4-0,mismanagement of god's work,pollution,yes,no
request-95-4-1,pollution,ocean acidification,yes,no
request-95-4-2,ocean acidification,impaired carbon absorption,yes,no
request-95-4-3,impaired carbon absorption,climate change,yes,yes
request-95-5-0,mismanagement of god's work,urban sprawl,no,no
request-95-5-1,urban sprawl,increased energy consumption,yes,no
request-95-5-2,increased energy consumption,increased greenhouse gas emissions,yes,no
request-95-5-3,increased greenhouse gas emissions,climate change,yes,yes
request-95-6-0,mismanagement of god's work,industrialization,no,yes
request-95-6-1,industrialization,deforestation,yes,no
request-95-6-2,deforestation,loss of carbon sinks,yes,no
request-95-6-3,loss of carbon sinks,climate change,yes,yes
request-95-7-0,mismanagement of god's work,environmental degradation,yes,yes
request-95-7-1,environmental degradation,desertification,yes,yes
request-95-7-2,desertification,reduced vegetation cover,yes,yes
request-95-7-3,reduced vegetation cover,climate change,yes,yes
request-95-8-0,mismanagement of god's work,overexploitation of natural resources,yes,yes
request-95-8-1,overexploitation of natural resources,depletion of forests,yes,yes
request-95-8-2,depletion of forests,reduced carbon absorption,yes,no
request-95-8-3,reduced carbon absorption,climate change  ,yes,yes
request-96-0-0,human activity,fossil fuel combustion,yes,no
request-96-0-1,fossil fuel combustion,carbon dioxide emissions,yes,no
request-96-0-2,carbon dioxide emissions,increased greenhouse gas concentrations,yes,no
request-96-1-0,human activity,industrial processes,yes,no
request-96-1-1,industrial processes,methane emissions,yes,no
request-96-1-2,methane emissions,increased greenhouse gas concentrations,yes,yes
request-96-2-0,human activity,agricultural practices,yes,no
request-96-2-1,agricultural practices,methane emissions,yes,no
request-96-2-2,methane emissions,increased greenhouse gas concentrations,yes,no
request-96-3-0,human activity,deforestation,yes,no
request-96-3-1,deforestation,reduced carbon sequestration,yes,no
request-96-3-2,reduced carbon sequestration,increased greenhouse gas concentrations,yes,yes
request-96-4-0,human activity,energy use,yes,no
request-96-4-1,energy use,nitrous oxide emissions,yes,no
request-96-4-2,nitrous oxide emissions,increased greenhouse gas concentrations,yes,no
request-96-5-0,human activity,refining and chemical production,yes,no
request-96-5-1,refining and chemical production,hydrofluorocarbon emissions,yes,no
request-96-5-2,hydrofluorocarbon emissions,increased greenhouse gas concentrations,yes,no
request-97-0-0,foreign countries,demand for agricultural products,yes,no
request-97-0-1,demand for agricultural products,expansion of agricultural land,yes,no
request-97-0-2,expansion of agricultural land,deforestation,yes,yes
request-97-1-0,foreign countries,demand for timber,yes,yes
request-97-1-1,demand for timber,increase in logging activities,yes,no
request-97-1-2,increase in logging activities,deforestation,yes,no
request-97-2-0,foreign countries,investment in industrial activities,yes,no
request-97-2-1,investment in industrial activities,construction of infrastructure,yes,yes
request-97-2-2,construction of infrastructure,deforestation,yes,no
request-97-3-0,foreign countries,promotion of biofuel production,yes,"i'm sorry, but i need more information to provide an accurate answer could you please clarify your question?"
request-97-3-1,promotion of biofuel production,conversion of forests to biofuel crops,yes,yes
request-97-3-2,conversion of forests to biofuel crops,deforestation,yes,yes
request-97-4-0,foreign countries,demand for livestock products,yes,no
request-97-4-1,demand for livestock products,clearing of forests for pasture,yes,no
request-97-4-2,clearing of forests for pasture,deforestation,yes,yes
request-97-5-0,foreign countries,financial support for resource extraction,yes,"i'm sorry, but your question is unclear could you please provide more details?"
request-97-5-1,financial support for resource extraction,mining operations in forests,yes,yes
request-97-5-2,mining operations in forests,deforestation,yes,no
request-97-6-0,foreign countries,supply of machinery for logging,yes,yes
request-97-6-1,supply of machinery for logging,mechanized deforestation,yes,yes
request-97-6-2,mechanized deforestation,deforestation,yes,no
request-97-7-0,foreign countries,trade agreements favoring export commodities,yes,no
request-97-7-1,trade agreements favoring export commodities,increased monoculture plantations,yes,yes
request-97-7-2,increased monoculture plantations,deforestation  ,yes,yes
request-98-0-0,flowing factors,heavy rainfall,no,yes
request-98-0-1,heavy rainfall,increased water levels in rivers,yes,no
request-98-0-2,increased water levels in rivers,overflow of rivers,yes,yes
request-98-0-3,overflow of rivers,flooding,yes,no
request-98-1-0,flowing factors,rapid snowmelt,no,yes
request-98-1-1,rapid snowmelt,increased water discharge into rivers,yes,no
request-98-1-2,increased water discharge into rivers,overflow of rivers,yes,no
request-98-1-3,overflow of rivers,flooding,yes,yes
request-98-2-0,flowing factors,deforestation,no,yes
request-98-2-1,deforestation,reduced soil absorption capacity,yes,no
request-98-2-2,reduced soil absorption capacity,excess surface runoff,yes,yes
request-98-2-3,excess surface runoff,flooding,yes,no
request-98-3-0,flowing factors,urbanization,yes,yes
request-98-3-1,urbanization,reduced permeability of land,yes,no
request-98-3-2,reduced permeability of land,excess surface runoff,yes,yes
request-98-3-3,excess surface runoff,flooding,yes,no
request-98-4-0,flowing factors,broken dams,yes,yes
request-98-4-1,broken dams,sudden release of water,yes,yes
request-98-4-2,sudden release of water,overflow of waterways,yes,yes
request-98-4-3,overflow of waterways,flooding,yes,yes
request-98-5-0,flowing factors,poor drainage systems,yes,yes
request-98-5-1,poor drainage systems,accumulation of standing water,yes,no
request-98-5-2,accumulation of standing water,overflow in urban areas,yes,yes
request-98-5-3,overflow in urban areas,flooding,yes,yes
request-99-0-0,deforestation,loss of tree roots,yes,no
request-99-0-1,loss of tree roots,reduced soil stability,yes,yes
request-99-0-2,reduced soil stability,increased soil erosion,yes,yes
request-99-0-3,increased soil erosion,land sliding,yes,yes
request-99-1-0,deforestation,loss of tree canopy,yes,no
request-99-1-1,loss of tree canopy,increased rainfall impact on soil,yes,yes
request-99-1-2,increased rainfall impact on soil,soil compaction and dislodging,yes,yes
request-99-1-3,soil compaction and dislodging,land sliding,yes,yes
request-99-2-0,deforestation,increased exposure of soil,yes,no
request-99-2-1,increased exposure of soil,decreased water retention capacity,yes,yes
request-99-2-2,decreased water retention capacity,accumulation of water runoff,yes,yes
request-99-2-3,accumulation of water runoff,land sliding,yes,yes
request-99-3-0,deforestation,disruption of habitat,yes,no
request-99-3-1,disruption of habitat,altered animal movement patterns,yes,yes
request-99-3-2,altered animal movement patterns,soil destabilization,yes,yes
request-99-3-3,soil destabilization,land sliding,"""yes""",yes
request-100-0-0,rise in global temperatures,increased frequency of heavy rainfall,yes,no
request-100-0-1,increased frequency of heavy rainfall,saturation of soil with water,yes,no
request-100-0-2,saturation of soil with water,loss of soil stability,yes,no
request-100-0-3,loss of soil stability,land sliding,yes,no
request-100-1-0,rise in global temperatures,drought and deforestation,yes,yes
request-100-1-1,drought and deforestation,loss of vegetation cover,yes,no
request-100-1-2,loss of vegetation cover,soil erosion,yes,yes
request-100-1-3,soil erosion,land sliding,yes,yes
request-100-2-0,rise in global temperatures,thawing of permafrost,yes,yes
request-100-2-1,thawing of permafrost,destabilization of slopes,yes,no
request-100-2-2,destabilization of slopes,collapse of land masses,yes,yes
request-100-2-3,collapse of land masses,land sliding,yes,yes
request-100-3-0,rise in global temperatures,intensification of typhoons and hurricanes,yes,no
request-100-3-1,intensification of typhoons and hurricanes,increased precipitation,yes,no
request-100-3-2,increased precipitation,water pressure buildup in soil,yes,no
request-100-3-3,water pressure buildup in soil,land sliding  ,yes,no
request-101-0-0,melting of glaciers,increase in water runoff,yes,no
request-101-0-1,increase in water runoff,saturation of soil,no,yes
request-101-0-2,saturation of soil,weakening of soil stability,yes,no
request-101-0-3,weakening of soil stability,land sliding,yes,yes
request-101-1-0,melting of glaciers,increase in water runoff,yes,no
request-101-1-1,increase in water runoff,erosion of soil,yes,yes
request-101-1-2,erosion of soil,weakening of soil stability,yes,yes
request-101-1-3,weakening of soil stability,land sliding,yes,yes
request-101-2-0,melting of glaciers,increase in water runoff,yes,no
request-101-2-1,increase in water runoff,water seepage into the ground,no,no
request-101-2-2,water seepage into the ground,weakening of soil cohesion,yes,yes
request-101-2-3,weakening of soil cohesion,land sliding,yes,yes
request-101-3-0,melting of glaciers,retreat of glaciers,yes,no
request-101-3-1,retreat of glaciers,unstable land surface,yes,no
request-101-3-2,unstable land surface,weakening of soil stability,yes,yes
request-101-3-3,weakening of soil stability,land sliding,yes,yes
request-101-4-0,melting of glaciers,formation of glacial lakes,yes,yes
request-101-4-1,formation of glacial lakes,overflow or breach of glacial lakes,no,no
request-101-4-2,overflow or breach of glacial lakes,flooding of surrounding areas,yes,no
request-101-4-3,flooding of surrounding areas,saturation of soil,yes,yes
request-101-4-4,saturation of soil,land sliding,yes,no
request-102-0-0,soil erosion,loss of vegetation,yes,yes
request-102-0-1,loss of vegetation,decreased soil stability,yes,yes
request-102-0-2,decreased soil stability,land sliding,yes,yes
request-102-1-0,soil erosion,increased sediment in water,yes,no
request-102-1-1,increased sediment in water,weakened soil structure,yes,yes
request-102-1-2,weakened soil structure,land sliding,yes,yes
request-102-2-0,soil erosion,reduced water absorption by soil,yes,yes
request-102-2-1,reduced water absorption by soil,increased water runoff,yes,yes
request-102-2-2,increased water runoff,land sliding,yes,yes
request-102-3-0,soil erosion,formation of exposed slopes,yes,yes
request-102-3-1,formation of exposed slopes,structural weakening of slopes,yes,yes
request-102-3-2,structural weakening of slopes,land sliding,yes,yes
request-103-0-0,earthquakes,ground shaking,yes,no
request-103-0-1,ground shaking,soil destabilization,yes,no
request-103-0-2,soil destabilization,land sliding,yes,yes
request-103-1-0,earthquakes,ground shaking,yes,no
request-103-1-1,ground shaking,rock fracturing,yes,yes
request-103-1-2,rock fracturing,land sliding,yes,yes
request-103-2-0,earthquakes,ground shaking,yes,no
request-103-2-1,ground shaking,slope weakening,yes,yes
request-103-2-2,slope weakening,land sliding,yes,yes
request-103-3-0,earthquakes,ground rupture,yes,no
request-103-3-1,ground rupture,soil destabilization,yes,no
request-103-3-2,soil destabilization,land sliding,yes,no
request-103-4-0,earthquakes,ground rupture,yes,no
request-103-4-1,ground rupture,slope weakening,yes,no
request-103-4-2,slope weakening,land sliding,yes,no
request-103-5-0,earthquakes,ground rupture,yes,no
request-103-5-1,ground rupture,rock fracturing,yes,yes
request-103-5-2,rock fracturing,land sliding,yes,yes
request-104-0-0,deforestation,loss of tree roots holding soil,yes,no
request-104-0-1,loss of tree roots holding soil,soil erosion,yes,yes
request-104-0-2,soil erosion,sediments carried to rivers,yes,no
request-104-0-3,sediments carried to rivers,rivers filled with mud,yes,yes
request-104-1-0,deforestation,reduced forest canopy,yes,no
request-104-1-1,reduced forest canopy,increased rain impact on soil,yes,no
request-104-1-2,increased rain impact on soil,soil erosion,yes,yes
request-104-1-3,soil erosion,sediments carried to rivers,yes,no
request-104-1-4,sediments carried to rivers,rivers filled with mud,no,yes
request-104-2-0,deforestation,soil exposed to wind,yes,no
request-104-2-1,soil exposed to wind,wind erosion,yes,yes
request-104-2-2,wind erosion,sediments carried to rivers,yes,no
request-104-2-3,sediments carried to rivers,rivers filled with mud,yes,yes
request-104-3-0,deforestation,loss of vegetation cover,yes,no
request-104-3-1,loss of vegetation cover,decreased water absorption by soil,yes,yes
request-104-3-2,decreased water absorption by soil,increased surface runoff,yes,yes
request-104-3-3,increased surface runoff,sediments carried to rivers,yes,no
request-104-3-4,sediments carried to rivers,rivers filled with mud,yes,no
request-104-4-0,deforestation,loss of biodiversity,yes,no
request-104-4-1,loss of biodiversity,disruption of natural soil stabilizers,yes,yes
request-104-4-2,disruption of natural soil stabilizers,soil erosion,yes,yes
request-104-4-3,soil erosion,sediments carried to rivers,yes,no
request-104-4-4,sediments carried to rivers,rivers filled with mud  ,yes,yes
request-105-0-0,rise in global temperatures,increased atmospheric heat,yes,yes
request-105-0-1,increased atmospheric heat,intensified evaporation,yes,yes
request-105-0-2,intensified evaporation,heavier rainfall,yes,no
request-105-0-3,heavier rainfall,increased soil erosion,yes,no
request-105-0-4,increased soil erosion,rivers filled with mud,yes,no
request-105-1-0,rise in global temperatures,melting glaciers,yes,no
request-105-1-1,melting glaciers,increased sediment runoff,yes,no
request-105-1-2,increased sediment runoff,higher sediment in rivers,yes,no
request-105-1-3,higher sediment in rivers,rivers filled with mud,yes,yes
request-105-2-0,rise in global temperatures,reduced vegetation cover,yes,yes
request-105-2-1,reduced vegetation cover,exposed soil,yes,no
request-105-2-2,exposed soil,increased soil erosion,yes,yes
request-105-2-3,increased soil erosion,rivers filled with mud,yes,no
request-105-3-0,rise in global temperatures,thawing permafrost,yes,yes
request-105-3-1,thawing permafrost,destabilized soil,yes,yes
request-105-3-2,destabilized soil,increased sediment runoff,yes,yes
request-105-3-3,increased sediment runoff,rivers filled with mud,yes,yes
request-105-4-0,rise in global temperatures,intensified storms,yes,no
request-105-4-1,intensified storms,severe flooding,yes,no
request-105-4-2,severe flooding,soil erosion from flooding,yes,yes
request-105-4-3,soil erosion from flooding,rivers filled with mud,yes,yes
request-106-0-0,melting of glaciers,increase in water runoff,yes,no
request-106-0-1,increase in water runoff,soil erosion,yes,yes
request-106-0-2,soil erosion,sediment carried by water,yes,yes
request-106-0-3,sediment carried by water,rivers filled with mud,yes,yes
request-106-1-0,melting of glaciers,increase in water runoff,yes,no
request-106-1-1,increase in water runoff,loose debris from land,yes,no
request-106-1-2,loose debris from land,sediment carried by water,yes,yes
request-106-1-3,sediment carried by water,rivers filled with mud,yes,yes
request-106-2-0,melting of glaciers,increase in water runoff,yes,no
request-106-2-1,increase in water runoff,landslides caused by instability,yes,yes
request-106-2-2,landslides caused by instability,sediments from landslides,yes,yes
request-106-2-3,sediments from landslides,rivers filled with mud,yes,no
request-106-3-0,melting of glaciers,water flows over exposed soil,yes,no
request-106-3-1,water flows over exposed soil,soil washed away,yes,yes
request-106-3-2,soil washed away,sediment carried downstream,yes,no
request-106-3-3,sediment carried downstream,rivers filled with mud,yes,yes
request-107-0-0,soil erosion,loss of topsoil,yes,no
request-107-0-1,loss of topsoil,sediment flow into waterways,yes,yes
request-107-0-2,sediment flow into waterways,rivers filled with mud,yes,yes
request-107-1-0,soil erosion,reduction in vegetation cover,yes,yes
request-107-1-1,reduction in vegetation cover,increased runoff,yes,yes
request-107-1-2,increased runoff,sediment flow into waterways,yes,no
request-107-1-3,sediment flow into waterways,rivers filled with mud,yes,yes
request-107-2-0,soil erosion,disrupted natural soil structure,yes,yes
request-107-2-1,disrupted natural soil structure,increased soil particles in water,yes,yes
request-107-2-2,increased soil particles in water,sediment flow into waterways,yes,yes
request-107-2-3,sediment flow into waterways,rivers filled with mud,yes,yes
request-107-3-0,soil erosion,increased landslides,yes,yes
request-107-3-1,increased landslides,greater sediment discharge,yes,yes
request-107-3-2,greater sediment discharge,rivers filled with mud,yes,yes
request-108-0-0,earthquakes,ground shakes,yes,no
request-108-0-1,ground shakes,landslides occur,yes,yes
request-108-0-2,landslides occur,mud and debris move into rivers,yes,no
request-108-0-3,mud and debris move into rivers,rivers filled with mud,yes,yes
request-108-1-0,earthquakes,ground cracks,yes,no
request-108-1-1,ground cracks,soil loosens,yes,yes
request-108-1-2,soil loosens,mud flows into rivers,yes,yes
request-108-1-3,mud flows into rivers,rivers filled with mud,yes,yes
request-108-2-0,earthquakes,underground water systems disturbed,yes,yes
request-108-2-1,underground water systems disturbed,sediments loosen,yes,yes
