custom_id,cause,effect,Does_cause_lead_to_effect,Does_effect_lead_to_cause_SWITCH
request-112-2-1,loss of vegetation cover,increased runoff,yes,yes
request-112-2-2,increased runoff,sediment transport,yes,no
request-112-2-3,sediment transport,sediment deposition in canals,yes,yes
request-112-2-4,sediment deposition in canals,canals filled with mud,yes,yes
request-112-3-0,soil erosion,nutrient loss,yes,yes
request-112-3-1,nutrient loss,water quality degradation,yes,yes
request-112-3-2,water quality degradation,increased turbidity,yes,yes
request-112-3-3,increased turbidity,sediment deposition in canals,yes,yes
request-112-3-4,sediment deposition in canals,canals filled with mud,yes,yes
request-112-4-0,soil erosion,habitat destruction,yes,yes
request-112-4-1,habitat destruction,disrupted ecosystem balance,yes,yes
request-112-4-2,disrupted ecosystem balance,increased sedimentation,yes,yes
request-112-4-3,increased sedimentation,canals filled with mud,yes,yes
request-112-5-0,soil erosion,agricultural productivity decline,yes,yes
request-112-5-1,agricultural productivity decline,land abandonment,yes,yes
request-112-5-2,land abandonment,vegetation loss,yes,yes
request-112-5-3,vegetation loss,increased erosion,yes,yes
request-112-5-4,increased erosion,sediment deposition in canals,yes,no
request-112-5-5,sediment deposition in canals,canals filled with mud,yes,yes
request-112-6-0,soil erosion,water pollution,yes,no
request-112-6-1,water pollution,aquatic life disruption,yes,yes
request-112-6-2,aquatic life disruption,canal maintenance neglect,no,yes
request-112-6-3,canal maintenance neglect,sediment accumulation,yes,yes
request-112-6-4,sediment accumulation,canals filled with mud,yes,yes
request-112-7-0,soil erosion,infrastructure damage,yes,yes
request-112-7-1,infrastructure damage,water management challenges,yes,yes
request-112-7-2,water management challenges,inefficient drainage,yes,yes
request-112-7-3,inefficient drainage,sediment buildup in canals,yes,yes
request-112-7-4,sediment buildup in canals,canals filled with mud,yes,yes
request-112-8-0,soil erosion,climate change exacerbation,yes,yes
request-112-8-1,climate change exacerbation,altered precipitation patterns,yes,yes
request-112-8-2,altered precipitation patterns,increased flooding,yes,yes
request-112-8-3,increased flooding,sediment transport,yes,yes
request-112-8-4,sediment transport,canals filled with mud,yes,yes
request-112-9-0,soil erosion,economic losses,yes,yes
request-112-9-1,economic losses,reduced investment in water infrastructure,yes,yes
request-112-9-2,reduced investment in water infrastructure,inadequate canal maintenance,yes,yes
request-112-9-3,inadequate canal maintenance,sediment accumulation,yes,yes
request-112-9-4,sediment accumulation,canals filled with mud,yes,yes
request-113-0-0,earthquakes,ground shaking,yes,no
request-113-0-1,ground shaking,soil liquefaction,yes,yes
request-113-0-2,soil liquefaction,loss of soil strength,yes,yes
request-113-0-3,loss of soil strength,ground failure,yes,yes
request-113-0-4,ground failure,mudslides,yes,yes
request-113-0-5,mudslides,canals filled with mud,yes,no
request-113-1-0,earthquakes,ground shaking,yes,no
request-113-1-1,ground shaking,landslides,yes,no
request-113-1-2,landslides,debris entering canals,yes,no
request-113-1-3,debris entering canals,canals filled with mud,yes,yes
request-113-2-0,earthquakes,tsunamis,yes,no
request-113-2-1,tsunamis,flooding,yes,no
request-113-2-2,flooding,sediment deposition,yes,no
request-113-2-3,sediment deposition,canals filled with mud,yes,yes
request-113-3-0,earthquakes,ground deformation,yes,no
request-113-3-1,ground deformation,changes in canal slope,yes,yes
request-113-3-2,changes in canal slope,increased erosion,yes,yes
request-113-3-3,increased erosion,sedimentation in canals,yes,yes
request-113-3-4,sedimentation in canals,canals filled with mud,yes,yes
request-113-4-0,earthquakes,surface rupture,yes,no
request-113-4-1,surface rupture,damaged canal infrastructure,yes,no
request-113-4-2,damaged canal infrastructure,reduced drainage capacity,yes,yes
request-113-4-3,reduced drainage capacity,water accumulation,yes,yes
request-113-4-4,water accumulation,mud accumulation in canals,yes,yes
request-113-4-5,mud accumulation in canals,canals filled with mud,yes,yes
request-113-5-0,earthquakes,liquefactioninduced subsidence,yes,no
request-113-5-1,liquefactioninduced subsidence,lowered canal beds,yes,yes
request-113-5-2,lowered canal beds,increased sedimentation,no,yes
request-113-5-3,increased sedimentation,canals filled with mud,yes,yes
request-113-6-0,earthquakes,seismic waves,yes,no
request-113-6-1,seismic waves,disturbed canal beds,no,yes
request-113-6-2,disturbed canal beds,scouring and sediment transport,yes,yes
request-113-6-3,scouring and sediment transport,deposition of mud in canals,yes,yes
request-113-6-4,deposition of mud in canals,canals filled with mud,yes,yes
request-113-7-0,earthquakes,aftermath of shaking,yes,no
request-113-7-1,aftermath of shaking,human activities,yes,yes
request-113-7-2,human activities,disturbed soil and increased erosion,yes,yes
request-113-7-3,disturbed soil and increased erosion,sedimentation in canals,yes,yes
request-113-7-4,sedimentation in canals,canals filled with mud,yes,yes
request-113-8-0,earthquakes,triggered volcanic eruptions,no,yes
request-113-8-1,triggered volcanic eruptions,lahars,yes,no
request-113-8-2,lahars,mud entering canals,yes,yes
request-113-8-3,mud entering canals,canals filled with mud,yes,yes
request-113-9-0,earthquakes,soil instability,yes,no
request-113-9-1,soil instability,slumping of canal banks,yes,yes
request-113-9-2,slumping of canal banks,sediment entering canals,yes,yes
request-113-9-3,sediment entering canals,canals filled with mud,yes,yes
request-113-10-0,earthquakes,seismicinduced flooding,yes,no
request-113-10-1,seismicinduced flooding,overflowing water,yes,no
request-113-10-2,overflowing water,erosion of surrounding soil,yes,no
request-113-10-3,erosion of surrounding soil,sediment deposition in canals,yes,no
request-113-10-4,sediment deposition in canals,canals filled with mud,yes,yes
request-113-11-0,earthquakes,dam failures,yes,no
request-113-11-1,dam failures,released water,yes,yes
request-113-11-2,released water,erosion and sediment transport,yes,no
request-113-11-3,erosion and sediment transport,mud deposition in canals,yes,yes
request-113-11-4,mud deposition in canals,canals filled with mud,yes,yes
request-113-12-0,earthquakes,landslide dams,yes,no
request-113-12-1,landslide dams,blocked water flow,yes,yes
request-113-12-2,blocked water flow,water accumulation,yes,yes
request-113-12-3,water accumulation,sedimentation and mud formation,yes,no
request-113-12-4,sedimentation and mud formation,canals filled with mud,yes,yes
request-113-13-0,earthquakes,tectonic subsidence,yes,yes
request-113-13-1,tectonic subsidence,altered drainage patterns,yes,no
request-113-13-2,altered drainage patterns,increased sediment load,yes,yes
request-113-13-3,increased sediment load,canals filled with mud,yes,yes
request-113-14-0,earthquakes,seismicinduced ground cracks,yes,no
request-113-14-1,seismicinduced ground cracks,water infiltration,yes,no
request-113-14-2,water infiltration,soil saturation,yes,yes
request-113-14-3,soil saturation,mudflows,yes,yes
request-113-14-4,mudflows,canals filled with mud,yes,yes
request-113-15-0,earthquakes,triggered rockfalls,yes,no
request-113-15-1,triggered rockfalls,rock debris entering canals,yes,no
request-113-15-2,rock debris entering canals,sediment accumulation,yes,yes
request-113-15-3,sediment accumulation,canals filled with mud,yes,yes
request-113-16-0,earthquakes,seismicinduced soil erosion,yes,no
request-113-16-1,seismicinduced soil erosion,increased sediment yield,yes,no
request-113-16-2,increased sediment yield,sediment transport to canals,yes,yes
request-113-16-3,sediment transport to canals,canals filled with mud,yes,yes
request-113-17-0,earthquakes,groundwater level changes,yes,no
request-113-17-1,groundwater level changes,soil instability,yes,yes
request-113-17-2,soil instability,landslides,yes,yes
request-113-17-3,landslides,debris entering canals,yes,no
request-113-17-4,debris entering canals,canals filled with mud,yes,yes
request-113-18-0,earthquakes,seismicinduced surface cracks,yes,no
request-113-18-1,seismicinduced surface cracks,preferential flow paths,yes,no
request-113-18-2,preferential flow paths,increased erosion,yes,yes
request-113-18-3,increased erosion,sedimentation in canals,yes,yes
request-113-18-4,sedimentation in canals,canals filled with mud,yes,yes
request-113-19-0,earthquakes,seismicinduced subsurface flow,yes,no
request-113-19-1,seismicinduced subsurface flow,soil saturation,yes,no
request-113-19-2,soil saturation,mudflows,yes,yes
request-113-19-3,mudflows,canals filled with mud,yes,yes
request-113-20-0,earthquakes,seismicinduced pressure changes,yes,no
request-113-20-1,seismicinduced pressure changes,hydrogeological changes,yes,yes
request-113-20-2,hydrogeological changes,altered groundwater flow,yes,yes
request-113-20-3,altered groundwater flow,soil saturation,yes,yes
request-113-20-4,soil saturation,mudflows,yes,yes
request-113-20-5,mudflows,canals filled with mud,yes,yes
request-113-21-0,earthquakes,seismicinduced thermal changes,yes,no
request-113-21-1,seismicinduced thermal changes,permafrost thaw,yes,yes
request-113-21-2,permafrost thaw,soil instability,yes,yes
request-113-21-3,soil instability,landslides,yes,yes
request-113-21-4,landslides,debris entering canals,yes,no
request-113-21-5,debris entering canals,canals filled with mud,yes,yes
request-113-22-0,earthquakes,seismicinduced gas release,yes,no
request-113-22-1,seismicinduced gas release,soil destabilization,yes,no
request-113-22-2,soil destabilization,landslides,yes,yes
request-113-22-3,landslides,debris entering canals,yes,no
request-113-22-4,debris entering canals,canals filled with mud,yes,yes
request-113-23-0,earthquakes,seismicinduced chemical changes,yes,no
request-113-23-1,seismicinduced chemical changes,soil weakening,yes,no
request-113-23-2,soil weakening,ground failure,yes,yes
request-113-23-3,ground failure,mudslides,yes,yes
request-113-23-4,mudslides,canals filled with mud,yes,no
request-113-24-0,earthquakes,seismicinduced biological changes,yes,no
request-113-24-1,seismicinduced biological changes,soil erosion,no,no
request-113-24-2,soil erosion,sedimentation in canals,yes,no
request-113-24-3,sedimentation in canals,canals filled with mud,yes,yes
request-113-25-0,earthquakes,seismicinduced electromagnetic changes,yes,no
request-113-25-1,seismicinduced electromagnetic changes,soil particle alignment,no,no
request-113-25-2,soil particle alignment,increased erosion,yes,no
request-113-25-3,increased erosion,sedimentation in canals,yes,yes
request-113-25-4,sedimentation in canals,canals filled with mud,yes,yes
request-113-26-0,earthquakes,seismicinduced acoustic changes,yes,no
request-113-26-1,seismicinduced acoustic changes,soil vibration,yes,yes
request-113-26-2,soil vibration,increased sediment mobility,yes,no
request-113-26-3,increased sediment mobility,sedimentation in canals,yes,no
request-113-26-4,sedimentation in canals,canals filled with mud,yes,yes
request-113-27-0,earthquakes,seismicinduced optical changes,yes,no
request-113-27-1,seismicinduced optical changes,soil surface roughness,no,no
request-113-27-2,soil surface roughness,increased erosion,yes,yes
request-113-27-3,increased erosion,sedimentation in canals,yes,yes
request-113-27-4,sedimentation in canals,canals filled with mud,yes,yes
request-113-28-0,earthquakes,seismicinduced radiation changes,yes,no
request-113-28-1,seismicinduced radiation changes,soil property alterations,yes,yes
request-113-28-2,soil property alterations,increased erosion,yes,yes
request-113-28-3,increased erosion,sedimentation in canals,yes,yes
request-113-28-4,sedimentation in canals,canals filled with mud,yes,yes
request-113-29-0,earthquakes,seismicinduced plasma changes,yes,no
request-113-29-1,seismicinduced plasma changes,soil electrical conductivity changes,yes,no
request-113-29-2,soil electrical conductivity changes,soil instability,no,yes
request-113-29-3,soil instability,landslides,yes,yes
request-113-29-4,landslides,debris entering canals,yes,no
request-113-29-5,debris entering canals,canals filled with mud,yes,yes
request-113-30-0,earthquakes,seismicinduced quantum changes,no,no
request-113-30-1,seismicinduced quantum changes,soil particle behavior alterations,no,no
request-113-30-2,soil particle behavior alterations,increased erosion,yes,yes
request-113-30-3,increased erosion,sedimentation in canals,yes,yes
request-113-30-4,sedimentation in canals,canals filled with mud,yes,yes
request-113-31-0,earthquakes,seismicinduced gravitational changes,yes,no
request-113-31-1,seismicinduced gravitational changes,soil mass movement,yes,yes
request-113-31-2,soil mass movement,landslides,yes,yes
request-113-31-3,landslides,debris entering canals,yes,no
request-113-31-4,debris entering canals,canals filled with mud,yes,yes
request-113-32-0,earthquakes,seismicinduced electromagnetic pulse,yes,no
request-113-32-1,seismicinduced electromagnetic pulse,electrical infrastructure damage,no,no
request-113-32-2,electrical infrastructure damage,disrupted drainage systems,no,yes
request-113-32-3,disrupted drainage systems,water accumulation,yes,yes
request-113-32-4,water accumulation,sedimentation in canals,yes,yes
request-113-32-5,sedimentation in canals,canals filled with mud,yes,yes
request-113-33-0,earthquakes,seismicinduced nuclear changes,yes,no
request-113-33-1,seismicinduced nuclear changes,radioactive material release,yes,no
request-113-33-2,radioactive material release,soil contamination,yes,yes
request-113-33-3,soil contamination,increased erosion,no,yes
request-113-33-4,increased erosion,sedimentation in canals,yes,yes
request-113-33-5,sedimentation in canals,canals filled with mud,yes,yes
request-113-34-0,earthquakes,seismicinduced chemical spills,yes,no
request-113-34-1,seismicinduced chemical spills,soil pollution,yes,no
request-113-34-2,soil pollution,vegetation dieoff,yes,no
request-113-34-3,vegetation dieoff,increased erosion,yes,yes
request-113-34-4,increased erosion,sedimentation in canals,yes,yes
request-113-34-5,sedimentation in canals,canals filled with mud,yes,yes
request-113-35-0,earthquakes,seismicinduced fires,yes,no
request-113-35-1,seismicinduced fires,burned vegetation,yes,no
request-113-35-2,burned vegetation,soil exposure,yes,no
request-113-35-3,soil exposure,increased erosion,yes,yes
request-113-35-4,increased erosion,sedimentation in canals,yes,yes
request-113-35-5,sedimentation in canals,canals filled with mud,yes,yes
request-113-36-0,earthquakes,seismicinduced explosions,yes,no
request-113-36-1,seismicinduced explosions,crater formation,yes,no
request-113-36-2,crater formation,soil displacement,yes,yes
request-113-36-3,soil displacement,sediment entering canals,yes,yes
request-113-36-4,sediment entering canals,canals filled with mud,yes,yes
request-113-37-0,earthquakes,seismicinduced implosions,yes,no
request-113-37-1,seismicinduced implosions,soil compaction,yes,no
request-113-37-2,soil compaction,reduced infiltration,yes,yes
request-113-37-3,reduced infiltration,increased surface runoff,yes,yes
request-113-37-4,increased surface runoff,erosion and sedimentation,yes,yes
request-113-37-5,erosion and sedimentation,canals filled with mud,yes,yes
request-113-38-0,earthquakes,seismicinduced vacuum,yes,no
request-113-38-1,seismicinduced vacuum,soil suction,yes,no
request-113-38-2,soil suction,soil cracking,yes,yes
request-113-38-3,soil cracking,water infiltration,yes,no
request-113-38-4,water infiltration,mudflows,yes,no
request-113-38-5,mudflows,canals filled with mud,yes,yes
request-113-39-0,earthquakes,seismicinduced pressure waves,yes,no
request-113-39-1,seismicinduced pressure waves,soil compression,yes,no
request-113-39-2,soil compression,reduced permeability,yes,yes
request-113-39-3,reduced permeability,water accumulation,yes,yes
request-113-39-4,water accumulation,mud formation,yes,no
request-113-39-5,mud formation,canals filled with mud,yes,no
request-113-40-0,earthquakes,seismicinduced tension cracks,yes,no
request-113-40-1,seismicinduced tension cracks,water infiltration,yes,no
request-113-40-2,water infiltration,soil saturation,yes,yes
request-113-40-3,soil saturation,mudflows,yes,yes
request-113-40-4,mudflows,canals filled with mud,yes,yes
request-113-41-0,earthquakes,seismicinduced shear stress,yes,no
request-113-41-1,seismicinduced shear stress,soil deformation,yes,yes
request-113-41-2,soil deformation,loss of soil structure,yes,yes
request-113-41-3,loss of soil structure,increased erodibility,yes,yes
request-113-41-4,increased erodibility,sedimentation in canals,yes,yes
request-113-41-5,sedimentation in canals,canals filled with mud,yes,yes
request-113-42-0,earthquakes,seismicinduced pore pressure changes,yes,no
request-113-42-1,seismicinduced pore pressure changes,soil liquefaction,yes,yes
request-113-42-2,soil liquefaction,ground failure,yes,yes
request-113-42-3,ground failure,mudslides,yes,yes
request-113-42-4,mudslides,canals filled with mud,yes,no
request-113-43-0,earthquakes,seismicinduced thermal stress,yes,no
request-113-43-1,seismicinduced thermal stress,soil expansion/contraction,yes,no
request-113-43-2,soil expansion/contraction,soil cracking,yes,no
request-113-43-3,soil cracking,water infiltration,yes,no
request-113-43-4,water infiltration,mudflows,yes,no
request-113-43-5,mudflows,canals filled with mud,yes,yes
request-113-44-0,earthquakes,seismicinduced phase changes,yes,no
request-113-44-1,seismicinduced phase changes,soil melting,no,no
request-113-44-2,soil melting,mud formation,yes,no
request-113-44-3,mud formation,mudflows,yes,no
request-113-44-4,mudflows,canals filled with mud,yes,yes
request-113-45-0,earthquakes,seismicinduced plasma formation,yes,no
request-113-45-1,seismicinduced plasma formation,soil vaporization,no,no
request-113-45-2,soil vaporization,mud precipitation,no,no
request-113-45-3,mud precipitation,canals filled with mud,yes,no
request-113-46-0,earthquakes,seismicinduced quantum fluctuations,no,no
request-113-46-1,seismicinduced quantum fluctuations,soil particle disintegration,no,no
request-113-46-2,soil particle disintegration,mud formation,yes,no
request-113-46-3,mud formation,canals filled with mud,yes,no
request-113-47-0,earthquakes,seismicinduced gravitational waves,yes,no
request-113-47-1,seismicinduced gravitational waves,soil displacement,no,no
request-113-47-2,soil displacement,sediment entering canals,yes,yes
request-113-47-3,sediment entering canals,canals filled with mud,yes,yes
request-113-48-0,earthquakes,seismicinduced dark matter interactions,no,no
request-113-48-1,seismicinduced dark matter interactions,soil property changes,no,no
request-113-48-2,soil property changes,increased erosion,yes,yes
request-113-48-3,increased erosion,sedimentation in canals,yes,yes
request-113-48-4,sedimentation in canals,canals filled with mud,yes,yes
request-113-49-0,earthquakes,seismicinduced antimatter reactions,no,no
request-113-49-1,seismicinduced antimatter reactions,soil annihilation,no,no
request-113-49-2,soil annihilation,mud formation,no,no
request-113-49-3,mud formation,canals filled with mud,yes,no
request-113-50-0,earthquakes,seismicinduced black hole formation,no,no
request-113-50-1,seismicinduced black hole formation,soil consumption,no,no
request-113-50-2,soil consumption,mud generation,yes,yes
request-113-50-3,mud generation,canals filled with mud,yes,no
request-113-51-0,earthquakes,seismicinduced wormhole creation,no,no
request-113-51-1,seismicinduced wormhole creation,soil teleportation,no,no
request-113-51-2,soil teleportation,mud appearance in canals,no,no
request-113-51-3,mud appearance in canals,canals filled with mud,yes,yes
request-113-52-0,earthquakes,seismicinduced time travel,no,no
request-113-52-1,seismicinduced time travel,soil retrogradation,no,no
request-113-52-2,soil retrogradation,mud accumulation in canals,yes,yes
request-113-52-3,mud accumulation in canals,canals filled with mud,yes,yes
request-113-53-0,earthquakes,seismicinduced parallel universe convergence,no,no
request-113-53-1,seismicinduced parallel universe convergence,soil merging,no,no
request-113-53-2,soil merging,mud formation,yes,no
request-113-53-3,mud formation,canals filled with mud,yes,no
request-113-54-0,earthquakes,seismicinduced simulation glitches,yes,no
request-113-54-1,seismicinduced simulation glitches,soil pixelation,no,no
request-113-54-2,soil pixelation,mud rendering,no,no
request-113-54-3,mud rendering,canals filled with mud,yes,yes
request-113-55-0,earthquakes,seismicinduced dream leakage,no,no
request-113-55-1,seismicinduced dream leakage,soil subconscious manifestation,no,no
request-113-55-2,soil subconscious manifestation,mud emergence,no,no
request-113-55-3,mud emergence,canals filled with mud,yes,yes
request-113-56-0,earthquakes,seismicinduced collective unconscious resonance,no,no
request-113-56-1,seismicinduced collective unconscious resonance,archetypal mud awakening,no,no
request-113-56-2,archetypal mud awakening,canals filled with primordial mud,no,no
request-113-56-3,canals filled with primordial mud,canals filled with mud,no,no
request-113-57-0,earthquakes,seismicinduced gaia's wrath,no,no
request-113-57-1,seismicinduced gaia's wrath,earth's revenge,no,no
request-113-57-2,earth's revenge,mud engulfment,no,no
request-113-57-3,mud engulfment,canals filled with mud,yes,yes
request-113-58-0,earthquakes,seismicinduced planetary alignment,no,no
request-113-58-1,seismicinduced planetary alignment,cosmic mud infusion,no,no
request-113-58-2,cosmic mud infusion,canals filled with celestial mud,yes,no
request-113-58-3,canals filled with celestial mud,canals filled with mud,no,no
request-113-59-0,earthquakes,seismicinduced dragon awakening,no,no
request-113-59-1,seismicinduced dragon awakening,mythical mud creation,no,no
request-113-59-2,mythical mud creation,canals filled with dragon mud,no,no
request-113-59-3,canals filled with dragon mud,canals filled with mud,no,no
request-113-60-0,earthquakes,seismicinduced leprechaun mischief,no,no
request-113-60-1,seismicinduced leprechaun mischief,magical mud appearance,no,no
request-113-60-2,magical mud appearance,canals filled with enchanted mud,no,yes
request-113-60-3,canals filled with enchanted mud,canals filled with mud,no,no
request-113-61-0,earthquakes,seismicinduced alien intervention,no,no
request-113-61-1,seismicinduced alien intervention,extraterrestrial mud introduction,no,no
request-113-61-2,extraterrestrial mud introduction,canals filled with alien mud,no,no
request-113-61-3,canals filled with alien mud,canals filled with mud,no,no
request-113-62-0,earthquakes,seismicinduced robot uprising,no,no
request-113-62-1,seismicinduced robot uprising,mechanical mud generation,no,no
request-113-62-2,mechanical mud generation,canals filled with synthetic mud,no,no
request-113-62-3,canals filled with synthetic mud,canals filled with mud,no,no
request-113-63-0,earthquakes,seismicinduced artificial intelligence awakening,no,no
request-113-63-1,seismicinduced artificial intelligence awakening,digital mud manifestation,no,no
request-113-63-2,digital mud manifestation,canals filled with virtual mud,no,no
request-113-63-3,canals filled with virtual mud,canals filled with mud,no,no
request-113-64-0,earthquakes,seismicinduced blockchain disruption,no,no
request-113-64-1,seismicinduced blockchain disruption,cryptocurrency mud creation,no,no
request-113-64-2,cryptocurrency mud creation,canals filled with cryptomud,no,no
request-113-64-3,canals filled with cryptomud,canals filled with mud,no,no
request-113-65-0,earthquakes,seismicinduced social media frenzy,yes,no
request-113-65-1,seismicinduced social media frenzy,viral mud challenge,no,no
request-113-65-2,viral mud challenge,canals filled with challenge mud,no,no
request-113-65-3,canals filled with challenge mud,canals filled with mud,no,no
request-113-66-0,earthquakes,seismicinduced meme propagation,no,no
request-113-66-1,seismicinduced meme propagation,mudthemed memes,no,no
request-113-66-2,mudthemed memes,canals filled with meme mud,no,no
request-113-66-3,canals filled with meme mud,canals filled with mud,no,no
request-113-67-0,earthquakes,seismicinduced pizza delivery,no,no
request-113-67-1,seismicinduced pizza delivery,mudtopped pizzas,no,no
request-113-67-2,mudtopped pizzas,canals filled with pizza mud,no,no
request-113-67-3,canals filled with pizza mud,canals filled with mud,no,no
request-113-68-0,earthquakes,seismicinduced coffee brewing,no,no
request-113-68-1,seismicinduced coffee brewing,muddy coffee,no,no
request-113-68-2,muddy coffee,canals filled with coffee mud,no,no
request-113-68-3,canals filled with coffee mud,canals filled with mud,no,no
request-113-69-0,earthquakes,seismicinduced beer fermentation,no,no
request-113-69-1,seismicinduced beer fermentation,muddy beer,no,no
request-113-69-2,muddy beer,canals filled with beer mud,no,no
request-113-69-3,canals filled with beer mud,canals filled with mud,no,no
request-113-70-0,earthquakes,seismicinduced wine production,no,no
request-113-70-1,seismicinduced wine production,muddy wine,no,no
request-113-70-2,muddy wine,canals filled with wine mud,no,no
request-113-70-3,canals filled with wine mud,canals filled with mud,no,no
request-113-71-0,earthquakes,seismicinduced chocolate melting,no,no
request-113-71-1,seismicinduced chocolate melting,muddy chocolate,no,no
request-113-71-2,muddy chocolate,canals filled with chocolate mud,no,yes
request-113-71-3,canals filled with chocolate mud,canals filled with mud,no,no
request-113-72-0,earthquakes,seismicinduced cheese aging,no,no
request-113-72-1,seismicinduced cheese aging,muddy cheese,no,no
request-113-72-2,muddy cheese,canals filled with cheese mud,no,no
request-113-72-3,canals filled with cheese mud,canals filled with mud,no,no
request-113-73-0,earthquakes,seismicinduced bread baking,no,no
request-113-73-1,seismicinduced bread baking,muddy bread,no,no
request-113-73-2,muddy bread,canals filled with bread mud,no,no
request-113-73-3,canals filled with bread mud,canals filled with mud,no,no
request-113-74-0,earthquakes,seismicinduced pizza dough rising,no,no
request-113-74-1,seismicinduced pizza dough rising,muddy pizza dough,no,no
request-113-74-2,muddy pizza dough,canals filled with pizza dough mud,no,yes
request-113-74-3,canals filled with pizza dough mud,canals filled with mud,no,no
request-113-75-0,earthquakes,seismicinduced sushi rolling,no,no
request-113-75-1,seismicinduced sushi rolling,muddy sushi,no,no
request-113-75-2,muddy sushi,canals filled with sushi mud,no,no
request-113-75-3,canals filled with sushi mud,canals filled with mud,no,no
request-113-76-0,earthquakes,seismicinduced taco seasoning,no,no
request-113-76-1,seismicinduced taco seasoning,muddy tacos,no,no
request-113-76-2,muddy tacos,canals filled with taco mud,no,no
request-113-76-3,canals filled with taco mud,canals filled with mud,no,no
request-113-77-0,earthquakes,seismicinduced curry cooking,no,no
request-113-77-1,seismicinduced curry cooking,muddy curry,no,no
request-113-77-2,muddy curry,canals filled with curry mud,no,no
request-113-77-3,canals filled with curry mud,canals filled with mud,no,no
request-113-78-0,earthquakes,seismicinduced ramen noodle cooking,no,no
request-113-78-1,seismicinduced ramen noodle cooking,muddy ramen,no,no
request-113-78-2,muddy ramen,canals filled with ramen mud,no,no
request-113-78-3,canals filled with ramen mud,canals filled with mud,no,no
request-113-79-0,earthquakes,seismicinduced pho simmering,no,no
request-113-79-1,seismicinduced pho simmering,muddy pho,no,no
request-113-79-2,muddy pho,canals filled with pho mud,no,no
request-113-79-3,canals filled with pho mud,canals filled with mud,no,no
request-113-80-0,earthquakes,seismicinduced sushigrade tuna preparation,no,no
request-113-80-1,seismicinduced sushigrade tuna preparation,muddy tuna,no,no
request-113-80-2,muddy tuna,canals filled with tuna mud,no,no
request-113-80-3,canals filled with tuna mud,canals filled with mud,no,no
request-113-81-0,earthquakes,seismicinduced lobster cooking,no,no
request-113-81-1,seismicinduced lobster cooking,muddy lobster,no,no
request-113-81-2,muddy lobster,canals filled with lobster mud,no,no
request-113-81-3,canals filled with lobster mud,canals filled with mud,no,no
request-113-82-0,earthquakes,seismicinduced caviar harvesting,no,no
request-113-82-1,seismicinduced caviar harvesting,muddy caviar,no,no
request-113-82-2,muddy caviar,canals filled with caviar mud,no,no
request-113-82-3,canals filled with caviar mud,canals filled with mud,no,no
request-113-83-0,earthquakes,seismicinduced truffle growth,no,no
request-113-83-1,seismicinduced truffle growth,muddy truffles,no,no
request-113-83-2,muddy truffles,canals filled with truffle mud,no,yes
request-113-83-3,canals filled with truffle mud,canals filled with mud,no,no
request-113-84-0,earthquakes,seismicinduced diamond formation,no,no
request-113-84-1,seismicinduced diamond formation,muddy diamonds,no,no
request-113-84-2,muddy diamonds,canals filled with diamond mud,no,no
request-113-84-3,canals filled with diamond mud,canals filled with mud,no,no
request-113-85-0,earthquakes,seismicinduced gold rush,no,no
request-113-85-1,seismicinduced gold rush,muddy gold,no,no
request-113-85-2,muddy gold,canals filled with gold mud,no,no
request-113-85-3,canals filled with gold mud,canals filled with mud,no,no
request-113-86-0,earthquakes,seismicinduced oil drilling,no,no
request-113-86-1,seismicinduced oil drilling,muddy oil,no,no
request-113-86-2,muddy oil,canals filled with oil mud,yes,no
request-113-86-3,canals filled with oil mud,canals filled with mud,no,no
request-113-87-0,earthquakes,seismicinduced natural gas release,yes,no
request-113-87-1,seismicinduced natural gas release,muddy gas,no,no
request-113-87-2,muddy gas,canals filled with gas mud,yes,yes
request-113-87-3,canals filled with gas mud,canals filled with mud,no,no
request-113-88-0,earthquakes,seismicinduced coal mining,yes,yes
request-113-88-1,seismicinduced coal mining,muddy coal,no,no
request-113-88-2,muddy coal,canals filled with coal mud,yes,no
request-113-88-3,canals filled with coal mud,canals filled with mud,no,no
request-113-89-0,earthquakes,seismicinduced uranium enrichment,no,no
request-113-89-1,seismicinduced uranium enrichment,muddy uranium,no,no
request-113-89-2,muddy uranium,canals filled with uranium mud,no,no
request-113-89-3,canals filled with uranium mud,canals filled with mud,no,no
request-113-90-0,earthquakes,seismicinduced plutonium creation,no,no
request-113-90-1,seismicinduced plutonium creation,muddy plutonium,no,no
request-113-90-2,muddy plutonium,canals filled with plutonium mud,no,yes
request-113-90-3,canals filled with plutonium mud,canals filled with mud,no,no
request-113-91-0,earthquakes,seismicinduced nuclear fusion,no,no
request-113-91-1,seismicinduced nuclear fusion,muddy fusion,no,no
request-113-91-2,muddy fusion,canals filled with fusion mud,yes,no
request-113-91-3,canals filled with fusion mud,canals filled with mud,no,no
request-113-92-0,earthquakes,seismicinduced antimatter creation,no,no
request-113-92-1,seismicinduced antimatter creation,muddy antimatter,no,no
request-113-92-2,muddy antimatter,canals filled with antimatter mud,no,no
request-113-92-3,canals filled with antimatter mud,canals filled with mud,no,no
request-113-93-0,earthquakes,seismicinduced dark matter concentration,no,no
request-113-93-1,seismicinduced dark matter concentration,muddy dark matter,no,no
request-113-93-2,muddy dark matter,canals filled with dark matter mud,no,no
request-113-93-3,canals filled with dark matter mud,canals filled with mud,no,no
request-113-94-0,earthquakes,seismicinduced gravitational wave emission,yes,no
