custom_id,cause,effect,Does_cause_lead_to_effect,Does_effect_lead_to_cause_SWITCH
request-91-1-5,reduced micronutrient intake,nutrient deficiencies,yes,no
request-91-2-0,climate change,ocean warming,yes,no
request-91-2-1,ocean warming,decline in fish populations,yes,no
request-91-2-2,decline in fish populations,reduced seafood availability,yes,no
request-91-2-3,reduced seafood availability,protein deficiency,yes,no
request-91-2-4,protein deficiency,impaired child development,yes,no
request-91-3-0,climate change,elevated atmospheric co2,no,yes
request-91-3-1,elevated atmospheric co2,reduced nutritional content of staple crops,yes,no
request-91-3-2,reduced nutritional content of staple crops,lower iron and zinc intake,yes,no
request-91-3-3,lower iron and zinc intake,increased anemia rates,yes,no
request-91-4-0,climate change,drought intensification,yes,no
request-91-4-1,drought intensification,water scarcity for irrigation,yes,yes
request-91-4-2,water scarcity for irrigation,crop failure,yes,no
request-91-4-3,crop failure,"reliance on caloriedense, nutrientpoor foods",yes,no
request-91-4-4,"reliance on caloriedense, nutrientpoor foods",obesity and undernutrition coexistence,yes,yes
request-91-5-0,climate change,shifts in pest and disease patterns,yes,no
request-91-5-1,shifts in pest and disease patterns,increased pesticide use,yes,yes
request-91-5-2,increased pesticide use,chemical contamination of food,yes,no
request-91-5-3,chemical contamination of food,impaired nutrient absorption,yes,no
request-91-6-0,climate change,melting glaciers,yes,no
request-91-6-1,melting glaciers,reduced freshwater availability,yes,no
request-91-6-2,reduced freshwater availability,poor sanitation and hygiene,yes,yes
request-91-6-3,poor sanitation and hygiene,gut inflammation,yes,no
request-91-6-4,gut inflammation,impaired nutrient uptake,yes,yes
request-91-7-0,climate change,disruption of pollinator habitats,yes,no
request-91-7-1,disruption of pollinator habitats,reduced fruit and vegetable production,yes,no
request-91-7-2,reduced fruit and vegetable production,limited antioxidant intake,yes,no
request-91-7-3,limited antioxidant intake,weakened immune systems,yes,no
request-91-8-0,climate change,forced migration,yes,no
request-91-8-1,forced migration,loss of traditional food systems,yes,yes
request-91-8-2,loss of traditional food systems,dependence on processed foods,yes,yes
request-91-8-3,dependence on processed foods,increased dietrelated chronic diseases,yes,no
request-92-0-0,climate change,rising temperatures,yes,no
request-92-0-1,rising temperatures,heatwaves,yes,no
request-92-0-2,heatwaves,heatrelated illnesses,yes,no
request-92-0-3,heatrelated illnesses,increased mortality rates,yes,no
request-92-1-0,climate change,melting polar ice,yes,no
request-92-1-1,melting polar ice,sea level rise,yes,no
request-92-1-2,sea level rise,coastal flooding,yes,no
request-92-1-3,coastal flooding,waterborne disease outbreaks,yes,no
request-92-1-4,waterborne disease outbreaks,public health crises,yes,yes
request-92-2-0,climate change,intensified storms,yes,no
request-92-2-1,intensified storms,infrastructure damage,yes,no
request-92-2-2,infrastructure damage,contaminated water supplies,yes,yes
request-92-2-3,contaminated water supplies,gastrointestinal infections,yes,no
request-92-2-4,gastrointestinal infections,pediatric health declines,yes,yes
request-92-3-0,climate change,ocean warming,yes,no
request-92-3-1,ocean warming,coral reef dieoffs,yes,no
request-92-3-2,coral reef dieoffs,fisheries collapse,yes,yes
request-92-3-3,fisheries collapse,protein malnutrition,yes,no
request-92-3-4,protein malnutrition,immune system vulnerabilities,yes,no
request-92-4-0,climate change,altered precipitation patterns,yes,no
request-92-4-1,altered precipitation patterns,droughts,yes,no
request-92-4-2,droughts,crop failures,yes,no
request-92-4-3,crop failures,food insecurity,yes,no
request-92-4-4,food insecurity,chronic malnutrition,yes,no
request-92-4-5,chronic malnutrition,developmental stunting,yes,no
request-92-5-0,climate change,increased atmospheric co₂,no,yes
request-92-5-1,increased atmospheric co₂,pollen surges,yes,no
request-92-5-2,pollen surges,allergy aggravation,yes,no
request-92-5-3,allergy aggravation,asthma hospitalizations,yes,no
request-92-5-4,asthma hospitalizations,healthcare system strain,yes,yes
request-92-6-0,climate change,deforestation acceleration,yes,yes
request-92-6-1,deforestation acceleration,habitat fragmentation,yes,yes
request-92-6-2,habitat fragmentation,zoonotic spillover events,yes,no
request-92-6-3,zoonotic spillover events,pandemic emergence,yes,no
request-92-6-4,pandemic emergence,global health disruptions,yes,no
request-92-7-0,climate change,permafrost thaw,yes,yes
request-92-7-1,permafrost thaw,pathogen release,yes,no
request-92-7-2,pathogen release,novel disease exposure,yes,no
request-92-7-3,novel disease exposure,antimicrobial resistance spread,yes,no
request-92-7-4,antimicrobial resistance spread,treatment failures,yes,yes
request-92-8-0,climate change,wildfire frequency,yes,yes
request-92-8-1,wildfire frequency,air pollution peaks,yes,no
request-92-8-2,air pollution peaks,chronic respiratory diseases,yes,no
request-92-8-3,chronic respiratory diseases,premature mortality surges,yes,no
request-92-9-0,climate change,ocean acidification,no,no
request-92-9-1,ocean acidification,phytoplankton decline,yes,no
request-92-9-2,phytoplankton decline,oxygen depletion,yes,no
request-92-9-3,oxygen depletion,marine toxin proliferation,yes,yes
request-92-9-4,marine toxin proliferation,neurological disorders,yes,no
request-93-0-0,climate change,rising global temperatures,yes,no
request-93-0-1,rising global temperatures,increased drought frequency,yes,no
request-93-0-2,increased drought frequency,agricultural yield reduction,yes,no
request-93-0-3,agricultural yield reduction,farmer income loss,yes,yes
request-93-0-4,farmer income loss,rural unemployment,yes,yes
request-93-1-0,climate change,ocean acidification,no,no
request-93-1-1,ocean acidification,coral reef degradation,yes,no
request-93-1-2,coral reef degradation,collapse of fisheries,yes,yes
request-93-1-3,collapse of fisheries,job losses in fishing industries,yes,no
request-93-2-0,climate change,melting glaciers,yes,no
request-93-2-1,melting glaciers,reduced freshwater supply,yes,no
request-93-2-2,reduced freshwater supply,hydroelectric energy shortages,yes,no
request-93-2-3,hydroelectric energy shortages,industrial production decline,yes,no
request-93-2-4,industrial production decline,manufacturing sector layoffs,yes,yes
request-93-3-0,climate change,increased wildfire activity,yes,yes
request-93-3-1,increased wildfire activity,timber industry disruption,yes,yes
request-93-3-2,timber industry disruption,forestry worker unemployment,yes,yes
request-93-4-0,climate change,policy shifts to renewable energy,yes,no
request-93-4-1,policy shifts to renewable energy,coal plant closures,yes,yes
request-93-4-2,coal plant closures,fossil fuel sector job losses,yes,yes
request-93-5-0,climate change,green technology investment,yes,no
request-93-5-1,green technology investment,expansion of solar/wind industries,yes,no
request-93-5-2,expansion of solar/wind industries,renewable energy job creation,yes,yes
request-93-6-0,climate change,extreme weather events,yes,no
request-93-6-1,extreme weather events,infrastructure damage,yes,no
request-93-6-2,infrastructure damage,construction industry demand surge,yes,yes
request-93-6-3,construction industry demand surge,temporary employment growth in reconstruction,yes,yes
request-93-7-0,climate change,sea level rise,yes,no
request-93-7-1,sea level rise,coastal flooding,yes,no
request-93-7-2,coastal flooding,tourism industry decline,yes,no
request-93-7-3,tourism industry decline,hospitality sector layoffs,yes,no
request-93-8-0,climate change,heatwaves,yes,no
request-93-8-1,heatwaves,reduced labor productivity,yes,no
request-93-8-2,reduced labor productivity,economic slowdown,yes,yes
request-93-8-3,economic slowdown,broadbased employment reductions,yes,yes
request-93-9-0,climate change,biodiversity loss,yes,yes
request-93-9-1,biodiversity loss,ecosystem service disruption,yes,yes
request-93-9-2,ecosystem service disruption,agricultural input shortages,yes,yes
request-93-9-3,agricultural input shortages,agribusiness workforce contraction,yes,yes
request-94-0-0,climate change,rising global temperatures,yes,no
request-94-0-1,rising global temperatures,increased frequency of extreme weather events,yes,no
request-94-0-2,increased frequency of extreme weather events,agricultural yield volatility,yes,no
request-94-0-3,agricultural yield volatility,food price inflation,yes,no
request-94-0-4,food price inflation,reduced household discretionary spending,yes,no
request-94-0-5,reduced household discretionary spending,slowed consumerdriven economic sectors,yes,yes
request-94-1-0,climate change,melting polar ice caps,yes,no
request-94-1-1,melting polar ice caps,sea level rise,yes,no
request-94-1-2,sea level rise,coastal infrastructure damage,yes,no
request-94-1-3,coastal infrastructure damage,relocation costs for businesses,yes,no
request-94-1-4,relocation costs for businesses,supply chain redistribution,yes,yes
request-94-1-5,supply chain redistribution,increased operational expenses,yes,yes
request-94-1-6,increased operational expenses,corporate profit margin compression,yes,no
request-94-2-0,climate change,ocean warming,yes,no
request-94-2-1,ocean warming,fisheries collapse,yes,no
request-94-2-2,fisheries collapse,livelihood loss in coastal communities,yes,no
request-94-2-3,livelihood loss in coastal communities,regional economic depression,yes,yes
request-94-2-4,regional economic depression,increased government welfare spending,yes,no
request-94-2-5,increased government welfare spending,national fiscal strain,yes,yes
request-94-3-0,climate change,prolonged droughts,yes,no
request-94-3-1,prolonged droughts,water scarcity for industrial use,yes,no
request-94-3-2,water scarcity for industrial use,manufacturing production bottlenecks,yes,no
request-94-3-3,manufacturing production bottlenecks,delayed export shipments,yes,yes
request-94-3-4,delayed export shipments,contract penalties and lost contracts,yes,yes
request-94-3-5,contract penalties and lost contracts,reduced gdp growth,yes,yes
request-94-4-0,climate change,increased wildfire intensity,yes,yes
request-94-4-1,increased wildfire intensity,timber industry disruption,yes,yes
request-94-4-2,timber industry disruption,construction material shortages,yes,yes
request-94-4-3,construction material shortages,real estate development delays,yes,yes
request-94-4-4,real estate development delays,reduced housing market activity,yes,yes
request-94-4-5,reduced housing market activity,decline in property tax revenues,no,no
request-94-5-0,climate change,permafrost thaw,yes,no
request-94-5-1,permafrost thaw,infrastructure foundation instability,yes,no
request-94-5-2,infrastructure foundation instability,arctic transportation route closures,yes,no
request-94-5-3,arctic transportation route closures,extended global shipping times,yes,no
request-94-5-4,extended global shipping times,elevated inventory carrying costs,yes,no
request-94-5-5,elevated inventory carrying costs,inflationary pressure on goods,yes,yes
request-94-6-0,climate change,shifting precipitation patterns,yes,no
request-94-6-1,shifting precipitation patterns,hydropower generation variability,yes,no
request-94-6-2,hydropower generation variability,energy grid instability,no,yes
request-94-6-3,energy grid instability,industrial production unpredictability,yes,yes
request-94-6-4,industrial production unpredictability,reduced manufacturing competitiveness,yes,yes
request-94-6-5,reduced manufacturing competitiveness,trade balance deterioration,yes,no
request-95-0-0,mismanagement of god's work,environmental neglect,yes,yes
request-95-0-1,environmental neglect,exploitation of natural resources,yes,yes
request-95-0-2,exploitation of natural resources,deforestation,yes,yes
request-95-0-3,deforestation,reduced carbon sequestration,yes,no
request-95-0-4,reduced carbon sequestration,increased atmospheric co₂,yes,no
request-95-0-5,increased atmospheric co₂,global warming,yes,no
request-95-0-6,global warming,climate change,no,no
request-95-1-0,mismanagement of god's work,overconsumption patterns,yes,yes
request-95-1-1,overconsumption patterns,industrial expansion,yes,yes
request-95-1-2,industrial expansion,fossil fuel combustion,yes,yes
request-95-1-3,fossil fuel combustion,greenhouse gas emissions,yes,no
request-95-1-4,greenhouse gas emissions,enhanced radiative forcing,yes,no
request-95-1-5,enhanced radiative forcing,global temperature rise,yes,yes
request-95-1-6,global temperature rise,climate change,no,yes
request-95-2-0,mismanagement of god's work,unsustainable agricultural practices,yes,yes
request-95-2-1,unsustainable agricultural practices,soil degradation,yes,no
request-95-2-2,soil degradation,excessive fertilizer use,yes,yes
request-95-2-3,excessive fertilizer use,nitrous oxide emissions,yes,no
request-95-2-4,nitrous oxide emissions,atmospheric warming,yes,yes
request-95-2-5,atmospheric warming,climate change,yes,yes
request-95-3-0,mismanagement of god's work,pollution proliferation,yes,"the question involves subjective beliefs and interpretations, so a simple ""yes"" or ""no"" isn't sufficient"
request-95-3-1,pollution proliferation,greenhouse gas accumulation,yes,yes
request-95-3-2,greenhouse gas accumulation,disrupted energy balance,yes,no
request-95-3-3,disrupted energy balance,climatic instability,yes,yes
request-95-3-4,climatic instability,climate change,no,yes
request-95-4-0,mismanagement of god's work,biodiversity loss,yes,yes
request-95-4-1,biodiversity loss,ecosystem service collapse,yes,yes
request-95-4-2,ecosystem service collapse,carbon sink depletion,yes,yes
request-95-4-3,carbon sink depletion,elevated atmospheric carbon,yes,yes
request-95-4-4,elevated atmospheric carbon,climate change,yes,no
request-95-5-0,mismanagement of god's work,unregulated urbanization,no,no
request-95-5-1,unregulated urbanization,habitat destruction,yes,no
request-95-5-2,habitat destruction,altered landuse patterns,yes,yes
request-95-5-3,altered landuse patterns,microclimate shifts,yes,yes
request-95-5-4,microclimate shifts,regional climatic impacts,yes,yes
request-95-5-5,regional climatic impacts,global climate destabilization,yes,yes
request-95-6-0,mismanagement of god's work,disregard for ecological balance,yes,yes
request-95-6-1,disregard for ecological balance,overfishing,yes,yes
request-95-6-2,overfishing,marine ecosystem collapse,yes,no
request-95-6-3,marine ecosystem collapse,reduced oceanic carbon uptake,yes,no
request-95-6-4,reduced oceanic carbon uptake,accelerated atmospheric warming,yes,yes
request-95-6-5,accelerated atmospheric warming,climate change,no,yes
request-96-0-0,human activity,fossil fuel combustion,yes,no
request-96-0-1,fossil fuel combustion,carbon dioxide emissions,yes,no
request-96-0-2,carbon dioxide emissions,atmospheric co₂ accumulation,yes,no
request-96-0-3,atmospheric co₂ accumulation,greenhouse gas concentrations,yes,yes
request-96-1-0,human activity,deforestation,yes,no
request-96-1-1,deforestation,reduced carbon sequestration,yes,no
request-96-1-2,reduced carbon sequestration,co₂ retention in atmosphere,yes,yes
request-96-1-3,co₂ retention in atmosphere,greenhouse gas concentrations,yes,yes
request-96-2-0,human activity,livestock farming,yes,no
request-96-2-1,livestock farming,enteric fermentation,no,no
request-96-2-2,enteric fermentation,methane emissions,yes,no
request-96-2-3,methane emissions,greenhouse gas concentrations,yes,no
request-96-3-0,human activity,agricultural fertilization,yes,no
request-96-3-1,agricultural fertilization,nitrous oxide emissions,yes,no
request-96-3-2,nitrous oxide emissions,atmospheric n₂o accumulation,yes,no
request-96-3-3,atmospheric n₂o accumulation,greenhouse gas concentrations,yes,no
request-96-4-0,human activity,industrial manufacturing,yes,no
request-96-4-1,industrial manufacturing,fluorinated gas production,yes,no
request-96-4-2,fluorinated gas production,hfc/pfc/sf₆ emissions,yes,yes
request-96-4-3,hfc/pfc/sf₆ emissions,greenhouse gas concentrations,yes,no
request-96-5-0,human activity,waste landfilling,yes,no
request-96-5-1,waste landfilling,anaerobic decomposition,yes,no
request-96-5-2,anaerobic decomposition,methane release,yes,no
request-96-5-3,methane release,greenhouse gas concentrations,yes,yes
request-96-6-0,human activity,rice cultivation,yes,no
request-96-6-1,rice cultivation,flooded field methanogenesis,yes,no
request-96-6-2,flooded field methanogenesis,ch₄ emissions,yes,no
request-96-6-3,ch₄ emissions,greenhouse gas concentrations,yes,yes
request-96-7-0,human activity,cement production,yes,no
request-96-7-1,cement production,limestone calcination,yes,yes
request-96-7-2,limestone calcination,co₂ release,yes,no
request-96-7-3,co₂ release,greenhouse gas concentrations,yes,yes
request-96-8-0,human activity,biomass burning,yes,no
request-96-8-1,biomass burning,combustion byproducts,yes,no
request-96-8-2,combustion byproducts,black carbon/co₂ emissions,yes,no
request-96-8-3,black carbon/co₂ emissions,greenhouse gas concentrations,yes,no
request-96-9-0,human activity,energy extraction,yes,no
request-96-9-1,energy extraction,fugitive methane leaks,yes,no
request-96-9-2,fugitive methane leaks,ch₄ atmospheric increase,yes,no
request-96-9-3,ch₄ atmospheric increase,greenhouse gas concentrations,yes,no
request-97-0-0,foreign countries,export demand for agricultural products,yes,no
request-97-0-1,export demand for agricultural products,expansion of cash crop plantations,yes,yes
request-97-0-2,expansion of cash crop plantations,deforestation,yes,yes
request-97-1-0,foreign countries,timber import requirements,yes,yes
request-97-1-1,timber import requirements,increased logging operations,no,no
request-97-1-2,increased logging operations,deforestation,yes,yes
request-97-2-0,foreign countries,infrastructure investment agreements,yes,no
request-97-2-1,infrastructure investment agreements,road construction in forested areas,yes,yes
request-97-2-2,road construction in forested areas,deforestation,yes,no
request-97-3-0,foreign countries,biofuel energy policies,no,no
request-97-3-1,biofuel energy policies,conversion of forests to biofuel crops,yes,no
request-97-3-2,conversion of forests to biofuel crops,deforestation,yes,yes
request-97-4-0,foreign countries,international trade incentives,yes,"i'm sorry, but your question is unclear could you please provide more details or clarify what you mean by ""does international trade incentives cause foreign countries?"""
request-97-4-1,international trade incentives,landuse policy shifts,yes,yes
request-97-4-2,landuse policy shifts,deforestation,yes,yes
request-97-5-0,foreign countries,illegal wildlife trade networks,yes,no
request-97-5-1,illegal wildlife trade networks,habitat encroachment,yes,yes
request-97-5-2,habitat encroachment,deforestation,yes,yes
request-97-6-0,foreign countries,mining resource contracts,yes,yes
request-97-6-1,mining resource contracts,forest clearance for extractive activities,yes,yes
request-97-6-2,forest clearance for extractive activities,deforestation,yes,yes
request-97-7-0,foreign countries,climate mitigation projects,yes,no
request-97-7-1,climate mitigation projects,misallocated reforestation efforts,yes,no
request-97-7-2,misallocated reforestation efforts,deforestation,no,yes
request-97-8-0,foreign countries,tourism industry development,yes,no
request-97-8-1,tourism industry development,ecosystem fragmentation for resorts,yes,yes
request-97-8-2,ecosystem fragmentation for resorts,deforestation,yes,yes
request-97-9-0,foreign countries,global commodity price fluctuations,yes,no
request-97-9-1,global commodity price fluctuations,expansion of monoculture farms,yes,yes
request-97-9-2,expansion of monoculture farms,deforestation,yes,no
request-98-0-0,flowing factors,increased water volume,yes,yes
request-98-0-1,increased water volume,river overflow,yes,no
request-98-0-2,river overflow,flooding,yes,no
request-98-1-0,flowing factors,soil saturation,yes,yes
request-98-1-1,soil saturation,reduced infiltration,yes,no
request-98-1-2,reduced infiltration,surface runoff accumulation,yes,yes
request-98-1-3,surface runoff accumulation,flooding,yes,no
request-98-2-0,flowing factors,sediment deposition,yes,yes
request-98-2-1,sediment deposition,reduced channel capacity,yes,yes
request-98-2-2,reduced channel capacity,water spillage,yes,yes
request-98-2-3,water spillage,flooding,yes,yes
request-98-3-0,flowing factors,levee erosion,yes,yes
request-98-3-1,levee erosion,structural failure,yes,yes
request-98-3-2,structural failure,rapid water release,yes,yes
request-98-3-3,rapid water release,flooding,yes,no
request-98-4-0,flowing factors,drainage system overload,yes,yes
request-98-4-1,drainage system overload,urban waterlogging,yes,yes
request-98-4-2,urban waterlogging,flooding,no,yes
request-98-5-0,flowing factors,ice jam formation,yes,yes
request-98-5-1,ice jam formation,river obstruction,yes,yes
request-98-5-2,river obstruction,backwater surge,yes,yes
request-98-5-3,backwater surge,flooding,yes,yes
request-98-6-0,flowing factors,groundwater rise,yes,no
request-98-6-1,groundwater rise,soil liquefaction,no,no
request-98-6-2,soil liquefaction,infrastructure collapse,yes,no
request-98-6-3,infrastructure collapse,flooding,yes,yes
request-98-7-0,flowing factors,coastal erosion,yes,no
request-98-7-1,coastal erosion,barrier loss,yes,yes
request-98-7-2,barrier loss,storm surge intrusion,yes,yes
request-98-7-3,storm surge intrusion,flooding,yes,no
request-98-8-0,flowing factors,deforestationinduced runoff,yes,yes
request-98-8-1,deforestationinduced runoff,river swelling,yes,no
request-98-8-2,river swelling,floodplain inundation,yes,no
request-98-8-3,floodplain inundation,flooding,no,yes
request-98-9-0,flowing factors,dam overtopping,yes,yes
request-98-9-1,dam overtopping,controlled release failure,yes,yes
request-98-9-2,controlled release failure,catastrophic flooding,yes,yes
request-99-0-0,deforestation,root system removal,yes,yes
request-99-0-1,root system removal,soil structure weakening,yes,yes
request-99-0-2,soil structure weakening,increased soil erosion,yes,yes
request-99-0-3,increased soil erosion,slope destabilization,yes,yes
request-99-0-4,slope destabilization,land sliding,yes,yes
request-99-1-0,deforestation,loss of vegetation cover,yes,no
request-99-1-1,loss of vegetation cover,reduced rainwater interception,yes,yes
request-99-1-2,reduced rainwater interception,surface runoff intensification,yes,no
request-99-1-3,surface runoff intensification,soil saturation,no,yes
request-99-1-4,soil saturation,slope collapse,yes,no
request-99-1-5,slope collapse,land sliding,no,yes
request-99-2-0,deforestation,canopy removal,yes,yes
request-99-2-1,canopy removal,reduced evapotranspiration,yes,no
request-99-2-2,reduced evapotranspiration,elevated groundwater levels,yes,no
request-99-2-3,elevated groundwater levels,pore pressure increase,yes,yes
request-99-2-4,pore pressure increase,slope instability,yes,no
request-99-2-5,slope instability,land sliding,yes,no
request-99-3-0,deforestation,loss of organic matter,yes,no
request-99-3-1,loss of organic matter,soil compaction,yes,yes
request-99-3-2,soil compaction,reduced infiltration capacity,yes,no
request-99-3-3,reduced infiltration capacity,water accumulation,yes,yes
request-99-3-4,water accumulation,slope failure,yes,no
request-99-3-5,slope failure,land sliding,yes,yes
request-99-4-0,deforestation,habitat fragmentation,yes,no
request-99-4-1,habitat fragmentation,biodiversity loss,yes,no
request-99-4-2,biodiversity loss,disrupted ecological balance,yes,yes
request-99-4-3,disrupted ecological balance,accelerated erosion processes,yes,yes
request-99-4-4,accelerated erosion processes,slope degradation,yes,yes
request-99-4-5,slope degradation,land sliding  ,yes,yes
request-100-0-0,rise in global temperatures,increased atmospheric moisture,yes,yes
request-100-0-1,increased atmospheric moisture,heavier precipitation events,yes,no
request-100-0-2,heavier precipitation events,soil saturation,yes,no
request-100-0-3,soil saturation,reduced slope stability,yes,no
request-100-0-4,reduced slope stability,land sliding,yes,no
request-100-1-0,rise in global temperatures,glacier and permafrost melt,yes,yes
request-100-1-1,glacier and permafrost melt,loss of structural support in slopes,yes,no
request-100-1-2,loss of structural support in slopes,slope destabilization,yes,yes
request-100-1-3,slope destabilization,land sliding,yes,yes
request-100-2-0,rise in global temperatures,higher wildfire frequency,yes,yes
request-100-2-1,higher wildfire frequency,vegetation loss,yes,no
request-100-2-2,vegetation loss,reduced soil cohesion,yes,yes
request-100-2-3,reduced soil cohesion,slope destabilization,yes,no
request-100-2-4,slope destabilization,land sliding,yes,no
request-100-3-0,rise in global temperatures,prolonged drought conditions,yes,no
request-100-3-1,prolonged drought conditions,vegetation dieoff,yes,yes
request-100-3-2,vegetation dieoff,reduced root reinforcement,yes,yes
request-100-3-3,reduced root reinforcement,slope failure,yes,yes
request-100-3-4,slope failure,land sliding,yes,no
request-100-4-0,rise in global temperatures,intensified storm systems,yes,no
request-100-4-1,intensified storm systems,extreme rainfall and wind,yes,yes
request-100-4-2,extreme rainfall and wind,soil erosion and saturation,yes,no
request-100-4-3,soil erosion and saturation,slope collapse,yes,yes
request-100-4-4,slope collapse,land sliding,no,yes
request-100-5-0,rise in global temperatures,thermal expansion of rock and soil,yes,no
request-100-5-1,thermal expansion of rock and soil,fracture development in slopes,yes,no
request-100-5-2,fracture development in slopes,weakened geological integrity,yes,yes
request-100-5-3,weakened geological integrity,land sliding,yes,yes
request-100-6-0,rise in global temperatures,altered weather patterns,yes,no
request-100-6-1,altered weather patterns,unseasonal snowmelt,yes,yes
request-100-6-2,unseasonal snowmelt,rapid water infiltration,yes,no
request-100-6-3,rapid water infiltration,soil liquefaction,no,no
request-100-6-4,soil liquefaction,land sliding  ,yes,no
request-101-0-0,melting of glaciers,increased meltwater release,yes,yes
request-101-0-1,increased meltwater release,soil saturation,yes,yes
request-101-0-2,soil saturation,reduced slope stability,yes,no
request-101-0-3,reduced slope stability,land sliding,yes,yes
request-101-1-0,melting of glaciers,glacial mass loss,yes,no
request-101-1-1,glacial mass loss,decreased pressure on bedrock,yes,yes
request-101-1-2,decreased pressure on bedrock,ground decompression,yes,yes
request-101-1-3,ground decompression,fracture formation,no,no
request-101-1-4,fracture formation,slope instability,yes,yes
request-101-1-5,slope instability,land sliding,yes,no
request-101-2-0,melting of glaciers,adjacent permafrost thaw,yes,no
request-101-2-1,adjacent permafrost thaw,loss of soil cohesion,yes,no
request-101-2-2,loss of soil cohesion,slope destabilization,yes,no
request-101-2-3,slope destabilization,land sliding,yes,no
request-101-3-0,melting of glaciers,enhanced sediment deposition,yes,yes
request-101-3-1,enhanced sediment deposition,altered slope geometry,yes,yes
request-101-3-2,altered slope geometry,increased shear stress,yes,yes
request-101-3-3,increased shear stress,land sliding,yes,no
request-101-4-0,melting of glaciers,glacial lake formation,yes,yes
request-101-4-1,glacial lake formation,outburst flood events,yes,no
request-101-4-2,outburst flood events,slope undercutting,yes,yes
request-101-4-3,slope undercutting,land sliding,yes,yes
request-101-5-0,melting of glaciers,prolonged water infiltration,no,no
request-101-5-1,prolonged water infiltration,elevated pore pressure,yes,yes
request-101-5-2,elevated pore pressure,reduced shear strength,yes,no
request-101-5-3,reduced shear strength,land sliding,yes,no
request-101-6-0,melting of glaciers,riverbank erosion,yes,no
request-101-6-1,riverbank erosion,slope angle alteration,yes,yes
request-101-6-2,slope angle alteration,structural instability,yes,yes
request-101-6-3,structural instability,land sliding,yes,yes
request-101-7-0,melting of glaciers,icecontact slope exposure,yes,yes
request-101-7-1,icecontact slope exposure,thermal stress fluctuations,yes,yes
request-101-7-2,thermal stress fluctuations,rock fracturing,yes,yes
request-101-7-3,rock fracturing,land sliding  ,yes,yes
request-102-0-0,soil erosion,removal of vegetation cover,yes,yes
request-102-0-1,removal of vegetation cover,reduced root reinforcement,yes,yes
request-102-0-2,reduced root reinforcement,decreased soil cohesion,yes,no
request-102-0-3,decreased soil cohesion,slope destabilization,yes,no
request-102-0-4,slope destabilization,land sliding,yes,no
request-102-1-0,soil erosion,exposure of subsoil layers,yes,yes
request-102-1-1,exposure of subsoil layers,increased surface runoff,yes,yes
request-102-1-2,increased surface runoff,water saturation of slopes,no,yes
request-102-1-3,water saturation of slopes,elevated pore pressure,yes,no
request-102-1-4,elevated pore pressure,slope failure,yes,no
request-102-1-5,slope failure,land sliding,yes,no
request-102-2-0,soil erosion,sediment accumulation in valleys,yes,no
request-102-2-1,sediment accumulation in valleys,increased lateral pressure on slopes,yes,yes
request-102-2-2,increased lateral pressure on slopes,structural weakening of slope base,yes,yes
request-102-2-3,structural weakening of slope base,mass movement initiation,yes,no
request-102-2-4,mass movement initiation,land sliding,yes,no
request-102-3-0,soil erosion,formation of gullies/rills,yes,yes
request-102-3-1,formation of gullies/rills,undercutting of slope foot,yes,yes
request-102-3-2,undercutting of slope foot,loss of lateral support,yes,yes
request-102-3-3,loss of lateral support,gravitational collapse,no,yes
request-102-3-4,gravitational collapse,land sliding,no,no
request-102-4-0,soil erosion,loss of nutrientrich topsoil,yes,no
request-102-4-1,loss of nutrientrich topsoil,vegetation dieoff,yes,yes
request-102-4-2,vegetation dieoff,reduced interception of rainfall,yes,no
request-102-4-3,reduced interception of rainfall,intensified water infiltration,yes,no
request-102-4-4,intensified water infiltration,soil liquefaction,no,no
request-102-4-5,soil liquefaction,land sliding,no,no
request-103-0-0,earthquakes,ground shaking,yes,no
request-103-0-1,ground shaking,slope destabilization,yes,yes
request-103-0-2,slope destabilization,land sliding,yes,no
request-103-1-0,earthquakes,ground shaking,yes,no
request-103-1-1,ground shaking,soil liquefaction,yes,no
request-103-1-2,soil liquefaction,loss of soil strength,yes,yes
request-103-1-3,loss of soil strength,land sliding,yes,yes
request-103-2-0,earthquakes,ground shaking,yes,no
request-103-2-1,ground shaking,rock fractures,yes,yes
request-103-2-2,rock fractures,weakened slope structure,yes,yes
request-103-2-3,weakened slope structure,land sliding,yes,yes
request-103-3-0,earthquakes,ground shaking,yes,no
request-103-3-1,ground shaking,vegetation damage,yes,no
request-103-3-2,vegetation damage,reduced soil cohesion,yes,yes
request-103-3-3,reduced soil cohesion,land sliding,yes,yes
request-103-4-0,earthquakes,ground shaking,yes,no
request-103-4-1,ground shaking,cracks in ground,yes,no
request-103-4-2,cracks in ground,water infiltration,yes,yes
request-103-4-3,water infiltration,increased pore pressure,yes,yes
request-103-4-4,increased pore pressure,land sliding,yes,no
request-104-0-0,deforestation,loss of tree roots,yes,no
request-104-0-1,loss of tree roots,soil destabilization,yes,yes
request-104-0-2,soil destabilization,increased soil erosion,yes,yes
request-104-0-3,increased soil erosion,sediment runoff,yes,yes
request-104-0-4,sediment runoff,rivers filled with mud,yes,yes
request-104-1-0,deforestation,reduced canopy cover,yes,no
request-104-1-1,reduced canopy cover,heavy rainfall impact,yes,yes
request-104-1-2,heavy rainfall impact,surface soil displacement,yes,no
request-104-1-3,surface soil displacement,muddy water flow,yes,yes
request-104-1-4,muddy water flow,rivers filled with mud,yes,yes
request-104-2-0,deforestation,loss of organic matter,yes,no
