custom_id,cause,effect,Does_cause_lead_to_effect,Does_effect_lead_to_cause_SWITCH
request-92-24-2,air pollution,respiratory diseases,yes,no
request-93-0-0,climate change,rising temperatures,yes,yes
request-93-0-1,rising temperatures,increased wildfires,yes,yes
request-93-0-2,increased wildfires,destruction of infrastructure,yes,yes
request-93-0-3,destruction of infrastructure,job losses,yes,no
request-93-0-4,job losses,cascades through employment,yes,yes
request-93-1-0,climate change,sea level rise,yes,no
request-93-1-1,sea level rise,coastal flooding,yes,"no coastal flooding is a result of sea level rise, but not a cause of it sea level rise can be caused by factors such as the melting of ice caps and glaciers, thermal expansion of seawater due to global warming, and other climate-related changes coastal flooding is a consequence of these factors"
request-93-1-2,coastal flooding,displacement of communities,yes,no
request-93-1-3,displacement of communities,unemployment increase,yes,yes
request-93-1-4,unemployment increase,cascades through employment,yes,yes
request-93-2-0,climate change,extreme weather events,yes,no
request-93-2-1,extreme weather events,crop failures,yes,no
request-93-2-2,crop failures,food shortages,yes,yes
request-93-2-3,food shortages,economic instability,yes,yes
request-93-2-4,economic instability,job reductions,yes,yes
request-93-2-5,job reductions,cascades through employment,yes,yes
request-93-3-0,climate change,heatwaves,yes,"no heatwaves are extreme weather events that are a result of climate change, but they do not cause climate change climate change is driven by long-term shifts in temperature and weather patterns, primarily due to human activities such as burning fossil fuels and deforestation"
request-93-3-1,heatwaves,health issues,yes,no
request-93-3-2,health issues,higher healthcare costs,yes,no
request-93-3-3,higher healthcare costs,economic burden,yes,yes
request-93-3-4,economic burden,company layoffs,yes,yes
request-93-3-5,company layoffs,cascades through employment,yes,yes
request-93-4-0,climate change,glacial melting,yes,yes
request-93-4-1,glacial melting,sea level rise,yes,yes
request-93-4-2,sea level rise,flooding,yes,"no flooding does not cause sea level rise; however, it is a result of sea level rise sea level rise is primarily caused by the melting of ice caps and glaciers and the thermal expansion of seawater as it warms flooding can occur due to various factors, including high tides, storm surges, and extreme precipitation, but these are consequences of rising sea levels"
request-93-4-3,flooding,damage to businesses,yes,no
request-93-4-4,damage to businesses,job losses,yes,yes
request-93-4-5,job losses,cascades through employment,yes,yes
request-93-5-0,climate change,increased hurricanes,yes,no
request-93-5-1,increased hurricanes,infrastructure damage,yes,no
request-93-5-2,infrastructure damage,economic losses,yes,no
request-93-5-3,economic losses,business closures,yes,yes
request-93-5-4,business closures,cascades through employment,yes,no
request-93-6-0,climate change,prolonged droughts,yes,no
request-93-6-1,prolonged droughts,agricultural decline,yes,no
request-93-6-2,agricultural decline,food price increases,yes,no
request-93-6-3,food price increases,economic strain,yes,yes
request-93-6-4,economic strain,company layoffs,yes,yes
request-93-6-5,company layoffs,cascades through employment,yes,yes
request-93-7-0,climate change,ocean acidification,yes,"no ocean acidification is a result of increased carbon dioxide absorption by the oceans, which can indirectly affect climate change, but it is not a cause of climate change itself climate change is primarily driven by the increase in greenhouse gases like carbon dioxide, methane, and nitrous oxide in the atmosphere ocean acidification is a consequence of climate change"
request-93-7-1,ocean acidification,decline in fish stocks,yes,"no decline in fish stocks does not cause ocean acidification ocean acidification is primarily caused by increased levels of carbon dioxide (co2) in the atmosphere, which is absorbed by the oceans and leads to chemical reactions that lower the ph of seawater"
request-93-7-2,decline in fish stocks,fishing industry collapse,yes,no
request-93-7-3,fishing industry collapse,loss of jobs,yes,no
request-93-7-4,loss of jobs,cascades through employment,yes,yes
request-93-8-0,climate change,air pollution increase,yes,yes
request-93-8-1,air pollution increase,respiratory health problems,yes,no
request-93-8-2,respiratory health problems,rising healthcare costs,yes,no
request-93-8-3,rising healthcare costs,economic pressure,yes,yes
request-93-8-4,economic pressure,unemployment growth,yes,yes
request-93-8-5,unemployment growth,cascades through employment,yes,yes
request-93-9-0,climate change,biodiversity loss,yes,yes
request-93-9-1,biodiversity loss,ecosystem service reduction,yes,yes
request-93-9-2,ecosystem service reduction,agricultural challenges,yes,yes
request-93-9-3,agricultural challenges,farm closures,yes,yes
request-93-9-4,farm closures,cascades through employment,yes,no
request-93-10-0,climate change,permafrost thawing,yes,yes
request-93-10-1,permafrost thawing,infrastructure instability,yes,yes
request-93-10-2,infrastructure instability,damage to buildings,yes,yes
request-93-10-3,damage to buildings,economic strain,yes,no
request-93-10-4,economic strain,job cuts,yes,yes
request-93-10-5,job cuts,cascades through employment,yes,yes
request-93-11-0,climate change,worker heat stress,yes,no
request-93-11-1,worker heat stress,reduced productivity,yes,no
request-93-11-2,reduced productivity,economic losses,yes,yes
request-93-11-3,economic losses,company downsizing,yes,yes
request-93-11-4,company downsizing,cascades through employment,yes,no
request-93-12-0,climate change,disease spread,yes,no
request-93-12-1,disease spread,health crises,yes,yes
request-93-12-2,health crises,economic disruption,yes,yes
request-93-12-3,economic disruption,job market instability,yes,yes
request-93-12-4,job market instability,cascades through employment,yes,yes
request-93-13-0,climate change,water shortages,yes,no
request-93-13-1,water shortages,industrial constraints,yes,yes
request-93-13-2,industrial constraints,factory shutdowns,yes,yes
request-93-13-3,factory shutdowns,worker layoffs,yes,no
request-93-13-4,worker layoffs,cascades through employment,yes,yes
request-93-14-0,climate change,desertification,yes,no
request-93-14-1,desertification,loss of arable land,yes,yes
request-93-14-2,loss of arable land,rural unemployment,yes,no
request-93-14-3,rural unemployment,urban migration,yes,"yes urban migration can lead to a decrease in the rural workforce, which may result in reduced productivity and potentially higher unemployment in rural areas"
request-93-14-4,urban migration,job market saturation,no,yes
request-93-14-5,job market saturation,cascades through employment,yes,no
request-93-15-0,climate change,reduced snowfall,yes,no
request-93-15-1,reduced snowfall,impact on winter sports,yes,no
request-93-15-2,impact on winter sports,ski resort closures,yes,yes
request-93-15-3,ski resort closures,job losses,yes,no
request-93-15-4,job losses,cascades through employment,yes,yes
request-93-16-0,climate change,increased wildfires,yes,yes
request-93-16-1,increased wildfires,destruction of homes,yes,yes
request-93-16-2,destruction of homes,economic losses,yes,no
request-93-16-3,economic losses,layoffs,yes,yes
request-93-16-4,layoffs,cascades through employment,yes,yes
request-93-17-0,climate change,pest infestations,yes,no
request-93-17-1,pest infestations,crop damage,yes,yes
request-93-17-2,crop damage,farmer insolvency,yes,no
request-93-17-3,farmer insolvency,agricultural employment decline,yes,yes
request-93-17-4,agricultural employment decline,cascades through employment,yes,no
request-93-18-0,climate change,coral bleaching,yes,no
request-93-18-1,coral bleaching,marine biodiversity loss,yes,yes
request-93-18-2,marine biodiversity loss,tourism decline,yes,yes
request-93-18-3,tourism decline,job losses,yes,yes
request-93-18-4,job losses,cascades through employment,yes,yes
request-93-19-0,climate change,altered fish migration,yes,"no altered fish migration is a consequence of climate change, not a cause climate change impacts ocean temperatures, currents, and ecosystems, leading to changes in fish migration patterns"
request-93-19-1,altered fish migration,fishing industry impact,yes,yes
request-93-19-2,fishing industry impact,job losses,yes,yes
request-93-19-3,job losses,cascades through employment,yes,yes
request-93-20-0,climate change,property damage,yes,no
request-93-20-1,property damage,decreased property values,yes,no
request-93-20-2,decreased property values,reduced tax revenue,yes,no
request-93-20-3,reduced tax revenue,budget cuts,yes,yes
request-93-20-4,budget cuts,government layoffs,yes,yes
request-93-20-5,government layoffs,cascades through employment,yes,no
request-93-21-0,climate change,storm intensity increase,yes,no
request-93-21-1,storm intensity increase,energy infrastructure damage,yes,no
request-93-21-2,energy infrastructure damage,power outages,yes,yes
request-93-21-3,power outages,industrial disruptions,yes,yes
request-93-21-4,industrial disruptions,employment reductions,yes,yes
request-93-21-5,employment reductions,cascades through employment,yes,yes
request-93-22-0,climate change,increased energy demand,yes,yes
request-93-22-1,increased energy demand,strain on power grids,yes,no
request-93-22-2,strain on power grids,blackouts,yes,yes
request-93-22-3,blackouts,business interruptions,yes,no
request-93-22-4,business interruptions,job losses,yes,yes
request-93-22-5,job losses,cascades through employment,yes,yes
request-94-0-0,climate change,extreme weather events,yes,no
request-94-0-1,extreme weather events,infrastructure damage,yes,no
request-94-0-2,infrastructure damage,economic losses,yes,no
request-94-0-3,economic losses,cascades through economy,yes,yes
request-94-1-0,climate change,sea level rise,yes,no
request-94-1-1,sea level rise,coastal flooding,yes,"no coastal flooding is a result of sea level rise, but not a cause of it sea level rise can be caused by factors such as the melting of ice caps and glaciers, thermal expansion of seawater due to global warming, and other climate-related changes coastal flooding is a consequence of these factors"
request-94-1-2,coastal flooding,property damage,yes,no
request-94-1-3,property damage,economic losses,yes,no
request-94-1-4,economic losses,cascades through economy,yes,yes
request-94-2-0,climate change,agricultural disruptions,yes,no
request-94-2-1,agricultural disruptions,crop failures,yes,yes
request-94-2-2,crop failures,food price inflation,yes,no
request-94-2-3,food price inflation,economic instability,yes,yes
request-94-2-4,economic instability,cascades through economy,yes,yes
request-94-3-0,climate change,water scarcity,yes,no
request-94-3-1,water scarcity,resource conflicts,yes,yes
request-94-3-2,resource conflicts,social unrest,yes,yes
request-94-3-3,social unrest,economic downturn,yes,yes
request-94-3-4,economic downturn,cascades through economy,yes,yes
request-94-4-0,climate change,health problems,yes,no
request-94-4-1,health problems,disease spread,"yes health problems, especially those that compromise the immune system, can increase the susceptibility to infections and thus contribute to the spread of diseases",yes
request-94-4-2,disease spread,increased healthcare costs,yes,no
request-94-4-3,increased healthcare costs,economic burden,yes,yes
request-94-4-4,economic burden,cascades through economy,yes,yes
request-94-5-0,climate change,biodiversity loss,yes,yes
request-94-5-1,biodiversity loss,ecosystem service decline,yes,yes
request-94-5-2,ecosystem service decline,economic impacts,yes,yes
request-94-5-3,economic impacts,cascades through economy,yes,yes
request-94-6-0,climate change,melting glaciers,yes,yes
request-94-6-1,melting glaciers,river flow changes,yes,no
request-94-6-2,river flow changes,hydropower reduction,yes,yes
request-94-6-3,hydropower reduction,energy shortages,no,yes
request-94-6-4,energy shortages,economic disruption,yes,yes
request-94-6-5,economic disruption,cascades through economy,yes,yes
request-94-7-0,climate change,ocean acidification,yes,"no ocean acidification is a result of increased carbon dioxide absorption by the oceans, which can indirectly affect climate change, but it is not a cause of climate change itself climate change is primarily driven by the increase in greenhouse gases like carbon dioxide, methane, and nitrous oxide in the atmosphere ocean acidification is a consequence of climate change"
request-94-7-1,ocean acidification,marine life decline,yes,no
request-94-7-2,marine life decline,fisheries collapse,yes,yes
request-94-7-3,fisheries collapse,economic losses,yes,yes
request-94-7-4,economic losses,cascades through economy,yes,yes
request-94-8-0,climate change,heatwaves,yes,"no heatwaves are extreme weather events that are a result of climate change, but they do not cause climate change climate change is driven by long-term shifts in temperature and weather patterns, primarily due to human activities such as burning fossil fuels and deforestation"
request-94-8-1,heatwaves,labor productivity loss,yes,no
request-94-8-2,labor productivity loss,economic losses,yes,yes
request-94-8-3,economic losses,cascades through economy,yes,yes
request-94-9-0,climate change,droughts,yes,no
request-94-9-1,droughts,agricultural losses,yes,no
request-94-9-2,agricultural losses,economic hardship,yes,yes
request-94-9-3,economic hardship,cascades through economy,yes,yes
request-94-10-0,climate change,wildfires,yes,yes
request-94-10-1,wildfires,property destruction,yes,yes
request-94-10-2,property destruction,economic losses,yes,no
request-94-10-3,economic losses,cascades through economy,yes,yes
request-94-11-0,climate change,permafrost thawing,yes,yes
request-94-11-1,permafrost thawing,infrastructure damage,yes,yes
request-94-11-2,infrastructure damage,economic losses,yes,no
request-94-11-3,economic losses,cascades through economy,yes,yes
request-94-12-0,climate change,extreme weather events,yes,no
request-94-12-1,extreme weather events,insurance claims surge,yes,no
request-94-12-2,insurance claims surge,insurance industry strain,yes,yes
request-94-12-3,insurance industry strain,economic uncertainty,yes,yes
request-94-12-4,economic uncertainty,cascades through economy,yes,yes
request-94-13-0,climate change,migration pressures,yes,no
request-94-13-1,migration pressures,overburdened urban areas,yes,yes
request-94-13-2,overburdened urban areas,economic strain,yes,yes
request-94-13-3,economic strain,cascades through economy,yes,yes
request-94-14-0,climate change,disruption of supply chains,yes,no
request-94-14-1,disruption of supply chains,manufacturing slowdowns,yes,yes
request-94-14-2,manufacturing slowdowns,economic slowdown,yes,yes
request-94-14-3,economic slowdown,cascades through economy,yes,yes
request-95-0-0,mismanagement of god's work,deforestation,no,no
request-95-0-1,deforestation,reduced carbon sequestration,yes,no
request-95-0-2,reduced carbon sequestration,increased atmospheric co2 levels,yes,no
request-95-0-3,increased atmospheric co2 levels,enhanced greenhouse effect,yes,yes
request-95-0-4,enhanced greenhouse effect,climate change,yes,yes
request-95-1-0,mismanagement of god's work,burning of fossil fuels,no,no
request-95-1-1,burning of fossil fuels,greenhouse gas emissions,yes,no
request-95-1-2,greenhouse gas emissions,global warming,yes,no
request-95-1-3,global warming,climate change,yes,yes
request-95-2-0,mismanagement of god's work,industrial pollution,no,no
request-95-2-1,industrial pollution,accumulation of greenhouse gases,"yes industrial pollution contributes to the accumulation of greenhouse gases in the atmosphere, primarily through the emission of carbon dioxide (co2), methane (ch4), and other gases during the burning of fossil fuels, deforestation, and various industrial processes these gases trap heat in the atmosphere, leading to global warming and climate change",no
request-95-2-2,accumulation of greenhouse gases,climate change,yes,yes
request-95-3-0,mismanagement of god's work,overconsumption of resources,yes,no
request-95-3-1,overconsumption of resources,excessive waste production,yes,yes
request-95-3-2,excessive waste production,methane emissions from landfills,yes,no
request-95-3-3,methane emissions from landfills,climate change,yes,yes
request-95-4-0,mismanagement of god's work,intensive agriculture,no,no
request-95-4-1,intensive agriculture,nitrous oxide emissions,yes,no
request-95-4-2,nitrous oxide emissions,enhanced greenhouse effect,yes,"no the enhanced greenhouse effect primarily involves increased concentrations of carbon dioxide, methane, and other greenhouse gases in the atmosphere, which trap more heat nitrous oxide emissions are a separate issue related to agricultural practices, fossil fuel combustion, and other industrial processes while both are greenhouse gases, the enhanced greenhouse effect does not directly cause nitrous oxide emissions"
request-95-4-3,enhanced greenhouse effect,climate change,yes,yes
request-95-5-0,mismanagement of god's work,ocean pollution,no,no
request-95-5-1,ocean pollution,decline in phytoplankton populations,yes,"no decline in phytoplankton populations does not cause ocean pollution phytoplankton are microscopic marine plants that play a crucial role in ocean ecosystems, but their decline is a consequence of ocean pollution rather than a cause ocean pollution can harm phytoplankton, but they do not directly cause pollution themselves"
request-95-5-2,decline in phytoplankton populations,reduced oceanic co2 absorption,yes,yes
request-95-5-3,reduced oceanic co2 absorption,increased atmospheric co2 levels,yes,no
request-95-5-4,increased atmospheric co2 levels,climate change,yes,yes
request-95-6-0,mismanagement of god's work,destruction of wetlands,yes,no
request-95-6-1,destruction of wetlands,loss of natural carbon sinks,yes,no
request-95-6-2,loss of natural carbon sinks,increased greenhouse gas concentrations,yes,yes
request-95-6-3,increased greenhouse gas concentrations,climate change,yes,yes
request-95-7-0,mismanagement of god's work,overpopulation,no,no
request-95-7-1,overpopulation,increased energy consumption,yes,no
request-95-7-2,increased energy consumption,fossil fuel combustion,no,no
request-95-7-3,fossil fuel combustion,greenhouse gas emissions,yes,no
request-95-7-4,greenhouse gas emissions,climate change,yes,no
request-95-8-0,mismanagement of god's work,melting permafrost,no,no
request-95-8-1,melting permafrost,methane release,yes,yes
request-95-8-2,methane release,enhanced greenhouse effect,yes,no
request-95-8-3,enhanced greenhouse effect,climate change,yes,yes
request-95-9-0,mismanagement of god's work,loss of biodiversity,yes,no
request-95-9-1,loss of biodiversity,ecosystem imbalance,yes,yes
request-95-9-2,ecosystem imbalance,disruption of carbon cycles,yes,yes
request-95-9-3,disruption of carbon cycles,climate change,yes,yes
request-95-10-0,mismanagement of god's work,soil degradation,no,no
request-95-10-1,soil degradation,reduced carbon storage,yes,yes
request-95-10-2,reduced carbon storage,increased atmospheric co2 levels,yes,no
request-95-10-3,increased atmospheric co2 levels,climate change,yes,yes
request-95-11-0,mismanagement of god's work,desertification,no,no
request-95-11-1,desertification,loss of vegetation cover,yes,yes
request-95-11-2,loss of vegetation cover,decreased carbon absorption,yes,"yes decreased carbon absorption can lead to a loss of vegetation cover, as plants and trees play a crucial role in sequestering carbon dioxide from the atmosphere when the capacity for carbon absorption diminishes, it can result in an imbalance in the ecosystem, potentially leading to the degradation of plant life and the loss of vegetation cover this degradation can be due to various factors, including climate change, deforestation, and changes in land use"
request-95-11-3,decreased carbon absorption,climate change,yes,no
request-95-12-0,mismanagement of god's work,urbanization,no,no
request-95-12-1,urbanization,heat island effect,yes,no
request-95-12-2,heat island effect,local temperature increases,yes,yes
request-95-12-3,local temperature increases,climate change,no,yes
request-95-13-0,mismanagement of god's work,industrial emissions,no,no
request-95-13-1,industrial emissions,aerosol increase,yes,no
request-95-13-2,aerosol increase,atmospheric changes,yes,yes
request-95-13-3,atmospheric changes,climate change,yes,yes
request-95-14-0,mismanagement of god's work,overfishing,yes,no
request-95-14-1,overfishing,disruption of marine ecosystems,yes,yes
request-95-14-2,disruption of marine ecosystems,altered carbon sequestration,yes,"yes altered carbon sequestration can lead to changes in ocean chemistry, such as ocean acidification, which can disrupt marine ecosystems by affecting the survival and reproductive success of marine organisms, particularly those with calcium carbonate shells or skeletons, such as corals and shellfish"
request-95-14-3,altered carbon sequestration,climate change,"yes altered carbon sequestration can contribute to climate change by affecting the balance of greenhouse gases in the atmosphere when natural processes that capture and store carbon (such as forests and oceans) are disrupted, it can lead to increased levels of carbon dioxide and other greenhouse gases, exacerbating global warming",yes
request-95-15-0,mismanagement of god's work,use of chemical fertilizers,no,no
request-95-15-1,use of chemical fertilizers,nitrous oxide emissions,yes,no
request-95-15-2,nitrous oxide emissions,greenhouse gas increase,yes,yes
request-95-15-3,greenhouse gas increase,climate change,yes,yes
request-95-16-0,mismanagement of god's work,deforestation,no,no
request-95-16-1,deforestation,habitat loss,yes,yes
request-95-16-2,habitat loss,wildlife decline,yes,no
request-95-16-3,wildlife decline,ecosystem disruption,yes,yes
request-95-16-4,ecosystem disruption,climate change,yes,yes
request-95-17-0,mismanagement of god's work,methane hydrate disturbance,no,no
request-95-17-1,methane hydrate disturbance,methane release,yes,yes
request-95-17-2,methane release,enhanced greenhouse effect,yes,no
request-95-17-3,enhanced greenhouse effect,climate change,yes,yes
request-95-18-0,mismanagement of god's work,excessive livestock farming,no,no
request-95-18-1,excessive livestock farming,methane emissions,yes,no
request-95-18-2,methane emissions,greenhouse gas accumulation,yes,"no greenhouse gas accumulation refers to the increase in gases like carbon dioxide, methane, and nitrous oxide in the atmosphere, which traps heat and contributes to global warming methane emissions are a source of greenhouse gases, not a result of their accumulation"
request-95-18-3,greenhouse gas accumulation,climate change,yes,yes
request-96-0-0,human activity,burning of fossil fuels,yes,yes
request-96-0-1,burning of fossil fuels,carbon dioxide emissions,yes,no
request-96-0-2,carbon dioxide emissions,greenhouse gas concentrations,yes,"no greenhouse gas concentrations are a result of carbon dioxide emissions and other greenhouse gases, not the cause"
request-96-1-0,human activity,deforestation,yes,no
request-96-1-1,deforestation,reduced carbon absorption,yes,no
request-96-1-2,reduced carbon absorption,carbon dioxide accumulation,yes,yes
request-96-1-3,carbon dioxide accumulation,greenhouse gas concentrations,yes,yes
request-96-2-0,human activity,deforestation,yes,no
request-96-2-1,deforestation,carbon dioxide emissions,yes,no
request-96-2-2,carbon dioxide emissions,greenhouse gas concentrations,yes,"no greenhouse gas concentrations are a result of carbon dioxide emissions and other greenhouse gases, not the cause"
request-96-3-0,human activity,agricultural practices,yes,yes
request-96-3-1,agricultural practices,methane emissions,yes,no
request-96-3-2,methane emissions,greenhouse gas concentrations,yes,yes
request-96-4-0,human activity,livestock farming,yes,yes
request-96-4-1,livestock farming,methane emissions,yes,no
request-96-4-2,methane emissions,greenhouse gas concentrations,yes,yes
request-96-5-0,human activity,rice cultivation,yes,yes
request-96-5-1,rice cultivation,methane emissions,no,no
request-96-5-2,methane emissions,greenhouse gas concentrations,yes,yes
request-96-6-0,human activity,fossil fuel extraction,yes,yes
request-96-6-1,fossil fuel extraction,methane emissions,yes,no
request-96-6-2,methane emissions,greenhouse gas concentrations,yes,yes
request-96-7-0,human activity,waste management,yes,no
request-96-7-1,waste management,methane emissions,yes,no
request-96-7-2,methane emissions,greenhouse gas concentrations,yes,yes
request-96-8-0,human activity,industrial processes,yes,yes
request-96-8-1,industrial processes,nitrous oxide emissions,yes,no
request-96-8-2,nitrous oxide emissions,greenhouse gas concentrations,yes,yes
request-96-9-0,human activity,fertilizer use,yes,no
request-96-9-1,fertilizer use,nitrous oxide emissions,yes,no
request-96-9-2,nitrous oxide emissions,greenhouse gas concentrations,yes,yes
request-96-10-0,human activity,industrial processes,yes,yes
request-96-10-1,industrial processes,fluorinated gas emissions,yes,yes
request-96-10-2,fluorinated gas emissions,greenhouse gas concentrations,yes,no
request-96-11-0,human activity,refrigeration and air conditioning use,yes,yes
request-96-11-1,refrigeration and air conditioning use,fluorinated gas emissions,yes,no
request-96-11-2,fluorinated gas emissions,greenhouse gas concentrations,yes,no
request-96-12-0,human activity,aerosol use,yes,yes
request-96-12-1,aerosol use,fluorocarbon emissions,yes,no
request-96-12-2,fluorocarbon emissions,greenhouse gas concentrations,"yes fluorocarbon emissions, particularly chlorofluorocarbons (cfcs), are potent greenhouse gases that contribute to the increase in atmospheric greenhouse gas concentrations",no
request-96-13-0,human activity,transportation emissions,yes,no
request-96-13-1,transportation emissions,carbon dioxide emissions,yes,no
request-96-13-2,carbon dioxide emissions,greenhouse gas concentrations,yes,"no greenhouse gas concentrations are a result of carbon dioxide emissions and other greenhouse gases, not the cause"
request-96-14-0,human activity,energy production,yes,no
request-96-14-1,energy production,carbon dioxide emissions,yes,no
request-96-14-2,carbon dioxide emissions,greenhouse gas concentrations,yes,"no greenhouse gas concentrations are a result of carbon dioxide emissions and other greenhouse gases, not the cause"
request-96-15-0,human activity,cement production,yes,yes
request-96-15-1,cement production,carbon dioxide emissions,yes,no
request-96-15-2,carbon dioxide emissions,greenhouse gas concentrations,yes,"no greenhouse gas concentrations are a result of carbon dioxide emissions and other greenhouse gases, not the cause"
request-96-16-0,human activity,industrial energy use,yes,no
request-96-16-1,industrial energy use,burning of fossil fuels,yes,yes
request-96-16-2,burning of fossil fuels,carbon dioxide emissions,yes,no
request-96-16-3,carbon dioxide emissions,greenhouse gas concentrations,yes,"no greenhouse gas concentrations are a result of carbon dioxide emissions and other greenhouse gases, not the cause"
request-96-17-0,human activity,electricity generation,no,yes
request-96-17-1,electricity generation,burning of fossil fuels,no,yes
request-96-17-2,burning of fossil fuels,carbon dioxide emissions,yes,no
request-96-17-3,carbon dioxide emissions,greenhouse gas concentrations,yes,"no greenhouse gas concentrations are a result of carbon dioxide emissions and other greenhouse gases, not the cause"
request-97-0-0,foreign countries,demand for tropical timber,yes,no
request-97-0-1,demand for tropical timber,logging activities,yes,no
request-97-0-2,logging activities,deforestation,no,yes
request-97-1-0,foreign countries,demand for agricultural commodities,yes,no
request-97-1-1,demand for agricultural commodities,agricultural expansion,yes,yes
request-97-1-2,agricultural expansion,forest clearing,yes,yes
request-97-1-3,forest clearing,deforestation,yes,yes
request-97-2-0,foreign countries,demand for palm oil,yes,no
request-97-2-1,demand for palm oil,palm oil plantation expansion,yes,yes
request-97-2-2,palm oil plantation expansion,deforestation,yes,yes
request-97-3-0,foreign countries,demand for beef,yes,no
request-97-3-1,demand for beef,cattle ranching expansion,yes,yes
request-97-3-2,cattle ranching expansion,deforestation,yes,yes
request-97-4-0,foreign countries,investment in mining projects,yes,no
request-97-4-1,investment in mining projects,mineral extraction,yes,yes
request-97-4-2,mineral extraction,forest land conversion,yes,no
request-97-4-3,forest land conversion,deforestation,yes,yes
request-97-5-0,foreign countries,investment in infrastructure,yes,no
request-97-5-1,investment in infrastructure,road construction,yes,yes
request-97-5-2,road construction,forest access increase,no,no
request-97-5-3,forest access increase,logging activities,yes,no
request-97-5-4,logging activities,deforestation,no,yes
request-97-6-0,foreign countries,trade agreements,yes,no
request-97-6-1,trade agreements,increase in forest product exports,yes,no
request-97-6-2,increase in forest product exports,intensified logging,yes,no
request-97-6-3,intensified logging,deforestation,yes,no
request-97-7-0,foreign countries,demand for biofuels,yes,no
request-97-7-1,demand for biofuels,biofuel crop cultivation expansion,yes,yes
request-97-7-2,biofuel crop cultivation expansion,deforestation,yes,yes
request-97-8-0,foreign countries,demand for soybeans,yes,no
request-97-8-1,demand for soybeans,soybean farming expansion,yes,yes
request-97-8-2,soybean farming expansion,deforestation,yes,yes
request-97-9-0,foreign countries,influence on economic policies,yes,no
request-97-9-1,influence on economic policies,resource exploitation policies,yes,yes
request-97-9-2,resource exploitation policies,deforestation,yes,no
request-98-0-0,flowing factors,heavy rainfall,yes,yes
request-98-0-1,heavy rainfall,increased river levels,yes,no
request-98-0-2,increased river levels,river overflow,yes,yes
request-98-0-3,river overflow,flooding,yes,yes
request-98-1-0,flowing factors,rapid snowmelt,yes,yes
request-98-1-1,rapid snowmelt,excessive runoff,yes,yes
request-98-1-2,excessive runoff,overloaded rivers,yes,yes
request-98-1-3,overloaded rivers,flooding,yes,yes
request-98-2-0,flowing factors,deforestation,yes,yes
request-98-2-1,deforestation,loss of vegetation,yes,no
request-98-2-2,loss of vegetation,increased surface runoff,yes,yes
request-98-2-3,increased surface runoff,flooding,yes,yes
request-98-3-0,flowing factors,urban development,yes,yes
request-98-3-1,urban development,impermeable surfaces,yes,"yes impermeable surfaces are a characteristic of urban development, as they replace natural land cover with materials that do not allow water to infiltrate, leading to increased runoff and urbanization"
request-98-3-2,impermeable surfaces,reduced water infiltration,yes,no
request-98-3-3,reduced water infiltration,flooding,yes,"yes flooding can lead to reduced water infiltration in the soil when water levels are too high, it can lead to soil compaction, which decreases the soil's ability to absorb water additionally, flooding can wash away topsoil and organic matter that are crucial for maintaining good soil structure and infiltration rates"
request-98-4-0,flowing factors,blocked drainage systems,yes,no
request-98-4-1,blocked drainage systems,water accumulation,yes,yes
request-98-4-2,water accumulation,overflowing streets,yes,no
request-98-4-3,overflowing streets,flooding,yes,yes
request-98-5-0,flowing factors,storm surges,yes,no
request-98-5-1,storm surges,coastal inundation,yes,yes
request-98-5-2,coastal inundation,breached levees,no,yes
request-98-5-3,breached levees,flooding,yes,yes
request-98-6-0,flowing factors,broken dams,yes,yes
request-98-6-1,broken dams,sudden water release,yes,no
request-98-6-2,sudden water release,downstream inundation,yes,no
request-98-6-3,downstream inundation,flooding,yes,yes
request-98-7-0,flowing factors,ice jams,yes,no
request-98-7-1,ice jams,river blockages,yes,yes
request-98-7-2,river blockages,upstream water buildup,"yes river blockages, such as dams, fallen trees, or debris, can lead to upstream water buildup as the flow of water is obstructed, causing water levels to rise above the blockage",yes upstream water buildup can cause river blockages
request-98-7-3,upstream water buildup,flooding,yes,yes
request-98-8-0,flowing factors,soil saturation,yes,yes
request-98-8-1,soil saturation,groundwater rise,yes,yes
request-98-8-2,groundwater rise,inundated basements,yes,yes
request-98-8-3,inundated basements,flooding,yes,yes
request-98-9-0,flowing factors,land subsidence,yes,no
request-98-9-1,land subsidence,low-lying areas,yes,yes
request-98-9-2,low-lying areas,water pooling,yes,yes
request-98-9-3,water pooling,flooding,yes,yes
request-99-0-0,deforestation,loss of tree roots,yes,no
request-99-0-1,loss of tree roots,reduced soil cohesion,yes,yes
request-99-0-2,reduced soil cohesion,soil instability,yes,yes
request-99-0-3,soil instability,land sliding,yes,yes
request-99-1-0,deforestation,loss of vegetation cover,yes,no
request-99-1-1,loss of vegetation cover,increased surface runoff,yes,yes
request-99-1-2,increased surface runoff,soil erosion,yes,yes
request-99-1-3,soil erosion,land sliding,no,yes
request-99-2-0,deforestation,loss of vegetation cover,yes,no
request-99-2-1,loss of vegetation cover,increased surface runoff,yes,yes
request-99-2-2,increased surface runoff,increased soil erosion,yes,yes
request-99-2-3,increased soil erosion,soil instability,yes,yes
request-99-2-4,soil instability,land sliding,yes,yes
request-99-3-0,deforestation,reduced interception,yes,no
request-99-3-1,reduced interception,increased soil saturation,no,no
request-99-3-2,increased soil saturation,soil weakening,yes,yes
request-99-3-3,soil weakening,land sliding,yes,yes
request-99-4-0,deforestation,reduced interception,yes,no
