custom_id,cause,effect,Does_cause_lead_to_effect,Does_effect_lead_to_cause_SWITCH
request-93-21-2,energy infrastructure damage,power outages,yes,yes
request-93-21-3,power outages,industrial disruptions,yes,yes
request-93-21-4,industrial disruptions,employment reductions,yes,yes
request-93-21-5,employment reductions,cascades through employment,yes,yes
request-93-22-0,climate change,increased energy demand,yes,no
request-93-22-1,increased energy demand,strain on power grids,yes,yes
request-93-22-2,strain on power grids,blackouts,yes,yes
request-93-22-3,blackouts,business interruptions,yes,no
request-93-22-4,business interruptions,job losses,yes,yes
request-93-22-5,job losses,cascades through employment,yes,no
request-94-0-0,climate change,extreme weather events,yes,no
request-94-0-1,extreme weather events,infrastructure damage,yes,no
request-94-0-2,infrastructure damage,economic losses,yes,yes
request-94-0-3,economic losses,cascades through economy,yes,yes
request-94-1-0,climate change,sea level rise,yes,no
request-94-1-1,sea level rise,coastal flooding,yes,no
request-94-1-2,coastal flooding,property damage,yes,no
request-94-1-3,property damage,economic losses,yes,no
request-94-1-4,economic losses,cascades through economy,yes,yes
request-94-2-0,climate change,agricultural disruptions,yes,no
request-94-2-1,agricultural disruptions,crop failures,yes,yes
request-94-2-2,crop failures,food price inflation,yes,no
request-94-2-3,food price inflation,economic instability,yes,yes
request-94-2-4,economic instability,cascades through economy,yes,yes
request-94-3-0,climate change,water scarcity,yes,no
request-94-3-1,water scarcity,resource conflicts,yes,yes
request-94-3-2,resource conflicts,social unrest,yes,yes
request-94-3-3,social unrest,economic downturn,yes,yes
request-94-3-4,economic downturn,cascades through economy,yes,yes
request-94-4-0,climate change,health problems,yes,no
request-94-4-1,health problems,disease spread,no,yes
request-94-4-2,disease spread,increased healthcare costs,yes,no
request-94-4-3,increased healthcare costs,economic burden,yes,yes
request-94-4-4,economic burden,cascades through economy,yes,yes
request-94-5-0,climate change,biodiversity loss,yes,no
request-94-5-1,biodiversity loss,ecosystem service decline,yes,yes
request-94-5-2,ecosystem service decline,economic impacts,yes,yes
request-94-5-3,economic impacts,cascades through economy,yes,yes
request-94-6-0,climate change,melting glaciers,yes,no
request-94-6-1,melting glaciers,river flow changes,yes,no
request-94-6-2,river flow changes,hydropower reduction,yes,yes
request-94-6-3,hydropower reduction,energy shortages,yes,yes
request-94-6-4,energy shortages,economic disruption,yes,yes
request-94-6-5,economic disruption,cascades through economy,yes,yes
request-94-7-0,climate change,ocean acidification,yes,no
request-94-7-1,ocean acidification,marine life decline,yes,no
request-94-7-2,marine life decline,fisheries collapse,yes,yes
request-94-7-3,fisheries collapse,economic losses,yes,yes
request-94-7-4,economic losses,cascades through economy,yes,yes
request-94-8-0,climate change,heatwaves,yes,no
request-94-8-1,heatwaves,labor productivity loss,yes,no
request-94-8-2,labor productivity loss,economic losses,yes,yes
request-94-8-3,economic losses,cascades through economy,yes,yes
request-94-9-0,climate change,droughts,yes,no
request-94-9-1,droughts,agricultural losses,yes,no
request-94-9-2,agricultural losses,economic hardship,yes,yes
request-94-9-3,economic hardship,cascades through economy,yes,yes
request-94-10-0,climate change,wildfires,yes,no
request-94-10-1,wildfires,property destruction,yes,no
request-94-10-2,property destruction,economic losses,yes,no
request-94-10-3,economic losses,cascades through economy,yes,yes
request-94-11-0,climate change,permafrost thawing,yes,yes
request-94-11-1,permafrost thawing,infrastructure damage,yes,no
request-94-11-2,infrastructure damage,economic losses,yes,yes
request-94-11-3,economic losses,cascades through economy,yes,yes
request-94-12-0,climate change,extreme weather events,yes,no
request-94-12-1,extreme weather events,insurance claims surge,yes,no
request-94-12-2,insurance claims surge,insurance industry strain,yes,no
request-94-12-3,insurance industry strain,economic uncertainty,yes,yes
request-94-12-4,economic uncertainty,cascades through economy,yes,yes
request-94-13-0,climate change,migration pressures,yes,no
request-94-13-1,migration pressures,overburdened urban areas,yes,yes
request-94-13-2,overburdened urban areas,economic strain,yes,yes
request-94-13-3,economic strain,cascades through economy,yes,yes
request-94-14-0,climate change,disruption of supply chains,yes,no
request-94-14-1,disruption of supply chains,manufacturing slowdowns,yes,yes
request-94-14-2,manufacturing slowdowns,economic slowdown,yes,yes
request-94-14-3,economic slowdown,cascades through economy,yes,yes
request-95-0-0,mismanagement of god's work,deforestation,no,no
request-95-0-1,deforestation,reduced carbon sequestration,yes,no
request-95-0-2,reduced carbon sequestration,increased atmospheric co2 levels,yes,no
request-95-0-3,increased atmospheric co2 levels,enhanced greenhouse effect,yes,yes
request-95-0-4,enhanced greenhouse effect,climate change,yes,yes
request-95-1-0,mismanagement of god's work,burning of fossil fuels,no,no
request-95-1-1,burning of fossil fuels,greenhouse gas emissions,yes,yes
request-95-1-2,greenhouse gas emissions,global warming,yes,no
request-95-1-3,global warming,climate change,yes,yes
request-95-2-0,mismanagement of god's work,industrial pollution,no,no
request-95-2-1,industrial pollution,accumulation of greenhouse gases,yes,no
request-95-2-2,accumulation of greenhouse gases,climate change,yes,yes
request-95-3-0,mismanagement of god's work,overconsumption of resources,yes,no
request-95-3-1,overconsumption of resources,excessive waste production,yes,yes
request-95-3-2,excessive waste production,methane emissions from landfills,yes,no
request-95-3-3,methane emissions from landfills,climate change,yes,yes
request-95-4-0,mismanagement of god's work,intensive agriculture,no,no
request-95-4-1,intensive agriculture,nitrous oxide emissions,yes,no
request-95-4-2,nitrous oxide emissions,enhanced greenhouse effect,yes,no
request-95-4-3,enhanced greenhouse effect,climate change,yes,yes
request-95-5-0,mismanagement of god's work,ocean pollution,no,no
request-95-5-1,ocean pollution,decline in phytoplankton populations,yes,no
request-95-5-2,decline in phytoplankton populations,reduced oceanic co2 absorption,yes,yes
request-95-5-3,reduced oceanic co2 absorption,increased atmospheric co2 levels,yes,no
request-95-5-4,increased atmospheric co2 levels,climate change,yes,yes
request-95-6-0,mismanagement of god's work,destruction of wetlands,yes,yes
request-95-6-1,destruction of wetlands,loss of natural carbon sinks,yes,yes
request-95-6-2,loss of natural carbon sinks,increased greenhouse gas concentrations,yes,yes
request-95-6-3,increased greenhouse gas concentrations,climate change,yes,yes
request-95-7-0,mismanagement of god's work,overpopulation,no,no
request-95-7-1,overpopulation,increased energy consumption,yes,no
request-95-7-2,increased energy consumption,fossil fuel combustion,yes,no
request-95-7-3,fossil fuel combustion,greenhouse gas emissions,yes,yes
request-95-7-4,greenhouse gas emissions,climate change,yes,no
request-95-8-0,mismanagement of god's work,melting permafrost,no,no
request-95-8-1,melting permafrost,methane release,yes,yes
request-95-8-2,methane release,enhanced greenhouse effect,yes,yes
request-95-8-3,enhanced greenhouse effect,climate change,yes,yes
request-95-9-0,mismanagement of god's work,loss of biodiversity,yes,no
request-95-9-1,loss of biodiversity,ecosystem imbalance,yes,yes
request-95-9-2,ecosystem imbalance,disruption of carbon cycles,yes,yes
request-95-9-3,disruption of carbon cycles,climate change,yes,yes
request-95-10-0,mismanagement of god's work,soil degradation,yes,no
request-95-10-1,soil degradation,reduced carbon storage,yes,yes
request-95-10-2,reduced carbon storage,increased atmospheric co2 levels,yes,no
request-95-10-3,increased atmospheric co2 levels,climate change,yes,yes
request-95-11-0,mismanagement of god's work,desertification,yes,no
request-95-11-1,desertification,loss of vegetation cover,yes,yes
request-95-11-2,loss of vegetation cover,decreased carbon absorption,yes,yes
request-95-11-3,decreased carbon absorption,climate change,yes,no
request-95-12-0,mismanagement of god's work,urbanization,no,no
request-95-12-1,urbanization,heat island effect,yes,no
request-95-12-2,heat island effect,local temperature increases,yes,yes
request-95-12-3,local temperature increases,climate change,no,yes
request-95-13-0,mismanagement of god's work,industrial emissions,no,no
request-95-13-1,industrial emissions,aerosol increase,yes,yes
request-95-13-2,aerosol increase,atmospheric changes,yes,yes
request-95-13-3,atmospheric changes,climate change,yes,yes
request-95-14-0,mismanagement of god's work,overfishing,no,no
request-95-14-1,overfishing,disruption of marine ecosystems,yes,yes
request-95-14-2,disruption of marine ecosystems,altered carbon sequestration,yes,yes
request-95-14-3,altered carbon sequestration,climate change,no,yes
request-95-15-0,mismanagement of god's work,use of chemical fertilizers,no,no
request-95-15-1,use of chemical fertilizers,nitrous oxide emissions,yes,no
request-95-15-2,nitrous oxide emissions,greenhouse gas increase,yes,yes
request-95-15-3,greenhouse gas increase,climate change,yes,yes
request-95-16-0,mismanagement of god's work,deforestation,no,no
request-95-16-1,deforestation,habitat loss,yes,yes
request-95-16-2,habitat loss,wildlife decline,yes,yes
request-95-16-3,wildlife decline,ecosystem disruption,yes,yes
request-95-16-4,ecosystem disruption,climate change,yes,yes
request-95-17-0,mismanagement of god's work,methane hydrate disturbance,no,no
request-95-17-1,methane hydrate disturbance,methane release,yes,yes
request-95-17-2,methane release,enhanced greenhouse effect,yes,yes
request-95-17-3,enhanced greenhouse effect,climate change,yes,yes
request-95-18-0,mismanagement of god's work,excessive livestock farming,yes,no
request-95-18-1,excessive livestock farming,methane emissions,yes,yes
request-95-18-2,methane emissions,greenhouse gas accumulation,yes,yes
request-95-18-3,greenhouse gas accumulation,climate change,yes,yes
request-96-0-0,human activity,burning of fossil fuels,yes,yes
request-96-0-1,burning of fossil fuels,carbon dioxide emissions,yes,no
request-96-0-2,carbon dioxide emissions,greenhouse gas concentrations,yes,no
request-96-1-0,human activity,deforestation,yes,yes
request-96-1-1,deforestation,reduced carbon absorption,yes,no
request-96-1-2,reduced carbon absorption,carbon dioxide accumulation,yes,yes
request-96-1-3,carbon dioxide accumulation,greenhouse gas concentrations,yes,yes
request-96-2-0,human activity,deforestation,yes,yes
request-96-2-1,deforestation,carbon dioxide emissions,yes,no
request-96-2-2,carbon dioxide emissions,greenhouse gas concentrations,yes,no
request-96-3-0,human activity,agricultural practices,yes,no
request-96-3-1,agricultural practices,methane emissions,yes,yes
request-96-3-2,methane emissions,greenhouse gas concentrations,yes,yes
request-96-4-0,human activity,livestock farming,yes,yes
request-96-4-1,livestock farming,methane emissions,yes,yes
request-96-4-2,methane emissions,greenhouse gas concentrations,yes,yes
request-96-5-0,human activity,rice cultivation,yes,yes
request-96-5-1,rice cultivation,methane emissions,yes,yes
request-96-5-2,methane emissions,greenhouse gas concentrations,yes,yes
request-96-6-0,human activity,fossil fuel extraction,yes,yes
request-96-6-1,fossil fuel extraction,methane emissions,yes,no
request-96-6-2,methane emissions,greenhouse gas concentrations,yes,yes
request-96-7-0,human activity,waste management,yes,yes
request-96-7-1,waste management,methane emissions,yes,no
request-96-7-2,methane emissions,greenhouse gas concentrations,yes,yes
request-96-8-0,human activity,industrial processes,yes,no
request-96-8-1,industrial processes,nitrous oxide emissions,yes,yes
request-96-8-2,nitrous oxide emissions,greenhouse gas concentrations,yes,yes
request-96-9-0,human activity,fertilizer use,yes,no
request-96-9-1,fertilizer use,nitrous oxide emissions,yes,no
request-96-9-2,nitrous oxide emissions,greenhouse gas concentrations,yes,yes
request-96-10-0,human activity,industrial processes,yes,no
request-96-10-1,industrial processes,fluorinated gas emissions,yes,yes
request-96-10-2,fluorinated gas emissions,greenhouse gas concentrations,yes,no
request-96-11-0,human activity,refrigeration and air conditioning use,yes,yes
request-96-11-1,refrigeration and air conditioning use,fluorinated gas emissions,yes,yes
request-96-11-2,fluorinated gas emissions,greenhouse gas concentrations,yes,no
request-96-12-0,human activity,aerosol use,yes,yes
request-96-12-1,aerosol use,fluorocarbon emissions,yes,no
request-96-12-2,fluorocarbon emissions,greenhouse gas concentrations,yes,no
request-96-13-0,human activity,transportation emissions,yes,no
request-96-13-1,transportation emissions,carbon dioxide emissions,yes,no
request-96-13-2,carbon dioxide emissions,greenhouse gas concentrations,yes,no
request-96-14-0,human activity,energy production,yes,no
request-96-14-1,energy production,carbon dioxide emissions,yes,yes
request-96-14-2,carbon dioxide emissions,greenhouse gas concentrations,yes,no
request-96-15-0,human activity,cement production,yes,yes
request-96-15-1,cement production,carbon dioxide emissions,yes,yes
request-96-15-2,carbon dioxide emissions,greenhouse gas concentrations,yes,no
request-96-16-0,human activity,industrial energy use,yes,no
request-96-16-1,industrial energy use,burning of fossil fuels,yes,yes
request-96-16-2,burning of fossil fuels,carbon dioxide emissions,yes,no
request-96-16-3,carbon dioxide emissions,greenhouse gas concentrations,yes,no
request-96-17-0,human activity,electricity generation,yes,yes
request-96-17-1,electricity generation,burning of fossil fuels,yes,yes
request-96-17-2,burning of fossil fuels,carbon dioxide emissions,yes,no
request-96-17-3,carbon dioxide emissions,greenhouse gas concentrations,yes,no
request-97-0-0,foreign countries,demand for tropical timber,yes,yes
request-97-0-1,demand for tropical timber,logging activities,yes,yes
request-97-0-2,logging activities,deforestation,no,yes
request-97-1-0,foreign countries,demand for agricultural commodities,yes,no
request-97-1-1,demand for agricultural commodities,agricultural expansion,yes,yes
request-97-1-2,agricultural expansion,forest clearing,yes,yes
request-97-1-3,forest clearing,deforestation,yes,yes
request-97-2-0,foreign countries,demand for palm oil,yes,yes
request-97-2-1,demand for palm oil,palm oil plantation expansion,yes,yes
request-97-2-2,palm oil plantation expansion,deforestation,yes,yes
request-97-3-0,foreign countries,demand for beef,yes,no
request-97-3-1,demand for beef,cattle ranching expansion,yes,yes
request-97-3-2,cattle ranching expansion,deforestation,yes,yes
request-97-4-0,foreign countries,investment in mining projects,yes,yes
request-97-4-1,investment in mining projects,mineral extraction,yes,yes
request-97-4-2,mineral extraction,forest land conversion,yes,no
request-97-4-3,forest land conversion,deforestation,yes,yes
request-97-5-0,foreign countries,investment in infrastructure,yes,no
request-97-5-1,investment in infrastructure,road construction,yes,yes
request-97-5-2,road construction,forest access increase,no,no
request-97-5-3,forest access increase,logging activities,yes,no
request-97-5-4,logging activities,deforestation,no,yes
request-97-6-0,foreign countries,trade agreements,yes,no
request-97-6-1,trade agreements,increase in forest product exports,yes,no
request-97-6-2,increase in forest product exports,intensified logging,yes,no
request-97-6-3,intensified logging,deforestation,no,no
request-97-7-0,foreign countries,demand for biofuels,yes,yes
request-97-7-1,demand for biofuels,biofuel crop cultivation expansion,yes,yes
request-97-7-2,biofuel crop cultivation expansion,deforestation,yes,yes
request-97-8-0,foreign countries,demand for soybeans,yes,no
request-97-8-1,demand for soybeans,soybean farming expansion,yes,yes
request-97-8-2,soybean farming expansion,deforestation,yes,yes
request-97-9-0,foreign countries,influence on economic policies,yes,yes
request-97-9-1,influence on economic policies,resource exploitation policies,no,yes
request-97-9-2,resource exploitation policies,deforestation,yes,yes
request-98-0-0,flowing factors,heavy rainfall,no,yes
request-98-0-1,heavy rainfall,increased river levels,yes,no
request-98-0-2,increased river levels,river overflow,yes,yes
request-98-0-3,river overflow,flooding,yes,yes
request-98-1-0,flowing factors,rapid snowmelt,no,yes
request-98-1-1,rapid snowmelt,excessive runoff,yes,no
request-98-1-2,excessive runoff,overloaded rivers,yes,yes
request-98-1-3,overloaded rivers,flooding,yes,yes
request-98-2-0,flowing factors,deforestation,yes,yes
request-98-2-1,deforestation,loss of vegetation,yes,yes
request-98-2-2,loss of vegetation,increased surface runoff,yes,yes
request-98-2-3,increased surface runoff,flooding,yes,yes
request-98-3-0,flowing factors,urban development,no,yes
request-98-3-1,urban development,impermeable surfaces,yes,yes
request-98-3-2,impermeable surfaces,reduced water infiltration,yes,yes
request-98-3-3,reduced water infiltration,flooding,no,no
request-98-4-0,flowing factors,blocked drainage systems,no,no
request-98-4-1,blocked drainage systems,water accumulation,yes,yes
request-98-4-2,water accumulation,overflowing streets,yes,yes
request-98-4-3,overflowing streets,flooding,yes,yes
request-98-5-0,flowing factors,storm surges,no,yes
request-98-5-1,storm surges,coastal inundation,yes,yes
request-98-5-2,coastal inundation,breached levees,yes,yes
request-98-5-3,breached levees,flooding,yes,yes
request-98-6-0,flowing factors,broken dams,no,no
request-98-6-1,broken dams,sudden water release,yes,yes
request-98-6-2,sudden water release,downstream inundation,yes,no
request-98-6-3,downstream inundation,flooding,yes,yes
request-98-7-0,flowing factors,ice jams,no,yes
request-98-7-1,ice jams,river blockages,yes,yes
request-98-7-2,river blockages,upstream water buildup,yes,yes
request-98-7-3,upstream water buildup,flooding,yes,yes
request-98-8-0,flowing factors,soil saturation,no,no
request-98-8-1,soil saturation,groundwater rise,yes,yes
request-98-8-2,groundwater rise,inundated basements,yes,no
request-98-8-3,inundated basements,flooding,yes,yes
request-98-9-0,flowing factors,land subsidence,no,no
request-98-9-1,land subsidence,low-lying areas,yes,yes
request-98-9-2,low-lying areas,water pooling,yes,yes
request-98-9-3,water pooling,flooding,yes,yes
request-99-0-0,deforestation,loss of tree roots,yes,no
request-99-0-1,loss of tree roots,reduced soil cohesion,yes,yes
request-99-0-2,reduced soil cohesion,soil instability,yes,yes
request-99-0-3,soil instability,land sliding,yes,yes
request-99-1-0,deforestation,loss of vegetation cover,yes,yes
request-99-1-1,loss of vegetation cover,increased surface runoff,yes,yes
request-99-1-2,increased surface runoff,soil erosion,yes,yes
request-99-1-3,soil erosion,land sliding,no,no
request-99-2-0,deforestation,loss of vegetation cover,yes,yes
request-99-2-1,loss of vegetation cover,increased surface runoff,yes,yes
request-99-2-2,increased surface runoff,increased soil erosion,yes,yes
request-99-2-3,increased soil erosion,soil instability,yes,yes
request-99-2-4,soil instability,land sliding,yes,yes
request-99-3-0,deforestation,reduced interception,yes,no
request-99-3-1,reduced interception,increased soil saturation,no,no
request-99-3-2,increased soil saturation,soil weakening,yes,no
request-99-3-3,soil weakening,land sliding,yes,yes
request-99-4-0,deforestation,reduced interception,yes,no
request-99-4-1,reduced interception,increased soil saturation,no,no
request-99-4-2,increased soil saturation,soil instability,yes,no
request-99-4-3,soil instability,land sliding,yes,yes
request-99-5-0,deforestation,loss of vegetation cover,yes,yes
request-99-5-1,loss of vegetation cover,reduced evapotranspiration,yes,no
request-99-5-2,reduced evapotranspiration,increased soil moisture,yes,no
request-99-5-3,increased soil moisture,land sliding,yes,no
request-99-6-0,deforestation,loss of vegetation cover,yes,yes
request-99-6-1,loss of vegetation cover,increased rainfall impact,yes,yes
request-99-6-2,increased rainfall impact,soil compaction,yes,no
request-99-6-3,soil compaction,reduced infiltration,yes,yes
request-99-6-4,reduced infiltration,increased surface runoff,yes,yes
request-99-6-5,increased surface runoff,land sliding,yes,yes
request-99-7-0,deforestation,increased soil erosion,yes,no
request-99-7-1,increased soil erosion,reduced soil depth,yes,yes
request-99-7-2,reduced soil depth,soil instability,yes,yes
request-99-7-3,soil instability,land sliding,yes,yes
request-99-8-0,deforestation,increased carbon emissions,yes,no
request-99-8-1,increased carbon emissions,climate change,yes,no
request-99-8-2,climate change,increased heavy rainfall events,yes,no
request-99-8-3,increased heavy rainfall events,land sliding,yes,no
request-99-9-0,deforestation,ecosystem disruption,yes,yes
request-99-9-1,ecosystem disruption,altered soil properties,yes,yes
request-99-9-2,altered soil properties,soil instability,yes,yes
request-99-9-3,soil instability,land sliding,yes,yes
request-99-10-0,deforestation,habitat loss,yes,yes
request-99-10-1,habitat loss,decreased soil fauna activity,yes,yes
request-99-10-2,decreased soil fauna activity,soil degradation,yes,yes
request-99-10-3,soil degradation,land sliding,yes,yes
request-100-0-0,rise in global temperatures,melting of glaciers,yes,yes
request-100-0-1,melting of glaciers,increased water runoff,yes,yes
request-100-0-2,increased water runoff,soil saturation,yes,yes
request-100-0-3,soil saturation,land sliding,yes,no
request-100-1-0,rise in global temperatures,increased heavy rainfall,yes,no
request-100-1-1,increased heavy rainfall,soil saturation,yes,no
request-100-1-2,soil saturation,land sliding,yes,no
request-100-2-0,rise in global temperatures,thawing of permafrost,yes,yes
request-100-2-1,thawing of permafrost,ground instability,yes,no
request-100-2-2,ground instability,land sliding,yes,yes
request-100-3-0,rise in global temperatures,sea level rise,yes,no
request-100-3-1,sea level rise,coastal erosion,yes,no
request-100-3-2,coastal erosion,land sliding,no,no
request-100-4-0,rise in global temperatures,increased wildfires,yes,no
request-100-4-1,increased wildfires,loss of vegetation,yes,yes
request-100-4-2,loss of vegetation,soil erosion,yes,yes
request-100-4-3,soil erosion,land sliding,no,no
request-100-5-0,rise in global temperatures,deforestation,no,yes
request-100-5-1,deforestation,soil destabilization,yes,no
request-100-5-2,soil destabilization,land sliding,yes,yes
request-100-6-0,rise in global temperatures,expansion of pests affecting forests,yes,no
request-100-6-1,expansion of pests affecting forests,loss of vegetation,yes,yes
request-100-6-2,loss of vegetation,soil instability,yes,yes
request-100-6-3,soil instability,land sliding,yes,yes
request-100-7-0,rise in global temperatures,changes in precipitation patterns,yes,no
request-100-7-1,changes in precipitation patterns,extreme weather events,yes,yes
request-100-7-2,extreme weather events,slope destabilization,yes,no
request-100-7-3,slope destabilization,land sliding,yes,yes
request-100-8-0,rise in global temperatures,desertification,no,no
request-100-8-1,desertification,soil degradation,yes,yes
request-100-8-2,soil degradation,soil instability,yes,yes
request-100-8-3,soil instability,land sliding,yes,yes
request-100-9-0,rise in global temperatures,permafrost degradation,yes,yes
request-100-9-1,permafrost degradation,ground subsidence,yes,no
request-100-9-2,ground subsidence,land sliding,no,no
request-101-0-0,melting of glaciers,increased river discharge,yes,no
request-101-0-1,increased river discharge,riverbank erosion,yes,no
request-101-0-2,riverbank erosion,land sliding,no,yes
request-101-1-0,melting of glaciers,formation of glacial lakes,yes,yes
request-101-1-1,formation of glacial lakes,glacial lake outburst floods,yes,no
request-101-1-2,glacial lake outburst floods,slope destabilization,yes,yes
request-101-1-3,slope destabilization,land sliding,yes,yes
request-101-2-0,melting of glaciers,glacial retreat,yes,yes
request-101-2-1,glacial retreat,exposure of unstable slopes,yes,yes
request-101-2-2,exposure of unstable slopes,land sliding,yes,yes
request-101-3-0,melting of glaciers,loss of permafrost,no,no
request-101-3-1,loss of permafrost,slope instability,yes,yes
request-101-3-2,slope instability,land sliding,yes,yes
request-101-4-0,melting of glaciers,increased sediment deposition,yes,no
request-101-4-1,increased sediment deposition,overloading of slopes,yes,yes
request-101-4-2,overloading of slopes,land sliding,yes,no
request-102-0-0,soil erosion,loss of vegetation cover,yes,yes
request-102-0-1,loss of vegetation cover,decreased root reinforcement,yes,yes
request-102-0-2,decreased root reinforcement,increased soil instability,yes,yes
request-102-0-3,increased soil instability,land sliding,yes,yes
request-102-1-0,soil erosion,formation of gullies,yes,yes
request-102-1-1,formation of gullies,undercutting of slopes,yes,yes
request-102-1-2,undercutting of slopes,loss of slope support,yes,yes
request-102-1-3,loss of slope support,land sliding,yes,yes
request-102-2-0,soil erosion,reduced soil cohesion,yes,yes
request-102-2-1,reduced soil cohesion,increased susceptibility to gravity,no,yes
request-102-2-2,increased susceptibility to gravity,land sliding,no,no
request-102-3-0,soil erosion,exposed bedrock,yes,yes
request-102-3-1,exposed bedrock,weathering of rock materials,yes,yes
request-102-3-2,weathering of rock materials,weakening of slope materials,yes,yes
request-102-3-3,weakening of slope materials,land sliding,yes,yes
request-102-4-0,soil erosion,decreased soil depth,yes,yes
request-102-4-1,decreased soil depth,saturation during rainfall,yes,no
request-102-4-2,saturation during rainfall,increased pore water pressure,yes,yes
request-102-4-3,increased pore water pressure,slope failure,yes,yes
request-102-4-4,slope failure,land sliding,yes,yes
request-103-0-0,earthquakes,ground shaking,yes,no
request-103-0-1,ground shaking,slope destabilization,yes,no
request-103-0-2,slope destabilization,land sliding,yes,yes
request-103-1-0,earthquakes,soil liquefaction,yes,no
request-103-1-1,soil liquefaction,slope failure,yes,no
request-103-1-2,slope failure,land sliding,yes,yes
request-103-2-0,earthquakes,ground shaking,yes,no
request-103-2-1,ground shaking,rockfall initiation,yes,no
request-103-2-2,rockfall initiation,land sliding,no,yes
request-103-3-0,earthquakes,ground acceleration,yes,no
request-103-3-1,ground acceleration,slope instability,yes,yes
request-103-3-2,slope instability,land sliding,yes,yes
request-103-4-0,earthquakes,ground displacement,yes,no
request-103-4-1,ground displacement,slope movement,yes,yes
request-103-4-2,slope movement,land sliding,yes,yes
request-103-5-0,earthquakes,fracturing of rocks,yes,yes
request-103-5-1,fracturing of rocks,collapse of slopes,yes,yes
request-103-5-2,collapse of slopes,land sliding,yes,yes
request-103-6-0,earthquakes,vibrations,yes,no
request-103-6-1,vibrations,destabilization of soils,yes,no
request-103-6-2,destabilization of soils,land sliding,yes,yes
request-103-7-0,earthquakes,ground rupture,yes,no
request-103-7-1,ground rupture,weakening of structural support,yes,yes
request-103-7-2,weakening of structural support,land sliding,yes,yes
request-103-8-0,earthquakes,tsunamis,yes,no
request-103-8-1,tsunamis,coastal erosion,yes,no
request-103-8-2,coastal erosion,land sliding,no,no
request-103-9-0,earthquakes,liquefaction of soils,yes,no
request-103-9-1,liquefaction of soils,settlement of foundations,yes,no
request-103-9-2,settlement of foundations,slope failure,no,yes
request-103-9-3,slope failure,land sliding,yes,yes
request-103-10-0,earthquakes,cracking of earth dams,yes,no
request-103-10-1,cracking of earth dams,release of reservoir water,yes,no
request-103-10-2,release of reservoir water,erosion of slopes,yes,yes
request-103-10-3,erosion of slopes,land sliding,yes,yes
request-103-11-0,earthquakes,soil compaction,no,no
request-103-11-1,soil compaction,loss of shear strength,yes,no
request-103-11-2,loss of shear strength,slope collapse,yes,yes
request-103-11-3,slope collapse,land sliding,yes,yes
request-103-12-0,earthquakes,change in groundwater levels,yes,no
request-103-12-1,change in groundwater levels,increased pore water pressure,yes,yes
request-103-12-2,increased pore water pressure,slope failure,yes,yes
request-103-12-3,slope failure,land sliding,yes,yes
request-103-13-0,earthquakes,formation of fissures,yes,no
request-103-13-1,formation of fissures,water infiltration,yes,yes
request-103-13-2,water infiltration,slope weakening,yes,yes
request-103-13-3,slope weakening,land sliding,yes,yes
request-103-14-0,earthquakes,damage to vegetation,yes,no
request-103-14-1,damage to vegetation,reduced root cohesion,yes,yes
request-103-14-2,reduced root cohesion,slope instability,yes,yes
request-103-14-3,slope instability,land sliding,yes,yes
request-104-0-0,deforestation,soil erosion,yes,no
request-104-0-1,soil erosion,sediments entering rivers,yes,yes
request-104-0-2,sediments entering rivers,rivers filled with mud,yes,yes
request-104-1-0,deforestation,loss of tree roots,yes,no
request-104-1-1,loss of tree roots,soil erosion,yes,yes
request-104-1-2,soil erosion,sediments entering rivers,yes,yes
request-104-1-3,sediments entering rivers,rivers filled with mud,yes,yes
request-104-2-0,deforestation,loss of tree roots,yes,no
request-104-2-1,loss of tree roots,soil instability,yes,yes
request-104-2-2,soil instability,soil erosion,yes,yes
request-104-2-3,soil erosion,sediments entering rivers,yes,yes
request-104-2-4,sediments entering rivers,rivers filled with mud,yes,yes
request-104-3-0,deforestation,loss of tree roots,yes,no
request-104-3-1,loss of tree roots,soil instability,yes,yes
request-104-3-2,soil instability,landslides,yes,yes
request-104-3-3,landslides,sediments entering rivers,yes,no
request-104-3-4,sediments entering rivers,rivers filled with mud,yes,yes
request-104-4-0,deforestation,loss of canopy cover,yes,yes
request-104-4-1,loss of canopy cover,increased rainfall impact,no,yes
request-104-4-2,increased rainfall impact,soil erosion,yes,no
request-104-4-3,soil erosion,sediments entering rivers,yes,yes
request-104-4-4,sediments entering rivers,rivers filled with mud,yes,yes
request-104-5-0,deforestation,increased soil exposure,yes,yes
request-104-5-1,increased soil exposure,soil erosion,yes,yes
request-104-5-2,soil erosion,sediments entering rivers,yes,yes
request-104-5-3,sediments entering rivers,rivers filled with mud,yes,yes
request-104-6-0,deforestation,increased runoff,yes,no
request-104-6-1,increased runoff,sediment transport,yes,no
request-104-6-2,sediment transport,sediments entering rivers,yes,yes
request-104-6-3,sediments entering rivers,rivers filled with mud,yes,yes
request-104-7-0,deforestation,increased runoff,yes,no
request-104-7-1,increased runoff,sediment transport,yes,no
request-104-7-2,sediment transport,rivers filled with mud,yes,yes
request-104-8-0,deforestation,increased runoff,yes,no
request-104-8-1,increased runoff,soil erosion,yes,yes
request-104-8-2,soil erosion,sediments entering rivers,yes,yes
request-104-8-3,sediments entering rivers,rivers filled with mud,yes,yes
request-104-9-0,deforestation,land degradation,yes,no
request-104-9-1,land degradation,soil erosion,yes,yes
request-104-9-2,soil erosion,sediments entering rivers,yes,yes
