custom_id,cause,effect,Does_cause_lead_to_effect,Does_effect_lead_to_cause_SWITCH
request-46-14-1,environmental degradation,psychological stress,yes,no
request-46-14-2,psychological stress,societal unrest,yes,yes
request-46-14-3,societal unrest,conflicts and wars,yes,yes
request-46-14-4,conflicts and wars,nuclear war,no,no
request-46-14-5,nuclear war,extinction of humans in the future,yes,no
request-47-0-0,highlatitude glacier melt,increased oceanic freshwater input,yes,no
request-47-0-1,increased oceanic freshwater input,increased ocean water volume,no,no
request-47-0-2,increased ocean water volume,sea level rise,yes,yes
request-47-1-0,highlatitude glacier melt,loss of land ice mass,yes,yes
request-47-1-1,loss of land ice mass,addition of water to oceans,yes,no
request-47-1-2,addition of water to oceans,sea level rise,yes,no
request-47-2-0,highlatitude glacier melt,altered ocean salinity,yes,no
request-47-2-1,altered ocean salinity,changes in ocean circulation,yes,yes
request-47-2-2,changes in ocean circulation,sea level rise,yes,yes
request-48-0-0,every minor setback,delays,no,no
request-48-0-1,delays,production slowdown,yes,yes
request-48-0-2,production slowdown,reduced supply,yes,yes
request-48-0-3,reduced supply,shortages,yes,yes
request-48-1-0,every minor setback,process disruptions,no,no
request-48-1-1,process disruptions,inefficiencies,yes,yes
request-48-1-2,inefficiencies,output reduction,yes,yes
request-48-1-3,output reduction,shortages,no,yes
request-48-2-0,every minor setback,resource misallocation,no,no
request-48-2-1,resource misallocation,decreased productivity,yes,no
request-48-2-2,decreased productivity,inventory depletion,no,no
request-48-2-3,inventory depletion,shortages,yes,yes
request-48-3-0,every minor setback,operational delays,no,no
request-48-3-1,operational delays,delivery postponements,yes,yes
request-48-3-2,delivery postponements,stock depletion,yes,yes
request-48-3-3,stock depletion,shortages,yes,yes
request-48-4-0,every minor setback,workflow interruptions,no,no
request-48-4-1,workflow interruptions,decreased efficiency,yes,yes
request-48-4-2,decreased efficiency,reduced production capacity,yes,yes
request-48-4-3,reduced production capacity,shortages,yes,yes
request-48-5-0,every minor setback,increased costs,no,no
request-48-5-1,increased costs,budget constraints,yes,yes
request-48-5-2,budget constraints,limited production,yes,yes
request-48-5-3,limited production,shortages,yes,yes
request-48-6-0,every minor setback,communication breakdowns,no,no
request-48-6-1,communication breakdowns,misunderstandings,yes,yes
request-48-6-2,misunderstandings,planning errors,yes,yes
request-48-6-3,planning errors,shortages,yes,yes
request-48-7-0,every minor setback,equipment failures,no,no
request-48-7-1,equipment failures,maintenance delays,yes,yes
request-48-7-2,maintenance delays,production halts,yes,yes
request-48-7-3,production halts,shortages,yes,yes
request-48-8-0,every minor setback,staff absenteeism,no,no
request-48-8-1,staff absenteeism,labor shortages,yes,no
request-48-8-2,labor shortages,production delays,yes,no
request-48-8-3,production delays,shortages,yes,yes
request-48-9-0,every minor setback,quality control issues,no,no
request-48-9-1,quality control issues,product recalls,yes,yes
request-48-9-2,product recalls,supply reduction,yes,no
request-48-9-3,supply reduction,shortages,yes,yes
request-49-0-0,tree planting,carbon sequestration,yes,yes
request-49-0-1,carbon sequestration,reduced atmospheric co2 levels,yes,yes
request-49-0-2,reduced atmospheric co2 levels,slowed global warming,no,no
request-49-0-3,slowed global warming,climate change,no,no
request-49-1-0,tree planting,increased forest cover,yes,no
request-49-1-1,increased forest cover,changes in surface albedo,yes,no
request-49-1-2,changes in surface albedo,altered energy balance,yes,no
request-49-1-3,altered energy balance,climate change,no,yes
request-49-2-0,tree planting,increased transpiration,yes,no
request-49-2-1,increased transpiration,higher atmospheric moisture,yes,yes
request-49-2-2,higher atmospheric moisture,altered precipitation patterns,yes,no
request-49-2-3,altered precipitation patterns,climate change,no,yes
request-49-3-0,tree planting,increased biomass,yes,no
request-49-3-1,increased biomass,emission of biogenic volatile organic compounds,yes,no
request-49-3-2,emission of biogenic volatile organic compounds,altered cloud formation,yes,no
request-49-3-3,altered cloud formation,climate change,yes,yes
request-49-4-0,tree planting,land use change,yes,no
request-49-4-1,land use change,altered surface albedo,yes,yes
request-49-4-2,altered surface albedo,increased solar radiation absorption,yes,yes
request-49-4-3,increased solar radiation absorption,warming effect,yes,yes
request-49-4-4,warming effect,climate change,yes,yes
request-49-5-0,tree planting,monoculture plantations,no,no
request-49-5-1,monoculture plantations,reduced biodiversity,yes,no
request-49-5-2,reduced biodiversity,ecosystem imbalance,yes,yes
request-49-5-3,ecosystem imbalance,disruption of carbon cycle,yes,yes
request-49-5-4,disruption of carbon cycle,climate change,yes,yes
request-50-0-0,"""40 degrees""","""heatwave""",no,yes
request-50-0-1,"""heatwave""","""dry vegetation""",yes,no
request-50-0-2,"""dry vegetation""","""increased fire risk""",yes,no
request-50-0-3,"""increased fire risk""","""fires in europe""",no,yes
request-50-1-0,"""40 degrees""","""high temperatures""",no,no
request-50-1-1,"""high temperatures""","""drought conditions""",no,no
request-50-1-2,"""drought conditions""","""forest dryness""",yes,no
request-50-1-3,"""forest dryness""","""wildfires""",yes,no
request-50-1-4,"""wildfires""","""fires in europe""",yes,yes
request-50-2-0,"""40 degrees""","""prolonged heat""",no,no
request-50-2-1,"""prolonged heat""","""soil moisture depletion""",yes,no
request-50-2-2,"""soil moisture depletion""","""vegetation stress""",yes,yes
request-50-2-3,"""vegetation stress""","""increased flammability""",yes,no
request-50-2-4,"""increased flammability""","""fires in europe""",no,no
request-50-3-0,"""40 degrees""","""heatwave""",no,yes
request-50-3-1,"""heatwave""","""extended drought""",no,no
request-50-3-2,"""extended drought""","""accumulation of dry biomass""",yes,no
request-50-3-3,"""accumulation of dry biomass""","""fuel for fires""",yes,yes
request-50-3-4,"""fuel for fires""","""fires in europe""",no,no
request-50-4-0,"""40 degrees""","""high temperatures""",no,no
request-50-4-1,"""high temperatures""","""heat stress on plants""",yes,no
request-50-4-2,"""heat stress on plants""","""plant dieoff""",yes,yes
request-50-4-3,"""plant dieoff""","""dead vegetation accumulation""",yes,yes
request-50-4-4,"""dead vegetation accumulation""","""fires in europe""",no,no
request-50-5-0,"""40 degrees""","""heatwave""",no,yes
request-50-5-1,"""heatwave""","""thunderstorm development""",no,no
request-50-5-2,"""thunderstorm development""","""lightning strikes""",yes,no
request-50-5-3,"""lightning strikes""","""fire ignition""",yes,no
request-50-5-4,"""fire ignition""","""fires in europe""",yes,yes
request-50-6-0,"""40 degrees""","""increased energy demand""",no,no
request-50-6-1,"""increased energy demand""","""overloaded power lines""",yes,no
request-50-6-2,"""overloaded power lines""","""electrical sparks""",yes,no
request-50-6-3,"""electrical sparks""","""wildfire ignition""",yes,no
request-50-6-4,"""wildfire ignition""","""fires in europe""",yes,yes
request-50-7-0,"""40 degrees""","""hot and dry conditions""",no,no
request-50-7-1,"""hot and dry conditions""","""lower humidity""",yes,no
request-50-7-2,"""lower humidity""","""rapid fire spread""",no,no
request-50-7-3,"""rapid fire spread""","""fires in europe""",yes,no
request-50-8-0,"""40 degrees""","""drought""",no,no
request-50-8-1,"""drought""","""water scarcity""",yes,no
request-50-8-2,"""water scarcity""","""reduced firefighting capacity""",yes,no
request-50-8-3,"""reduced firefighting capacity""","""uncontrolled fires""",yes,yes
request-50-8-4,"""uncontrolled fires""","""fires in europe""",yes,yes
request-50-9-0,"""40 degrees""","""high temperatures""",no,no
request-50-9-1,"""high temperatures""","""increased outdoor activity""",no,no
request-50-9-2,"""increased outdoor activity""","""human negligence""",no,no
request-50-9-3,"""human negligence""","""fire outbreaks""",yes,no
request-50-9-4,"""fire outbreaks""","""fires in europe""",yes,yes
request-51-0-0,air temperature,drought,no,no
request-51-0-1,drought,dry vegetation,yes,no
request-51-0-2,dry vegetation,the fires,yes,yes
request-51-1-0,air temperature,reduced humidity,no,no
request-51-1-1,reduced humidity,dryness of vegetation,yes,no
request-51-1-2,dryness of vegetation,the fires,yes,yes
request-51-2-0,air temperature,heat waves,yes,yes
request-51-2-1,heat waves,heat stress on forests,yes,no
request-51-2-2,heat stress on forests,tree mortality,yes,no
request-51-2-3,tree mortality,increased fuel load,no,yes
request-51-2-4,increased fuel load,the fires,yes,no
request-51-3-0,air temperature,pest outbreaks,yes,no
request-51-3-1,pest outbreaks,tree dieoff,yes,no
request-51-3-2,tree dieoff,increased fuel availability,no,no
request-51-3-3,increased fuel availability,the fires,no,no
request-51-4-0,air temperature,thunderstorms,no,no
request-51-4-1,thunderstorms,lightning strikes,yes,no
request-51-4-2,lightning strikes,the fires,no,no
request-51-5-0,air temperature,peatland drying,yes,yes
request-51-5-1,peatland drying,peat fires,yes,yes
request-51-5-2,peat fires,the fires,yes,yes
request-51-6-0,air temperature,soil moisture reduction,yes,no
request-51-6-1,soil moisture reduction,vegetation stress,yes,yes
request-51-6-2,vegetation stress,increased flammability,yes,no
request-51-6-3,increased flammability,the fires,no,yes
request-51-7-0,air temperature,elevated fuel temperatures,no,no
request-51-7-1,elevated fuel temperatures,lower ignition thresholds,no,no
request-51-7-2,lower ignition thresholds,the fires,yes,yes
request-51-8-0,air temperature,increased evaporation,yes,no
request-51-8-1,increased evaporation,drought conditions,yes,yes
request-51-8-2,drought conditions,the fires,no,no
request-51-9-0,air temperature,human discomfort,yes,no
request-51-9-1,human discomfort,increased electricity demand,yes,yes
request-51-9-2,increased electricity demand,power grid overloads,yes,no
request-51-9-3,power grid overloads,electrical malfunctions,yes,no
request-51-9-4,electrical malfunctions,the fires,yes,yes
request-52-0-0,the vaporization through heating,the formation of flammable vapors,yes,no
request-52-0-1,the formation of flammable vapors,the accumulation of vapors in the air,yes,yes
request-52-0-2,the accumulation of vapors in the air,the ignition of the vapors,yes,no
request-52-0-3,the ignition of the vapors,fires,yes,yes
request-52-1-0,the vaporization through heating,pressure buildup in a container,yes,yes
request-52-1-1,pressure buildup in a container,the rupture of the container,yes,yes
request-52-1-2,the rupture of the container,release of flammable liquids,yes,no
request-52-1-3,release of flammable liquids,ignition of the liquids,yes,yes
request-52-1-4,ignition of the liquids,fires,yes,yes
request-52-2-0,the vaporization through heating,overheating of equipment,yes,yes
request-52-2-1,overheating of equipment,electrical malfunctions,yes,yes
request-52-2-2,electrical malfunctions,sparks,yes,yes
request-52-2-3,sparks,ignition of flammable vapors,yes,no
request-52-2-4,ignition of flammable vapors,fires,yes,yes
request-52-3-0,the vaporization through heating,the weakening of structural materials,yes,no
request-52-3-1,the weakening of structural materials,structural failure,yes,yes
request-52-3-2,structural failure,impact causing sparks,yes,no
request-52-3-3,impact causing sparks,ignition of flammable substances,yes,no
request-52-3-4,ignition of flammable substances,fires,yes,yes
request-52-4-0,the vaporization through heating,the presence of flammable vapors,yes,no
request-52-4-1,the presence of flammable vapors,contact with an ignition source,yes,yes
request-52-4-2,contact with an ignition source,fires,yes,yes
request-52-5-0,the vaporization through heating,the formation of an explosive mixture,no,no
request-52-5-1,the formation of an explosive mixture,an explosion,yes,no
request-52-5-2,an explosion,fires,yes,no
request-52-6-0,the vaporization through heating,the accumulation of combustible vapors,yes,no
request-52-6-1,the accumulation of combustible vapors,reaching autoignition temperature,yes,no
request-52-6-2,reaching autoignition temperature,combustion initiation,yes,yes
request-52-6-3,combustion initiation,fires,yes,yes
request-52-7-0,the vaporization through heating,the melting of insulation,no,no
request-52-7-1,the melting of insulation,electrical short circuits,yes,yes
request-52-7-2,electrical short circuits,fires,yes,no
request-53-0-0,40 degrees,high temperature,no,no
request-53-0-1,high temperature,dry vegetation,yes,yes
request-53-0-2,dry vegetation,increased fire risk,yes,no
request-53-0-3,increased fire risk,fires,no,yes
request-53-1-0,40 degrees,heatwave,no,yes
request-53-1-1,heatwave,drought conditions,no,no
request-53-1-2,drought conditions,dry vegetation,yes,no
request-53-1-3,dry vegetation,fires,yes,no
request-53-2-0,40 degrees,low humidity,no,no
request-53-2-1,low humidity,dehydrated soil,yes,no
request-53-2-2,dehydrated soil,dead vegetation,yes,no
request-53-2-3,dead vegetation,fires,no,yes
request-53-3-0,40 degrees,increased evaporation,yes,no
request-53-3-1,increased evaporation,water scarcity,yes,no
request-53-3-2,water scarcity,dried vegetation,yes,no
request-53-3-3,dried vegetation,fires,yes,no
request-53-4-0,40 degrees,heat stress on plants,no,no
request-53-4-1,heat stress on plants,accumulation of dead leaves,no,no
request-53-4-2,accumulation of dead leaves,increased fuel load,yes,yes
request-53-4-3,increased fuel load,fires,yes,no
request-53-5-0,40 degrees,drying of combustible materials,yes,no
request-53-5-1,drying of combustible materials,lower ignition point,yes,no
request-53-5-2,lower ignition point,easier fire ignition,yes,yes
request-53-5-3,easier fire ignition,fires,yes,yes
request-53-6-0,40 degrees,drought conditions,no,no
request-53-6-1,drought conditions,dry peatlands,yes,no
request-53-6-2,dry peatlands,underground fires,yes,no
request-53-6-3,underground fires,fires,no,no
request-53-7-0,40 degrees,heatinduced thunderstorms,no,no
request-53-7-1,heatinduced thunderstorms,lightning strikes,yes,no
request-53-7-2,lightning strikes,ignition of dry vegetation,yes,no
request-53-7-3,ignition of dry vegetation,fires,yes,yes
request-53-8-0,40 degrees,spontaneous combustion,no,no
request-53-8-1,spontaneous combustion,ignition of organic materials,yes,no
request-53-8-2,ignition of organic materials,fires,yes,yes
request-53-9-0,40 degrees,increased outdoor activities,yes,no
request-53-9-1,increased outdoor activities,campfires,no,yes
request-53-9-2,campfires,unattended fires,yes,no
request-53-9-3,unattended fires,fires,yes,no
request-53-10-0,40 degrees,negligent human behavior,no,no
request-53-10-1,negligent human behavior,improper disposal of cigarettes,yes,yes
request-53-10-2,improper disposal of cigarettes,fires,yes,yes
request-53-11-0,40 degrees,overheated machinery,no,no
request-53-11-1,overheated machinery,equipment failures,yes,yes
request-53-11-2,equipment failures,sparks,yes,yes
request-53-11-3,sparks,fires,yes,yes
request-53-12-0,40 degrees,increased air conditioner use,yes,no
request-53-12-1,increased air conditioner use,overloaded electrical circuits,yes,no
request-53-12-2,overloaded electrical circuits,fires,yes,no
request-53-13-0,40 degrees,overloaded power grid,no,no
request-53-13-1,overloaded power grid,power outages,yes,no
request-53-13-2,power outages,use of generators,yes,no
request-53-13-3,use of generators,generator malfunctions,no,yes
request-53-13-4,generator malfunctions,fires,yes,yes
request-53-14-0,40 degrees,heatinduced electrical faults,no,no
request-53-14-1,heatinduced electrical faults,electrical sparks,yes,yes
request-53-14-2,electrical sparks,ignition sources,yes,yes
request-53-14-3,ignition sources,fires,yes,yes
request-53-15-0,40 degrees,melting of asphalt,no,no
request-53-15-1,melting of asphalt,road hazards,yes,no
request-53-15-2,road hazards,vehicle accidents,yes,yes
request-53-15-3,vehicle accidents,vehicle fires,yes,no
request-53-15-4,vehicle fires,fires,yes,yes
request-53-16-0,40 degrees,heatinduced chemical reactions,no,no
request-53-16-1,heatinduced chemical reactions,heating of flammable substances,yes,yes
request-53-16-2,heating of flammable substances,explosions,yes,yes
request-53-16-3,explosions,fires,yes,yes
request-53-17-0,40 degrees,sunlight intensity,no,no
request-53-17-1,sunlight intensity,reflection off glass surfaces,yes,no
request-53-17-2,reflection off glass surfaces,focused heat spots,no,yes
request-53-17-3,focused heat spots,fires,yes,yes
request-53-18-0,40 degrees,decreased water levels,no,no
request-53-18-1,decreased water levels,exposed peatlands,yes,yes
request-53-18-2,exposed peatlands,peat fires,yes,yes
request-53-18-3,peat fires,fires,yes,no
request-53-19-0,40 degrees,heatinduced stress on infrastructure,yes,no
request-53-19-1,heatinduced stress on infrastructure,railroad track warping,yes,yes
request-53-19-2,railroad track warping,train derailments,yes,yes
request-53-19-3,train derailments,fires,yes,yes
request-53-20-0,40 degrees,increased demand for electricity,yes,no
request-53-20-1,increased demand for electricity,power station overloads,yes,no
request-53-20-2,power station overloads,transformer explosions,yes,no
request-53-20-3,transformer explosions,fires,yes,no
request-53-21-0,40 degrees,release of volatile organic compounds,no,no
request-53-21-1,release of volatile organic compounds,increased flammability of air,yes,no
request-53-21-2,increased flammability of air,fires,no,no
request-53-22-0,40 degrees,psychological discomfort,no,no
request-53-22-1,psychological discomfort,increased arson incidents,no,yes
request-53-22-2,increased arson incidents,fires,yes,no
request-53-23-0,40 degrees,high temperature,no,no
request-53-23-1,high temperature,drying of vegetation oils,yes,no
request-53-23-2,drying of vegetation oils,lower ignition temperature,yes,no
request-53-23-3,lower ignition temperature,fires,yes,no
request-53-24-0,40 degrees,increased use of flammable cooling devices,no,no
request-53-24-1,increased use of flammable cooling devices,malfunctioning devices,no,yes
request-53-24-2,malfunctioning devices,fires,yes,yes
request-54-0-0,a cigarette butt,ignition of dry grass,yes,no
request-54-0-1,ignition of dry grass,fires,yes,yes
request-54-1-0,a cigarette butt,ignition of forest underbrush,yes,no
request-54-1-1,ignition of forest underbrush,fires,yes,yes
request-54-2-0,a cigarette butt,ignition of trash,yes,no
request-54-2-1,ignition of trash,fires,yes,yes
request-54-3-0,a cigarette butt,ignition of flammable liquids,yes,no
request-54-3-1,ignition of flammable liquids,fires,yes,yes
request-54-4-0,a cigarette butt,ignition of gas leak,yes,no
request-54-4-1,ignition of gas leak,fires,yes,yes
request-54-5-0,a cigarette butt,ignition of wooden structure,yes,no
request-54-5-1,ignition of wooden structure,fires,yes,yes
request-54-6-0,a spark,ignition of dry vegetation,yes,no
request-54-6-1,ignition of dry vegetation,fires,yes,yes
request-54-7-0,a spark,ignition of flammable gases,yes,no
request-54-7-1,ignition of flammable gases,fires,yes,yes
request-54-8-0,a spark,ignition of gasoline vapors,yes,no
request-54-8-1,ignition of gasoline vapors,fires,yes,yes
request-54-9-0,a spark,ignition of kitchen grease,yes,no
request-54-9-1,ignition of kitchen grease,fires,yes,yes
request-54-10-0,a spark,ignition of electrical wiring,yes,yes
request-54-10-1,ignition of electrical wiring,fires,yes,yes
request-54-11-0,a spark,ignition of chemical substances,yes,no
request-54-11-1,ignition of chemical substances,fires,yes,yes
request-54-12-0,lightning,ignition of tree,no,no
request-54-12-1,ignition of tree,fires,yes,no
request-54-13-0,lightning,ignition of grassland,yes,no
request-54-13-1,ignition of grassland,fires,yes,yes
request-54-14-0,lightning,damage to electrical equipment,yes,no
request-54-14-1,damage to electrical equipment,fires,yes,yes
request-54-15-0,lightning,ignition of building materials,yes,no
request-54-15-1,ignition of building materials,fires,yes,yes
request-54-16-0,lightning,ignition of oil storage tanks,yes,no
request-54-16-1,ignition of oil storage tanks,fires,yes,yes
request-54-17-0,lightning,ignition of coal seams,yes,no
request-54-17-1,ignition of coal seams,fires,yes,yes
request-55-0-0,kentucky floods,damage to infrastructure,yes,no
request-55-0-1,damage to infrastructure,power outages,yes,yes
request-55-0-2,power outages,communication breakdown,yes,no
request-55-0-3,communication breakdown,public confusion,yes,yes
request-55-0-4,public confusion,chaos,yes,yes
request-55-1-0,kentucky floods,displacement of residents,yes,no
request-55-1-1,displacement of residents,overcrowded shelters,yes,yes
request-55-1-2,overcrowded shelters,resource scarcity,yes,yes
request-55-1-3,resource scarcity,social unrest,yes,no
request-55-1-4,social unrest,chaos,yes,yes
request-55-2-0,kentucky floods,agricultural damage,yes,no
request-55-2-1,agricultural damage,food shortages,yes,yes
request-55-2-2,food shortages,increased prices,yes,no
request-55-2-3,increased prices,economic instability,yes,yes
request-55-2-4,economic instability,chaos,yes,yes
request-55-3-0,texas snowfalls,power grid failure,yes,no
request-55-3-1,power grid failure,water supply disruption,yes,no
request-55-3-2,water supply disruption,lack of essential services,yes,yes
request-55-3-3,lack of essential services,public frustration,yes,no
request-55-3-4,public frustration,chaos,yes,yes
request-55-4-0,texas snowfalls,transportation shutdown,yes,no
request-55-4-1,transportation shutdown,supply chain interruption,yes,no
request-55-4-2,supply chain interruption,goods shortages,yes,yes
request-55-4-3,goods shortages,panic buying,yes,yes
request-55-4-4,panic buying,chaos,yes,yes
request-55-5-0,texas snowfalls,infrastructure damage,yes,no
request-55-5-1,infrastructure damage,costly repairs,yes,yes
request-55-5-2,costly repairs,financial strain on government,yes,yes
request-55-5-3,financial strain on government,budget cuts to social programs,yes,yes
request-55-5-4,budget cuts to social programs,increase in poverty,yes,no
request-55-5-5,increase in poverty,chaos,yes,no
request-56-0-0,people,arson,yes,no
request-56-0-1,arson,fires,yes,no
request-56-1-0,people,discarded cigarettes,yes,no
request-56-1-1,discarded cigarettes,fires,yes,yes
request-56-2-0,people,cooking accidents,yes,no
request-56-2-1,cooking accidents,fires,yes,yes
request-56-3-0,people,electrical faults,yes,no
request-56-3-1,electrical faults,fires,yes,yes
request-56-4-0,people,unattended campfires,yes,no
request-56-4-1,unattended campfires,fires,yes,yes
request-56-5-0,people,fireworks use,yes,yes
request-56-5-1,fireworks use,fires,yes,no
request-56-6-0,people,machinery operation,yes,no
request-56-6-1,machinery operation,overheating equipment,yes,no
request-56-6-2,overheating equipment,fires,yes,yes
request-56-7-0,people,vehicle accidents,yes,no
request-56-7-1,vehicle accidents,fires,yes,yes
request-56-8-0,people,glass littering,yes,no
request-56-8-1,glass littering,sunlight concentration,no,no
request-56-8-2,sunlight concentration,fires,no,no
request-56-9-0,people,agricultural burning,yes,no
request-56-9-1,agricultural burning,fires,yes,no
request-56-10-0,people,deforestation,yes,no
request-56-10-1,deforestation,increased dryness,yes,no
request-56-10-2,increased dryness,fires,yes,yes
request-56-11-0,people,slashandburn agriculture,yes,no
request-56-11-1,slashandburn agriculture,fires,yes,yes
request-56-12-0,people,faulty power lines,yes,no
request-56-12-1,faulty power lines,fires,yes,no
request-56-13-0,people,children with matches,no,no
request-56-13-1,children with matches,fires,yes,no
request-56-14-0,people,welding sparks,yes,no
request-56-14-1,welding sparks,fires,yes,yes
request-56-15-0,people,controlled burns,yes,no
request-56-15-1,controlled burns,fires,yes,yes
request-56-16-0,people,heating equipment malfunction,yes,no
request-56-16-1,heating equipment malfunction,fires,yes,yes
request-56-17-0,people,flammable material storage,yes,no
request-56-17-1,flammable material storage,spontaneous combustion,no,no
request-56-17-2,spontaneous combustion,fires,yes,no
request-56-18-0,people,improper ash disposal,yes,no
request-56-18-1,improper ash disposal,fires,yes,yes
request-56-19-0,people,candle use,yes,no
request-56-19-1,candle use,fires,yes,no
request-57-0-0,the water content of plants in hot climates,low water content in plants,no,no
request-57-0-1,low water content in plants,plants become dry,yes,yes
request-57-0-2,plants become dry,increased flammability of plants,yes,no
request-57-0-3,increased flammability of plants,fires,yes,yes
request-57-1-0,the water content of plants in hot climates,plants suffer dehydration,no,yes
request-57-1-1,plants suffer dehydration,plant stress,yes,yes
request-57-1-2,plant stress,plant death,yes,no
request-57-1-3,plant death,accumulation of dead plant matter,yes,yes
request-57-1-4,accumulation of dead plant matter,increased fuel for fires,yes,no
request-57-1-5,increased fuel for fires,fires,no,no
request-57-2-0,the water content of plants in hot climates,reduced transpiration from plants,no,no
request-57-2-1,reduced transpiration from plants,lower atmospheric humidity,yes,yes
request-57-2-2,lower atmospheric humidity,drier air conditions,yes,yes
request-57-2-3,drier air conditions,increased risk of fires,yes,no
request-57-2-4,increased risk of fires,fires,no,no
request-57-3-0,the water content of plants in hot climates,reduced plant biomass,yes,no
request-57-3-1,reduced plant biomass,exposed soil surfaces,yes,yes
request-57-3-2,exposed soil surfaces,increased soil dryness,yes,yes
request-57-3-3,increased soil dryness,enhanced fire spread potential,yes,no
request-57-3-4,enhanced fire spread potential,fires,no,yes
request-57-4-0,the water content of plants in hot climates,increased leaf shedding by plants,no,no
request-57-4-1,increased leaf shedding by plants,accumulation of dry leaf litter,yes,no
request-57-4-2,accumulation of dry leaf litter,more surface fuel,yes,yes
request-57-4-3,more surface fuel,fires,yes,no
request-57-5-0,the water content of plants in hot climates,stressed plants,yes,no
request-57-5-1,stressed plants,production of flammable compounds,yes,no
request-57-5-2,production of flammable compounds,increased plant flammability,yes,no
request-57-5-3,increased plant flammability,fires,yes,yes
request-57-6-0,the water content of plants in hot climates,reduced plant vigor,yes,no
request-57-6-1,reduced plant vigor,increased susceptibility to pests,yes,yes
request-57-6-2,increased susceptibility to pests,plant diseases,no,yes
request-57-6-3,plant diseases,plant death,yes,no
request-57-6-4,plant death,accumulation of dead plant material,yes,yes
request-57-6-5,accumulation of dead plant material,fires,yes,yes
request-57-7-0,the water content of plants in hot climates,changes in plant composition,yes,yes
request-57-7-1,changes in plant composition,invasion of fireprone species,yes,yes
request-57-7-2,invasion of fireprone species,increased fire risk,yes,no
request-57-7-3,increased fire risk,fires,no,yes
request-57-8-0,the water content of plants in hot climates,reduced shading from plants,yes,no
request-57-8-1,reduced shading from plants,increased soil temperature,yes,no
request-57-8-2,increased soil temperature,drier soil conditions,no,yes
request-57-8-3,drier soil conditions,increased risk of fires,yes,no
request-57-8-4,increased risk of fires,fires,no,no
request-57-9-0,the water content of plants in hot climates,plant stress signals,yes,no
request-57-9-1,plant stress signals,increased ethylene production,yes,yes
request-57-9-2,increased ethylene production,acceleration of plant senescence,yes,yes
request-57-9-3,acceleration of plant senescence,more dead plant matter,yes,no
request-57-9-4,more dead plant matter,fires,no,yes
request-58-0-0,humans,building campfires,yes,no
request-58-0-1,building campfires,leaving campfires unattended,yes,no
request-58-0-2,leaving campfires unattended,sparks igniting dry leaves,yes,yes
request-58-0-3,sparks igniting dry leaves,fires,yes,yes
request-58-1-0,humans,discarded cigarettes,yes,no
request-58-1-1,discarded cigarettes,cigarettes igniting vegetation,yes,no
request-58-1-2,cigarettes igniting vegetation,fires,yes,yes
request-58-2-0,humans,use of electrical appliances,yes,no
request-58-2-1,use of electrical appliances,electrical short circuits,yes,no
request-58-2-2,electrical short circuits,overheated wires,yes,yes
request-58-2-3,overheated wires,fires,yes,yes
request-58-3-0,humans,arson,yes,no
request-58-3-1,arson,setting fire intentionally,yes,yes
request-58-3-2,setting fire intentionally,fires,yes,no
request-58-4-0,humans,burning debris,no,no
request-58-4-1,burning debris,uncontrolled flames,yes,yes
request-58-4-2,uncontrolled flames,fires,yes,yes
request-58-5-0,humans,deforestation,yes,no
request-58-5-1,deforestation,increase in dry vegetation,no,no
request-58-5-2,increase in dry vegetation,increased risk of fires,yes,no
request-58-5-3,increased risk of fires,fires,no,no
request-58-6-0,humans,climate change,yes,no
request-58-6-1,climate change,increased temperatures,yes,yes
request-58-6-2,increased temperatures,dry conditions,no,yes
request-58-6-3,dry conditions,fires,yes,yes
request-58-7-0,humans,improper use of fireworks,yes,no
request-58-7-1,improper use of fireworks,fireworks causing sparks,yes,yes
request-58-7-2,fireworks causing sparks,fires,yes,no
request-58-8-0,humans,negligence while cooking,yes,no
request-58-8-1,negligence while cooking,unattended stove,yes,yes
request-58-8-2,unattended stove,kitchen fires,yes,yes
request-58-8-3,kitchen fires,fires,yes,yes
request-58-9-0,humans,faulty machinery,yes,no
request-58-9-1,faulty machinery,sparks from machinery,yes,no
request-58-9-2,sparks from machinery,ignition of flammable materials,yes,no
request-58-9-3,ignition of flammable materials,fires,yes,yes
request-59-0-0,40 degrees,high temperatures,no,no
request-59-0-1,high temperatures,drought,no,yes
request-59-0-2,drought,dry vegetation,yes,no
request-59-0-3,dry vegetation,fires,yes,no
request-59-1-0,40 degrees,heatwave,no,yes
request-59-1-1,heatwave,drought,no,no
request-59-1-2,drought,dry vegetation,yes,no
request-59-1-3,dry vegetation,fires,yes,no
request-59-2-0,40 degrees,high temperatures,no,no
request-59-2-1,high temperatures,stress on vegetation,yes,no
request-59-2-2,stress on vegetation,dead wood accumulation,no,yes
request-59-2-3,dead wood accumulation,fires,yes,no
request-59-3-0,40 degrees,high temperatures,no,no
request-59-3-1,high temperatures,overheating of equipment,yes,yes
request-59-3-2,overheating of equipment,electrical faults,yes,yes
request-59-3-3,electrical faults,fires,yes,yes
request-59-4-0,40 degrees,heatwave,no,yes
request-59-4-1,heatwave,human discomfort,yes,no
request-59-4-2,human discomfort,increased negligence,yes,yes
request-59-4-3,increased negligence,fires,yes,no
request-59-5-0,40 degrees,high temperatures,no,no
request-59-5-1,high temperatures,increased energy demand,yes,no
request-59-5-2,increased energy demand,overloaded electrical systems,yes,yes
request-59-5-3,overloaded electrical systems,fires,yes,yes
