custom_id,cause,effect,Does_cause_lead_to_effect,Does_effect_lead_to_cause_SWITCH
request-86-1-2,changes in wind patterns,altered migration routes of locusts,yes,no
request-86-1-3,altered migration routes of locusts,increased locust populations,yes,yes
request-86-1-4,increased locust populations,locusts,no,no
request-86-2-0,climate change,increased atmospheric co2,yes,yes
request-86-2-1,increased atmospheric co2,enhanced plant growth,yes,no
request-86-2-2,enhanced plant growth,increased food availability for locusts,yes,no
request-86-2-3,increased food availability for locusts,rapid locust population growth,yes,no
request-86-2-4,rapid locust population growth,locusts,no,no
request-86-3-0,climate change,more frequent extreme weather events,yes,no
request-86-3-1,more frequent extreme weather events,disruption of ecosystems,yes,yes
request-86-3-2,disruption of ecosystems,loss of natural predators of locusts,yes,yes
request-86-3-3,loss of natural predators of locusts,uncontrolled locust populations,yes,no
request-86-3-4,uncontrolled locust populations,locusts,no,no
request-86-4-0,climate change,sealevel rise,yes,no
request-86-4-1,sealevel rise,coastal erosion,yes,no
request-86-4-2,coastal erosion,saltwater intrusion into freshwater sources,yes,yes
request-86-4-3,saltwater intrusion into freshwater sources,changes in water quality,yes,no
request-86-4-4,changes in water quality,ideal conditions for locust breeding,no,yes
request-86-4-5,ideal conditions for locust breeding,locusts,yes,no
request-87-0-0,climate change,rising global temperatures,yes,yes
request-87-0-1,rising global temperatures,increased evaporation,yes,no
request-87-0-2,increased evaporation,water scarcity,yes,no
request-87-0-3,water scarcity,droughts,no,yes
request-87-1-0,climate change,shift in precipitation patterns,yes,no
request-87-1-1,shift in precipitation patterns,decreased rainfall,yes,no
request-87-1-2,decreased rainfall,water shortages,yes,no
request-87-1-3,water shortages,droughts,no,yes
request-87-2-0,climate change,warmer ocean temperatures,yes,no
request-87-2-1,warmer ocean temperatures,changes in atmospheric circulation,yes,yes
request-87-2-2,changes in atmospheric circulation,altered weather patterns,yes,yes
request-87-2-3,altered weather patterns,droughts,yes,yes
request-87-3-0,climate change,melting of glaciers and snowpack,yes,no
request-87-3-1,melting of glaciers and snowpack,reduced water reservoirs,yes,no
request-87-3-2,reduced water reservoirs,water shortages,yes,yes
request-87-3-3,water shortages,droughts,no,yes
request-87-4-0,climate change,increased atmospheric co2,no,yes
request-87-4-1,increased atmospheric co2,enhanced plant water uptake,no,no
request-87-4-2,enhanced plant water uptake,increased evapotranspiration,yes,yes
request-87-4-3,increased evapotranspiration,droughts,yes,no
request-87-5-0,climate change,sea level rise,yes,no
request-87-5-1,sea level rise,saltwater intrusion into freshwater sources,yes,no
request-87-5-2,saltwater intrusion into freshwater sources,water contamination,yes,no
request-87-5-3,water contamination,droughts,no,yes
request-88-0-0,climate change,rising global temperatures,yes,no
request-88-0-1,rising global temperatures,melting of polar ice caps,yes,no
request-88-0-2,melting of polar ice caps,sea level rise,yes,no
request-88-0-3,sea level rise,coastal erosion,yes,no
request-88-0-4,coastal erosion,flooding,no,yes
request-88-1-0,climate change,increased atmospheric moisture,yes,no
request-88-1-1,increased atmospheric moisture,intensified weather patterns,yes,yes
request-88-1-2,intensified weather patterns,heavy rainfall,yes,yes
request-88-1-3,heavy rainfall,saturated soil,yes,no
request-88-1-4,saturated soil,flooding,yes,yes
request-88-2-0,climate change,altered weather patterns,yes,no
request-88-2-1,altered weather patterns,drought,yes,yes
request-88-2-2,drought,wildfires,yes,no
request-88-2-3,wildfires,burned vegetation,yes,no
request-88-2-4,burned vegetation,increased runoff,yes,no
request-88-2-5,increased runoff,flooding,yes,no
request-88-3-0,climate change,rising sea surface temperatures,yes,no
request-88-3-1,rising sea surface temperatures,increased evaporation,yes,no
request-88-3-2,increased evaporation,atmospheric water vapor,yes,no
request-88-3-3,atmospheric water vapor,heavy rainfall,yes,no
request-88-3-4,heavy rainfall,flooding,yes,no
request-88-4-0,climate change,thawing of permafrost,yes,yes
request-88-4-1,thawing of permafrost,release of methane,yes,yes
request-88-4-2,release of methane,enhanced greenhouse effect,yes,yes
request-88-4-3,enhanced greenhouse effect,rising global temperatures,yes,no
request-88-4-4,rising global temperatures,sea level rise,yes,no
request-88-4-5,sea level rise,flooding,yes,no
request-89-0-0,cars,emissions of greenhouse gases,yes,no
request-89-0-1,emissions of greenhouse gases,global warming,yes,no
request-89-0-2,global warming,climate change,yes,no
request-89-1-0,cars,burning of fossil fuels,yes,no
request-89-1-1,burning of fossil fuels,release of carbon dioxide,yes,no
request-89-1-2,release of carbon dioxide,global warming,yes,yes
request-89-1-3,global warming,climate change,no,no
request-89-2-0,cars,production of vehicles,no,no
request-89-2-1,production of vehicles,energy consumption,yes,no
request-89-2-2,energy consumption,burning of fossil fuels,yes,no
request-89-2-3,burning of fossil fuels,release of carbon dioxide,yes,no
request-89-2-4,release of carbon dioxide,global warming,yes,yes
request-89-2-5,global warming,climate change,yes,no
request-89-3-0,cars,transportation of goods,yes,no
request-89-3-1,transportation of goods,increased economic activity,yes,yes
request-89-3-2,increased economic activity,energy consumption,yes,yes
request-89-3-3,energy consumption,burning of fossil fuels,yes,yes
request-89-3-4,burning of fossil fuels,release of carbon dioxide,yes,no
request-89-3-5,release of carbon dioxide,global warming,yes,yes
request-89-3-6,global warming,climate change,no,no
request-89-4-0,cars,traffic congestion,yes,no
request-89-4-1,traffic congestion,increased idling time,yes,yes
request-89-4-2,increased idling time,emissions of greenhouse gases,yes,no
request-89-4-3,emissions of greenhouse gases,global warming,yes,no
request-89-4-4,global warming,climate change,yes,no
request-89-5-0,cars,manufacturing process,no,yes
request-89-5-1,manufacturing process,energy consumption,yes,no
request-89-5-2,energy consumption,burning of fossil fuels,yes,no
request-89-5-3,burning of fossil fuels,release of carbon dioxide,yes,no
request-89-5-4,release of carbon dioxide,global warming,yes,yes
request-89-5-5,global warming,climate change,no,no
request-89-6-0,cars,disposal of vehicles,yes,no
request-89-6-1,disposal of vehicles,release of pollutants,yes,no
request-89-6-2,release of pollutants,environmental degradation,yes,yes
request-89-6-3,environmental degradation,climate change,yes,yes
request-90-0-0,climate change,rising global temperatures,no,no
request-90-0-1,rising global temperatures,increased frequency of extreme weather events,yes,no
request-90-0-2,increased frequency of extreme weather events,droughts and floods,yes,no
request-90-0-3,droughts and floods,crop failures and reduced yields,yes,no
request-90-0-4,crop failures and reduced yields,shortages of fresh produce,yes,no
request-90-0-5,shortages of fresh produce,escalating prices for scarce fresh foods,yes,no
request-90-1-0,climate change,changes in seasonal patterns,yes,no
request-90-1-1,changes in seasonal patterns,disruptions to pollination cycles,yes,no
request-90-1-2,disruptions to pollination cycles,reduced crop yields,yes,yes
request-90-1-3,reduced crop yields,shortages of fresh produce,yes,no
request-90-1-4,shortages of fresh produce,escalating prices for scarce fresh foods,yes,no
request-90-2-0,climate change,increased greenhouse gas emissions,yes,yes
request-90-2-1,increased greenhouse gas emissions,ocean acidification,yes,no
request-90-2-2,ocean acidification,decline of marine ecosystems,yes,no
request-90-2-3,decline of marine ecosystems,reduced fish stocks,yes,yes
request-90-2-4,reduced fish stocks,shortages of fresh seafood,yes,no
request-90-2-5,shortages of fresh seafood,escalating prices for scarce fresh foods,yes,no
request-90-3-0,climate change,rising sea levels,yes,no
request-90-3-1,rising sea levels,coastal erosion and saltwater intrusion,yes,no
request-90-3-2,coastal erosion and saltwater intrusion,loss of arable land and freshwater resources,yes,yes
request-90-3-3,loss of arable land and freshwater resources,reduced crop yields,yes,no
request-90-3-4,reduced crop yields,shortages of fresh produce,yes,no
request-90-3-5,shortages of fresh produce,escalating prices for scarce fresh foods,yes,no
request-90-4-0,climate change,changes in precipitation patterns,yes,no
request-90-4-1,changes in precipitation patterns,water scarcity and drought,yes,yes
request-90-4-2,water scarcity and drought,increased cost of irrigation,yes,no
request-90-4-3,increased cost of irrigation,reduced crop yields,no,no
request-90-4-4,reduced crop yields,shortages of fresh produce,yes,no
request-90-4-5,shortages of fresh produce,escalating prices for scarce fresh foods,yes,no
request-91-0-0,climate change,rising global temperatures,yes,no
request-91-0-1,rising global temperatures,changes in precipitation patterns,yes,no
request-91-0-2,changes in precipitation patterns,droughts and floods,yes,yes
request-91-0-3,droughts and floods,crop failures,yes,no
request-91-0-4,crop failures,food shortages,yes,no
request-91-0-5,food shortages,malnutrition,yes,no
request-91-0-6,malnutrition,cascades through nutrition,yes,yes
request-91-1-0,climate change,increased frequency of extreme weather events,yes,no
request-91-1-1,increased frequency of extreme weather events,devastating storms,yes,no
request-91-1-2,devastating storms,infrastructure damage,yes,no
request-91-1-3,infrastructure damage,disruption of food supply chains,yes,no
request-91-1-4,disruption of food supply chains,food insecurity,yes,yes
request-91-1-5,food insecurity,malnutrition,yes,no
request-91-1-6,malnutrition,cascades through nutrition,yes,no
request-91-2-0,climate change,rising sea levels,yes,no
request-91-2-1,rising sea levels,saltwater intrusion into freshwater sources,yes,no
request-91-2-2,saltwater intrusion into freshwater sources,contamination of irrigation water,yes,no
request-91-2-3,contamination of irrigation water,reduced crop yields,yes,no
request-91-2-4,reduced crop yields,food shortages,yes,no
request-91-2-5,food shortages,malnutrition,yes,no
request-91-2-6,malnutrition,cascades through nutrition,yes,yes
request-91-3-0,climate change,changes in temperature and precipitation patterns,yes,no
request-91-3-1,changes in temperature and precipitation patterns,shifts in growing seasons,yes,no
request-91-3-2,shifts in growing seasons,disruptions to pollination,yes,no
request-91-3-3,disruptions to pollination,reduced crop yields,yes,no
request-91-3-4,reduced crop yields,food shortages,yes,no
request-91-3-5,food shortages,malnutrition,yes,no
request-91-3-6,malnutrition,cascades through nutrition,yes,no
request-91-4-0,climate change,increased spread of crop pests and diseases,yes,no
request-91-4-1,increased spread of crop pests and diseases,reduced crop yields,yes,"yes reduced crop yields can create conditions that favor the proliferation and spread of pests and diseases, as weakened plants are more susceptible to infestations and infections"
request-91-4-2,reduced crop yields,food shortages,yes,no
request-91-4-3,food shortages,malnutrition,yes,no
request-91-4-4,malnutrition,cascades through nutrition,yes,no
request-92-0-0,climate change,rising global temperatures,yes,yes
request-92-0-1,rising global temperatures,increased frequency of heatwaves,yes,no
request-92-0-2,increased frequency of heatwaves,dehydration and heatrelated illnesses,yes,no
request-92-0-3,dehydration and heatrelated illnesses,cascades through health,"i'm not a doctor, but yes, dehydration and heat-related illnesses can cause cascades through health please consult a healthcare professional for more information",no
request-92-1-0,climate change,rising sea levels,yes,no
request-92-1-1,rising sea levels,coastal flooding,yes,no
request-92-1-2,coastal flooding,waterborne disease outbreaks,yes,no
request-92-1-3,waterborne disease outbreaks,cascades through health,yes,yes
request-92-2-0,climate change,changes in precipitation patterns,yes,no
request-92-2-1,changes in precipitation patterns,droughts and water scarcity,yes,no
request-92-2-2,droughts and water scarcity,malnutrition and starvation,yes,no
request-92-2-3,malnutrition and starvation,cascades through health,yes,yes
request-92-3-0,climate change,increased frequency of natural disasters,yes,no
request-92-3-1,increased frequency of natural disasters,displacement and migration,yes,no
request-92-3-2,displacement and migration,mental health problems,yes,no
request-92-3-3,mental health problems,cascades through health,yes,yes
request-92-4-0,climate change,rising temperatures and humidity,yes,no
request-92-4-1,rising temperatures and humidity,increased spread of disease vectors,yes,no
request-92-4-2,increased spread of disease vectors,mosquitoborne illnesses,yes,no
request-92-4-3,mosquitoborne illnesses,cascades through health,yes,no
request-92-5-0,climate change,ocean acidification,yes,no
request-92-5-1,ocean acidification,decline of marine ecosystems,yes,no
request-92-5-2,decline of marine ecosystems,food insecurity and malnutrition,yes,no
request-92-5-3,food insecurity and malnutrition,cascades through health,yes,yes
request-92-6-0,climate change,changes in air quality,yes,yes
request-92-6-1,changes in air quality,respiratory problems and asthma,yes,no
request-92-6-2,respiratory problems and asthma,cascades through health,yes,no
request-93-0-0,climate change,rising global temperatures,yes,no
request-93-0-1,rising global temperatures,increased frequency of natural disasters,yes,no
request-93-0-2,increased frequency of natural disasters,devastation of infrastructure,yes,no
request-93-0-3,devastation of infrastructure,disruption of supply chains,yes,yes
request-93-0-4,disruption of supply chains,economic instability,yes,yes
request-93-0-5,economic instability,job losses,yes,yes
request-93-0-6,job losses,cascades through employment,yes,yes
request-93-1-0,climate change,melting of polar ice caps,yes,no
request-93-1-1,melting of polar ice caps,rising sea levels,yes,no
request-93-1-2,rising sea levels,coastal flooding,yes,no
request-93-1-3,coastal flooding,displacement of communities,yes,no
request-93-1-4,displacement of communities,migration to urban areas,yes,yes
request-93-1-5,migration to urban areas,increased competition for jobs,yes,yes
request-93-1-6,increased competition for jobs,cascades through employment,yes,yes
request-93-2-0,climate change,changes in weather patterns,yes,no
request-93-2-1,changes in weather patterns,droughts and heatwaves,yes,no
request-93-2-2,droughts and heatwaves,crop failures,yes,no
request-93-2-3,crop failures,food shortages,yes,no
request-93-2-4,food shortages,economic crisis,yes,yes
request-93-2-5,economic crisis,business bankruptcies,yes,yes
request-93-2-6,business bankruptcies,job losses,yes,no
request-93-2-7,job losses,cascades through employment,yes,yes
request-93-3-0,climate change,increased frequency of wildfires,yes,no
request-93-3-1,increased frequency of wildfires,destruction of forests,yes,yes
request-93-3-2,destruction of forests,loss of biodiversity,yes,no
request-93-3-3,loss of biodiversity,disruption of ecosystem services,yes,yes
request-93-3-4,disruption of ecosystem services,decreased tourism,yes,no
request-93-3-5,decreased tourism,economic downturn,yes,yes
request-93-3-6,economic downturn,job losses,yes,yes
request-93-3-7,job losses,cascades through employment,yes,yes
request-93-4-0,climate change,rising sea levels,yes,no
request-93-4-1,rising sea levels,saltwater intrusion into freshwater sources,yes,no
request-93-4-2,saltwater intrusion into freshwater sources,water scarcity,yes,yes
request-93-4-3,water scarcity,increased competition for resources,yes,yes
request-93-4-4,increased competition for resources,conflict over resources,yes,no
request-93-4-5,conflict over resources,economic instability,yes,yes
request-93-4-6,economic instability,job losses,yes,yes
request-93-4-7,job losses,cascades through employment,yes,yes
request-94-0-0,climate change,rising global temperatures,yes,no
request-94-0-1,rising global temperatures,increased frequency of natural disasters,yes,no
request-94-0-2,increased frequency of natural disasters,destruction of infrastructure,yes,no
request-94-0-3,destruction of infrastructure,economic instability,yes,yes
request-94-0-4,economic instability,cascades through economy,yes,yes
request-94-1-0,climate change,changes in weather patterns,yes,no
request-94-1-1,changes in weather patterns,droughts and crop failures,yes,no
request-94-1-2,droughts and crop failures,food shortages,yes,no
request-94-1-3,food shortages,inflation and economic instability,yes,yes
request-94-1-4,inflation and economic instability,cascades through economy,yes,yes
request-94-2-0,climate change,rising sea levels,yes,no
request-94-2-1,rising sea levels,coastal erosion and flooding,yes,no
request-94-2-2,coastal erosion and flooding,displacement of communities,yes,no
request-94-2-3,displacement of communities,increased burden on social services,yes,yes
request-94-2-4,increased burden on social services,economic strains,yes,yes
request-94-2-5,economic strains,cascades through economy,yes,yes
request-94-3-0,climate change,increased frequency of heatwaves,yes,no
request-94-3-1,increased frequency of heatwaves,strains on power grids,yes,no
request-94-3-2,strains on power grids,power outages,yes,no
request-94-3-3,power outages,disruption of economic activity,yes,no
request-94-3-4,disruption of economic activity,cascades through economy,yes,yes
request-94-4-0,climate change,changes in precipitation patterns,yes,no
request-94-4-1,changes in precipitation patterns,water scarcity,yes,no
request-94-4-2,water scarcity,increased cost of water treatment,yes,no
request-94-4-3,increased cost of water treatment,higher production costs,yes,yes
request-94-4-4,higher production costs,economic instability,yes,yes
request-94-4-5,economic instability,cascades through economy,yes,yes
request-94-5-0,climate change,loss of biodiversity,yes,yes
request-94-5-1,loss of biodiversity,disruption of ecosystem services,yes,yes
request-94-5-2,disruption of ecosystem services,decreased agricultural productivity,yes,yes
request-94-5-3,decreased agricultural productivity,economic losses,yes,yes
request-94-5-4,economic losses,cascades through economy,yes,yes
request-95-0-0,mismanagement of god's work,destruction of natural habitats,yes,yes
request-95-0-1,destruction of natural habitats,loss of biodiversity,yes,no
request-95-0-2,loss of biodiversity,disruption of ecosystem balance,yes,yes
request-95-0-3,disruption of ecosystem balance,increased greenhouse gas emissions,yes,yes
request-95-0-4,increased greenhouse gas emissions,climate change,yes,no
request-95-1-0,mismanagement of god's work,overexploitation of natural resources,yes,yes
request-95-1-1,overexploitation of natural resources,deforestation,yes,yes
request-95-1-2,deforestation,increased carbon dioxide levels,yes,no
request-95-1-3,increased carbon dioxide levels,global warming,yes,no
request-95-1-4,global warming,climate change,yes,no
request-95-2-0,mismanagement of god's work,pollution of water sources,yes,yes
request-95-2-1,pollution of water sources,contamination of soil and air,yes,yes
request-95-2-2,contamination of soil and air,disruption of natural cycles,yes,yes
request-95-2-3,disruption of natural cycles,imbalance in earth's systems,yes,yes
request-95-2-4,imbalance in earth's systems,climate change,yes,yes
request-95-3-0,mismanagement of god's work,unsustainable agricultural practices,yes,yes
request-95-3-1,unsustainable agricultural practices,soil degradation,yes,no
request-95-3-2,soil degradation,reduced carbon sequestration,yes,yes
request-95-3-3,reduced carbon sequestration,increased atmospheric co2 levels,yes,no
request-95-3-4,increased atmospheric co2 levels,climate change,yes,yes
request-95-4-0,mismanagement of god's work,unregulated industrial activities,no,yes
request-95-4-1,unregulated industrial activities,release of pollutants and toxins,yes,no
request-95-4-2,release of pollutants and toxins,atmospheric pollution,yes,yes
request-95-4-3,atmospheric pollution,ozone layer depletion,yes,no
request-95-4-4,ozone layer depletion,climate change,no,no
request-95-5-0,mismanagement of god's work,lack of environmental stewardship,yes,yes
request-95-5-1,lack of environmental stewardship,neglect of conservation efforts,yes,yes
request-95-5-2,neglect of conservation efforts,habitat destruction,yes,yes
request-95-5-3,habitat destruction,loss of carbon sinks,yes,yes
request-95-5-4,loss of carbon sinks,climate change,yes,yes
request-96-0-0,human activity,fossil fuel extraction,yes,no
request-96-0-1,fossil fuel extraction,fossil fuel combustion,no,no
request-96-0-2,fossil fuel combustion,carbon dioxide emissions,yes,no
request-96-0-3,carbon dioxide emissions,greenhouse gas concentrations,yes,no
request-96-1-0,human activity,deforestation,yes,no
request-96-1-1,deforestation,land use change,yes,yes
request-96-1-2,land use change,carbon sequestration reduction,yes,yes
request-96-1-3,carbon sequestration reduction,carbon dioxide emissions,yes,yes
request-96-1-4,carbon dioxide emissions,greenhouse gas concentrations,yes,no
request-96-2-0,human activity,agriculture,yes,no
request-96-2-1,agriculture,livestock production,no,no
request-96-2-2,livestock production,methane emissions,yes,no
request-96-2-3,methane emissions,greenhouse gas concentrations,yes,no
request-96-3-0,human activity,industrial processes,yes,no
request-96-3-1,industrial processes,nitrous oxide emissions,yes,yes
request-96-3-2,nitrous oxide emissions,greenhouse gas concentrations,yes,no
request-96-4-0,human activity,waste management,yes,no
request-96-4-1,waste management,methane emissions,yes,no
request-96-4-2,methane emissions,greenhouse gas concentrations,yes,yes
request-96-5-0,human activity,transportation,yes,no
request-96-5-1,transportation,fossil fuel combustion,yes,no
request-96-5-2,fossil fuel combustion,carbon dioxide emissions,yes,no
request-96-5-3,carbon dioxide emissions,greenhouse gas concentrations,yes,no
request-96-6-0,human activity,population growth,yes,yes
request-96-6-1,population growth,increased energy demand,yes,no
request-96-6-2,increased energy demand,fossil fuel combustion,yes,no
request-96-6-3,fossil fuel combustion,carbon dioxide emissions,yes,no
request-96-6-4,carbon dioxide emissions,greenhouse gas concentrations,yes,no
request-97-0-0,foreign countries,investors from foreign countries,no,no
request-97-0-1,investors from foreign countries,investment in agriculture and livestock,yes,yes
request-97-0-2,investment in agriculture and livestock,expansion of agricultural land and ranches,yes,yes
request-97-0-3,expansion of agricultural land and ranches,deforestation,yes,yes
request-97-1-0,foreign countries,demand for timber and wood products,yes,no
request-97-1-1,demand for timber and wood products,logging companies,yes,yes
request-97-1-2,logging companies,clearcutting of forests,yes,no
request-97-1-3,clearcutting of forests,deforestation,yes,no
request-97-2-0,foreign countries,economic development and growth,yes,no
request-97-2-1,economic development and growth,increased consumption of paper and palm oil,yes,no
request-97-2-2,increased consumption of paper and palm oil,demand for raw materials from forests,yes,yes
request-97-2-3,demand for raw materials from forests,deforestation,yes,no
request-97-3-0,foreign countries,multinational corporations,no,no
request-97-3-1,multinational corporations,operations in developing countries,yes,no
request-97-3-2,operations in developing countries,land acquisition and clearance,yes,yes
request-97-3-3,land acquisition and clearance,deforestation,yes,no
request-97-4-0,foreign countries,international trade agreements,yes,"i'm sorry, but i need more information to provide a clear yes or no answer could you please clarify your question?"
request-97-4-1,international trade agreements,liberalization of forest products trade,yes,no
request-97-4-2,liberalization of forest products trade,increased logging and timber extraction,"it depends on various factors, including regulatory frameworks, enforcement mechanisms, and specific market conditions",no
request-97-4-3,increased logging and timber extraction,deforestation,yes,no
request-97-5-0,foreign countries,tourism industry,yes,no
request-97-5-1,tourism industry,infrastructure development in forests,yes,yes
request-97-5-2,infrastructure development in forests,habitat destruction and fragmentation,yes,no
request-97-5-3,habitat destruction and fragmentation,deforestation,no,yes
request-98-0-0,flowing factors,heavy rainfall,no,yes
request-98-0-1,heavy rainfall,saturated soil,yes,no
request-98-0-2,saturated soil,runoff,yes,no
request-98-0-3,runoff,flooding,yes,no
request-98-1-0,flowing factors,rapid snowmelt,yes,yes
request-98-1-1,rapid snowmelt,excessive water flow,yes,yes
request-98-1-2,excessive water flow,overwhelmed drainage systems,yes,no
request-98-1-3,overwhelmed drainage systems,flooding,yes,no
request-98-2-0,flowing factors,strong winds,yes,yes
request-98-2-1,strong winds,storm surge,yes,no
request-98-2-2,storm surge,coastal erosion,yes,no
request-98-2-3,coastal erosion,flooding,yes,yes
request-98-3-0,flowing factors,landslides,yes,yes
request-98-3-1,landslides,blocked waterways,yes,yes
request-98-3-2,blocked waterways,backedup water,yes,no
request-98-3-3,backedup water,flooding,yes,yes
request-98-4-0,flowing factors,dam failure,yes,yes
request-98-4-1,dam failure,uncontrolled water release,yes,yes
request-98-4-2,uncontrolled water release,flash flooding,yes,yes
request-98-4-3,flash flooding,flooding,yes,no
request-99-0-0,deforestation,removal of tree roots,yes,yes
request-99-0-1,removal of tree roots,soil erosion,yes,yes
request-99-0-2,soil erosion,loss of soil stability,yes,yes
request-99-0-3,loss of soil stability,land sliding,yes,yes
request-99-1-0,deforestation,increased rainwater runoff,yes,no
request-99-1-1,increased rainwater runoff,soil saturation,no,yes
request-99-1-2,soil saturation,soil instability,yes,no
request-99-1-3,soil instability,land sliding,yes,no
request-99-2-0,deforestation,decreased evapotranspiration,yes,no
request-99-2-1,decreased evapotranspiration,increased groundwater flow,yes,no
request-99-2-2,increased groundwater flow,soil instability,yes,no
request-99-2-3,soil instability,land sliding,yes,yes
request-99-3-0,deforestation,removal of vegetation cover,yes,yes
request-99-3-1,removal of vegetation cover,soil exposure,yes,yes
request-99-3-2,soil exposure,soil erosion,yes,yes
request-99-3-3,soil erosion,land sliding,yes,yes
request-99-4-0,deforestation,changes in soil microclimate,yes,no
request-99-4-1,changes in soil microclimate,soil drying,yes,yes
request-99-4-2,soil drying,soil cracking,yes,yes
request-99-4-3,soil cracking,land sliding,no,yes
request-100-0-0,rise in global temperatures,melting of glaciers and polar ice caps,yes,yes
request-100-0-1,melting of glaciers and polar ice caps,increased water flow into oceans,yes,no
request-100-0-2,increased water flow into oceans,rise in sea levels,yes,no
request-100-0-3,rise in sea levels,erosion of coastal areas,yes,no
request-100-0-4,erosion of coastal areas,land sliding,yes,yes
request-100-1-0,rise in global temperatures,changes in precipitation patterns,yes,no
request-100-1-1,changes in precipitation patterns,heavy rainfall in certain regions,yes,yes
request-100-1-2,heavy rainfall in certain regions,saturated soil,yes,no
request-100-1-3,saturated soil,land sliding,yes,no
request-100-2-0,rise in global temperatures,thawing of permafrost,yes,yes
request-100-2-1,thawing of permafrost,soil instability,yes,no
request-100-2-2,soil instability,land sliding,yes,yes
request-100-3-0,rise in global temperatures,increased frequency of extreme weather events,yes,no
request-100-3-1,increased frequency of extreme weather events,heavy rainfall and flooding,yes,no
request-100-3-2,heavy rainfall and flooding,saturated soil,yes,no
request-100-3-3,saturated soil,land sliding,yes,no
request-100-4-0,rise in global temperatures,drought in certain regions,yes,no
request-100-4-1,drought in certain regions,vegetation dieoff,yes,yes
request-100-4-2,vegetation dieoff,soil erosion,yes,yes
request-100-4-3,soil erosion,land sliding,yes,yes
request-101-0-0,melting of glaciers,rising of sea levels,yes,yes
request-101-0-1,rising of sea levels,increased water pressure on coastal cliffs,yes,no
request-101-0-2,increased water pressure on coastal cliffs,erosion of coastal cliffs,yes,yes
request-101-0-3,erosion of coastal cliffs,land sliding,yes,yes
request-101-1-0,melting of glaciers,changes in groundwater levels,yes,no
request-101-1-1,changes in groundwater levels,saturation of soil,yes,yes
request-101-1-2,saturation of soil,loss of soil stability,yes,no
request-101-1-3,loss of soil stability,land sliding,yes,yes
request-101-2-0,melting of glaciers,increased river flow,yes,no
request-101-2-1,increased river flow,erosion of riverbanks,yes,no
request-101-2-2,erosion of riverbanks,undermining of hillsides,yes,yes
request-101-2-3,undermining of hillsides,land sliding,yes,yes
request-101-3-0,melting of glaciers,changes in weather patterns,yes,yes
request-101-3-1,changes in weather patterns,heavy rainfall,yes,yes
request-101-3-2,heavy rainfall,saturation of soil,yes,no
request-101-3-3,saturation of soil,land sliding,yes,no
request-102-0-0,soil erosion,loss of vegetation,yes,yes
request-102-0-1,loss of vegetation,reduced root system,yes,yes
request-102-0-2,reduced root system,increased water runoff,yes,yes
request-102-0-3,increased water runoff,saturation of soil,no,yes
request-102-0-4,saturation of soil,land sliding,yes,no
request-102-1-0,soil erosion,exposure of underlying rock,yes,yes
request-102-1-1,exposure of underlying rock,weathering of rock,yes,yes
request-102-1-2,weathering of rock,creation of unstable slopes,yes,no
request-102-1-3,creation of unstable slopes,land sliding,yes,yes
request-102-2-0,soil erosion,increased surface water flow,yes,yes
request-102-2-1,increased surface water flow,creation of gullies and ravines,yes,yes
request-102-2-2,creation of gullies and ravines,undermining of slopes,yes,yes
request-102-2-3,undermining of slopes,land sliding,yes,no
request-102-3-0,soil erosion,decreased soil cohesion,yes,yes
request-102-3-1,decreased soil cohesion,increased likelihood of soil failure,yes,no
request-102-3-2,increased likelihood of soil failure,land sliding,yes,yes
request-102-4-0,soil erosion,removal of soil layer,yes,yes
request-102-4-1,removal of soil layer,exposure of underlying soil layer,yes,yes
request-102-4-2,exposure of underlying soil layer,instability of soil layer,yes,yes
request-102-4-3,instability of soil layer,land sliding,yes,yes
request-103-0-0,earthquakes,ground shaking,yes,no
request-103-0-1,ground shaking,soil instability,yes,no
request-103-0-2,soil instability,land sliding,yes,yes
request-103-1-0,earthquakes,seismic waves,yes,no
request-103-1-1,seismic waves,ground vibration,yes,yes
request-103-1-2,ground vibration,soil liquefaction,yes,no
request-103-1-3,soil liquefaction,land sliding,yes,no
request-103-2-0,earthquakes,tectonic plate movement,no,yes
request-103-2-1,tectonic plate movement,fault rupture,yes,no
request-103-2-2,fault rupture,ground deformation,yes,yes
request-103-2-3,ground deformation,land sliding,yes,no
request-103-3-0,earthquakes,rock fracturing,yes,yes
request-103-3-1,rock fracturing,slope instability,yes,yes
request-103-3-2,slope instability,land sliding,yes,no
request-103-4-0,earthquakes,soil compaction,yes,no
request-103-4-1,soil compaction,pore water pressure increase,no,no
request-103-4-2,pore water pressure increase,soil instability,yes,yes
request-103-4-3,soil instability,land sliding,yes,no
request-104-0-0,deforestation,soil erosion,yes,no
request-104-0-1,soil erosion,increased sediment load,yes,no
request-104-0-2,increased sediment load,rivers filled with mud,yes,yes
request-104-1-0,deforestation,tree removal,yes,yes
request-104-1-1,tree removal,exposed soil,yes,yes
request-104-1-2,exposed soil,soil erosion,no,yes
request-104-1-3,soil erosion,increased sediment load,yes,no
request-104-1-4,increased sediment load,rivers filled with mud,yes,yes
request-104-2-0,deforestation,loss of vegetation,yes,no
request-104-2-1,loss of vegetation,decreased water absorption,yes,yes
request-104-2-2,decreased water absorption,increased runoff,yes,no
request-104-2-3,increased runoff,soil erosion,yes,yes
request-104-2-4,soil erosion,increased sediment load,yes,no
request-104-2-5,increased sediment load,rivers filled with mud,yes,yes
